"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00162082","1986-02","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0","1,E","28",",","16",",E","28",",E","26","1,E","0","1,E","0","1,E","19860219",",,E","19860208","+,,E","19860212",",1,E","-28.2",",E,19,","770",",,E,08,+","2.2","1,E,12,","5299.3","E","858.1","1,E","-13.30","1,E","-7.68","1,,,E","-18.91",",,,E"
"SWE00162082","1986-03","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","31",",","4",",E","31",",E","11",",E","0",",E","0",",E","19860305",",,E","19860331","+,,E","19860318",",,E","-28.2",",E,05,","750",",,E,31,+","5.3",",E,18,","6024.8","E","725.5",",E","-5.07",",E","-0.45",",,,E","-9.70",",,,E"
"SWE00162082","1986-04","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","30",",","3",",E","26",",E","9",",E","0",",E","0",",E","19860416",",,E","19860404","+,,E","19860425",",,E","-19.1",",E,16,","790",",,E,04,+","12.0",",E,25,","6640.6","E","615.8",",E","-2.19",",E","2.31",",,,E","-6.69",",,,E"
"SWE00162082","1986-06","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","","","4.4",",E","","","0",",E","0",",E","0",",E","13",",E","0",",E","19860602",",,E","","","19860618",",,E","0.6",",E,02,","","","26.0",",E,18,","","","122.3",",E","14.40",",E","19.92",",,,E","8.88",",,,E"
"SWE00162082","1986-07","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","","","0.0",",E","","","0",",E","0",",E","0",",E","4",",E","0",",E","19860721",",,E","","","19860730",",,E","3.0",",E,21,","","","23.1",",E,30,","151.6","E","151.6",",E","13.44",",E","18.26",",,,E","8.63",",,,E"
"SWE00162082","1986-08","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","","","0.0",",E","","","0",",E","6",",E","0",",E","0",",E","0",",E","19860829",",,E","","","19860801",",,E","-4.0",",E,29,","","","20.6",",E,01,","446.0","E","294.4",",E","8.84",",E","12.58",",,,E","5.09",",,,E"
"SWE00162082","1986-09","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","","","0.0",",E","","","0",",E","17",",E","0",",E","0",",E","0",",E","19860927",",,E","","","19860903",",,E","-8.5",",E,27,","","","13.3",",E,03,","914.5","E","468.5",",E","2.72",",E","6.40",",,,E","-0.97",",,,E"
"SWE00162082","1986-10","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","","","0.0",",E","","","0",",E","24",",E","4",",E","0",",E","0",",E","19861026",",,E","","","19861001",",,E","-13.0",",E,26,","","","11.5",",E,01,","1459.9","E","545.4",",E","0.74",",E","4.22",",,,E","-2.75",",,,E"
"SWE00162082","1986-11","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","","","0.0","4,E","23","3,","4","2,E","28","2,E","18","2,E","0","2,E","0","2,E","19861114",",2,E","19861124",",3,E","19861128",",2,E","-22.5","2,E,14,","440","3,,E,24,","2.2","2,E,28,","2111.0","E","651.1","2,E","-6.85","4,E","-2.76","2,,,E","-10.95","2,,,E"
"SWE00162082","1986-12","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","","","0.0","2,E","31",",","23","1,E","30","1,E","30","1,E","0","1,E","0","1,E","19861216",",1,E","19861231",",,E","19861210",",1,E","-36.1","1,E,16,","600",",,E,31,","-0.8","1,E,10,","3189.0","E","1078.0","1,E","-18.65","2,E","-13.42","1,,,E","-23.87","1,,,E"
"SWE00162082","1987-01","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0","1,E","30","1,","21","1,E","30","1,E","28",",E","0",",E","0",",E","19870107",",1,E","19870122",",1,E","19870116",",,E","-39.7","1,E,07,","610","1,,E,22,","2.2",",E,16,","4365.3","E","1176.3",",E","-20.58","1,E","-15.48",",,,E","-25.69","1,,,E"
"SWE00162082","1987-02","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","28",",","20",",E","28",",E","28",",E","0",",E","0",",E","19870225","+,,E","19870216","+,,E","19870203",",,E","-28.2",",E,25,+","780",",,E,16,+","-0.8",",E,03,","5292.6","E","927.3",",E","-14.79",",E","-9.80",",,,E","-19.77",",,,E"
"SWE00162082","1987-03","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","31",",","11",",E","31",",E","28",",E","0",",E","0",",E","19870303",",,E","19870330",",,E","19870331",",,E","-32.4",",E,03,","810",",,E,30,","3.5",",E,31,","6175.0","E","882.4",",E","-10.13",",E","-4.39",",,,E","-15.87",",,,E"
"SWE00162082","1987-04","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","30",",","0",",E","30",",E","6",",E","0",",E","0",",E","19870422",",,E","19870401",",,E","19870429",",,E","-17.3",",E,22,","850",",,E,01,","8.8",",E,29,","6783.7","E","608.7",",E","-1.96",",E","3.56",",,,E","-7.47",",,,E"
"SWE00162082","1987-05","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","","","0",",E","12",",E","0",",E","0",",E","0",",E","19870505",",,E","","","19870530",",,E","-6.8",",E,05,","","","21.0",",E,30,","7207.3","E","423.6",",E","4.67",",E","9.09",",,,E","0.25",",,,E"
"SWE00162082","1987-06","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0","2,E","","","0","1,E","0","1,E","0","1,E","0","1,E","0","1,E","19870610",",1,E","","","19870623",",1,E","2.6","1,E,10,","","","20.9","1,E,23,","7432.3","E","225.0","1,E","10.25","2,E","13.77","1,,,E","6.74","1,,,E"
"SWE00162082","1987-07","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","","","0",",E","1",",E","0",",E","8",",E","0",",E","19870704",",,E","","","19870719",",,E","-0.4",",E,04,","","","25.0",",E,19,","177.3","E","177.3",",E","12.61",",E","17.54",",,,E","7.69",",,,E"
"SWE00162082","1987-08","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","","","0",",E","3",",E","0",",E","1",",E","0",",E","19870825",",,E","","","19870805",",,E","-2.9",",E,25,","","","21.4",",E,05,","482.6","E","305.3",",E","8.49",",E","12.86",",,,E","4.11",",,,E"
"SWE00162082","1987-09","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","","","0",",E","8",",E","0",",E","0",",E","0",",E","19870902",",,E","","","19870905",",,E","-5.8",",E,02,","","","13.5",",E,05,","870.4","E","387.8",",E","5.41",",E","8.41",",,,E","2.40",",,,E"
"SWE00162082","1987-10","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0","2,E","","","0","1,E","12","1,E","0","1,E","0","1,E","0","1,E","19871005",",1,E","","","19871001",",1,E","-4.5","1,E,05,","","","12.1","1,E,01,","1285.3","E","414.9","1,E","3.95","2,E","6.57","1,,,E","1.32","1,,,E"
"SWE00162082","1987-11","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","21",",","4",",E","30",",E","25",",E","0",",E","0",",E","19871126",",,E","19871123",",,E","19871104",",,E","-27.0",",E,26,","470",",,E,23,","4.1",",E,04,","2088.1","E","802.8",",E","-8.43",",E","-5.45",",,,E","-11.41",",,,E"
"SWE00162082","1987-12","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","E","0.0",",E","31",",","20",",E","31",",E","26",",E","0",",E","0",",E","19871222",",,E","19871220",",,E","19871203",",,E","-34.4",",E,22,","560",",,E,20,","4.0",",E,03,","3087.1","E","999.0",",E","-13.89",",E","-8.61",",,,E","-19.17",",,,E"
"SWE00162082","1988-01","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","","0.0","4,E","28","3,","14","2,E","29","2,E","29","2,E","0","2,E","0","2,E","19880126",",2,E","19880131","+,3,E","19880110",",2,E","-28.1","2,E,26,","680","3,,E,31,+","-0.2","2,E,10,","3925.7","","838.6","2,E","-12.84","4,E","-8.25","2,,,E","-17.42","2,,,E"
"SWE00162082","1988-02","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","","0.0","2,E","29",",","17","1,E","28","1,E","28","1,E","0","1,E","0","1,E","19880227",",1,E","19880226","+,,E","19880212",",1,E","-31.7","1,E,27,","950",",,E,26,+","-0.3","1,E,12,","4818.5","","892.8","1,E","-14.60","2,E","-10.29","1,,,E","-18.91","1,,,E"
"SWE00162082","1988-03","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","","0.0",",E","31",",","8",",E","31",",E","27",",E","0",",E","0",",E","19880318",",,E","19880316",",,E","19880321","+,,E","-26.3",",E,18,","970",",,E,16,","0.5",",E,21,+","5668.7","","850.2",",E","-9.09",",E","-5.05",",,,E","-13.14",",,,E"
"SWE00162082","1988-04","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","","0.0",",E","30",",","2",",E","28",",E","13",",E","0",",E","0",",E","19880411",",,E","19880402","+,,E","19880428",",,E","-19.4",",E,11,","880",",,E,02,+","8.2",",E,28,","6344.7","","676.0",",E","-4.20",",E","1.01",",,,E","-9.42",",,,E"
"SWE00162082","1988-05","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","0.0","","0.0","2,E","","","0","1,E","18","1,E","0","1,E","1","1,E","0","1,E","19880504",",1,E","","","19880528",",1,E","-6.1","1,E,04,","","","22.5","1,E,28,","6740.7","","396.0","1,E","4.87","2,E","10.25","1,,,E","-0.51","1,,,E"
"SWE00162082","1988-06","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","8.6","","8.6",",E","","","0",",E","2",",E","0",",E","13",",E","0",",E","19880604",",,E","","","19880629",",,E","-2.9",",E,04,","","","28.8",",E,29,","6905.8","","165.1",",E","13.12",",E","18.38",",,,E","7.85",",,,E"
"SWE00162082","1988-07","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","25.0","","16.4","2,E","","","0","1,E","0","1,E","0","1,E","13","1,E","0","1,E","19880727",",1,E","","","19880719",",1,E","5.4","1,E,27,","","","28.3","1,E,19,","79.3","","79.3","1,E","16.20","2,E","20.35","1,,,E","12.06","1,,,E"
"SWE00162082","1988-08","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","25.0","","0.0",",E","","","0",",E","0",",E","0",",E","0",",E","0",",E","19880828","+,,E","","","19880807",",,E","2.1",",E,28,+","","","20.2",",E,07,","288.7","","209.4",",E","11.58",",E","15.20",",,,E","7.96",",,,E"
"SWE00162082","1988-09","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","25.0","","0.0",",E","","","0",",E","6",",E","0",",E","0",",E","0",",E","19880922",",,E","","","19880908",",,E","-5.1",",E,22,","","","18.9",",E,08,","614.0","","325.3",",E","7.49",",E","11.19",",,,E","3.79",",,,E"
"SWE00162082","1988-10","67.14","20.81","312.0","GALLIVARE FLYGPLATS, SW","25.0","","0.0","4,E","","","1","2,E","19","2,E","6","2,E","0","2,E","0","2,E","19881030",",2,E","","","19881004",",2,E","-21.5","2,E,30,","","","11.3","2,E,04,","1103.7","","489.7","2,E","-0.02","4,E","3.87","2,,,E","-3.92","2,,,E"
