"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GMM00010591","1991-11","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","15","2,S","9","2,S","0","2,S","","","","","0","5,S","0","5,S","0","5,S","","","19911108",",2,S","19911108",",5,S","","","22.4","2,,S,08,","11.9","5,S,08,","","","69.3","2,,,S","","","5.62","5,,,S","",""
"GMM00010591","1991-12","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","13","1,S","9","1,S","2","1,S","","","","","","","","","","","","","19911227",",1,S","","","","","27.7","1,,S,27,","","","","","113.1","1,,,S","","","","","",""
"GMM00010591","1992-01","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","9","3,S","4","3,S","0","3,S","","","","","5","5,S","0","5,S","0","5,S","","","19920119",",3,S","19920106",",5,S","","","14.2","3,,S,19,","7.9","5,S,06,","","","43.1","3,,,S","","","3.07","5,,,S","",""
"GMM00010591","1992-02","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","17","1,S","8","1,S","0","1,S","","","","","","","","","","","","","19920222",",1,S","","","","","8.4","1,,S,22,","","","","","52.2","1,,,S","","","","","",""
"GMM00010591","1992-03","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","18",",S","9",",S","0",",S","","","","","0","3,S","0","3,S","0","3,S","","","19920314",",,S","19920305",",3,S","","","20.8",",,S,14,","15.2","3,S,05,","","","75.4",",,,S","","","7.99","3,,,S","",""
"GMM00010591","1992-04","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","10",",S","2",",S","0",",S","","","","","0","1,S","1","1,S","0","1,S","","","19920419",",,S","19920425",",1,S","","","10.4",",,S,19,","25.1","1,S,25,","","","24.2",",,,S","","","13.11","1,,,S","",""
"GMM00010591","1992-05","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","2.7","4,S","5","1,S","4","1,S","0","1,S","0","4,S","0","4,S","0",",S","12",",S","0",",S","19920505",",4,S","19920512",",1,S","19920522",",,S","2.1","4,S,05,","7.9","1,,S,12,","25.6",",S,22,","123.5",",S","23.9","1,,,S","13.97","4,S","19.96",",,,S","7.98","4,,,S"
"GMM00010591","1992-06","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","9","1,S","7","1,S","0","1,S","0","4,S","0","4,S","0","2,S","22","2,S","0","2,S","19920611",",4,S","19920624",",1,S","19920605",",2,S","8.9","4,S,11,","17.8","1,,S,24,","28.6","2,S,05,","","","64.1","1,,,S","17.71","6,S","23.37","2,,,S","12.05","4,,,S"
"GMM00010591","1992-07","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","9","1,S","5","1,S","1","1,S","","","","","0","1,S","27","1,S","0","1,S","","","19920706",",1,S","19920721",",1,S","","","27.7","1,,S,06,","32.1","1,S,21,","","","62.5","1,,,S","","","25.46","1,,,S","",""
"GMM00010591","1992-08","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","9","5,S","4","5,S","0","5,S","","","","","","","","","","","","","19920820",",5,S","","","","","10.7","5,,S,20,","","","","","31.4","5,,,S","","","","","",""
"GMM00010591","1992-09","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","9",",S","6",",S","0",",S","","","","","0","1,S","9","1,S","0","1,S","","","19920924",",,S","19920928",",1,S","","","6.9",",,S,24,","24.7","1,S,28,","","","32.7",",,,S","","","19.18","1,,,S","",""
"GMM00010591","1992-10","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","13",",S","6",",S","0",",S","","","","","0","1,S","0","1,S","0","1,S","","","19921026",",,S","19921003",",1,S","","","8.9",",,S,26,","18.4","1,S,03,","","","41.8",",,,S","","","10.04","1,,,S","",""
"GMM00010591","1992-11","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","23",",S","11",",S","0",",S","","","","","","","","","","","","","19921124",",,S","","","","","8.4",",,S,24,","","","","","57.8",",,,S","","","","","",""
"GMM00010591","1992-12","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","7","1,S","5","1,S","0","1,S","","","","","","","","","","","","","19921212",",1,S","","","","","14.2","1,,S,12,","","","","","44.5","1,,,S","","","","","",""
"GMM00010591","2003-06","50.933","14.217","300.0","LICHTENHAIN MITTELD, GM","","","8","2,S","6","2,S","0","2,S","","","","","0","2,S","23","2,S","0","2,S","","","20030624",",2,S","20030605",",2,S","","","14.2","2,,S,24,","31.5","2,S,05,","","","53.9","2,,,S","","","24.99","2,,,S","",""
