"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00197122","1894-10","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","18941010",",,6","","","","","","","44.2",",,6,10,","","","","","","","138.5",",,,6","","","","","","","",""
"USC00197122","1894-11","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","7",",6","1",",6","3",",6","","","","","","","","","","","","","18941106",",,6","","","18941106",",,6","","","","","152",",,6,06,","50.3",",,6,06,","","","","","","","93.4",",,,6","289",",,,6","","","","","",""
"USC00197122","1894-12","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","1",",6","3",",6","","","","","","","","","","","","","18941227",",,6","","","18941227",",,6","","","","","203",",,6,27,","59.9",",,6,27,","","","","","","","109.3",",,,6","381",",,,6","","","","","",""
"USC00197122","1895-01","42.516667","-70.9","12.2","SALEM B, MA US","","","10","1,6","7","1,6","1","1,6","6",",6","","","","","","","","","","","","","18950126","+,,6","","","18950126",",1,6","","","","","102",",,6,26,+","37.8","1,,6,26,","","","","","","","97.4","1,,,6","453",",,,6","","","","","",""
"USC00197122","1895-02","42.516667","-70.9","12.2","SALEM B, MA US","","","3","1,6","3","1,6","0","1,6","3",",6","","","","","","","","","","","","","18950208",",,6","","","18950208",",1,6","","","","","102",",,6,08,","22.9","1,,6,08,","","","","","","","31.3","1,,,6","230",",,,6","","","","","",""
"USC00197122","1895-03","42.516667","-70.9","12.2","SALEM B, MA US","","","10","2,6","6","2,6","1","2,6","3",",6","","","","","","","","","","","","","18950328","+,,6","","","18950314",",2,6","","","","","51",",,6,28,+","27.9","2,,6,14,","","","","","","","79.2","2,,,6","140",",,,6","","","","","",""
"USC00197122","1895-04","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","1",",6","1",",6","","","","","","","","","","","","","18950403",",,6","","","18950413",",,6","","","","","51",",,6,03,","34.5",",,6,13,","","","","","","","85.2",",,,6","51",",,,6","","","","","",""
"USC00197122","1895-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","18950513",",,6","","","","","","","30.5",",,6,13,","","","","","","","71.1",",,,6","","","","","","","",""
"USC00197122","1895-06","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","18950628",",,6","","","","","","","58.4",",,6,28,","","","","","","","75.6",",,,6","","","","","","","",""
"USC00197122","1895-07","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","18950730",",,6","","","","","","","34.5",",,6,30,","","","","","","","95.6",",,,6","","","","","","","",""
"USC00197122","1895-08","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","18950807",",,6","","","","","","","58.9",",,6,07,","","","","","","","126.0",",,,6","","","","","","","",""
"USC00197122","1895-09","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","2","","18950912","+,,6","","","","","","","9.9",",,6,12,+","","","","","","","35.8",",,,6","","","","","","","",""
"USC00197122","1895-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","3",",6","2",",6","0",",6","","","","","","","","","","","","","18951031",",,6","","","18951014",",,6","","","","","0",",T,6,31,","133.9",",,6,14,","","","","","","","231.2",",,,6","0",",T,,6","","","","","",""
"USC00197122","1895-11","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","8",",6","2",",6","0",",6","","","","","","","","","","","","","18951121",",,6","1","","18951115",",,6","","","","","13",",,6,21,","72.6",",,6,15,","","","","","","","169.4",",,,6","13",",,,6","","","","","",""
"USC00197122","1895-12","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","4",",6","0",",6","1",",6","","","","","","","","","","","","","18951206",",,6","","","18951222","+,,6","","","","","216",",,6,06,","18.5",",,6,22,+","","","","","","","67.3",",,,6","216",",,,6","","","","","",""
"USC00197122","1896-01","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","3",",6","1",",6","4",",6","","","","","","","","","","","","","18960110",",,6","","","18960125",",,6","","","","","305",",,6,10,","42.2",",,6,25,","","","","","","","68.9",",,,6","393",",,,6","","","","","",""
"USC00197122","1896-02","42.516667","-70.9","12.2","SALEM B, MA US","","","9","4,6","8","4,6","2","4,6","5",",6","","","","","","","","","","","","","18960219","+,,6","","","18960207",",4,6","","","","","76",",,6,19,+","48.8","4,,6,07,","","","","","","","143.4","4,,,6","318",",,,6","","","","","",""
"USC00197122","1896-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","7","1,6","1","1,6","5",",6","","","","","","","","","","","","","18960316",",,6","","","18960330",",1,6","","","","","127",",,6,16,","26.9","1,,6,30,","","","","","","","114.0","1,,,6","445",",,,6","","","","","",""
"USC00197122","1896-04","42.516667","-70.9","12.2","SALEM B, MA US","","","6","1,6","4","1,6","0","1,6","1",",6","","","","","","","","","","","","","18960408",",,6","1","","18960402",",1,6","","","","","38",",,6,08,","20.3","1,,6,02,","","","","","","","43.0","1,,,6","38",",,,6","","","","","",""
"USC00197122","1896-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","1","","18960531",",,6","","","","","","","16.5",",,6,31,","","","","","","","54.7",",,,6","","","","","","","",""
"USC00197122","1896-06","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","18960615",",,6","","","","","","","39.1",",,6,15,","","","","","","","65.8",",,,6","","","","","","","",""
"USC00197122","1896-07","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","1","","18960725",",,6","","","","","","","22.1",",,6,25,","","","","","","","69.3",",,,6","","","","","","","",""
"USC00197122","1896-08","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","2","","18960802",",,6","","","","","","","25.1",",,6,02,","","","","","","","60.2",",,,6","","","","","","","",""
"USC00197122","1896-09","42.516667","-70.9","12.2","SALEM B, MA US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00197122","1896-10","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","18961024",",,6","","","","","","","30.0",",,6,24,","","","","","","","83.7",",,,6","","","","","","","",""
"USC00197122","1896-12","42.516667","-70.9","12.2","SALEM B, MA US","","","4",",6","3",",6","1",",6","2",",6","","","","","","","","","","","","","18961216",",,6","","","18961209",",,6","","","","","140",",,6,16,","29.0",",,6,09,","","","","","","","50.1",",,,6","242",",,,6","","","","","",""
"USC00197122","1897-01","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","4","1,6","0","1,6","3",",6","","","","","","","","","","","","","18970129",",,6","","","18970129",",1,6","","","","","203",",,6,29,","22.6","1,,6,29,","","","","","","","71.1","1,,,6","305",",,,6","","","","","",""
"USC00197122","1897-02","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","4",",6","0",",6","3",",6","","","","","","","","","","","","","18970213",",,6","","","18970213",",,6","","","","","249",",,6,13,","20.1",",,6,13,","","","","","","","52.4",",,,6","312",",,,6","","","","","",""
"USC00197122","1897-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","18970325",",,6","","","","","","","22.6",",,6,25,","","","","","","","68.3",",,,6","","","","","","","",""
"USC00197122","1897-04","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","18970410",",,6","","","","","","","38.4",",,6,10,","","","","","","","74.9",",,,6","","","","","","","",""
"USC00197122","1897-05","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","3","","18970502",",,6","","","","","","","32.3",",,6,02,","","","","","","","124.4",",,,6","","","","","","","",""
"USC00197122","1897-06","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","4","","18970610",",,6","","","","","","","51.8",",,6,10,","","","","","","","106.3",",,,6","","","","","","","",""
"USC00197122","1897-07","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","2","","18970729",",,6","","","","","","","47.5",",,6,29,","","","","","","","120.9",",,,6","","","","","","","",""
"USC00197122","1897-08","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","3","","18970825",",,6","","","","","","","42.4",",,6,25,","","","","","","","101.4",",,,6","","","","","","","",""
"USC00197122","1897-09","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","1","","18970924",",,6","","","","","","","21.3",",,6,24,","","","","","","","57.6",",,,6","","","","","","","",""
"USC00197122","1897-10","42.516667","-70.9","12.2","SALEM B, MA US","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","18971012",",,6","","","","","","","9.7",",,6,12,","","","","","","","11.0",",,,6","","","","","","","",""
"USC00197122","1897-11","42.516667","-70.9","12.2","SALEM B, MA US","","","12","1,6","9","1,6","2","1,6","3",",6","","","","","","","","","","","","","18971123",",,6","","","18971113",",1,6","","","","","127",",,6,23,","51.3","1,,6,13,","","","","","","","169.3","1,,,6","254",",,,6","","","","","",""
"USC00197122","1897-12","42.516667","-70.9","12.2","SALEM B, MA US","","","11","1,6","7","1,6","0","1,6","4",",6","","","","","","","","","","","","","18971231","+,,6","","","18971231",",1,6","","","","","76",",,6,31,+","15.2","1,,6,31,","","","","","","","60.7","1,,,6","274",",,,6","","","","","",""
"USC00197122","1900-01","42.516667","-70.9","12.2","SALEM B, MA US","","","10","1,6","8","1,6","1","1,6","3",",6","","","","","","","","","","","","","19000101",",,6","","","19000112",",1,6","","","","","279",",,6,01,","39.6","1,,6,12,","","","","","","","124.6","1,,,6","406",",,,6","","","","","",""
"USC00197122","1900-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","6",",6","2",",6","1",",6","","","","","","","","","","","","","19000218",",,6","","","19000223",",,6","","","","","241",",,6,18,","50.5",",,6,23,","","","","","","","168.1",",,,6","241",",,,6","","","","","",""
"USC00197122","1900-04","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19000403",",,6","","","","","","","14.2",",,6,03,","","","","","","","52.7",",,,6","","","","","","","",""
"USC00197122","1900-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","2","","19000503",",,6","","","","","","","65.0",",,6,03,","","","","","","","139.8",",,,6","","","","","","","",""
"USC00197122","1900-06","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","3","","19000623",",,6","","","","","","","19.8",",,6,23,","","","","","","","42.5",",,,6","","","","","","","",""
"USC00197122","1900-07","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","1","","19000726",",,6","","","","","","","30.0",",,6,26,","","","","","","","50.0",",,,6","","","","","","","",""
"USC00197122","1900-09","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","1","","19000918",",,6","","","","","","","54.9",",,6,18,","","","","","","","107.8",",,,6","","","","","","","",""
"USC00197122","1900-12","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","4","1,6","1","1,6","1",",6","","","","","","","","","","","","","19001205",",,6","","","19001205",",1,6","","","","","25",",,6,05,","36.1","1,,6,05,","","","","","","","53.6","1,,,6","45",",,,6","","","","","",""
"USC00197122","1901-01","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","3","1,6","1","1,6","5",",6","","","","","","","","","","","","","19010109",",,6","","","19010112",",1,6","","","","","76",",,6,09,","30.2","1,,6,12,","","","","","","","42.7","1,,,6","254",",,,6","","","","","",""
"USC00197122","1901-03","42.516667","-70.9","12.2","SALEM B, MA US","","","12",",6","11",",6","2",",6","1",",6","","","","","","","","","","","","","19010305",",,6","","","19010326",",,6","","","","","25",",,6,05,","47.2",",,6,26,","","","","","","","166.7",",,,6","45",",,,6","","","","","",""
"USC00197122","1901-04","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","","","19010425",",,6","","","","","","","75.2",",,6,25,","","","","","","","225.4",",,,6","","","","","","","",""
"USC00197122","1901-07","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","3","","19010730",",,6","","","","","","","26.9",",,6,30,","","","","","","","88.4",",,,6","","","","","","","",""
"USC00197122","1901-08","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","1","","19010825",",,6","","","","","","","48.8",",,6,25,","","","","","","","72.0",",,,6","","","","","","","",""
"USC00197122","1901-10","42.516667","-70.9","12.2","SALEM B, MA US","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19011015",",,6","","","","","","","48.8",",,6,15,","","","","","","","70.4",",,,6","","","","","","","",""
"USC00197122","1901-11","42.516667","-70.9","12.2","SALEM B, MA US","","","5","2,6","3","2,6","1","2,6","","","","","","","","","","","","","","","","","","","19011125",",2,6","","","","","","","54.1","2,,6,25,","","","","","","","73.7","2,,,6","","","","","","","",""
"USC00197122","1902-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7","1,6","5","1,6","4","1,6","","","","","","","","","","","","","","","","","","","19020228",",1,6","","","","","","","47.5","1,,6,28,","","","","","","","172.1","1,,,6","","","","","","","",""
"USC00197122","1902-03","42.516667","-70.9","12.2","SALEM B, MA US","","","12",",6","8",",6","1",",6","1",",6","","","","","","","","","","","","","19020306",",,6","","","19020306",",,6","","","","","318",",,6,06,","25.9",",,6,06,","","","","","","","109.9",",,,6","318",",,,6","","","","","",""
"USC00197122","1902-04","42.516667","-70.9","12.2","SALEM B, MA US","","","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","19020409",",,6","","","","","","","75.7",",,6,09,","","","","","","","112.8",",,,6","","","","","","","",""
"USC00197122","1902-05","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","2","","19020520",",,6","","","","","","","14.0",",,6,20,","","","","","","","31.7",",,,6","","","","","","","",""
"USC00197122","1902-06","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","1","","19020622",",,6","","","","","","","24.6",",,6,22,","","","","","","","55.6",",,,6","","","","","","","",""
"USC00197122","1902-07","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","2","","19020721",",,6","","","","","","","35.8",",,6,21,","","","","","","","68.4",",,,6","","","","","","","",""
"USC00197122","1902-08","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","2","","19020812",",,6","","","","","","","25.7",",,6,12,","","","","","","","65.8",",,,6","","","","","","","",""
"USC00197122","1902-10","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","3",",6","","","","","","","","","","","","","","","","","","","19021029",",,6","","","","","","","46.2",",,6,29,","","","","","","","128.5",",,,6","","","","","","","",""
"USC00197122","1902-12","42.516667","-70.9","12.2","SALEM B, MA US","","","12","2,6","10","2,6","1","2,6","7",",6","","","","","","","","","","","","","19021213",",,6","","","19021222",",2,6","","","","","216",",,6,13,","35.8","2,,6,22,","","","","","","","140.5","2,,,6","738",",,,6","","","","","",""
"USC00197122","1903-01","42.516667","-70.9","12.2","SALEM B, MA US","","","9","1,6","8","1,6","1","1,6","4",",6","","","","","","","","","","","","","19030126","+,,6","1","","19030121",",1,6","","","","","76",",,6,26,+","27.2","1,,6,21,","","","","","","","95.7","1,,,6","241",",,,6","","","","","",""
"USC00197122","1903-03","42.516667","-70.9","12.2","SALEM B, MA US","","","","","","","","","1",",6","","","","","","","","","","","","","19030330",",,6","1","","","","","","","","25",",,6,30,","","","","","","","","","","","25",",,,6","","","","","",""
"USC00197122","1903-04","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","19030417","+,,6","","","19030416",",,6","","","","","0",",T,6,17,+","59.4",",,6,16,","","","","","","","124.7",",,,6","0",",T,,6","","","","","",""
"USC00197122","1903-05","42.516667","-70.9","12.2","SALEM B, MA US","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","1","","19030506",",,6","","","","","","","3.8",",,6,06,","","","","","","","6.9",",,,6","","","","","","","",""
"USC00197122","1903-06","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","19030621",",,6","","","","","","","97.8",",,6,21,","","","","","","","266.2",",,,6","","","","","","","",""
"USC00197122","1903-07","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","4","","19030719",",,6","","","","","","","21.1",",,6,19,","","","","","","","57.7",",,,6","","","","","","","",""
"USC00197122","1903-08","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","2","","19030826",",,6","","","","","","","45.0",",,6,26,","","","","","","","96.9",",,,6","","","","","","","",""
"USC00197122","1903-12","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","6","1,6","0","1,6","4",",6","","","","","","","","","","","","","19031226",",,6","","","19031211",",1,6","","","","","191",",,6,26,","19.8","1,,6,11,","","","","","","","61.8","1,,,6","331",",,,6","","","","","",""
"USC00197122","1904-01","42.516667","-70.9","12.2","SALEM B, MA US","","","8","2,6","6","2,6","2","2,6","6",",6","","","","","","","","","","","","","19040109",",,6","","","19040114",",2,6","","","","","381",",,6,09,","28.4","2,,6,14,","","","","","","","114.7","2,,,6","1131",",,,6","","","","","",""
"USC00197122","1904-02","42.516667","-70.9","12.2","SALEM B, MA US","","","8","4,6","6","4,6","1","4,6","6",",6","","","","","","","","","","","","","19040215",",,6","","","19040215",",4,6","","","","","305",",,6,15,","29.0","4,,6,15,","","","","","","","78.3","4,,,6","585",",,,6","","","","","",""
"USC00197122","1904-03","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","7",",6","0",",6","4",",6","","","","","","","","","","","","","19040316",",,6","","","19040308",",,6","","","","","64",",,6,16,","17.8",",,6,08,","","","","","","","60.2",",,,6","191",",,,6","","","","","",""
"USC00197122","1904-04","42.516667","-70.9","12.2","SALEM B, MA US","","","14","1,6","10","1,6","3","1,6","2",",6","","","","","","","","","","","","","19040416",",,6","","","19040428",",1,6","","","","","64",",,6,16,","103.6","1,,6,28,","","","","","","","239.7","1,,,6","102",",,,6","","","","","",""
"USC00197122","1904-05","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","2","","19040509",",,6","","","","","","","25.1",",,6,09,","","","","","","","107.8",",,,6","","","","","","","",""
"USC00197122","1904-06","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","3","","19040607",",,6","","","","","","","26.2",",,6,07,","","","","","","","84.9",",,,6","","","","","","","",""
"USC00197122","1904-07","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","2","","19040725",",,6","","","","","","","9.4",",,6,25,","","","","","","","35.3",",,,6","","","","","","","",""
"USC00197122","1904-08","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","3","","19040802",",,6","","","","","","","27.7",",,6,02,","","","","","","","77.5",",,,6","","","","","","","",""
"USC00197122","1904-09","42.516667","-70.9","12.2","SALEM B, MA US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00197122","1904-10","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19041013",",,6","","","","","","","20.6",",,6,13,","","","","","","","56.3",",,,6","","","","","","","",""
"USC00197122","1904-11","42.516667","-70.9","12.2","SALEM B, MA US","","","3","3,6","1","3,6","1","3,6","0",",6","","","","","","","","","","","","","19041128","+,,6","","","19041114",",3,6","","","","","0",",T,6,28,+","44.2","3,,6,14,","","","","","","","45.7","3,,,6","0",",T,,6","","","","","",""
"USC00197122","1904-12","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","4","1,6","1","1,6","4",",6","","","","","","","","","","","","","19041218",",,6","","","19041228",",1,6","","","","","127",",,6,18,","38.6","1,,6,28,","","","","","","","64.8","1,,,6","347",",,,6","","","","","",""
"USC00197122","1905-01","42.516667","-70.9","12.2","SALEM B, MA US","","","9","3,6","8","3,6","2","3,6","","","","","","","","","","","","","","","","","","","19050106",",3,6","","","","","","","36.8","3,,6,06,","","","","","","","106.6","3,,,6","","","","","","","",""
"USC00197122","1905-02","42.516667","-70.9","12.2","SALEM B, MA US","","","4","3,6","4","3,6","0","3,6","3",",6","","","","","","","","","","","","","19050207",",,6","","","19050206",",3,6","","","","","178",",,6,07,","18.5","3,,6,06,","","","","","","","41.1","3,,,6","267",",,,6","","","","","",""
"USC00197122","1905-03","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","4","1,6","1","1,6","1",",6","","","","","","","","","","","","","19050321",",,6","","","19050322",",1,6","","","","","178",",,6,21,","30.0","1,,6,22,","","","","","","","68.8","1,,,6","178",",,,6","","","","","",""
"USC00197122","1905-04","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","1","","19050406",",,6","","","","","","","35.1",",,6,06,","","","","","","","71.0",",,,6","","","","","","","",""
"USC00197122","1905-05","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","1","","19050519",",,6","","","","","","","13.2",",,6,19,","","","","","","","40.4",",,,6","","","","","","","",""
"USC00197122","1905-06","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","1","","19050620",",,6","","","","","","","41.9",",,6,20,","","","","","","","163.0",",,,6","","","","","","","",""
"USC00197122","1905-07","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","2","","19050715","+,,6","","","","","","","2.3",",,6,15,+","","","","","","","10.0",",,,6","","","","","","","",""
"USC00197122","1905-08","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","1","","19050816",",,6","","","","","","","20.6",",,6,16,","","","","","","","79.7",",,,6","","","","","","","",""
"USC00197122","1905-09","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","19050904",",,6","","","","","","","130.8",",,6,04,","","","","","","","169.4",",,,6","","","","","","","",""
"USC00197122","1905-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19051020",",,6","","","","","","","17.3",",,6,20,","","","","","","","33.6",",,,6","","","","","","","",""
"USC00197122","1905-11","42.516667","-70.9","12.2","SALEM B, MA US","","","5","2,6","3","2,6","1","2,6","0",",6","","","","","","","","","","","","","19051130","+,,6","","","19051104",",2,6","","","","","0",",T,6,30,+","28.4","2,,6,04,","","","","","","","62.2","2,,,6","0",",T,,6","","","","","",""
"USC00197122","1905-12","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","2",",6","1",",6","","","","","","","","","","","","","19051210",",,6","","","19051204",",,6","","","","","102",",,6,10,","32.3",",,6,04,","","","","","","","104.2",",,,6","102",",,,6","","","","","",""
"USC00197122","1906-01","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19060104",",,6","","","","","","","25.1",",,6,04,","","","","","","","69.7",",,,6","","","","","","","",""
"USC00197122","1906-02","42.516667","-70.9","12.2","SALEM B, MA US","","","6","1,6","4","1,6","1","1,6","2",",6","","","","","","","","","","","","","19060209",",,6","","","19060210",",1,6","","","","","76",",,6,09,","29.5","1,,6,10,","","","","","","","66.8","1,,,6","127",",,,6","","","","","",""
"USC00197122","1906-03","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","6",",6","3",",6","4",",6","","","","","","","","","","","","","19060320",",,6","","","19060304",",,6","","","","","254",",,6,20,","57.2",",,6,04,","","","","","","","172.5",",,,6","635",",,,6","","","","","",""
"USC00197122","1906-04","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","1",",6","1",",6","","","","","","","","","","","","","19060410",",,6","","","19060410",",,6","","","","","51",",,6,10,","26.7",",,6,10,","","","","","","","70.1",",,,6","51",",,,6","","","","","",""
"USC00197122","1906-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","3","","19060529",",,6","","","","","","","79.5",",,6,29,","","","","","","","127.2",",,,6","","","","","","","",""
"USC00197122","1906-06","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","4","","19060617",",,6","","","","","","","27.7",",,6,17,","","","","","","","87.2",",,,6","","","","","","","",""
"USC00197122","1906-07","42.516667","-70.9","12.2","SALEM B, MA US","","","12",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","2","","19060730",",,6","","","","","","","34.3",",,6,30,","","","","","","","124.1",",,,6","","","","","","","",""
"USC00197122","1906-09","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19060930",",,6","","","","","","","20.1",",,6,30,","","","","","","","52.5",",,,6","","","","","","","",""
"USC00197122","1906-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","1","","19061010",",,6","","","","","","","56.9",",,6,10,","","","","","","","86.3",",,,6","","","","","","","",""
