"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN006012800","1957-07","30.383","76.767","272.0","AMBALA, IN","","","11","5,S","9","5,S","0","5,S","","","","","","","","","","","","","19570723",",5,S","","","","","23.1","5,,S,23,","","","","","117.3","5,,,S","","","","","",""
"IN006012800","1957-08","30.383","76.767","272.0","AMBALA, IN","","","8","2,S","8","2,S","2","2,S","","","","","","","","","","","","","19570827",",2,S","","","","","47.0","2,,S,27,","","","","","145.4","2,,,S","","","","","",""
"IN006012800","1957-09","30.383","76.767","272.0","AMBALA, IN","","","7",",S","7",",S","1",",S","","","","","","","","","","","","","19570914",",,S","","","","","39.1",",,S,14,","","","","","89.1",",,,S","","","","","",""
"IN006012800","1957-10","30.383","76.767","272.0","AMBALA, IN","","","2","2,S","2","2,S","0","2,S","","","","","0","4,S","27","4,S","14","4,S","","","19571022",",2,S","19571010","+,4,S","","","7.9","2,,S,22,","36.1","4,S,10,+","","","12.0","2,,,S","","","30.71","4,,,S","",""
"IN006012800","1957-11","30.383","76.767","272.0","AMBALA, IN","","","3","2,S","3","2,S","0","2,S","","","","","","","","","","","","","19571121",",2,S","","","","","15.0","2,,S,21,","","","","","30.8","2,,,S","","","","","",""
"IN006012800","1957-12","30.383","76.767","272.0","AMBALA, IN","","","3","4,S","2","4,S","1","4,S","","","","","","","","","","","","","19571212",",4,S","","","","","39.1","4,,S,12,","","","","","50.0","4,,,S","","","","","",""
"IN006012800","1958-01","30.383","76.767","272.0","AMBALA, IN","","","2","3,S","2","3,S","0","3,S","","","","","","","","","","","","","19580129",",3,S","","","","","8.9","3,,S,29,","","","","","13.0","3,,,S","","","","","",""
"IN006012800","1958-02","30.383","76.767","272.0","AMBALA, IN","","","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","19580228","+,1,S","","","","","0.0","1,,S,28,+","","","","","0.0","1,,,S","","","","","",""
"IN006012800","1958-03","30.383","76.767","272.0","AMBALA, IN","","","3","1,S","2","1,S","0","1,S","","","","","0","4,S","27","4,S","14","4,S","","","19580304",",1,S","19580327","+,4,S","","","17.0","1,,S,04,","36.1","4,S,27,+","","","22.1","1,,,S","","","31.63","4,,,S","",""
"IN006012800","1958-05","30.383","76.767","272.0","AMBALA, IN","","","0","3,S","0","3,S","0","3,S","","","","","0","5,S","26","5,S","26","5,S","","","19580531","+,3,S","19580524",",5,S","","","0.0","3,,S,31,+","46.1","5,S,24,","","","0.0","3,,,S","","","40.95","5,,,S","",""
"IN006012800","1958-06","30.383","76.767","272.0","AMBALA, IN","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19580630","+,4,S","","","","","0.0","4,,S,30,+","","","","","0.0","4,,,S","","","","","",""
"IN006012800","1958-07","30.383","76.767","272.0","AMBALA, IN","","","11","5,S","10","5,S","3","5,S","","","","","","","","","","","","","19580710",",5,S","","","","","51.1","5,,S,10,","","","","","210.7","5,,,S","","","","","",""
"IN006012800","1958-08","30.383","76.767","272.0","AMBALA, IN","","","8","2,S","7","2,S","4","2,S","","","","","","","","","","","","","19580804",",2,S","","","","","51.1","2,,S,04,","","","","","177.9","2,,,S","","","","","",""
"IN006012800","1958-09","30.383","76.767","272.0","AMBALA, IN","","","15",",S","14",",S","3",",S","","","","","","","","","","","","","19580928",",,S","","","","","77.0",",,S,28,","","","","","271.1",",,,S","","","","","",""
"IN006012800","1958-10","30.383","76.767","272.0","AMBALA, IN","","","3",",S","2",",S","1",",S","","","","","","","","","","","","","19581002",",,S","","","","","38.1",",,S,02,","","","","","51.0",",,,S","","","","","",""
"IN006012800","1958-11","30.383","76.767","272.0","AMBALA, IN","","","0",",S","0",",S","0",",S","","","","","","","","","","","","","19581130","+,,S","","","","","0.0",",,S,30,+","","","","","0.0",",,,S","","","","","",""
"IN006012800","1958-12","30.383","76.767","272.0","AMBALA, IN","","","5","1,S","5","1,S","0","1,S","","","","","","","","","","","","","19581222",",1,S","","","","","10.9","1,,S,22,","","","","","24.0","1,,,S","","","","","",""
"IN006012800","1961-03","30.383","76.767","272.0","AMBALA, IN","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19610331","+,5,S","","","","","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","",""
"IN006012800","1961-06","30.383","76.767","272.0","AMBALA, IN","","","2",",S","2",",S","0",",S","0","5,","0","5,S","","","","","","","19610622",",5,S","19610622","+,,S","","","23.9","5,S,22,","14.0",",,S,22,+","","","","","28.0",",,,S","","","","","28.33","5,,,S"
"IN006012800","1961-09","30.383","76.767","272.0","AMBALA, IN","","","6","5,S","4","5,S","1","5,S","","","","","","","","","","","","","19610924",",5,S","","","","","47.0","5,,S,24,","","","","","87.1","5,,,S","","","","","",""
"IN006012800","1961-10","30.383","76.767","272.0","AMBALA, IN","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","19611030",",4,S","","","","","18.0","4,,S,30,","","","","","18.0","4,,,S","","","","","",""
"IN006012800","1961-11","30.383","76.767","272.0","AMBALA, IN","","","2","2,S","1","2,S","0","2,S","","","","","","","","","","","","","19611116",",2,S","","","","","5.1","2,,S,16,","","","","","7.1","2,,,S","","","","","",""
"IN006012800","1962-01","30.383","76.767","272.0","AMBALA, IN","","","3","3,S","2","3,S","1","3,S","0","4,","1","4,S","","","","","","","19620117",",4,S","19620126",",3,S","","","0.0","4,S,17,","34.0","3,,S,26,","","","","","41.1","3,,,S","","","","","5.41","4,,,S"
"IN006012800","1962-02","30.383","76.767","272.0","AMBALA, IN","","","4","4,S","3","4,S","0","4,S","0","5,","0","5,S","","","","","","","19620204","+,5,S","19620218","+,4,S","","","7.2","5,S,04,+","6.1","4,,S,18,+","","","","","18.3","4,,,S","","","","","10.77","5,,,S"
"IN006012800","1962-04","30.383","76.767","272.0","AMBALA, IN","","","","","","","","","0","4,","0","4,S","","","","","","","19620404",",4,S","","","","","8.9","4,S,04,","","","","","","","","","","","","","20.68","4,,,S"
"IN006012800","1962-07","30.383","76.767","272.0","AMBALA, IN","","","","","","","","","0","4,","0","4,S","","","","","","","19620719",",4,S","","","","","21.1","4,S,19,","","","","","","","","","","","","","26.26","4,,,S"
"IN006012800","1962-08","30.383","76.767","272.0","AMBALA, IN","","","6","3,S","4","3,S","1","3,S","0","4,","0","4,S","","","","","","","19620819",",4,S","19620819",",3,S","","","22.2","4,S,19,","67.1","3,,S,19,","","","","","86.4","3,,,S","","","","","25.61","4,,,S"
"IN006012800","1962-09","30.383","76.767","272.0","AMBALA, IN","","","8","4,S","8","4,S","6","4,S","0","4,","0","4,S","","","","","","","19620930",",4,S","19620921",",4,S","","","17.8","4,S,30,","97.0","4,,S,21,","","","","","353.7","4,,,S","","","","","22.80","4,,,S"
