"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00004856","1999-06","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","7.8","M","7.8",",M","","","","","","","0",",M","0",",M","0",",M","9",",M","0",",M","19990617",",,M","","","19990625",",,M","3.3",",M,17,","","","27.8",",M,25,","","","103.6",",M","","","15.14",",M","19.31",",,,M","10.97",",,,M","","","","","","","",""
"USW00004856","1999-07","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","71.4","M","63.6",",M","","","","","","","0",",M","0",",M","0",",M","22",",M","1",",M","19990711",",,M","","","19990724",",,M","7.8",",M,11,","","","32.2",",M,24,","26.9","M","26.9",",M","","","19.52",",M","23.84",",,,M","15.20",",,,M","","","","","","","",""
"USW00004856","1999-08","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","85.2","M","13.8",",M","","","","","","","0",",M","0",",M","0",",M","24",",M","0",",M","19990809",",,M","","","19990825",",,M","6.1",",M,09,","","","27.2",",M,25,","73.0","M","46.1",",M","","","17.29",",M","22.00",",,,M","12.58",",,,M","","","","","","","",""
"USW00004856","1999-09","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","99.2","M","14.0",",M","","","","","","","0",",M","0",",M","0",",M","8",",M","0",",M","19990921",",,M","","","19990908","+,,M","2.2",",M,21,","","","24.4",",M,08,+","207.7","M","134.7",",M","","","14.31",",M","18.76",",,,M","9.86",",,,M","","","","","","","",""
"USW00004856","1999-10","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","99.2","M","0.0",",M","","","","","","","0",",M","11",",M","0",",M","0",",M","0",",M","19991027",",,M","","","19991010",",,M","-3.3",",M,27,","","","17.2",",M,10,","568.5","M","360.8",",M","","","6.69",",M","10.86",",,,M","2.53",",,,M","","","","","","","",""
"USW00004856","1999-11","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","99.2","M","0.0",",M","","","","","","","0",",M","17",",M","1",",M","0",",M","0",",M","19991130",",,M","","","19991105","+,,M","-8.3",",M,30,","","","14.4",",M,05,+","1003.2","M","434.7",",M","","","3.84",",M","7.55",",,,M","0.13",",,,M","","","","","","","",""
"USW00004856","1999-12","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","99.2","M","0.0",",M","","","","","","","1",",M","27",",M","10",",M","0",",M","0",",M","19991221",",,M","","","19991203",",,M","-19.4",",M,21,","","","8.3",",M,03,","1669.3","M","666.1",",M","","","-3.15",",M","0.56",",,,M","-6.86",",,,M","","","","","","","",""
"USW00004856","2000-01","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","0.0","B","0.0",",M","","","","","","","7",",M","30",",M","24",",M","0",",M","0",",M","20000122",",,M","","","20000101",",,M","-20.0",",M,22,","","","2.8",",M,01,","2476.4","B","807.1",",M","","","-7.70",",M","-3.33",",,,M","-12.07",",,,M","","","","","","","",""
"USW00004856","2000-02","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","0.0","B","0.0",",M","","","","","","","3",",M","25",",M","20",",M","0",",M","0",",M","20000212",",,M","","","20000226",",,M","-22.8",",M,12,","","","6.7",",M,26,","3144.5","B","668.1",",M","","","-4.70",",M","-0.50",",,,M","-8.91",",,,M","","","","","","","",""
"USW00004856","2000-03","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","0.0","B","0.0",",M","","","","","","","0",",M","23",",M","4",",M","0",",M","0",",M","20000310",",,M","","","20000304",",,M","-11.1",",M,10,","","","11.7",",M,04,","3692.7","B","548.2",",M","","","0.65",",M","4.41",",,,M","-3.12",",,,M","","","","","","","",""
"USW00004856","2000-04","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","0.0","B","0.0",",M","","","","","","","0",",M","17",",M","0",",M","0",",M","0",",M","20000412",",,M","","","20000427",",,M","-6.7",",M,12,","","","20.0",",M,27,","4131.3","B","438.6",",M","","","3.71",",M","7.95",",,,M","-0.52",",,,M","","","","","","","",""
"USW00004856","2000-05","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","0.0","B","0.0",",M","","","","","","","0",",M","1",",M","0",",M","1",",M","0",",M","20000520",",,M","","","20000524",",,M","-0.6",",M,20,","","","21.1",",M,24,","4388.3","B","257.0",",M","","","10.04",",M","13.89",",,,M","6.20",",,,M","","","","","","","",""
"USW00004856","2000-06","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","0.3","B","0.3",",M","","","","","","","0",",M","0",",M","0",",M","7",",M","0",",M","20000603",",,M","","","20000606",",,M","2.2",",M,03,","","","24.4",",M,06,","4502.9","B","114.6",",M","","","14.52",",M","18.50",",,,M","10.54",",,,M","","","","","","","",""
"USW00004856","2000-07","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","23.9","B","23.6",",M","","","","","","","0",",M","0",",M","0",",M","16",",M","0",",M","20000719",",,M","","","20000709",",,M","3.9",",M,19,","","","28.9",",M,09,","55.5","B","55.5",",M","","","17.30",",M","21.83",",,,M","12.78",",,,M","","","","","","","",""
"USW00004856","2000-08","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","38.3","B","14.4",",M","","","","","","","0",",M","0",",M","0",",M","22",",M","0",",M","20000820",",,M","","","20000815",",,M","3.9",",M,20,","","","27.2",",M,15,","99.2","B","43.7",",M","","","17.39",",M","22.11",",,,M","12.67",",,,M","","","","","","","",""
"USW00004856","2000-09","45.95","-86.22972","178.0","MANISTIQUE, MI US","","","42.0","B","3.7",",M","","","","","","","0",",M","2",",M","0",",M","4",",M","0",",M","20000928",",,M","","","20000910",",,M","-1.7",",M,28,","","","21.7",",M,10,","257.2","B","158.0",",M","","","13.19",",M","17.38",",,,M","9.00",",,,M","","","","","","","",""
"USW00004856","2000-10","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.5",",B","42.0","B","0.0",",M","14","1,B","7","1,B","0","1,B","0",",M","6",",M","0",",M","1",",M","0",",M","20001028","+,,M","20001014",",1,B","20001014",",,M","-1.7",",M,28,+","11.2","1,,B,14,","22.2",",M,14,","550.8","B","293.6",",M","48.7","1,,,B","8.86",",M","13.41",",,,M","4.31",",,,M","20","1,B","300","1,B","10.3","1,B","15.6","1,B"
"USW00004856","2000-11","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.2",",B","42.0","B","0.0",",B","12",",B","8",",B","0",",B","0",",B","16",",B","6",",B","0",",B","0",",B","20001122",",,B","20001113",",,B","20001101",",,B","-9.4",",B,22,","13.5",",,B,13,","13.9",",B,01,","1032.3","B","481.5",",B","60.3",",,,B","2.28",",B","4.99",",,,B","-0.42",",,,B","90",",B","90",",B","16.1",",B","17.9",",B"
"USW00004856","2000-12","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.9",",B","42.0","B","0.0",",B","7",",B","4",",B","0",",B","4",",B","31",",B","26",",B","0",",B","0",",B","20001228","+,,B","20001216",",,B","20001202",",,B","-19.4",",B,28,+","14.5",",,B,16,","2.2",",B,02,","1864.2","B","831.9",",B","34.3",",,,B","-8.50",",B","-4.63",",,,B","-12.38",",,,B","150",",B","150",",B","13.0",",B","14.8",",B"
"USW00004856","2001-01","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.1",",B","0.0","B","0.0",",B","9",",B","1",",B","0",",B","0",",B","31",",B","21",",B","0",",B","0",",B","20010108",",,B","20010130",",,B","20010123","+,,B","-15.6",",B,08,","10.4",",,B,30,","1.7",",B,23,+","2582.2","B","718.0",",B","14.2",",,,B","-4.83",",B","-1.85",",,,B","-7.81",",,,B","190",",B","190",",B","15.6",",B","18.3",",B"
"USW00004856","2001-02","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.2",",B","0.0","B","0.0",",B","7",",B","3",",B","0",",B","1",",B","28",",B","26",",B","0",",B","0",",B","20010215",",,B","20010225",",,B","20010225",",,B","-17.8",",B,15,","10.9",",,B,25,","3.9",",B,25,","3305.9","B","723.7",",B","23.4",",,,B","-7.51",",B","-3.73",",,,B","-11.29",",,,B","220",",B","230",",B","13.9",",B","17.0",",B"
"USW00004856","2001-03","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.5",",B","0.0","B","0.0",",B","5",",B","0",",B","0",",B","0",",B","31",",B","12",",B","0",",B","0",",B","20010325",",,B","20010310",",,B","20010321",",,B","-12.8",",B,25,","1.5",",,B,10,","6.7",",B,21,","3960.3","B","654.4",",B","3.3",",,,B","-2.78",",B","0.94",",,,B","-6.49",",,,B","80",",B","90",",B","15.6",",B","17.4",",B"
"USW00004856","2001-04","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.9",",B","0.0","B","0.0",",B","13",",B","5",",B","1",",B","0",",B","8",",B","0",",B","0",",B","0",",B","20010418","+,,B","20010411",",,B","20010430","+,,B","-2.2",",B,18,+","30.7",",,B,11,","15.6",",B,30,+","4354.3","B","394.0",",B","57.5",",,,B","5.20",",B","8.84",",,,B","1.56",",,,B","80",",B","80",",B","16.5",",B","19.2",",B"
"USW00004856","2001-05","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.3",",B","0.0","B","0.0",",B","18",",B","8",",B","0",",B","0",",B","0",",B","0",",B","3",",B","0",",B","20010512",",,B","20010510",",,B","20010518",",,B","1.1",",B,12,","14.2",",,B,10,","23.9",",B,18,","4599.7","B","245.4",",B","67.7",",,,B","10.42",",B","14.72",",,,B","6.12",",,,B","90",",B","90",",B","13.0",",B","14.3",",B"
"USW00004856","2001-06","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.1",",B","4.4","B","4.4",",B","18",",B","1",",B","0",",B","0",",B","0",",B","0",",B","4",",B","0",",B","20010605",",,B","20010601",",,B","20010630",",,B","5.0",",B,05,","5.1",",,B,01,","29.4",",B,30,","4717.6","B","117.9",",B","11.8",",,,B","14.55",",B","18.31",",,,B","10.79",",,,B","160",",B","160",",B","15.6",",B","17.0",",B"
"USW00004856","2001-07","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.3",",B","27.6","B","23.2",",B","5",",B","1",",B","0",",B","0",",B","0",",B","0",",B","18",",B","0",",B","20010702",",,B","20010723",",,B","20010713",",,B","5.0",",B,02,","3.8",",,B,23,","27.2",",B,13,","48.4","B","48.4",",B","5.7",",,,B","17.52",",B","21.88",",,,B","13.16",",,,B","170",",B","180",",B","36.7",",B","38.9",",B"
"USW00004856","2001-08","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.3",",B","77.3","B","49.7",",B","11",",B","6",",B","2",",B","0",",B","0",",B","0",",B","27",",B","1",",B","20010831",",,B","20010816",",,B","20010807",",,B","6.7",",B,31,","49.5",",,B,16,","33.3",",B,07,","71.6","B","23.2",",B","110.7",",,,B","19.19",",B","23.85",",,,B","14.52",",,,B","210",",B","220",",B","10.7",",B","13.9",",B"
"USW00004856","2001-09","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.4",",B","83.1","B","5.8",",B","16",",B","7",",B","1",",B","0",",B","0",",B","0",",B","4",",B","0",",B","20010925",",,B","20010919",",,B","20010903",",,B","2.8",",B,25,","32.5",",,B,19,","27.2",",B,03,","224.2","B","152.6",",B","108.0",",,,B","13.44",",B","17.30",",,,B","9.58",",,,B","200",",B","190",",B","13.4",",B","16.1",",B"
"USW00004856","2001-10","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.4",",B","83.1","B","0.0",",B","18",",B","12",",B","0",",B","0",",B","7",",B","0",",B","0",",B","0",",B","20011027","+,,B","20011024",",,B","20011001",",,B","-1.7",",B,27,+","20.3",",,B,24,","18.3",",B,01,","561.1","B","336.9",",B","132.8",",,,B","7.46",",B","10.99",",,,B","3.94",",,,B","230",",B","180",",B","14.8",",B","18.3",",B"
"USW00004856","2001-11","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.4",",B","83.1","B","0.0",",B","16",",B","8",",B","1",",B","0",",B","14",",B","0",",B","0",",B","0",",B","20011128",",,B","20011124",",,B","20011115",",,B","-4.4",",B,28,","29.0",",,B,24,","16.7",",B,15,","962.2","B","401.1",",B","76.5",",,,B","4.96",",B","7.83",",,,B","2.09",",,,B","80",",B","310",",B","12.5",",B","16.1",",B"
"USW00004856","2001-12","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.4",",B","83.1","B","0.0",",B","8",",B","4",",B","0",",B","0",",B","22",",B","9",",B","0",",B","0",",B","20011229",",,B","20011213",",,B","20011205",",,B","-12.2",",B,29,","11.4",",,B,13,","11.7",",B,05,","1538.9","B","576.7",",B","32.1",",,,B","-0.27",",B","2.77",",,,B","-3.31",",,,B","240",",B","230","1,B","16.5",",B","21.9","1,B"
"USW00004856","2002-01","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.5",",B","0.0","B","0.0",",B","6",",B","1",",B","0",",B","0",",B","30",",B","18",",B","0",",B","0",",B","20020119",",,B","20020116",",,B","20020109",",,B","-15.0",",B,19,","2.8",",,B,16,","7.8",",B,09,","2214.8","B","675.9",",B","10.2",",,,B","-3.47",",B","-0.25",",,,B","-6.69",",,,B","230",",B","240",",B","11.2",",B","13.4",",B"
"USW00004856","2002-02","45.95","-86.22972","178.0","MANISTIQUE, MI US","5.1",",B","0.0","B","0.0",",B","16",",B","5",",B","0",",B","0",",B","26",",B","10",",B","0",",B","0",",B","20020211",",,B","20020220",",,B","20020207",",,B","-16.1",",B,11,","10.9",",,B,20,","4.4",",B,07,","2816.5","B","601.7",",B","39.9",",,,B","-3.16",",B","0.63",",,,B","-6.94",",,,B","190",",B","220",",B","17.4",",B","21.0",",B"
"USW00004856","2002-03","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.2",",B","0.0","B","0.0",",B","14",",B","3",",B","0",",B","1",",B","30",",B","17",",B","0",",B","0",",B","20020304",",,B","20020309",",,B","20020330",",,B","-20.6",",B,04,","24.4",",,B,09,","7.8",",B,30,","3525.5","B","709.0",",B","63.5",",,,B","-4.54",",B","-0.29",",,,B","-8.79",",,,B","90",",B","80",",B","17.0",",B","19.2",",B"
"USW00004856","2002-04","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.2",",B","0.0","B","0.0",",B","16",",B","10",",B","1",",B","0",",B","15",",B","1",",B","0",",B","0",",B","20020406",",,B","20020424",",,B","20020417",",,B","-7.2",",B,06,","64.0",",,B,24,","17.2",",B,17,","3977.8","B","452.3",",B","127.8",",,,B","3.26",",B","6.75",",,,B","-0.23",",,,B","130",",B","120",",B","16.1",",B","20.1",",B"
"USW00004856","2002-05","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.5",",B","0.3","B","0.3",",B","12",",B","9",",B","1",",B","0",",B","10",",B","0",",B","1",",B","0",",B","20020519",",,B","20020530",",,B","20020531",",,B","-2.8",",B,19,","49.5",",,B,30,","27.8",",B,31,","4333.1","B","355.3",",B","127.0",",,,B","6.88",",B","10.95",",,,B","2.81",",,,B","80",",B","250",",B","14.3",",B","17.9",",B"
"USW00004856","2002-06","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.0",",B","2.0","B","1.7",",B","20",",B","6",",B","0",",B","0",",B","0",",B","0",",B","8",",B","0",",B","20020603",",,B","20020611",",,B","20020627","+,,B","3.9",",B,03,","23.1",",,B,11,","23.9",",B,27,+","4454.9","B","121.8",",B","55.9",",,,B","14.33",",B","17.98",",,,B","10.68",",,,B","190",",B","190",",B","13.4",",B","15.6",",B"
"USW00004856","2002-07","45.95","-86.22972","178.0","MANISTIQUE, MI US","2.8",",B","57.5","B","55.5","2,B","11",",B","5",",B","2",",B","0","2,B","0","2,B","0","2,B","26","2,B","0","2,B","20020723","+,2,B","20020721",",,B","20020722","+,2,B","8.3","2,B,23,+","85.3",",,B,21,","29.4","2,B,22,+","19.4","B","19.4","2,B","148.0",",,,B","19.58","2,B","24.25","2,,,B","14.91","2,,,B","180",",B","190",",B","14.3",",B","16.5",",B"
"USW00004856","2002-08","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.3",",B","85.0","B","27.5",",B","11",",B","5",",B","1",",B","0",",B","0",",B","0",",B","29",",B","0",",B","20020820","+,,B","20020801",",,B","20020826",",,B","10.0",",B,20,+","32.5",",,B,01,","28.3",",B,26,","39.4","B","20.0",",B","69.4",",,,B","18.58",",B","22.97",",,,B","14.18",",,,B","130",",B","130",",B","18.3",",B","21.9",",B"
"USW00004856","2002-09","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.9",",B","109.0","B","24.0",",B","13",",B","5",",B","0",",B","0",",B","0",",B","0",",B","15",",B","0",",B","20020928",",,B","20020914",",,B","20020903",",,B","3.9",",B,28,","9.1",",,B,14,","25.6",",B,03,","115.7","B","76.3",",B","36.8",",,,B","16.59",",B","20.45",",,,B","12.73",",,,B","190",",B","190",",B","14.3",",B","17.9",",B"
"USW00004856","2002-10","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.0",",B","109.0","B","0.0",",B","14",",B","8",",B","2",",B","0",",B","14",",B","0",",B","1",",B","0",",B","20021018",",,B","20021004",",,B","20021001",",,B","-3.9",",B,18,","47.2",",,B,04,","21.1",",B,01,","495.5","B","379.8",",B","136.9",",,,B","6.08",",B","9.89",",,,B","2.27",",,,B","230",",B","230",",B","20.6",",B","27.3",",B"
"USW00004856","2002-11","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.9",",B","109.0","B","0.0",",B","13",",B","2",",B","0",",B","0",",B","27",",B","5",",B","0",",B","0",",B","20021117",",,B","20021110",",,B","20021109",",,B","-10.0",",B,17,","17.0",",,B,10,","10.6",",B,09,","1039.6","B","544.1",",B","31.2",",,,B","0.20",",B","4.06",",,,B","-3.66",",,,B","190",",B","190",",B","14.8",",B","18.3",",B"
"USW00004856","2002-12","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.4",",B","109.0","B","0.0",",B","4",",B","2",",B","0",",B","0",",B","29",",B","14",",B","0",",B","0",",B","20021208",",,B","20021218",",,B","20021219",",,B","-16.7",",B,08,","10.2",",,B,18,","6.1",",B,19,","1705.2","B","665.6",",B","13.6",",,,B","-3.14",",B","0.05",",,,B","-6.33",",,,B","90",",B","80",",B","14.3",",B","16.5",",B"
"USW00004856","2003-01","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.5",",B","0.0","B","0.0","2,B","5",",B","2",",B","0",",B","4","1,B","29","1,B","26","1,B","0","1,B","0","1,B","20030127",",1,B","20030131",",,B","20030108",",1,B","-22.2","1,B,27,","7.1",",,B,31,","7.2","1,B,08,","2457.3","B","752.1","1,B","14.7",",,,B","-7.77","2,B","-4.23","1,,,B","-11.30","1,,,B","190",",B","180",",B","14.8",",B","17.4",",B"
"USW00004856","2003-02","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.4",",B","0.0","B","0.0",",B","4",",B","3",",B","0",",B","10",",B","28",",B","24",",B","0",",B","0",",B","20030225",",,B","20030203",",,B","20030220",",,B","-23.3",",B,25,","8.1",",,B,03,","2.8",",B,20,","3258.9","B","801.6",",B","17.2",",,,B","-10.30",",B","-6.19",",,,B","-14.40",",,,B","70",",B","300",",B","14.3",",B","18.3",",B"
"USW00004856","2003-03","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.1",",B","0.0","B","0.0",",B","12",",B","7",",B","0",",B","7",",B","25",",B","12",",B","0",",B","0",",B","20030303",",,B","20030321",",,B","20030317",",,B","-27.8",",B,03,","21.1",",,B,21,","12.8",",B,17,","3947.2","B","688.3",",B","68.7",",,,B","-3.87",",B","0.57",",,,B","-8.31",",,,B","70",",B","70",",B","14.8",",B","17.0",",B"
"USW00004856","2003-04","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.7",",B","0.0","B","0.0",",B","11",",B","8",",B","1",",B","0",",B","23",",B","4",",B","0",",B","0",",B","20030406",",,B","20030420",",,B","20030411",",,B","-14.4",",B,06,","25.4",",,B,20,","16.1",",B,11,","4448.6","B","501.4",",B","78.8",",,,B","1.62",",B","5.54",",,,B","-2.30",",,,B","80",",B","90",",B","17.0",",B","19.2",",B"
"USW00004856","2003-05","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.2",",B","0.0","B","0.0",",B","8",",B","5",",B","0",",B","0",",B","3",",B","0",",B","4",",B","0",",B","20030503",",,B","20030530",",,B","20030527",",,B","-2.8",",B,03,","16.5",",,B,30,","24.4",",B,27,","4704.0","B","255.4",",B","55.7",",,,B","10.09",",B","14.80",",,,B","5.39",",,,B","70",",B","70",",B","17.9",",B","21.0",",B"
"USW00004856","2003-06","45.95","-86.22972","178.0","MANISTIQUE, MI US","2.9",",B","0.3","B","0.3",",B","8",",B","2",",B","1",",B","0",",B","0",",B","0",",B","8",",B","0",",B","20030601",",,B","20030610",",,B","20030605",",,B","2.8",",B,01,","30.0",",,B,10,","25.0",",B,05,","4839.0","B","135.0",",B","42.4",",,,B","13.84",",B","18.64",",,,B","9.05",",,,B","180",",B","180",",B","36.7",",B","57.2",",B"
"USW00004856","2003-07","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.4",",B","9.0","B","8.7",",B","12",",B","6",",B","1",",B","0",",B","0",",B","0",",B","20",",B","0",",B","20030718","+,,B","20030721",",,B","20030705",",,B","8.9",",B,18,+","69.9",",,B,21,","27.8",",B,05,","37.8","B","37.8",",B","104.6",",,,B","17.39",",B","21.90",",,,B","12.89",",,,B","80",",B","310",",B","13.0",",B","16.5",",B"
"USW00004856","2003-08","45.95","-86.22972","178.0","MANISTIQUE, MI US","3.3",",B","63.4","B","54.4",",B","12",",B","3",",B","0",",B","0",",B","0",",B","0",",B","30",",B","0",",B","20030830",",,B","20030821",",,B","20030815","+,,B","5.6",",B,30,","4.8",",,B,21,","28.9",",B,15,+","61.9","B","24.1",",B","17.8",",,,B","19.31",",B","24.32",",,,B","14.30",",,,B","180",",B","220",",B","11.2",",B","19.7",",B"
"USW00004856","2003-09","45.95","-86.22972","178.0","MANISTIQUE, MI US","4.1",",B","75.4","B","12.0",",B","8",",B","3",",B","1",",B","0",",B","0",",B","0",",B","11",",B","0",",B","20030930",",,B","20030926",",,B","20030906",",,B","0.6",",B,30,","45.5",",,B,26,","24.4",",B,06,","179.3","B","117.4",",B","78.3",",,,B","14.82",",B","18.58",",,,B","11.06",",,,B","160",",B","210",",B","13.0",",B","16.5",",B"
