"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006075435","2003-11","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","","","0.0",",C","12","3,C","4","3,C","0","3,C","","","0",",C","25",",C","18",",C","0",",C","0",",C","20031114",",,C","","","20031118",",3,C","20031120",",,C","-15.5",",C,14,","","","8.2","3,,C,18,","8.3",",C,20,","","","662.5",",C","30.0","3,,,C","-3.75",",C","-0.38",",,,C","-7.12",",,,C","","","",""
"CA006075435","2003-12","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","","","0.0",",C","20",",C","6",",C","0",",C","30","1,","12",",C","30",",C","27",",C","0",",C","0",",C","20031213",",,C","20031217",",1,C","20031211",",,C","20031229","+,,C","-27.3",",C,13,","500","1,,C,17,","15.0",",,C,11,","3.2",",C,29,+","","","922.1",",C","63.4",",,,C","-11.41",",C","-6.51",",,,C","-16.32",",,,C","","","",""
"CA006075435","2004-01","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","19",",C","5",",C","0",",C","31",",","25",",C","31",",C","31",",C","0",",C","0",",C","20040109",",,C","20040130",",,C","20040103",",,C","20040103",",,C","-38.8",",C,09,","580",",,C,30,","9.4",",,C,03,","-4.3",",C,03,","","","1306.5",",C","41.2",",,,C","-23.81",",C","-19.09",",,,C","-28.54",",,,C","","","",""
"CA006075435","2004-02","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","14",",C","4",",C","0",",C","29",",","19",",C","29",",C","25",",C","0",",C","0",",C","20040214",",,C","20040217",",,C","20040209",",,C","20040229",",,C","-34.4",",C,14,","690",",,C,17,","7.1",",,C,09,","2.8",",C,29,","","","964.8",",C","27.6",",,,C","-14.93",",C","-8.61",",,,C","-21.26",",,,C","","","",""
"CA006075435","2004-03","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","12",",C","8",",C","0",",C","31",",","17",",C","31",",C","19",",C","0",",C","0",",C","20040316",",,C","20040321","+,,C","20040314",",,C","20040328",",,C","-30.6",",C,16,","790",",,C,21,+","11.3",",,C,14,","12.9",",C,28,","","","887.0",",C","51.3",",,,C","-10.28",",C","-2.51",",,,C","-18.05",",,,C","","","",""
"CA006075435","2004-04","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","18",",C","3",",C","0",",C","24",",","2",",C","30",",C","9",",C","0",",C","0",",C","20040405",",,C","20040401",",,C","20040421",",,C","20040416",",,C","-18.8",",C,05,","360",",,C,01,","11.3",",,C,21,","11.5",",C,16,","","","663.3",",C","41.2",",,,C","-3.78",",C","2.17",",,,C","-9.73",",,,C","","","",""
"CA006075435","2004-05","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","11",",C","6",",C","0",",C","0","1,","0",",C","30",",C","1",",C","1",",C","0",",C","20040503",",,C","20040531","+,1,C","20040510",",,C","20040519",",,C","-9.5",",C,03,","0","1,,C,31,+","20.4",",,C,10,","24.6",",C,19,","","","457.5",",C","63.2",",,,C","3.58",",C","9.86",",,,C","-2.71",",,,C","","","",""
"CA006075435","2004-06","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","4.8","C","4.8",",C","17",",C","12",",C","0",",C","0",",","0",",C","4",",C","0",",C","5",",C","0",",C","20040610",",,C","20040630","+,,C","20040614",",,C","20040608",",,C","-2.3",",C,10,","0",",,C,30,+","23.8",",,C,14,","30.0",",C,08,","","","222.4",",C","113.4",",,,C","11.08",",C","17.42",",,,C","4.74",",,,C","","","",""
"CA006075435","2004-07","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","26.1","C","21.3",",C","10",",C","8",",C","0",",C","0",",","0",",C","0",",C","0",",C","18",",C","0",",C","20040705",",,C","20040731","+,,C","20040704",",,C","20040727",",,C","4.1",",C,05,","0",",,C,31,+","17.6",",,C,04,","30.9",",C,27,","115.0","C","115.0",",C","57.4",",,,C","15.31",",C","21.96",",,,C","8.65",",,,C","","","",""
"CA006075435","2004-08","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","28.1","C","2.0",",C","19",",C","11",",C","0",",C","0",",","0",",C","1",",C","0",",C","8",",C","0",",C","20040830",",,C","20040831","+,,C","20040827",",,C","20040808",",,C","-0.3",",C,30,","0",",,C,31,+","18.4",",,C,27,","27.2",",C,08,","295.8","C","180.8",",C","100.2",",,,C","12.57",",C","17.81",",,,C","7.32",",,,C","","","",""
"CA006075435","2004-09","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","36.4","C","8.3",",C","14",",C","5",",C","0",",C","0",",","0",",C","2",",C","0",",C","9",",C","0",",C","20040913","+,,C","20040930","+,,C","20040911",",,C","20040914",",,C","-0.5",",C,13,+","0",",,C,30,+","21.8",",,C,11,","28.1",",C,14,","485.4","C","189.6",",C","83.8",",,,C","12.29",",C","18.36",",,,C","6.22",",,,C","","","",""
"CA006075435","2004-10","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","36.4","C","0.0",",C","19",",C","9",",C","1",",C","0","2,","0",",C","14",",C","2",",C","1",",C","0",",C","20041019",",,C","20041031","+,2,C","20041030",",,C","20041007",",,C","-9.7",",C,19,","0","2,,C,31,+","26.6",",,C,30,","24.6",",C,07,","889.6","C","404.2",",C","95.0",",,,C","5.30",",C","9.97",",,,C","0.62",",,,C","","","",""
"CA006075435","2004-11","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","36.4","C","0.0",",C","17",",C","8",",C","0",",C","13",",","1",",C","28",",C","11",",C","0",",C","0",",C","20041130",",,C","20041130",",,C","20041104",",,C","20041116",",,C","-18.6",",C,30,","160",",,C,30,","21.8",",,C,04,","8.2",",C,16,","1517.8","C","628.2",",C","65.0",",,,C","-2.61",",C","0.92",",,,C","-6.14",",,,C","","","",""
"CA006075435","2004-12","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","36.4","C","0.0",",C","20",",C","9",",C","0",",C","31",",","29",",C","31",",C","31",",C","0",",C","0",",C","20041226",",,C","20041228",",,C","20041231",",,C","20041216",",,C","-39.8",",C,26,","500",",,C,28,","9.7",",,C,31,","-0.8",",C,16,","2689.5","C","1171.7",",C","64.3",",,,C","-19.46",",C","-13.26",",,,C","-25.66",",,,C","","","",""
"CA006075435","2005-01","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","12",",C","8",",C","0",",C","31",",","30",",C","31",",C","31",",C","0",",C","0",",C","20050117",",,C","20050119",",,C","20050112",",,C","20050128",",,C","-40.4",",C,17,","590",",,C,19,","8.0",",,C,12,","0.0",",C,28,","3914.4","C","1224.9",",C","41.0",",,,C","-21.18",",C","-13.76",",,,C","-28.60",",,,C","","","",""
"CA006075435","2005-02","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","15",",C","5",",C","0",",C","28",",","20",",C","28",",C","24",",C","0",",C","0",",C","20050224",",,C","20050225",",,C","20050214",",,C","20050206",",,C","-31.6",",C,24,","660",",,C,25,","6.8",",,C,14,","7.4",",C,06,","4860.0","C","945.6",",C","33.4",",,,C","-15.44",",C","-8.14",",,,C","-22.74",",,,C","","","",""
"CA006075435","2005-03","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0","1,C","7","2,C","1","2,C","0","2,C","","","19","1,C","28","1,C","27",",C","0",",C","0",",C","20050308",",1,C","","","20050316",",2,C","20050330",",,C","-33.5","1,C,08,","","","4.1","2,,C,16,","14.7",",C,30,","5774.8","C","914.8",",C","10.7","2,,,C","-12.10","1,C","-5.24",",,,C","-18.96","1,,,C","","","",""
"CA006075435","2005-04","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","0.0","C","0.0",",C","11",",C","5",",C","0",",C","5",",","0",",C","25",",C","3",",C","0",",C","0",",C","20050411",",,C","20050401",",,C","20050427",",,C","20050418",",,C","-13.0",",C,11,","310",",,C,01,","11.1",",,C,27,","20.9",",C,18,","6281.1","C","506.3",",C","38.4",",,,C","1.46",",C","7.29",",,,C","-4.38",",,,C","","","",""
"CA006075435","2005-05","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","2.1","C","2.1",",C","15",",C","9",",C","0",",C","0","2,","0",",C","9",",C","1",",C","6",",C","0",",C","20050512",",,C","20050516",",2,C","20050510",",,C","20050525",",,C","-6.1",",C,12,","10","2,,C,16,","22.3",",,C,10,","29.0",",C,25,","6591.3","C","310.2",",C","76.6",",,,C","8.39",",C","14.36",",,,C","2.43",",,,C","","","",""
"CA006075435","2005-06","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","16.3","C","14.2","1,C","11",",C","7",",C","2",",C","0",",","0","1,C","2","1,C","0",",C","12",",C","1",",C","20050607",",1,C","20050630","+,,C","20050624",",,C","20050627",",,C","-0.7","1,C,07,","0",",,C,30,+","29.8",",,C,24,","32.9",",C,27,","6744.8","C","153.5",",C","121.4",",,,C","13.72","1,C","21.06",",,,C","6.38","1,,,C","","","",""
"CA006075435","2005-07","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","82.7","C","66.4",",C","11",",C","7",",C","1",",C","0",",","0",",C","1",",C","0",",C","20",",C","7",",C","20050706",",,C","20050731","+,,C","20050728",",,C","20050711",",,C","-0.8",",C,06,","0",",,C,31,+","29.8",",,C,28,","36.8",",C,11,","76.0","C","76.0",",C","74.2",",,,C","18.02",",C","25.17",",,,C","10.88",",,,C","","","",""
"CA006075435","2005-08","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","98.5","C","15.8",",C","19",",C","9",",C","0",",C","0",",","0",",C","0",",C","0",",C","19",",C","0",",C","20050824",",,C","20050831","+,,C","20050820",",,C","20050803",",,C","3.4",",C,24,","0",",,C,31,+","17.8",",,C,20,","30.3",",C,03,","154.4","C","78.4",",C","94.0",",,,C","16.31",",C","22.75",",,,C","9.87",",,,C","","","",""
"CA006075435","2005-09","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","110.4","C","11.9",",C","19",",C","6",",C","0",",C","0",",","0",",C","0",",C","0",",C","10",",C","0",",C","20050924",",,C","20050930","+,,C","20050928",",,C","20050911",",,C","0.5",",C,24,","0",",,C,30,+","20.6",",,C,28,","31.2",",C,11,","333.7","C","179.3",",C","72.6",",,,C","12.75",",C","18.63",",,,C","6.88",",,,C","","","",""
"CA006075435","2005-10","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","111.6","C","1.2",",C","18",",C","8",",C","1",",C","0",",","0",",C","9",",C","0",",C","2",",C","0",",C","20051010",",,C","20051031","+,,C","20051006",",,C","20051003",",,C","-2.6",",C,10,","0",",,C,31,+","40.7",",,C,06,","26.2",",C,03,","707.7","C","374.0",",C","92.5",",,,C","6.31",",C","10.24",",,,C","2.38",",,,C","","","",""
"CA006075435","2005-11","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","111.6","C","0.0","1,C","19","2,C","9","2,C","0","2,C","","","4","1,C","29","1,C","13","1,C","0","1,C","0","1,C","20051123",",1,C","","","20051109",",2,C","20051113",",1,C","-23.6","1,C,23,","","","15.1","2,,C,09,","8.8","1,C,13,","1376.6","C","668.9","1,C","92.2",",a,,C","-4.73","1,C","-0.47","1,,,C","-8.99","1,,,C","","","",""
"CA006075435","2005-12","51.3","-80.6167","9.0","MOOSONEE RCS, ON CA","111.6","C","0.0",",C","21",",C","6",",C","0",",C","31",",","21",",C","31",",C","31",",C","0",",C","0",",C","20051212",",,C","20051224","+,,C","20051216",",,C","20051227",",,C","-28.9",",C,12,","230",",,C,24,+","10.5",",,C,16,","-2.0",",C,27,","2404.3","C","1027.7",",C","53.5",",,,C","-14.82",",C","-10.23",",,,C","-19.41",",,,C","","","",""
