"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NLE00109066","1951-01","52.2831","5.7831","34.0","ELSPEET, NL","19",",E","11",",E","0",",E","","","","","19510111",",,E","","","20.0",",,E,11,","99.8",",,,E"
"NLE00109066","1951-02","52.2831","5.7831","34.0","ELSPEET, NL","17",",E","8",",E","0",",E","","","","","19510220",",,E","","","13.7",",,E,20,","67.5",",,,E"
"NLE00109066","1951-03","52.2831","5.7831","34.0","ELSPEET, NL","18",",E","12",",E","0",",E","","","","","19510323",",,E","","","15.0",",,E,23,","85.3",",,,E"
"NLE00109066","1951-04","52.2831","5.7831","34.0","ELSPEET, NL","13",",E","10",",E","0",",E","","","","","19510409",",,E","","","17.2",",,E,09,","92.0",",,,E"
"NLE00109066","1951-05","52.2831","5.7831","34.0","ELSPEET, NL","13",",E","8",",E","0",",E","","","","","19510525",",,E","","","24.0",",,E,25,","71.4",",,,E"
"NLE00109066","1951-06","52.2831","5.7831","34.0","ELSPEET, NL","9",",E","4",",E","0",",E","","","","","19510612",",,E","","","12.5",",,E,12,","39.1",",,,E"
"NLE00109066","1951-07","52.2831","5.7831","34.0","ELSPEET, NL","14",",E","7",",E","0",",E","","","","","19510703",",,E","","","6.5",",,E,03,","39.5",",,,E"
"NLE00109066","1951-08","52.2831","5.7831","34.0","ELSPEET, NL","22",",E","14",",E","1",",E","","","","","19510803",",,E","","","28.0",",,E,03,","112.0",",,,E"
"NLE00109066","1951-09","52.2831","5.7831","34.0","ELSPEET, NL","12",",E","6",",E","0",",E","","","","","19510901",",,E","","","8.5",",,E,01,","44.1",",,,E"
"NLE00109066","1951-10","52.2831","5.7831","34.0","ELSPEET, NL","5",",E","2",",E","0",",E","","","","","19511030",",,E","","","6.5",",,E,30,","13.4",",,,E"
