"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00611E001","2000-09","44.2333","-79.7833","251.0","EGBERT CS, ON CA","","","15.7",",C","11",",C","5",",C","1",",C","","","","","0",",C","2",",C","0",",C","15",",C","0",",C","20000929","+,,C","","","","","20000914",",,C","20000901",",,C","-2.0",",C,29,+","","","","","31.2",",,C,14,","30.6",",C,01,","","","147.5",",C","71.2",",,,C","","","13.94",",C","20.12",",,,C","7.76",",,,C","","","",""
"CA00611E001","2000-10","44.2333","-79.7833","251.0","EGBERT CS, ON CA","","","0.8",",C","10",",C","4",",C","0",",C","","","","","0",",C","3",",C","0",",C","7",",C","0",",C","20001023",",,C","","","","","20001006",",,C","20001020",",,C","-1.0",",C,23,","","","","","6.0",",,C,06,","24.1",",C,20,","","","227.8",",C","26.8",",,,C","","","11.01",",C","16.21",",,,C","5.81",",,,C","","","",""
"CA00611E001","2000-11","44.2333","-79.7833","251.0","EGBERT CS, ON CA","","","0.0","1,C","13","1,C","7","1,C","1","1,C","","","","","0","1,C","16","1,C","2","1,C","0","1,C","0","1,C","20001123",",1,C","","","","","20001110",",1,C","20001103",",1,C","-15.6","1,C,23,","","","","","26.5","1,,C,10,","19.6","1,C,03,","","","437.8","1,C","63.6","1,,,C","","","3.24","1,C","7.07","1,,,C","-0.60","1,,,C","","","",""
"CA00611E001","2000-12","44.2333","-79.7833","251.0","EGBERT CS, ON CA","","","0.0","1,C","15","3,C","7","3,C","0","3,C","","","","","5","1,C","30","1,C","25",",C","0",",C","0",",C","20001225",",1,C","","","","","20001211",",3,C","20001217",",,C","-20.5","1,C,25,","","","","","11.0","3,,C,11,","6.0",",C,17,","","","770.7",",C","41.2","3,,,C","","","-7.37","1,C","-2.86",",,,C","-11.88","1,,,C","","","",""
"CA00611E001","2001-01","44.2333","-79.7833","251.0","EGBERT CS, ON CA","0.0","C","0.0","5,C","","","","","","","","","","","3","5,C","23","5,C","15","3,C","0","3,C","0","3,C","20010120",",5,C","","","","","","","20010111",",3,C","-23.7","5,C,20,","","","","","","","5.1","3,C,11,","","","591.7","3,C","","","","","-4.43","5,C","-0.34","3,,,C","-8.53","5,,,C","","","",""
"CA00611E001","2001-02","44.2333","-79.7833","251.0","EGBERT CS, ON CA","0.0","C","0.0",",C","15","1,C","5","1,C","0","1,C","","","","","1",",C","27",",C","11",",C","0",",C","0",",C","20010203",",,C","","","","","20010209",",1,C","20010225",",,C","-20.1",",C,03,","","","","","18.3","1,,C,09,","12.3",",C,25,","","","624.3",",C","61.6","1,,,C","","","-3.96",",C","0.54",",,,C","-8.47",",,,C","","","",""
"CA00611E001","2001-03","44.2333","-79.7833","251.0","EGBERT CS, ON CA","0.0","C","0.0",",C","10","3,C","3","3,C","0","3,C","","","","","0",",C","29",",C","6",",C","0",",C","0",",C","20010312",",,C","","","","","20010313",",3,C","20010319",",,C","-13.5",",C,12,","","","","","9.5","3,,C,13,","8.8",",C,19,","","","607.1",",C","30.0","3,,,C","","","-1.25",",C","2.83",",,,C","-5.34",",,,C","","","",""
"CA00611E001","2001-04","44.2333","-79.7833","251.0","EGBERT CS, ON CA","1.0","C","1.0",",C","6",",C","6",",C","0",",C","","","","","0",",C","11",",C","0",",C","5",",C","0",",C","20010419",",,C","","","","","20010406",",,C","20010423",",,C","-2.8",",C,19,","","","","","9.6",",,C,06,","27.6",",C,23,","","","305.1",",C","32.6",",,,C","","","8.20",",C","14.24",",,,C","2.16",",,,C","","","",""
"CA00611E001","2001-05","44.2333","-79.7833","251.0","EGBERT CS, ON CA","13.7","C","12.7",",C","12",",C","5",",C","1",",C","","","","","0",",C","0",",C","0",",C","15",",C","0",",C","20010513",",,C","","","","","20010522",",,C","20010503",",,C","0.7",",C,13,","","","","","30.4",",,C,22,","30.3",",C,03,","","","127.8",",C","61.8",",,,C","","","14.62",",C","20.72",",,,C","8.52",",,,C","","","",""
"CA00611E001","2001-06","44.2333","-79.7833","251.0","EGBERT CS, ON CA","80.0","C","66.3",",C","10",",C","5",",C","0",",C","","","","","0",",C","0",",C","0",",C","24",",C","3",",C","20010601",",,C","","","","","20010621",",,C","20010614",",,C","5.6",",C,01,","","","","","16.0",",,C,21,","34.1",",C,14,","","","40.0",",C","57.6",",,,C","","","19.21",",C","25.47",",,,C","12.95",",,,C","","","",""
