"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1TXGP0161","2023-02","29.66128","-98.11463","213.4","NEW BRAUNFELS 3.0 S, TX US","32.1","4,a,,N"
"US1TXGP0161","2023-03","29.66128","-98.11463","213.4","NEW BRAUNFELS 3.0 S, TX US","47.8","1,a,,N"
"US1TXGP0161","2023-05","29.66128","-98.11463","213.4","NEW BRAUNFELS 3.0 S, TX US","129.2","2,a,,N"
