"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093842","1948-01","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","0.0","0","0.0","1,X","12","1,X","10","1,X","0","1,X","0","2,X","0","1,X","0","1,X","17","1,X","0","1,X","1","1,X","0","1,X","16","","","","19480115",",1,X","19480131","+,2,X","19480131","+,1,X","1","","19480130",",1,X","19480109",",1,X","-10.6","1,X,15,","0","2,,X,31,+","0","1,,X,31,+","23.9","1,,X,30,","21.1","1,X,09,","","","383.7","1,X","94.4","1,,,X","","","","","","","0","1,,,X","5.54","1,X","11.65","1,,,X","-0.56","1,,,X","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-02","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","3.1","0","3.1",",X","15",",X","8",",X","1",",X","0","2,X","0","1,X","0",",X","5",",X","0",",X","11",",X","0",",X","18","","","","19480201",",,X","19480229","+,2,X","19480229","+,1,X","1","","19480209",",,X","19480228",",,X","-2.2",",X,01,","0","2,,X,29,+","0","1,,X,29,+","35.3",",,X,09,","27.2",",X,28,","","","214.3",",X","129.6",",,,X","","","","","","","0","1,,,X","11.05",",X","16.46",",,,X","5.64",",,,X","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-03","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","27.3","0","24.2",",X","16",",X","11",",X","2",",X","0",",X","0",",X","0",",X","1",",X","0",",X","18",",X","0",",X","14","","","","19480329",",,X","19480331","+,,X","19480331","+,,X","8","","19480306",",,X","19480320",",,X","0.0",",X,29,","0",",,X,31,+","0",",,X,31,+","47.8",",,X,06,","28.9",",X,20,","","","124.4",",X","180.2",",,,X","","","","","","","0",",,,X","15.10",",X","21.04",",,,X","9.16",",,,X","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-04","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","95.4","0","68.1",",X","7",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","5","","","","19480403",",,X","19480430","+,,X","19480430","+,,X","6","","19480406",",,X","19480427",",,X","6.1",",X,03,","0",",,X,30,+","0",",,X,30,+","53.1",",,X,06,","31.1",",X,27,","","","14.7",",X","97.1",",,,X","","","","","","","0",",,,X","20.11",",X","26.67",",,,X","13.55",",,,X","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-05","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","244.5","0","149.1",",X","6",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","12",",X","11","","","","19480508",",,X","19480531","+,,X","19480531","+,,X","6","","19480528",",,X","19480524",",,X","7.2",",X,08,","0",",,X,31,+","0",",,X,31,+","24.1",",,X,28,","35.0",",X,24,","","","2.0",",X","86.3",",,,X","","","","","","","0",",,,X","23.08",",X","30.72",",,,X","15.44",",,,X","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-06","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","492.6","0","248.1",",X","7",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","25",",X","8","","","","19480604",",,X","19480630","+,,X","19480630","+,,X","12","","19480619",",,X","19480627",",,X","13.9",",X,04,","0",",,X,30,+","0",",,X,30,+","13.5",",,X,19,","37.2",",X,27,","","","0.0",",X","45.7",",,,X","","","","","","","0",",,,X","26.60",",X","33.68",",,,X","19.52",",,,X","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-07","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","759.5","0","266.9",",0","13",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","23","","","","19480726","+,,0","19480731","+,,0","19480731","+,,0","14","","19480709",",,0","19480707",",,0","18.9",",0,26,+","0",",,0,31,+","0",",,0,31,+","67.6",",,0,09,","37.2",",0,07,","0.0","0","0.0",",0","251.0",",,,0","","","","","","","0",",,,0","26.94",",0","32.50",",,,0","21.39",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-08","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","993.8","0","234.3",",0","10",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","16","","","","19480806",",,0","19480831","+,,0","19480831","+,,0","8","","19480802",",,0","19480830",",,0","15.6",",0,06,","0",",,0,31,+","0",",,0,31,+","42.7",",,0,02,","37.8",",0,30,","0.0","0","0.0",",0","143.8",",,,0","","","","","","","0",",,,0","25.89",",0","31.47",",,,0","20.31",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-09","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","1143.2","0","149.4",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","13","","","","19480929",",,0","19480930","+,,0","19480930","+,,0","1","","19480927",",,0","19480909",",,0","12.2",",0,29,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,27,","33.9",",0,09,","1.4","0","1.4",",0","83.8",",,,0","","","","","","","0",",,,0","23.27",",0","28.94",",,,0","17.59",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093842","1948-10","32.51625","-84.94218","120.0","COLUMBUS METROPOLITAN AIRPORT, GA US","","","","","","","","","","","1161.1","0","17.9",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","16","","","","19481020","+,,0","19481031","+,,0","19481031","+,,0","","","19481011",",,0","19481015","+,,0","1.7",",0,20,+","0",",,0,31,+","0",",,0,31,+","19.6",",,0,11,","28.3",",0,15,+","75.4","0","74.0",",0","38.7",",,,0","","","","","","","0",",,,0","16.52",",0","24.27",",,,0","8.77",",,,0","","","","","","","","","","","","","","","","","",""
