"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00254043","1958-02","40.0099","-97.4977","448.1","HUBBELL, NE US","6",",0","2",",0","0",",0","","","2",",0","","","","","19580217",",,0","","","19580227",",,0","","","38",",,0,17,","13.2",",,0,27,","29.0",",,,0","92",",,,0"
"USC00254043","1958-03","40.0099","-97.4977","448.1","HUBBELL, NE US","11",",0","6",",0","0",",0","17","2,0","5",",0","","","19580310","+,2,0","19580305",",,0","","","19580305",",,0","127","2,,0,10,+","127",",,0,05,","16.5",",,0,05,","63.6",",,,0","330",",,,0"
"USC00254043","1958-04","40.0099","-97.4977","448.1","HUBBELL, NE US","9",",0","4",",0","0",",0","0",",0","0",",0","","","19580430","+,,0","19580430","+,,0","","","19580428",",,0","0",",,0,30,+","0",",,0,30,+","6.6",",,0,28,","25.1",",,,0","0",",,,0"
"USC00254043","1958-05","40.0099","-97.4977","448.1","HUBBELL, NE US","7",",0","5",",0","2",",0","0",",0","0",",0","","","19580531","+,,0","19580531","+,,0","","","19580515",",,0","0",",,0,31,+","0",",,0,31,+","39.4",",,0,15,","104.7",",,,0","0",",,,0"
"USC00254043","1958-06","40.0099","-97.4977","448.1","HUBBELL, NE US","7",",0","7",",0","0",",0","0",",0","0",",0","","","19580630","+,,0","19580630","+,,0","","","19580612",",,0","0",",,0,30,+","0",",,0,30,+","17.0",",,0,12,","49.8",",,,0","0",",,,0"
"USC00254043","1958-07","40.0099","-97.4977","448.1","HUBBELL, NE US","10",",0","9",",0","5",",0","0",",0","0",",0","","","19580731","+,,0","19580731","+,,0","","","19580704",",,0","0",",,0,31,+","0",",,0,31,+","52.1",",,0,04,","224.3",",,,0","0",",,,0"
"USC00254043","1958-08","40.0099","-97.4977","448.1","HUBBELL, NE US","6",",0","4",",0","0",",0","0",",0","0",",0","","","19580831","+,,0","19580831","+,,0","","","19580816",",,0","0",",,0,31,+","0",",,0,31,+","18.3",",,0,16,","58.6",",,,0","0",",,,0"
"USC00254043","1958-09","40.0099","-97.4977","448.1","HUBBELL, NE US","9",",0","6",",0","2",",0","0",",0","0",",0","","","19580930","+,,0","19580930","+,,0","","","19580905",",,0","0",",,0,30,+","0",",,0,30,+","67.3",",,0,05,","154.1",",,,0","0",",,,0"
"USC00254043","1958-10","40.0099","-97.4977","448.1","HUBBELL, NE US","1",",0","0",",0","0",",0","0",",0","0",",0","","","19581031","+,,0","19581031","+,,0","","","19581007",",,0","0",",,0,31,+","0",",,0,31,+","1.3",",,0,07,","1.3",",,,0","0",",,,0"
"USC00254043","1958-11","40.0099","-97.4977","448.1","HUBBELL, NE US","3",",0","2",",0","0",",0","1","2,0","0","1,0","","","19581128",",2,0","19581130","+,1,0","","","19581118",",,0","51","2,,0,28,","0","1,,0,30,+","17.3",",,0,18,","22.4",",,,0","0","1,,,0"
"USC00254043","1958-12","40.0099","-97.4977","448.1","HUBBELL, NE US","1",",0","0",",0","0",",0","","","0","1,0","","","","","19581231","+,1,0","","","19581212",",,0","","","0","1,,0,31,+","2.3",",,0,12,","2.3",",,,0","0","1,,,0"
"USC00254043","1959-01","40.0099","-97.4977","448.1","HUBBELL, NE US","5",",0","2",",0","0",",0","","","5",",0","","","","","19590121",",,0","","","19590130",",,0","","","76",",,0,21,","5.6",",,0,30,","16.0",",,,0","228",",,,0"
"USC00254043","1959-02","40.0099","-97.4977","448.1","HUBBELL, NE US","4",",0","1",",0","0",",0","","","4",",0","","","","","19590210",",,0","","","19590210",",,0","","","76",",,0,10,","12.2",",,0,10,","16.3",",,,0","177",",,,0"
"USC00254043","1959-03","40.0099","-97.4977","448.1","HUBBELL, NE US","8",",0","4",",0","1",",0","2","3,0","2",",0","","","19590315",",3,0","19590315",",,0","","","19590326",",,0","76","3,,0,15,","76",",,0,15,","33.3",",,0,26,","55.2",",,,0","127",",,,0"
"USC00254043","1959-04","40.0099","-97.4977","448.1","HUBBELL, NE US","6",",0","4",",0","0",",0","0",",0","0",",0","","","19590430","+,,0","19590410",",,0","","","19590420",",,0","0",",,0,30,+","0",",T,0,10,","10.7",",,0,20,","29.3",",,,0","0",",T,,0"
"USC00254043","1959-05","40.0099","-97.4977","448.1","HUBBELL, NE US","11",",0","10",",0","3",",0","0",",0","0",",0","","","19590531","+,,0","19590531","+,,0","","","19590505",",,0","0",",,0,31,+","0",",,0,31,+","39.4",",,0,05,","180.9",",,,0","0",",,,0"
"USC00254043","1959-06","40.0099","-97.4977","448.1","HUBBELL, NE US","7",",0","5",",0","0",",0","0",",0","0",",0","","","19590630","+,,0","19590630","+,,0","","","19590621",",,0","0",",,0,30,+","0",",,0,30,+","13.5",",,0,21,","43.5",",,,0","0",",,,0"
"USC00254043","1959-07","40.0099","-97.4977","448.1","HUBBELL, NE US","6",",0","5",",0","1",",0","0",",0","0",",0","","","19590731","+,,0","19590731","+,,0","","","19590704",",,0","0",",,0,31,+","0",",,0,31,+","55.9",",,0,04,","111.6",",,,0","0",",,,0"
"USC00254043","1959-08","40.0099","-97.4977","448.1","HUBBELL, NE US","6",",0","5",",0","0",",0","0",",0","0",",0","","","19590831","+,,0","19590831","+,,0","","","19590815",",,0","0",",,0,31,+","0",",,0,31,+","12.4",",,0,15,","44.9",",,,0","0",",,,0"
"USC00254043","1959-09","40.0099","-97.4977","448.1","HUBBELL, NE US","10",",0","7",",0","2",",0","0",",0","0",",0","","","19590930","+,,0","19590930","+,,0","","","19590918",",,0","0",",,0,30,+","0",",,0,30,+","46.7",",,0,18,","112.6",",,,0","0",",,,0"
"USC00254043","1959-10","40.0099","-97.4977","448.1","HUBBELL, NE US","9",",0","9",",0","1",",0","0",",0","0",",0","","","19591031","+,,0","19591031","+,,0","","","19591006",",,0","0",",,0,31,+","0",",,0,31,+","50.5",",,0,06,","125.0",",,,0","0",",,,0"
"USC00254043","1959-11","40.0099","-97.4977","448.1","HUBBELL, NE US","1",",0","0",",0","0",",0","0","2,0","1",",0","","","19591130","+,2,0","19591105",",,0","","","19591105",",,0","0","2,,0,30,+","25",",,0,05,","1.8",",,0,05,","1.8",",,,0","25",",,,0"
"USC00254043","1959-12","40.0099","-97.4977","448.1","HUBBELL, NE US","0","2,0","0","2,0","0","2,0","1","4,0","0",",0","","","19591228",",4,0","19591231","+,,0","","","19591231","+,2,0","102","4,,0,28,","0",",,0,31,+","0.0","2,,0,31,+","16.5",",a,,0","102",",a,,0"
"USC00254043","1960-01","40.0099","-97.4977","448.1","HUBBELL, NE US","6","2,0","4","2,0","0","2,0","","","2","1,0","","","","","19600117",",1,0","","","19600115",",2,0","","","102","1,,0,17,","23.6","2,,0,15,","52.0",",a,,0","204","1,a,,0"
"USC00254043","1960-02","40.0099","-97.4977","448.1","HUBBELL, NE US","8",",0","5",",0","0",",0","","","6",",0","","","","","19600223",",,0","","","19600223",",,0","","","127",",,0,23,","6.9",",,0,23,","27.3",",,,0","381",",,,0"
"USC00254043","1960-03","40.0099","-97.4977","448.1","HUBBELL, NE US","11",",0","6",",0","0",",0","","","9",",0","","","","","19600315","+,,0","","","19600314",",,0","","","102",",,0,15,+","6.4",",,0,14,","32.6",",,,0","533",",,,0"
"USC00254043","1960-04","40.0099","-97.4977","448.1","HUBBELL, NE US","7",",0","5",",0","0",",0","0",",0","0",",0","","","19600430","+,,0","19600430","+,,0","","","19600430",",,0","0",",,0,30,+","0",",,0,30,+","19.6",",,0,30,","59.3",",,,0","0",",,,0"
"USC00254043","1960-05","40.0099","-97.4977","448.1","HUBBELL, NE US","9",",0","6",",0","1",",0","0",",0","0",",0","","","19600531","+,,0","19600531","+,,0","","","19600516",",,0","0",",,0,31,+","0",",,0,31,+","35.8",",,0,16,","85.5",",,,0","0",",,,0"
"USC00254043","1960-06","40.0099","-97.4977","448.1","HUBBELL, NE US","13",",0","11",",0","0",",0","0",",0","0",",0","","","19600630","+,,0","19600630","+,,0","","","19600623","+,,0","0",",,0,30,+","0",",,0,30,+","22.1",",,0,23,+","150.4",",,,0","0",",,,0"
"USC00254043","1960-07","40.0099","-97.4977","448.1","HUBBELL, NE US","11",",0","6",",0","0",",0","0",",0","0",",0","","","19600731","+,,0","19600731","+,,0","","","19600728",",,0","0",",,0,31,+","0",",,0,31,+","20.3",",,0,28,","77.6",",,,0","0",",,,0"
