"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013921","1949-01","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","0.0","X","0.0",",X","9",",X","8",",X","0",",X","20",",X","3",",X","5",",X","29",",X","17",",X","0",",X","0",",X","15","","19490130","+,,X","19490121","+,,X","19490118",",,X","1","","19490118",",,X","19490108",",,X","-23.9",",X,30,+","229",",,X,21,+","239",",,X,18,","20.8",",,X,18,","15.6",",X,08,","","","716.3",",X","102.6",",,,X","392",",,,X","-4.77",",X","0.33",",,,X","-9.87",",,,X","315",",X","17.9",",X"
"USW00013921","1949-02","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","0.0","X","0.0",",X","3",",X","1",",X","0",",X","10",",X","1",",X","1",",X","27",",X","8",",X","0",",X","0",",X","16","","19490201",",,X","19490214","+,,X","19490212",",,X","1","","19490212",",,X","19490218",",,X","-17.8",",X,01,","51",",,X,14,+","38",",,X,12,","3.8",",,X,12,","15.0",",X,18,","","","555.4",",X","6.3",",,,X","48",",,,X","-1.50",",X","4.00",",,,X","-7.00",",,,X","","","",""
"USW00013921","1949-03","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","0.0","X","0.0","2,X","6",",X","4",",X","1",",X","0",",X","0",",X","0","1,X","19","1,X","1","1,X","3","1,X","0","1,X","16","","19490315",",1,X","19490317","+,,X","19490314","+,,X","2","","19490330",",,X","19490328",",1,X","-13.9","1,X,15,","0",",T,X,17,+","13",",,X,14,+","30.0",",,X,30,","26.1","1,X,28,","","","380.2","1,X","63.7",",,,X","26",",,,X","5.27","2,X","11.45","1,,,X","-0.91","1,,,X","","","",""
"USW00013921","1949-04","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","2.5","X","2.5",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","13",",X","0",",X","9","","19490416",",,X","19490430","+,,X","19490414","+,,X","3","","19490409",",,X","19490425",",,X","-3.9",",X,16,","0",",,X,30,+","0",",T,X,14,+","20.3",",,X,09,","30.6",",X,25,","","","211.7",",X","54.9",",,,X","0",",T,,X","11.36",",X","18.31",",,,X","4.41",",,,X","","","",""
"USW00013921","1949-05","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","60.3","X","57.8",",X","14",",X","11",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","0",",X","6","","19490511",",,X","19490531","+,,X","19490531","+,,X","8","","19490531",",,X","19490505",",,X","6.1",",X,11,","0",",,X,31,+","0",",,X,31,+","27.9",",,X,31,","31.1",",X,05,","","","25.3",",X","100.6",",,,X","0",",,,X","19.38",",X","25.24",",,,X","13.53",",,,X","360",",X","21.0",",X"
"USW00013921","1949-06","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","229.9","X","169.6",",X","10",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","7",",X","4","","19490616",",,X","19490630","+,,X","19490630","+,,X","14","","19490613",",,X","19490630","+,,X","13.3",",X,16,","0",",,X,30,+","0",",,X,30,+","82.8",",,X,13,","35.0",",X,30,+","","","0.0",",X","213.5",",,,X","0",",,,X","23.99",",X","29.70",",,,X","18.27",",,,X","158",",X","15.2",",X"
"USW00013921","1949-07","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","473.6","X","243.7",",X","7",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","16",",X","6","","19490731",",,X","19490731","+,,X","19490731","+,,X","8","","19490707",",,X","19490702","+,,X","14.4",",X,31,","0",",,X,31,+","0",",,X,31,+","15.2",",,X,07,","36.7",",X,02,+","0.0","X","0.0",",X","72.6",",,,X","0",",,,X","26.19",",X","31.60",",,,X","20.79",",,,X","203",",X","11.6",",X"
"USW00013921","1949-08","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","660.3","X","186.7",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","17",",X","10","","19490831",",,X","19490831","+,,X","19490831","+,,X","6","","19490818",",,X","19490811",",,X","10.0",",X,31,","0",",,X,31,+","0",",,X,31,+","27.7",",,X,18,","36.1",",X,11,","0.0","X","0.0",",X","62.0",",,,X","0",",,,X","24.36",",X","31.32",",,,X","17.40",",,,X","23",",X","14.3",",X"
"USW00013921","1949-09","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","679.8","X","19.5",",X","8",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","0",",X","12","","19490929",",,X","19490930","+,,X","19490930","+,,X","5","","19490912",",,X","19490920",",,X","1.1",",X,29,","0",",,X,30,+","0",",,X,30,+","52.1",",,X,12,","31.7",",X,20,","62.9","X","62.9",",X","107.7",",,,X","0",",,,X","16.89",",X","24.33",",,,X","9.44",",,,X","338",",X","17.9",",X"
"USW00013921","1949-10","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","704.0","X","24.2",",X","8",",X","5",",X","1",",X","0",",X","0",",X","0",",X","4",",X","0",",X","19",",X","0",",X","11","","19491031",",,X","19491031","+,,X","19491031","+,,X","3","","19491020",",,X","19491008","+,,X","-2.8",",X,31,","0",",,X,31,+","0",",,X,31,+","55.4",",,X,20,","31.1",",X,08,+","209.3","X","146.4",",X","90.7",",,,X","0",",,,X","14.39",",X","21.56",",,,X","7.22",",,,X","225",",X","18.8",",X"
"USW00013921","1949-11","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","704.0","X","0.0",",X","2",",X","2",",X","0",",X","0",",X","0",",X","0",",X","16",",X","0",",X","10",",X","0",",X","1","","19491122","+,,X","19491130","+,,X","19491121",",,X","2","","19491111",",,X","19491111",",,X","-6.7",",X,22,+","0",",,X,30,+","0",",T,X,21,","12.7",",,X,11,","26.7",",X,11,","513.6","X","304.3",",X","20.1",",,,X","0",",T,,X","8.19",",X","16.30",",,,X","0.08",",,,X","315",",X","19.7",",X"
"USW00013921","1949-12","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","704.0","X","0.0",",X","9",",X","2",",X","0",",X","7",",X","1",",X","0",",X","27",",X","6",",X","0",",X","0",",X","9","","19491223",",,X","19491222",",,X","19491221",",,X","3","","19491221",",,X","19491211",",,X","-14.4",",X,23,","102",",,X,22,","76",",,X,21,","14.5",",,X,21,","19.4",",X,11,","1046.0","X","532.4",",X","34.1",",,,X","107",",,,X","1.16",",X","7.84",",,,X","-5.52",",,,X","225",",X","24.6",",X"
"USW00013921","1950-01","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","0.0","X","0.0",",X","8",",X","3",",X","0",",X","1",",X","0",",X","1",",X","26",",X","9",",X","0",",X","0",",X","11","","19500126",",,X","19500125",",,X","19500125",",,X","1","","19500103",",,X","19500102",",,X","-17.8",",X,26,","25",",,X,25,","23",",,X,25,","6.1",",,X,03,","19.4",",X,02,","1679.8","X","633.8",",X","16.9",",,,X","23",",,,X","-2.11",",X","4.32",",,,X","-8.54",",,,X","315",",X","19.7",",X"
