"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006111793","1869-11","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.5",",a,,C","1184",",a,,C","","","","","",""
"CA006111793","1869-12","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","14",",C","8",",C","0",",C","8",",C","","","","","","","","","","","","","18691221","+,,C","18691221","+,,C","","","","","102",",,C,21,+","10.2",",,C,21,+","","","","","","","54.3",",,,C","515",",,,C","","","","","",""
"CA006111793","1870-01","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","13","4,C","8","4,C","0","4,C","8",",C","","","","","","","","","","","","","18700113","+,,C","18700113","+,4,C","","","","","152",",,C,13,+","15.2","4,,C,13,+","","","","","","","126.8",",a,,C","1268",",a,,C","","","","","",""
"CA006111793","1870-02","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","9","5,C","8","5,C","0","5,C","8",",C","","","","","","","","","","","","","18700218","+,,C","18700218","+,5,C","","","","","152",",,C,18,+","15.2","5,,C,18,+","","","","","","","128.2",",a,,C","1282",",a,,C","","","","","",""
"CA006111793","1870-03","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","","","","","","","5",",C","","","","","","","","","","","","","18700313",",,C","","","","","","","152",",,C,13,","","","","","","","","","130.3","3,a,,C","1303",",a,,C","","","","","",""
"CA006111793","1870-04","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","4",",C","3",",C","0",",C","0",",C","","","","","","","","","","","","","18700430","+,,C","18700424",",,C","","","","","0",",,C,30,+","17.0",",,C,24,","","","","","","","37.9",",,,C","0",",,,C","","","","","",""
"CA006111793","1870-05","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","5",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","18700531","+,,C","18700523",",,C","","","","","0",",,C,31,+","22.1",",,C,23,","","","","","","","34.2",",,,C","0",",,,C","","","","","",""
"CA006111793","1870-06","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","8",",C","7",",C","2",",C","0",",C","","","","","","","","","","","","","18700630","+,,C","18700610",",,C","","","","","0",",,C,30,+","37.8",",,C,10,","","","","","","","129.8",",,,C","0",",,,C","","","","","",""
"CA006111793","1870-07","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","11",",C","10",",C","1",",C","0",",C","","","","","","","","","","","","","18700731","+,,C","18700707",",,C","","","","","0",",,C,31,+","27.9",",,C,07,","","","","","","","114.3",",,,C","0",",,,C","","","","","",""
"CA006111793","1870-08","44.4833","-80.2167","183.0","COLLINGWOOD, ON CA","","","","","6",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","18700831","+,,C","18700819",",,C","","","","","0",",,C,31,+","16.5",",,C,19,","","","","","","","45.9",",,,C","0",",,,C","","","","","",""
