"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00410518","1965-04","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","85.4","3,0","4",",0","2",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","3,0","24","3,0","1","3,0","19650429",",2,0","19650430","+,,0","19650430","+,,0","19650426",",,0","19650419",",3,0","5.0","2,0,29,","0",",,0,30,+","0",",,0,30,+","36.3",",,0,26,","32.2","3,0,19,","","","","","18.1","3,0","","","","","50.3",",,,0","0",",,,0","20.77","3,0","27.02","3,,,0","14.53","2,,,0","",""
"USC00410518","1965-05","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","131.2","2,0","14",",0","9",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","1","1,0","19650501",",1,0","19650531","+,,0","19650531","+,,0","19650516","+,,0","19650528",",1,0","8.9","1,0,01,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,16,+","33.3","1,0,28,","","","","","0.5","1,0","","","","","201.7",",,,0","0",",,,0","22.85","2,0","27.58","1,,,0","18.11","1,,,0","",""
"USC00410518","1965-06","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","237.1",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","19650606","+,,0","19650630","+,,0","19650630","+,,0","19650606",",,0","19650630",",,0","15.6",",0,06,+","0",",,0,30,+","0",",,0,30,+","17.3",",,0,06,","34.4",",0,30,","","","","","0.0",",0","","","","","53.8",",,,0","0",",,,0","26.24",",0","32.17",",,,0","20.30",",,,0","",""
"USC00410518","1965-07","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","347.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","19650731","+,,0","19650731","+,,0","19650731","+,,0","19650715",",,0","19650724",",,0","18.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","5.6",",,0,15,","38.3",",0,24,","","","0.0","0","0.0",",0","","","","","11.5",",,,0","0",",,,0","29.53",",0","36.23",",,,0","22.83",",,,0","",""
"USC00410518","1965-08","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","323.2",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","19650802",",,0","19650831","+,,0","19650831","+,,0","19650823",",,0","19650810",",,0","16.7",",0,02,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,23,","38.9",",0,10,","","","0.0","0","0.0",",0","","","","","24.1",",,,0","0",",,,0","28.76",",0","36.00",",,,0","21.52",",,,0","",""
"USC00410518","1965-09","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","232.2",",0","5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","19650925",",,0","19650930","+,,0","19650930","+,,0","19650922",",,0","19650915","+,,0","11.1",",0,25,","0",",,0,30,+","0",",,0,30,+","68.6",",,0,22,","37.2",",0,15,+","","","1.4","0","1.4",",0","","","","","170.9",",,,0","0",",,,0","26.03",",0","32.16",",,,0","19.89",",,,0","",""
"USC00410518","1965-10","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","","","4",",0","2",",0","1",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","23","5,0","3","5,0","19651025",",5,0","19651031","+,,0","19651031","+,,0","19651019",",,0","19651010",",5,0","3.3","5,0,25,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,19,","33.3","5,0,10,","","","","","","","","","","","33.6",",,,0","0",",,,0","18.87","6,0","25.53","5,,,0","12.21","5,,,0","",""
"USC00410518","1965-11","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","","","3",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19651130","+,,0","19651130","+,,0","19651104",",,0","","","","","0",",,0,30,+","0",",,0,30,+","84.6",",,0,04,","","","","","","","","","","","","","99.6",",,,0","0",",,,0","","","","","","","",""
"USC00410518","1965-12","32.263","-96.6369","140.5","BARDWELL DAM, TX US","","","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","3",",0","0",",0","19651226","+,,0","19651231","+,,0","19651231","+,,0","19651203",",,0","19651212","+,,0","-1.1",",0,26,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,03,","24.4",",0,12,+","","","","","249.5",",0","","","","","49.7",",,,0","0",",,,0","10.29",",0","16.32",",,,0","4.25",",,,0","",""
"USC00410518","1966-01","32.263","-96.6369","140.5","BARDWELL DAM, TX US","2.2","0","2.2",",0","8",",0","5",",0","0",",0","0","2,0","0","1,0","0",",0","19",",0","1",",0","2",",0","0",",0","19660130",",,0","19660131","+,2,0","19660131","+,1,0","19660129",",,0","19660101",",,0","-11.7",",0,30,","0","2,,0,31,+","0","1,,0,31,+","20.3",",,0,29,","23.3",",0,01,","","","","","415.9",",0","","","","","47.1",",,,0","0","1,,,0","4.99",",0","10.60",",,,0","-0.62",",,,0","",""
"USC00410518","1966-02","32.263","-96.6369","140.5","BARDWELL DAM, TX US","2.2","0","0.0","1,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","1",",0","1",",0","0",",0","19660203","+,1,0","19660228","+,,0","19660228","+,,0","19660209",",,0","19660208",",,0","-6.7","1,0,03,+","0",",,0,28,+","0",",,0,28,+","21.8",",,0,09,","21.7",",0,08,","","","","","310.3",",0","","","","","55.4",",,,0","0",",,,0","7.00","1,0","13.25",",,,0","0.74","1,,,0","",""
"USC00410518","1966-03","32.263","-96.6369","140.5","BARDWELL DAM, TX US","11.1","0","8.9",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","13",",0","0",",0","19660306",",,0","19660331","+,,0","19660331","+,,0","19660328",",,0","19660321",",,0","-3.9",",0,06,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,28,","27.2",",0,21,","","","","","155.1",",0","","","","","54.5",",,,0","0",",,,0","13.61",",0","20.01",",,,0","7.22",",,,0","",""
"USC00410518","1966-04","32.263","-96.6369","140.5","BARDWELL DAM, TX US","52.4","0","41.3","1,0","10",",0","7",",0","6",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","19660405",",1,0","19660430","+,,0","19660430","+,,0","19660426",",,0","19660413",",,0","3.9","1,0,05,","0",",,0,30,+","0",",,0,30,+","69.1",",,0,26,","31.7",",0,13,","","","","","41.1",",0","","","","","304.0",",,,0","0",",,,0","18.30","1,0","24.34",",,,0","12.27","1,,,0","",""
"USC00410518","1966-05","32.263","-96.6369","140.5","BARDWELL DAM, TX US","179.5","0","127.1",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","19660503","+,,0","19660531","+,,0","19660531","+,,0","19660501",",,0","19660531","+,,0","11.1",",0,03,+","0",",,0,31,+","0",",,0,31,+","41.1",",,0,01,","32.2",",0,31,+","","","","","10.0",",0","","","","","74.7",",,,0","0",",,,0","22.11",",0","27.40",",,,0","16.82",",,,0","",""
"USC00410518","1966-06","32.263","-96.6369","140.5","BARDWELL DAM, TX US","413.8","0","234.3",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","19660602",",,0","19660630","+,,0","19660630","+,,0","19660617",",,0","19660616","+,,0","15.6",",0,02,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,17,","35.0",",0,16,+","","","","","0.0",",0","","","","","31.0",",,,0","0",",,,0","26.14",",0","32.08",",,,0","20.20",",,,0","",""
"USC00410518","1966-07","32.263","-96.6369","140.5","BARDWELL DAM, TX US","767.4","0","353.6",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","19660702",",,0","19660731","+,,0","19660731","+,,0","19660725",",,0","19660721",",,0","20.0",",0,02,","0",",,0,31,+","0",",,0,31,+","69.3",",,0,25,","38.3",",0,21,","","","0.0","0","0.0",",0","","","","","75.9",",,,0","0",",,,0","29.74",",0","35.72",",,,0","23.76",",,,0","",""
"USC00410518","1966-08","32.263","-96.6369","140.5","BARDWELL DAM, TX US","1041.0","0","273.6",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","19660826","+,,0","19660831","+,,0","19660831","+,,0","19660825",",,0","19660801",",,0","15.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","20.1",",,0,25,","38.3",",0,01,","","","0.5","0","0.5",",0","","","","","74.6",",,,0","0",",,,0","27.14",",0","32.77",",,,0","21.51",",,,0","",""
"USC00410518","1966-09","32.263","-96.6369","140.5","BARDWELL DAM, TX US","1206.5","0","165.5",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","19660921",",,0","19660930","+,,0","19660930","+,,0","19660915",",,0","19660915",",,0","13.3",",0,21,","0",",,0,30,+","0",",,0,30,+","29.0",",,0,15,","34.4",",0,15,","","","0.5","0","0.0",",0","","","","","68.5",",,,0","0",",,,0","23.85",",0","29.49",",,,0","18.20",",,,0","",""
"USC00410518","1966-10","32.263","-96.6369","140.5","BARDWELL DAM, TX US","1247.6","0","41.1","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","19661020",",1,0","19661031","+,,0","19661031","+,,0","19661001",",,0","19661014","+,,0","1.1","1,0,20,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,01,","31.7",",0,14,+","","","46.9","0","46.4",",0","","","","","28.0",",,,0","0",",,,0","18.10","1,0","25.42",",,,0","10.79","1,,,0","",""
"USC00410518","1966-11","32.263","-96.6369","140.5","BARDWELL DAM, TX US","1272.1","0","24.5","2,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0",",0","22",",0","0",",0","19661103","+,2,0","19661130","+,,0","19661130","+,,0","19661101",",,0","19661109","+,,0","-2.2","2,0,03,+","0",",,0,30,+","0",",,0,30,+","5.1",",,0,01,","27.8",",0,09,+","","","149.4","0","102.5",",0","","","","","6.4",",,,0","0",",,,0","15.57","2,0","22.59",",,,0","8.56","2,,,0","",""
"USC00410518","1966-12","32.263","-96.6369","140.5","BARDWELL DAM, TX US","1279.1","0","7.0","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0",",0","5",",0","0",",0","19661224",",1,0","19661231","+,,0","19661230",",,0","19661228",",,0","19661208",",,0","-8.9","1,0,24,","0",",,0,31,+","0",",T,0,30,","12.7",",,0,28,","26.7",",0,08,","","","490.7","0","341.3",",0","","","","","33.7",",,,0","0",",T,,0","7.36","1,0","14.20",",,,0","0.52","1,,,0","",""
"USC00410518","1967-01","32.263","-96.6369","140.5","BARDWELL DAM, TX US","2.8","0","2.8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","6",",0","0",",0","19670108",",,0","19670131","+,,0","19670131","+,,0","19670126",",,0","19670125",",,0","-7.2",",0,08,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,26,","25.0",",0,25,","","","818.0","0","327.3",",0","","","","","9.1",",,,0","0",",,,0","7.86",",0","14.53",",,,0","1.20",",,,0","",""
"USC00410518","1967-02","32.263","-96.6369","140.5","BARDWELL DAM, TX US","4.8","0","2.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","6",",0","0",",0","19670208","+,,0","19670228","+,,0","19670228","+,,0","19670220",",,0","19670201",",,0","-7.2",",0,08,+","0",",,0,28,+","0",",,0,28,+","10.7",",,0,20,","25.0",",0,01,","","","1116.3","0","298.3",",0","","","","","20.2",",,,0","0",",,,0","7.75",",0","15.06",",,,0","0.44",",,,0","",""
"USC00410518","1967-03","32.263","-96.6369","140.5","BARDWELL DAM, TX US","51.3","0","46.5","1,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","24",",0","1",",0","19670308",",1,0","19670331","+,,0","19670331","+,,0","19670320",",,0","19670329",",,0","-5.0","1,0,08,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,20,","33.9",",0,29,","","","1206.8","0","90.5",",0","","","","","27.7",",,,0","0",",,,0","16.80","1,0","24.31",",,,0","9.30","1,,,0","",""
