"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00611095R","1985-12","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","","","","","","","","","","","3","2,C","","","","","","","","","","","","","","","19851223",",2,C","","","","","","","","","65","2,,C,23,","","","","","","","","","19.5","5,a,,C","195","2,a,,C","","","","","",""
"CA00611095R","1986-04","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","0.0","1,C","6","3,C","2","3,C","0","3,C","","","0","1,C","0",",C","11",",C","0","1,C","2","1,C","0","1,C","19860422",",,C","","","19860421","+,1,C","19860407",",3,C","19860428",",1,C","-5.5",",C,22,","","","0","1,T,C,21,+","17.0","3,,C,07,","27.0","1,C,28,","","","325.4","1,C","43.0","1,a,,C","0","1,T,,C","7.09","1,C","12.26","1,,,C","1.92",",,,C"
"CA00611095R","1986-05","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","3.4",",C","11","2,C","7","2,C","1","2,C","","","0",",C","0",",C","3",",C","0",",C","10",",C","0",",C","19860503",",,C","","","19860531","+,,C","19860518",",2,C","19860528",",,C","-2.5",",C,03,","","","0",",,C,31,+","39.0","2,,C,18,","26.5",",C,28,","","","145.7",",C","111.9",",a,,C","0",",,,C","13.74",",C","18.77",",,,C","8.71",",,,C"
"CA00611095R","1986-06","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","6.6","1,C","13","1,C","10","1,C","0","1,C","","","0",",C","0",",C","0",",C","0","1,C","16","1,C","0","1,C","19860603","+,,C","","","19860630","+,,C","19860610",",1,C","19860622",",1,C","2.5",",C,03,+","","","0",",,C,30,+","21.6","1,,C,10,","29.0","1,C,22,","","","84.7","1,C","124.0","1,,,C","0",",,,C","15.71","1,C","21.28","1,,,C","10.15",",,,C"
"CA00611095R","1986-07","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","76.1",",C","10",",C","9",",C","1",",C","","","0",",C","0",",C","0",",C","0",",C","28",",C","0",",C","19860701",",,C","","","19860731","+,,C","19860725",",,C","19860724",",,C","7.0",",C,01,","","","0",",,C,31,+","33.4",",,C,25,","30.0",",C,24,","17.9","C","17.9",",C","109.8",",,,C","0",",,,C","20.21",",C","25.66",",,,C","14.76",",,,C"
"CA00611095R","1986-08","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","34.9","2,C","16",",C","9",",C","0",",C","","","0",",C","0","1,C","0","1,C","0","2,C","24","2,C","0","2,C","19860828",",1,C","","","19860831","+,,C","19860826",",,C","19860817",",2,C","2.5","1,C,28,","","","0",",,C,31,+","24.6",",,C,26,","29.0","2,C,17,","58.2","C","40.3","2,C","99.2",",,,C","0",",,,C","18.19","2,C","23.41","2,,,C","12.97","1,,,C"
"CA00611095R","1986-09","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","4.5","1,C","17",",C","10",",C","4",",C","","","0",",C","0",",C","0",",C","0","1,C","7","1,C","0","1,C","19860917",",,C","","","19860930","+,,C","19860911",",,C","19860903","+,1,C","1.5",",C,17,","","","0",",,C,30,+","94.2",",,C,11,","24.5","1,C,03,+","182.9","C","124.7","1,C","271.6",",,,C","0",",,,C","14.18","1,C","18.47","1,,,C","9.90",",,,C"
"CA00611095R","1986-10","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","0.0","2,C","14",",C","9",",C","0",",C","","","0",",C","0","2,C","7","2,C","0","1,C","0","1,C","0","1,C","19861031",",2,C","","","19861031","+,,C","19861013",",,C","19861002",",1,C","-4.0","2,C,31,","","","0",",,C,31,+","24.4",",,C,13,","19.5","1,C,02,","461.8","C","278.9","1,C","74.0",",,,C","0",",,,C","8.74","2,C","12.80","1,,,C","4.67","2,,,C"
"CA00611095R","1986-11","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","0.0","1,C","10",",C","5",",C","0",",C","","","2",",C","0",",C","19",",C","4","1,C","0","1,C","0","1,C","19861113",",,C","","","19861120",",,C","19861120",",,C","19861109",",1,C","-13.5",",C,13,","","","150",",,C,20,","15.0",",,C,20,","13.0","1,C,09,","974.2","C","512.4","1,C","47.4",",,,C","280",",,,C","0.73","1,C","4.03","1,,,C","-2.57",",,,C"
"CA00611095R","1986-12","44.5333","-79.2","220.0","BRECHIN BEACH, ON CA","","","0.0","1,C","7","3,C","5","3,C","0","3,C","","","4","3,C","2","1,C","29","1,C","11",",C","0",",C","0",",C","19861213",",1,C","","","19861207","+,3,C","19861224",",3,C","19861203",",,C","-24.0","1,C,13,","","","90","3,,C,07,+","16.0","3,,C,24,","3.5",",C,03,","1602.7","C","628.5",",C","52.6","3,,,C","320","3,,,C","-2.62","1,C","0.24",",,,C","-5.48","1,,,C"
