"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0021G16S","2006-11","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","1.8",",T","","","0.0",",T","19",",T","19",",T","4",",T","23",",","2",",T","23",",T","3",",T","0",",T","0",",T","20061129",",,T","20061127",",,T","20061126","+,,T","20061107",",,T","-22.7",",T,29,","610",",,T,27,","33.0",",,T,26,+","15.5",",T,07,","","","557.6",",T","210.6",",,,T","-0.25",",T","6.94",",,,T","-7.45",",,,T"
"USS0021G16S","2006-12","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","1.4",",T","","","0.0",",T","16",",T","16",",T","2",",T","31",",","0",",T","31",",T","2",",T","0",",T","0",",T","20061216",",,T","20061227",",,T","20061213",",,T","20061206",",,T","-17.6",",T,16,","991",",,T,27,","45.7",",,T,13,","19.4",",T,06,","","","614.6",",T","182.6",",,,T","-1.49",",T","7.99",",,,T","-10.98",",,,T"
"USS0021G16S","2007-01","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","1.2",",T","0.0","T","0.0",",T","6","1,T","6","1,T","1","1,T","29","2,","7",",T","31",",T","3",",T","0",",T","0",",T","20070112",",,T","20070104",",2,T","20070103",",1,T","20070123",",,T","-24.5",",T,12,","1168","2,,T,04,","38.1","1,,T,03,","20.3",",T,23,","","","640.9",",T","53.2","1,,,T","-2.34",",T","8.10",",,,T","-12.78",",,,T"
"USS0021G16S","2007-02","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","1.2",",T","0.0","T","0.0",",T","15",",T","15",",T","2",",T","28",",","0",",T","28",",T","3",",T","0",",T","0",",T","20070228","+,,T","20070228","+,,T","20070221",",,T","20070205",",,T","-16.7",",T,28,+","1930",",,T,28,+","38.1",",,T,21,","19.6",",T,05,","","","561.3",",T","213.3",",,,T","-1.71",",T","7.16",",,,T","-10.59",",,,T"
"USS0021G16S","2007-03","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","1.2",",T","0.0","T","0.0",",T","10",",T","10",",T","0",",T","31",",","0",",T","30",",T","0",",T","3",",T","0",",T","20070328",",,T","20070302",",,T","20070301",",,T","20070316",",,T","-16.5",",T,28,","2007",",,T,02,","15.2",",,T,01,","24.3",",T,16,","","","476.2",",T","50.6",",,,T","2.97",",T","13.74",",,,T","-7.80",",,,T"
"USS0021G16S","2007-04","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","1.1",",T","0.0","T","0.0",",T","11",",T","11",",T","1",",T","30",",","0",",T","29",",T","0",",T","4",",T","0",",T","20070402",",,T","20070402","+,,T","20070421",",,T","20070406",",,T","-14.2",",T,02,","1168",",,T,02,+","27.9",",,T,21,","25.9",",T,06,","","","465.6",",T","81.1",",,,T","2.81",",T","14.12",",,,T","-8.49",",,,T"
"USS0021G16S","2007-05","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","0.8",",T","0.0","T","0.0",",T","5",",T","5",",T","0",",T","12",",","0",",T","20",",T","0",",T","19",",T","0",",T","20070505",",,T","20070504",",,T","20070504","+,,T","20070531",",,T","-12.0",",T,05,","559",",,T,04,","7.6",",,T,04,+","30.9",",T,31,","","","294.6",",T","27.8",",,,T","8.83",",T","20.54",",,,T","-2.87",",,,T"
"USS0021G16S","2007-06","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","0.8",",T","0.0","T","0.0",",T","3",",T","3",",T","0",",T","0",",","0",",T","13",",T","0",",T","22",",T","0",",T","20070606",",,T","20070630","+,,T","20070604",",,T","20070601",",,T","-9.6",",T,06,","0",",,T,30,+","15.2",",,T,04,","30.8",",T,01,","","","202.9",",T","30.5",",,,T","11.57",",T","23.90",",,,T","-0.76",",,,T"
"USS0021G16S","2007-07","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","0.5",",T","24.0","T","24.0",",T","2",",T","2",",T","0",",T","0",",","0",",T","0",",T","0",",T","30",",T","12",",T","20070728","+,,T","20070731","+,,T","20070718",",,T","20070705",",,T","1.8",",T,28,+","0",",,T,31,+","10.2",",,T,18,","38.2",",T,05,","36.2","T","36.2",",T","12.7",",,,T","17.94",",T","31.05",",,,T","4.84",",,,T"
"USS0021G16S","2007-08","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","0.6",",T","32.2","T","8.2",",T","3",",T","3",",T","0",",T","0",",","0",",T","4",",T","0",",T","30",",T","6",",T","20070818",",,T","20070831","+,,T","20070819",",,T","20070801",",,T","-1.7",",T,18,","0",",,T,31,+","10.2",",,T,19,","36.6",",T,01,","112.1","T","75.9",",T","20.3",",,,T","16.15",",T","29.26",",,,T","3.05",",,,T"
