"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00112145","1952-06","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","10",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","19520630","+,,0","19520630","+,,0","","","19520614",",,0","","","0",",,0,30,+","0",",,0,30,+","91.9",",,0,14,","209.5",",,,0","0",",,,0","",""
"USC00112145","1952-07","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","19520731","+,,0","19520731","+,,0","","","19520714",",,0","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,14,","58.4",",,,0","0",",,,0","",""
"USC00112145","1952-08","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","19520831","+,,0","19520831","+,,0","","","19520812",",,0","","","0",",,0,31,+","0",",,0,31,+","29.7",",,0,12,","83.8",",,,0","0",",,,0","",""
"USC00112145","1952-09","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","3",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","19520930","+,,0","19520930","+,,0","","","19520919",",,0","","","0",",,0,30,+","0",",,0,30,+","38.6",",,0,19,","56.9",",,,0","0",",,,0","",""
"USC00112145","1952-10","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","2",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","19521031","+,,0","19521031","+,,0","","","19521015",",,0","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,15,","35.8",",,,0","0",",,,0","",""
"USC00112145","1952-11","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","7",",0","6",",0","1",",0","1",",0","1",",0","","","","","","","","","19521130",",,0","19521130",",,0","","","19521103",",,0","","","25",",,0,30,","25",",,0,30,","25.9",",,0,03,","88.9",",,,0","25",",,,0","",""
"USC00112145","1952-12","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","7",",0","5",",0","0",",0","3",",0","2",",0","","","","","","","","","19521202",",,0","19521202",",,0","","","19521204",",,0","","","127",",,0,02,","114",",,0,02,","12.4",",,0,04,","45.3",",,,0","147",",,,0","",""
"USC00112145","1953-01","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","11",",0","3",",0","0",",0","4",",0","1",",0","","","","","","","","","19530108","+,,0","19530107",",,0","","","19530124",",,0","","","25",",,0,08,+","25",",,0,07,","15.7",",,0,24,","43.0",",,,0","64",",,,0","",""
"USC00112145","1953-02","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","19530217","+,,0","19530217","+,,0","","","19530221",",,0","","","0",",T,0,17,+","0",",T,0,17,+","21.3",",,0,21,","40.4",",,,0","0",",T,,0","",""
"USC00112145","1953-03","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","12",",0","8",",0","2",",0","3",",0","2",",0","","","","","","","","","19530302",",,0","19530302",",,0","","","19530304",",,0","","","127",",,0,02,","127",",,0,02,","32.0",",,0,04,","140.5",",,,0","223",",,,0","",""
"USC00112145","1953-04","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","19530418",",,0","19530416",",,0","","","19530401",",,0","","","0",",T,0,18,","5",",,0,16,","35.3",",,0,01,","73.2",",,,0","5",",,,0","",""
"USC00112145","1953-05","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","12",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","19530531","+,,0","19530531","+,,0","","","19530522",",,0","","","0",",,0,31,+","0",",,0,31,+","12.2",",,0,22,","56.9",",,,0","0",",,,0","",""
"USC00112145","1953-06","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","5",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","19530630","+,,0","19530630","+,,0","","","19530626",",,0","","","0",",,0,30,+","0",",,0,30,+","33.0",",,0,26,","84.0",",,,0","0",",,,0","",""
"USC00112145","1953-07","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","8",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","19530731","+,,0","19530731","+,,0","","","19530706",",,0","","","0",",,0,31,+","0",",,0,31,+","53.3",",,0,06,","181.4",",,,0","0",",,,0","",""
"USC00112145","1953-08","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","19530831","+,,0","19530831","+,,0","","","19530808",",,0","","","0",",,0,31,+","0",",,0,31,+","6.4",",,0,08,","14.8",",,,0","0",",,,0","",""
"USC00112145","1953-09","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","19530930","+,,0","19530930","+,,0","","","19530905",",,0","","","0",",,0,30,+","0",",,0,30,+","4.8",",,0,05,","11.2",",,,0","0",",,,0","",""
"USC00112145","1953-10","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","19531031","+,,0","19531031","+,,0","","","19531028",",,0","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,28,","33.1",",,,0","0",",,,0","",""
"USC00112145","1953-11","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","7",",0","2",",0","0",",0","","","2",",0","","","","","","","","","","","19531129",",,0","","","19531122",",,0","","","","","51",",,0,29,","16.8",",,0,22,","28.2",",,,0","97",",,,0","",""
"USC00112145","1953-12","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","7",",0","3",",0","0",",0","","","1",",0","","","","","","","","","","","19531215",",,0","","","19531222","+,,0","","","","","25",",,0,15,","6.9",",,0,22,+","22.6",",,,0","38",",,,0","",""
"USC00112145","1954-01","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","4",",0","3",",0","0",",0","","","0",",0","","","","","","","","","","","19540114",",,0","","","19540127",",,0","","","","","20",",,0,14,","21.3",",,0,27,","42.4",",,,0","20",",,,0","",""
"USC00112145","1954-02","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","8",",0","4",",0","1",",0","","","2",",0","","","","","","","","","","","19540228",",,0","","","19540216",",,0","","","","","46",",,0,28,","27.7",",,0,16,","56.2",",,,0","71",",,,0","",""
"USC00112145","1954-03","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","8",",0","7",",0","0",",0","","","2",",0","","","","","","","","","","","19540303",",,0","","","19540325",",,0","","","","","114",",,0,03,","13.5",",,0,25,","51.8",",,,0","165",",,,0","",""
"USC00112145","1954-04","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","8",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","19540430","+,,0","19540404",",,0","","","19540411",",,0","","","0",",,0,30,+","0",",T,0,04,","61.0",",,0,11,","122.2",",,,0","0",",T,,0","",""
"USC00112145","1954-05","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","19540531","+,,0","19540503",",,0","","","19540503",",,0","","","0",",,0,31,+","0",",T,0,03,","24.4",",,0,03,","53.8",",,,0","0",",T,,0","",""
"USC00112145","1954-06","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","19540630","+,,0","19540630","+,,0","","","19540608",",,0","","","0",",,0,30,+","0",",,0,30,+","22.9",",,0,08,","77.0",",,,0","0",",,,0","",""
"USC00112145","1954-07","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","19540731","+,,0","19540731","+,,0","","","19540729",",,0","","","0",",,0,31,+","0",",,0,31,+","22.1",",,0,29,","55.4",",,,0","0",",,,0","",""
"USC00112145","1954-08","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","9","2,0","8","2,0","0","2,0","0",",0","0",",0","","","","","","","","","19540831","+,,0","19540831","+,,0","","","19540827",",2,0","","","0",",,0,31,+","0",",,0,31,+","24.6","2,,0,27,","133.2",",a,,0","0",",,,0","",""
"USC00112145","1954-09","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","19540930","+,,0","19540930","+,,0","","","19540907",",,0","","","0",",,0,30,+","0",",,0,30,+","7.1",",,0,07,","13.0",",,,0","0",",,,0","",""
"USC00112145","1954-10","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","13",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","19541031","+,,0","19541031",",,0","","","19541013",",,0","","","0",",,0,31,+","13",",,0,31,","22.1",",,0,13,","124.7",",,,0","16",",,,0","",""
"USC00112145","1954-11","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","5",",0","3",",0","0",",0","","","0","1,0","","","","","","","","","","","19541130","+,1,0","","","19541123",",,0","","","","","0","1,T,0,30,+","10.7",",,0,23,","24.7",",,,0","0","1,T,,0","",""
"USC00112145","1954-12","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","11",",0","3",",0","0",",0","","","2",",0","","","","","","","","","","","19541219","+,,0","","","19541229",",,0","","","","","25",",,0,19,+","17.3",",,0,29,","45.6",",,,0","50",",,,0","",""
"USC00112145","1955-01","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","13",",0","6",",0","1",",0","","","4",",0","","","","","","","","","","","19550124",",,0","","","19550106",",,0","","","","","76",",,0,24,","51.6",",,0,06,","88.8",",,,0","151",",,,0","",""
"USC00112145","1955-02","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","9",",0","6",",0","0",",0","","","0",",0","","","","","","","","","","","19550205",",,0","","","19550227",",,0","","","","","20",",,0,05,","17.8",",,0,27,","38.1",",,,0","28",",,,0","",""
"USC00112145","1955-03","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","9",",0","7",",0","1",",0","","","1",",0","","","","","","","","","","","19550321",",,0","","","19550301",",,0","","","","","25",",,0,21,","45.2",",,0,01,","90.2",",,,0","25",",,,0","",""
"USC00112145","1955-04","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","11",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","19550430","+,,0","19550430","+,,0","","","19550411",",,0","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,11,","128.7",",,,0","0",",,,0","",""
"USC00112145","1955-05","40.1019","-87.5961","163.4","DANVILLE SEWAGE PLANT, IL US","8",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","19550531","+,,0","19550531","+,,0","","","19550509",",,0","","","0",",,0,31,+","0",",,0,31,+","19.1",",,0,09,","62.3",",,,0","0",",,,0","",""
