"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006111792","1995-01","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","0.0","C","0.0","2,C","9","2,C","4","2,C","0","2,C","","","0","2,C","23","2,C","15",",C","0",",C","0",",C","19950110",",2,C","","","19950118",",2,C","19950114",",,C","-16.8","2,C,10,","","","20.0","2,,C,18,","15.6",",C,14,","","","618.0",",C","42.4","2,,,C","-2.96","2,C","0.19",",,,C","-6.10","2,,,C","","","",""
"CA006111792","1995-02","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","0.0","C","0.0","1,C","0","2,C","0","2,C","0","2,C","19","4,C","4","1,C","27","1,C","20",",C","0",",C","0",",C","19950226",",1,C","19950208",",4,C","19950228","+,2,C","19950218",",,C","-21.2","1,C,26,","180","4,,C,08,","0.0","2,,C,28,+","8.5",",C,18,","","","708.4",",C","0.0","2,,,C","-7.78","1,C","-3.40",",,,C","-12.16","1,,,C","","","",""
"CA006111792","1995-03","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","0.0","C","0.0","5,C","0","1,C","0","1,C","0","1,C","28","3,","0","5,C","17","5,C","6",",C","0",",C","0",",C","19950309",",5,C","19950328","+,3,C","19950331",",1,C","19950315",",,C","-13.7","5,C,09,","100","3,,C,28,+","0.2","1,,C,31,","19.6",",C,15,","","","448.4",",C","0.2","1,,,C","0.88","5,C","4.96",",,,C","-3.20","5,,,C","","","",""
"CA006111792","1995-04","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","","","10","4,C","3","4,C","0","4,C","","","","","","","2","3,C","0","3,C","0","3,C","","","","","19950427",",4,C","19950412",",3,C","","","","","5.6","4,,C,27,","15.0","3,C,12,","","","","","20.6","4,,,C","","","7.21","3,,,C","","","","","",""
"CA006111792","1995-05","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","3.3","1,C","11","2,C","5","2,C","0","2,C","","","0","1,C","0","1,C","0",",C","6",",C","0",",C","19950508",",1,C","","","19950510",",2,C","19950531",",,C","1.2","1,C,08,","","","13.2","2,,C,10,","27.3",",C,31,","","","202.7",",C","44.8","2,,,C","11.59","1,C","15.85",",,,C","7.34","1,,,C","","","",""
"CA006111792","1995-06","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","51.9","1,C","6","1,C","4","1,C","1","1,C","","","0","1,C","0","1,C","0",",C","21",",C","0",",C","19950609",",1,C","","","19950602",",1,C","19950618",",,C","6.7","1,C,09,","","","32.2","1,,C,02,","32.1",",C,18,","","","49.4",",C","61.6","1,,,C","18.47","1,C","23.45",",,,C","13.49","1,,,C","","","",""
"CA006111792","1995-07","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","86.9",",C","11","1,C","7","1,C","0","1,C","","","0",",C","0",",C","0",",C","25",",C","2",",C","19950702",",,C","","","19950706",",1,C","19950731","+,,C","9.8",",C,02,","","","9.8","1,,C,06,","33.5",",C,31,+","22.7","C","22.7",",C","49.0","1,,,C","20.40",",C","24.92",",,,C","15.89",",,,C","","","",""
"CA006111792","1995-08","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","87.2","2,C","6","2,C","4","2,C","0","2,C","","","0","2,C","0","2,C","0","2,C","27","2,C","0","2,C","19950825",",2,C","","","19950811",",2,C","19950801",",2,C","8.7","2,C,25,","","","21.6","2,,C,11,","31.6","2,C,01,","30.0","C","7.3","2,C","50.0","2,,,C","21.09","2,C","25.77","2,,,C","16.41","2,,,C","","","",""
"CA006111792","1995-09","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","9.6",",C","12",",C","9",",C","0",",C","","","0",",C","0",",C","0",",C","10",",C","0",",C","19950924","+,,C","","","19950913",",,C","19950906",",,C","4.9",",C,24,+","","","9.8",",,C,13,","27.8",",C,06,","159.7","C","129.7",",C","68.2",",,,C","14.33",",C","19.21",",,,C","9.45",",,,C","","","",""
"CA006111792","1995-10","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","5.3","2,C","7","2,C","4","2,C","0","2,C","","","0","2,C","0","2,C","0","1,C","7","1,C","0","1,C","19951031",",2,C","","","19951005",",2,C","19951013",",1,C","1.7","2,C,31,","","","23.8","2,,C,05,","26.5","1,C,13,","368.2","C","208.5","1,C","58.8","2,,,C","11.30","2,C","15.14","1,,,C","7.46","2,,,C","","","",""
"CA006111792","1995-11","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","0.0","2,C","0",",C","0",",C","0",",C","","","0","2,C","22","2,C","4",",C","0",",C","0",",C","19951129",",2,C","","","19951130","+,,C","19951102",",,C","-17.2","2,C,29,","","","0.0",",,C,30,+","17.8",",C,02,","873.1","C","504.9",",C","0.0",",,,C","0.20","2,C","3.45",",,,C","-3.04","2,,,C","","","",""
"CA006111792","1995-12","44.5","-80.2167","180.0","COLLINGWOOD, ON CA","","","0.0","1,C","0","2,C","0","2,C","0","2,C","","","1","1,C","30","1,C","20",",C","0",",C","0",",C","19951213",",1,C","","","19951231","+,2,C","19951201",",,C","-19.5","1,C,13,","","","0.0","2,,C,31,+","5.4",",C,01,","1566.8","C","693.7",",C","0.0","2,,,C","-4.85","1,C","-1.70",",,,C","-7.99","1,,,C","","","",""
