"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TUM00017086","2002-04","40.3","36.567","608.0","TOKAT, TU","","","","","","","","","","","0","4,S","1","4,S","0","3,S","4","3,S","0","3,S","20020410",",4,S","","","","","20020429",",3,S","-2.0","4,S,10,","","","","","24.0","3,S,29,","","","","","","","11.37","7,S","16.77","3,,,S","5.97","4,,,S"
"TUM00017086","2002-05","40.3","36.567","608.0","TOKAT, TU","16.4","5,S","","","","","","","","","0","3,S","0","3,S","0","2,S","27","2,S","2","2,S","20020510",",3,S","","","","","20020527",",2,S","2.0","3,S,10,","","","","","35.0","2,S,27,","","","63.6","2,S","","","16.54","5,S","25.20","2,,,S","7.89","3,,,S"
"TUM00017086","2002-06","40.3","36.567","608.0","TOKAT, TU","","","","","","","","","","","0","3,S","0","3,S","0","3,S","24","3,S","5","3,S","20020603",",3,S","","","","","20020611",",3,S","8.2","3,S,03,","","","","","36.8","3,S,11,","","","","","","","20.08","6,S","27.29","3,,,S","12.87","3,,,S"
"TUM00017086","2002-07","40.3","36.567","608.0","TOKAT, TU","164.8","5,S","","","","","","","","","0","5,S","0","5,S","0",",S","31",",S","14",",S","20020726",",5,S","","","","","20020719",",,S","12.2","5,S,26,","","","","","40.4",",S,19,","0.0","S","0.0",",S","","","24.56","5,S","32.47",",,,S","16.65","5,,,S"
"TUM00017086","2002-08","40.3","36.567","608.0","TOKAT, TU","","","","","","","","","","","","","","","0","1,S","30","1,S","8","1,S","","","","","","","20020813",",1,S","","","","","","","39.5","1,S,13,","","","","","","","","","30.80","1,,,S","",""
"TUM00017086","2002-09","40.3","36.567","608.0","TOKAT, TU","87.3","3,S","","","","","","","","","0","3,S","0","3,S","0",",S","30",",S","4",",S","20020920",",3,S","","","","","20020927",",,S","7.0","3,S,20,","","","","","33.2",",S,27,","","","4.9",",S","","","21.27","3,S","28.74",",,,S","13.80","3,,,S"
"TUM00017086","2002-10","40.3","36.567","608.0","TOKAT, TU","","","3","5,S","3","5,S","0","5,S","","","","","","","0","3,S","19","3,S","0","3,S","","","","","20021003",",5,S","20021013","+,3,S","","","","","19.1","5,,S,03,","31.0","3,S,13,+","","","","","33.4","5,,,S","","","23.62","3,,,S","",""
"TUM00017086","2002-11","40.3","36.567","608.0","TOKAT, TU","","","","","","","","","","","0","5,S","2","5,S","0","2,S","5","2,S","0","2,S","20021114",",5,S","","","","","20021109",",2,S","-1.0","5,S,14,","","","","","25.2","2,S,09,","","","","","","","9.28","6,S","15.72","2,,,S","2.85","5,,,S"
"TUM00017086","2002-12","40.3","36.567","608.0","TOKAT, TU","","","","","","","","","","","","","","","9","1,S","0","1,S","0","1,S","","","","","","","20021203",",1,S","","","","","","","18.5","1,S,03,","","","","","","","","","3.14","1,,,S","",""
"TUM00017086","2003-01","40.3","36.567","608.0","TOKAT, TU","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","","","20030108",",2,S","","","","","","","18.0","2,S,08,","","","","","","","","","10.59","2,,,S","",""
