"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CHOL","1991-11","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","0.0",",U","0",",U","23",",U","1",",U","3",",U","0",",U","19911130",",,U","19911107","+,,U","-13.3",",U,30,","21.1",",U,07,+","","","452.4",",U","3.25",",U","10.66",",,,U","-4.15",",,,U"
"USR0000CHOL","1991-12","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","0.0",",U","0",",U","30",",U","1",",U","0",",U","0",",U","19911211",",,U","19911206",",,U","-13.9",",U,11,","12.2",",U,06,","","","616.2",",U","-1.54",",U","4.91",",,,U","-8.00",",,,U"
"USR0000CHOL","1992-01","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","30",",U","2",",U","0",",U","0",",U","19920108",",,U","19920122",",,U","-16.1",",U,08,","12.8",",U,22,","","","603.3",",U","-1.13",",U","6.34",",,,U","-8.60",",,,U"
"USR0000CHOL","1992-02","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","22",",U","0",",U","0",",U","0",",U","19920203",",,U","19920227",",,U","-8.9",",U,03,","18.3",",U,27,","","","446.1",",U","2.95",",U","8.41",",,,U","-2.51",",,,U"
"USR0000CHOL","1992-03","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","26",",U","0",",U","0",",U","0",",U","19920319",",,U","19920331",",,U","-8.3",",U,19,","18.3",",U,31,","","","413.8",",U","4.98",",U","12.45",",,,U","-2.49",",,,U"
"USR0000CHOL","1992-04","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","11",",U","0",",U","6",",U","0",",U","19920406",",,U","19920428",",,U","-7.8",",U,06,","25.6",",U,28,","","","288.3",",U","8.72",",U","17.27",",,,U","0.17",",,,U"
"USR0000CHOL","1992-05","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","15.5","U","15.5",",U","0",",U","3",",U","0",",U","27",",U","0",",U","19920521","+,,U","19920524",",,U","0.0",",U,21,+","31.7",",U,24,","","","96.0",",U","15.74",",U","24.89",",,,U","6.58",",,,U"
"USR0000CHOL","1992-06","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","49.0","U","33.5",",U","0",",U","1",",U","0",",U","23",",U","3",",U","19920613",",,U","19920622",",,U","0.0",",U,13,","33.9",",U,22,","","","87.2",",U","16.54",",U","24.73",",,,U","8.35",",,,U"
"USR0000CHOL","1992-07","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","106.8","U","57.8",",U","0",",U","0",",U","0",",U","30",",U","8",",U","19920705",",,U","19920730","+,,U","2.8",",U,05,","35.0",",U,30,+","34.7","U","34.7",",U","19.08",",U","28.66",",,,U","9.50",",,,U"
"USR0000CHOL","1992-08","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","176.2","U","69.4",",U","0",",U","0",",U","0",",U","29",",U","12",",U","19920826",",,U","19920811",",,U","1.7",",U,26,","36.7",",U,11,","62.6","U","27.9",",U","19.67",",U","29.85",",,,U","9.49",",,,U"
"USR0000CHOL","1992-09","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","177.3","U","1.1","1,U","0","1,U","1","1,U","0",",U","27",",U","0",",U","19920925",",1,U","19920928","+,,U","0.0","1,U,25,","30.6",",U,28,+","146.6","U","84.0",",U","15.49","1,U","25.40",",,,U","5.58","1,,,U"
"USR0000CHOL","1992-10","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","177.3","U","0.0",",U","0",",U","11",",U","0",",U","10",",U","0",",U","19921007",",,U","19921012",",,U","-4.4",",U,07,","28.9",",U,12,","405.4","U","258.8",",U","9.99",",U","18.94",",,,U","1.03",",,,U"
"USR0000CHOL","1992-11","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","177.3","U","0.0",",U","0",",U","29",",U","1",",U","0",",U","0",",U","19921124",",,U","19921106",",,U","-12.8",",U,24,","17.2",",U,06,","908.1","U","502.7",",U","1.58",",U","8.74",",,,U","-5.59",",,,U"
"USR0000CHOL","1992-12","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","177.3","U","0.0",",U","5",",U","30",",U","9",",U","0",",U","0",",U","19921219",",,U","19921210",",,U","-21.1",",U,19,","7.8",",U,10,","1609.4","U","701.3",",U","-4.29",",U","2.17",",,,U","-10.75",",,,U"
"USR0000CHOL","1993-01","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","8",",U","30",",U","15",",U","0",",U","0",",U","19930103",",,U","19930130",",,U","-27.8",",U,03,","7.2",",U,30,","2370.1","U","760.7",",U","-6.21",",U","0.35",",,,U","-12.76",",,,U"
"USR0000CHOL","1993-02","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","2",",U","28",",U","5",",U","0",",U","0",",U","19930215",",,U","19930212","+,,U","-19.4",",U,15,","7.8",",U,12,+","2961.6","U","591.5",",U","-2.79",",U","3.33",",,,U","-8.91",",,,U"
"USR0000CHOL","1993-04","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","0.0","4,U","0","3,U","15","3,U","0","3,U","0","3,U","0","3,U","19930412",",3,U","19930428",",3,U","-6.7","3,U,12,","20.0","3,U,28,","","","320.4","3,U","6.13","4,U","12.11","3,,,U","0.14","3,,,U"
"USR0000CHOL","1993-05","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","0.0",",U","0",",U","7",",U","0",",U","11",",U","0",",U","19930507",",,U","19930517","+,,U","-2.2",",U,07,","24.4",",U,17,+","","","232.1",",U","10.85",",U","18.46",",,,U","3.23",",,,U"
"USR0000CHOL","1993-06","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","8.9",",U","0",",U","1",",U","0",",U","17",",U","0",",U","19930612",",,U","19930625",",,U","-1.1",",U,12,","31.1",",U,25,","","","152.1",",U","13.56",",U","21.47",",,,U","5.65",",,,U"
"USR0000CHOL","1993-07","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","5.8","2,U","0","1,U","0","1,U","0","1,U","29","1,U","1","1,U","19930703",",1,U","19930731",",1,U","2.8","1,U,03,","33.3","1,U,31,","53.7","U","53.7","1,U","16.81","2,U","25.84","1,,,U","7.78","1,,,U"
"USR0000CHOL","1993-08","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","28.3",",U","0",",U","0",",U","0",",U","30",",U","5",",U","19930826","+,,U","19930802",",,U","1.7",",U,26,+","35.6",",U,02,","115.3","U","61.6",",U","17.26",",U","27.07",",,,U","7.45",",,,U"
"USR0000CHOL","1993-09","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","8.6",",U","0",",U","5",",U","0",",U","23",",U","1",",U","19930925",",,U","19930909",",,U","-1.7",",U,25,","32.8",",U,09,","231.2","U","115.9",",U","14.76",",U","25.11",",,,U","4.40",",,,U"
"USR0000CHOL","1993-10","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","0.0",",U","0",",U","14",",U","0",",U","4",",U","0",",U","19931027",",,U","19931003","+,,U","-3.9",",U,27,","27.8",",U,03,+","512.8","U","281.6",",U","9.25",",U","17.05",",,,U","1.45",",,,U"
"USR0000CHOL","1993-11","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","0.0",",U","1",",U","28",",U","1",",U","0",",U","0",",U","19931125",",,U","19931103",",,U","-17.8",",U,25,","18.9",",U,03,","1053.7","U","540.9",",U","0.30",",U","8.11",",,,U","-7.51",",,,U"
"USR0000CHOL","1993-12","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","","","0.0","1,U","0","1,U","27","1,U","3","1,U","0","1,U","0","1,U","19931221",",1,U","19931210",",1,U","-13.3","1,U,21,","12.8","1,U,10,","1629.4","U","575.7","1,U","-0.86","1,U","4.33","1,,,U","-6.04","1,,,U"
"USR0000CHOL","1994-01","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0","1,U","0","1,U","29","1,U","1","1,U","0","1,U","0","1,U","19940131",",1,U","19940116","+,1,U","-12.2","1,U,31,","13.3","1,U,16,+","2167.2","U","537.8","1,U","0.41","1,U","7.00","1,,,U","-6.19","1,,,U"
"USR0000CHOL","1994-02","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","1",",U","26",",U","1",",U","0",",U","0",",U","19940212",",,U","19940228",",,U","-19.4",",U,12,","13.9",",U,28,","2704.0","U","536.8",",U","-0.84",",U","6.13",",,,U","-7.80",",,,U"
"USR0000CHOL","1994-03","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","24",",U","0",",U","0",",U","0",",U","19940320",",,U","19940314",",,U","-8.9",",U,20,","20.0",",U,14,","3112.5","U","408.5",",U","5.16",",U","13.02",",,,U","-2.71",",,,U"
"USR0000CHOL","1994-04","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","21",",U","0",",U","6",",U","0",",U","19940405","+,,U","19940418",",,U","-6.1",",U,05,+","23.9",",U,18,","3450.7","U","338.2",",U","7.06",",U","15.05",",,,U","-0.93",",,,U"
"USR0000CHOL","1994-05","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.3","U","0.3",",U","0",",U","5",",U","0",",U","16",",U","0",",U","19940517","+,,U","19940524",",,U","-2.2",",U,17,+","27.8",",U,24,","3660.1","U","209.4",",U","11.59",",U","19.05",",,,U","4.12",",,,U"
"USR0000CHOL","1994-06","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","7.5","U","7.2",",U","0",",U","1",",U","0",",U","25",",U","0",",U","19940608",",,U","19940629","+,,U","-1.7",",U,08,","31.1",",U,29,+","3764.9","U","104.8",",U","15.08",",U","25.15",",,,U","5.01",",,,U"
"USR0000CHOL","1994-07","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","113.8","U","106.3",",U","0",",U","0",",U","0",",U","31",",U","18",",U","19940706",",,U","19940721",",,U","3.3",",U,06,","36.7",",U,21,","5.3","U","5.3",",U","21.59",",U","31.82",",,,U","11.36",",,,U"
"USR0000CHOL","1994-08","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","139.8","U","26.0",",U","0",",U","0",",U","0",",U","31",",U","8",",U","19940825",",,U","19940816","+,,U","3.3",",U,25,","32.8",",U,16,+","25.4","U","20.1",",U","18.52",",U","29.95",",,,U","7.10",",,,U"
"USR0000CHOL","1994-09","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","141.2","U","1.4",",U","0",",U","1",",U","0",",U","22",",U","0",",U","19940912",",,U","19940927",",,U","0.0",",U,12,","30.6",",U,27,","126.2","U","100.8",",U","15.02",",U","25.01",",,,U","5.03",",,,U"
"USR0000CHOL","1994-10","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","141.2","U","0.0",",U","0",",U","24",",U","0",",U","3",",U","0",",U","19941030",",,U","19941002",",,U","-10.0",",U,30,","23.3",",U,02,","463.8","U","337.6",",U","7.44",",U","16.34",",,,U","-1.45",",,,U"
"USR0000CHOL","1994-11","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","141.2","U","0.0",",U","1",",U","30",",U","6",",U","0",",U","0",",U","19941119",",,U","19941101",",,U","-20.6",",U,19,","10.6",",U,01,","1095.1","U","631.3",",U","-2.71",",U","3.21",",,,U","-8.63",",,,U"
"USR0000CHOL","1994-12","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","141.2","U","0.0",",U","7",",U","31",",U","7",",U","0",",U","0",",U","19941210","+,,U","19941201",",,U","-22.8",",U,10,+","8.3",",U,01,","1777.8","U","682.7",",U","-3.69",",U","3.22",",,,U","-10.60",",,,U"
"USR0000CHOL","1995-01","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0","2,U","0","2,U","21","2,U","2","2,U","0","2,U","0","2,U","19950117",",2,U","19950131",",2,U","-16.1","2,U,17,","10.0","2,U,31,","2292.6","U","514.8","2,U","0.58","2,U","4.02","2,,,U","-2.86","2,,,U"
"USR0000CHOL","1995-02","40.6306","-120.5028","1554.5","HORSE LAKE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","27",",U","0",",U","0",",U","0",",U","19950215",",,U","19950221",",,U","-12.8",",U,15,","18.3",",U,21,","2680.0","U","387.4",",U","4.50",",U","11.79",",,,U","-2.80",",,,U"
