"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MZM00067341","1977-11","-25.921","32.573","44.2","MAPUTO, MZ","","","2","5,S","0","5,S","0","5,S","","","","","0","5,S","25","5,S","3","5,S","","","19771130",",5,S","19771128",",5,S","","","1.0","5,,S,30,","36.0","5,S,28,","","","1.5","5,,,S","","","29.08","5,,,S","",""
"MZM00067341","1977-12","-25.921","32.573","44.2","MAPUTO, MZ","","","5","1,S","3","1,S","1","1,S","0","5,S","0","5,S","","","","","","","19771225",",5,S","19771224",",1,S","","","19.0","5,S,25,","25.9","1,,S,24,","","","","","41.4","1,,,S","","","","","22.50","5,,,S"
"MZM00067341","1978-03","-25.921","32.573","44.2","MAPUTO, MZ","","","15","1,S","11","1,S","2","1,S","0","3,S","0","3,S","0","5,S","26","5,S","2","5,S","19780330","+,3,S","19780305",",1,S","19780308","+,5,S","21.0","3,S,30,+","59.9","1,,S,05,","35.0","5,S,08,+","","","193.4","1,,,S","26.56","7,S","30.69","5,,,S","22.43","3,,,S"
"MZM00067341","1978-06","-25.921","32.573","44.2","MAPUTO, MZ","23.8","5,S","2","4,S","1","4,S","0","4,S","0","4,S","0","4,S","0","5,S","23","5,S","0","5,S","19780629","+,4,S","19780601",",4,S","19780612",",5,S","9.0","4,S,29,+","5.1","4,,S,01,","31.0","5,S,12,","11.7","5,S","6.1","4,,,S","18.86","5,S","24.92","5,,,S","12.81","4,,,S"
"MZM00067341","1978-07","-25.921","32.573","44.2","MAPUTO, MZ","","","3","4,S","2","4,S","1","4,S","","","","","0","5,S","24","5,S","0","5,S","","","19780712",",4,S","19780724",",5,S","","","38.1","4,,S,12,","31.0","5,S,24,","","","52.0","4,,,S","","","25.31","5,,,S","",""
"MZM00067341","1978-08","-25.921","32.573","44.2","MAPUTO, MZ","","","2","3,S","2","3,S","0","3,S","0","5,S","0","5,S","0","5,S","26","5,S","4","5,S","19780819",",5,S","19780829",",3,S","19780817",",5,S","14.0","5,S,19,","7.1","3,,S,29,","37.0","5,S,17,","","","13.2","3,,,S","22.71","8,S","28.54","5,,,S","16.88","5,,,S"
"MZM00067341","1978-09","-25.921","32.573","44.2","MAPUTO, MZ","","","5","4,S","3","4,S","0","4,S","0","5,S","0","5,S","0","4,S","25","4,S","3","4,S","19780912","+,5,S","19780901",",4,S","19780928",",4,S","12.0","5,S,12,+","10.9","4,,S,01,","37.0","4,S,28,","","","20.0","4,,,S","22.03","8,S","27.73","4,,,S","16.32","5,,,S"
"MZM00067341","1978-11","-25.921","32.573","44.2","MAPUTO, MZ","","","11","4,S","7","4,S","1","4,S","0","4,S","0","4,S","","","","","","","19781117",",4,S","19781104",",4,S","","","17.0","4,S,17,","26.9","4,,S,04,","","","","","84.4","4,,,S","","","","","19.62","4,,,S"
"MZM00067341","1978-12","-25.921","32.573","44.2","MAPUTO, MZ","","","5","5,S","3","5,S","1","5,S","","","","","0","3,S","28","3,S","4","3,S","","","19781206",",5,S","19781207",",3,S","","","50.0","5,,S,06,","35.0","3,S,07,","","","65.0","5,,,S","","","30.61","3,,,S","",""
"MZM00067341","1979-02","-25.921","32.573","44.2","MAPUTO, MZ","","","","","","","","","","","","","0","5,S","23","5,S","8","5,S","","","","","19790216",",5,S","","","","","37.0","5,S,16,","","","","","","","32.35","5,,,S","",""
