"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NSM00081225","1975-03","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","5,S","0","5,S","","","","","","","19750313",",5,S","","","","","19.0","5,S,13,","","","","","","","","","","","21.31","5,,,S"
"NSM00081225","1975-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","5,S","0","5,S","","","","","","","19750723","+,5,S","","","","","20.0","5,S,23,+","","","","","","","","","","","21.50","5,,,S"
"NSM00081225","1976-01","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","4,S","0","4,S","","","","","","","19760113",",4,S","","","","","16.0","4,S,13,","","","","","","","","","","","21.22","4,,,S"
"NSM00081225","1976-05","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","4,S","0","4,S","","","","","","","19760530","+,4,S","","","","","21.0","4,S,30,+","","","","","","","","","","","22.52","4,,,S"
"NSM00081225","1976-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","5,S","0","5,S","","","","","","","19760731","+,5,S","","","","","21.0","5,S,31,+","","","","","","","","","","","21.81","5,,,S"
"NSM00081225","1976-08","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","4,S","0","4,S","","","","","","","19760825","+,4,S","","","","","20.0","4,S,25,+","","","","","","","","","","","21.67","4,,,S"
"NSM00081225","1977-02","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","3,S","0","3,S","","","","","","","19770226","+,3,S","","","","","19.0","3,S,26,+","","","","","","","","","","","20.88","3,,,S"
"NSM00081225","1978-05","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","5,S","0","5,S","","","","","","","19780526","+,5,S","","","","","22.0","5,S,26,+","","","","","","","","","","","22.96","5,,,S"
"NSM00081225","1978-12","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","","","","","","","0","1,S","0","1,S","","","","","","","19781226","+,1,S","","","","","19.0","1,S,26,+","","","","","","","","","","","22.07","1,,,S"
"NSM00081225","1979-12","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","4","3,S","2","3,S","0","3,S","0","5,S","0","5,S","","","","","","","19791224","+,5,S","19791209",",3,S","","","20.0","5,S,24,+","6.1","3,,S,09,","","","11.5","3,,,S","","","","","22.50","5,,,S"
"NSM00081225","1980-01","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","4","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19800121",",4,S","","","","","2.0","4,,S,21,","","","4.3","4,,,S","","","","","",""
"NSM00081225","1980-04","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","6","3,S","1","3,S","0","3,S","","","","","","","","","","","","","19800428",",3,S","","","","","4.1","3,,S,28,","","","7.4","3,,,S","","","","","",""
"NSM00081225","1980-06","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","6","5,S","2","5,S","1","5,S","0","5,S","0","5,S","","","","","","","19800628","+,5,S","19800603",",5,S","","","22.0","5,S,28,+","27.9","5,,S,03,","","","47.7","5,,,S","","","","","23.08","5,,,S"
"NSM00081225","1980-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","1","3,S","0","3,S","0","3,S","","","","","","","","","","","","","19800718",",3,S","","","","","0.5","3,,S,18,","","","0.5","3,,,S","","","","","",""
"NSM00081225","1980-09","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","0","3,S","0","3,S","0","3,S","0","4,S","0","4,S","","","","","","","19800913","+,4,S","19800930","+,3,S","","","20.0","4,S,13,+","0.0","3,,S,30,+","","","0.0","3,,,S","","","","","22.65","4,,,S"
"NSM00081225","1980-10","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","1","2,S","1","2,S","0","2,S","0","3,S","0","3,S","","","","","","","19801023","+,3,S","19801011",",2,S","","","21.0","3,S,23,+","9.9","2,,S,11,","","","9.9","2,,,S","","","","","22.68","3,,,S"
"NSM00081225","1981-01","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","2","3,S","0","3,S","0","3,S","","","","","","","","","","","","","19810124","+,3,S","","","","","2.0","3,,S,24,+","","","4.0","3,,,S","","","","","",""
"NSM00081225","1981-03","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","4","4,S","1","4,S","0","4,S","0","4,S","0","4,S","","","","","","","19810331","+,4,S","19810302",",4,S","","","19.0","4,S,31,+","6.1","4,,S,02,","","","8.4","4,,,S","","","","","21.85","4,,,S"
"NSM00081225","1981-05","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","4","5,S","3","5,S","0","5,S","0","5,S","0","5,S","","","","","","","19810512","+,5,S","19810528",",5,S","","","22.0","5,S,12,+","15.0","5,,S,28,","","","30.0","5,,,S","","","","","23.35","5,,,S"
"NSM00081225","1981-06","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","3","3,S","1","3,S","0","3,S","","","","","","","","","","","","","19810613",",3,S","","","","","14.0","3,,S,13,","","","15.5","3,,,S","","","","","",""
"NSM00081225","1981-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","2","1,S","0","1,S","0","1,S","0","2,S","0","2,S","","","","","","","19810711",",2,S","19810705",",1,S","","","20.0","2,S,11,","0.5","1,,S,05,","","","0.8","1,,,S","","","","","22.45","2,,,S"
"NSM00081225","1981-08","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","1",",S","0",",S","0",",S","0","5,S","0","5,S","","","","","","","19810829","+,5,S","19810817",",,S","","","22.0","5,S,29,+","0.3",",,S,17,","","","0.3",",,,S","","","","","22.85","5,,,S"
"NSM00081225","1981-09","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19810930","+,5,S","","","","","0.0","5,,S,30,+","","","0.0","5,,,S","","","","","",""
"NSM00081225","1983-06","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","20","1,S","14","1,S","3","1,S","","","","","","","","","","","","","19830625",",1,S","","","","","74.9","1,,S,25,","","","262.9","1,,,S","","","","","",""
"NSM00081225","1983-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","17","4,S","12","4,S","0","4,S","","","","","","","","","","","","","19830701",",4,S","","","","","23.1","4,,S,01,","","","114.9","4,,,S","","","","","",""
"NSM00081225","1983-08","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","16","1,S","14","1,S","1","1,S","","","","","","","","","","","","","19830814",",1,S","","","","","36.1","1,,S,14,","","","174.7","1,,,S","","","","","",""
"NSM00081225","1983-09","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","6","5,S","3","5,S","0","5,S","","","","","","","","","","","","","19830923",",5,S","","","","","8.9","5,,S,23,","","","21.9","5,,,S","","","","","",""
"NSM00081225","1984-04","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","12","2,S","8","2,S","0","2,S","","","","","","","","","","","","","19840415",",2,S","","","","","24.9","2,,S,15,","","","89.6","2,,,S","","","","","",""
"NSM00081225","1984-05","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","14","4,S","12","4,S","2","4,S","","","","","","","","","","","","","19840530",",4,S","","","","","49.0","4,,S,30,","","","190.4","4,,,S","","","","","",""
"NSM00081225","1984-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","24",",S","16",",S","1",",S","0","4,S","0","4,S","","","","","","","19840730",",4,S","19840730",",,S","","","20.8","4,S,30,","25.9",",,S,30,","","","149.3",",,,S","","","","","21.90","4,,,S"
"NSM00081225","1984-08","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","19","2,S","12","2,S","5","2,S","","","","","","","","","","","","","19840808",",2,S","","","","","88.9","2,,S,08,","","","286.0","2,,,S","","","","","",""
"NSM00081225","1984-09","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","16","4,S","13","4,S","1","4,S","","","","","","","","","","","","","19840923",",4,S","","","","","33.0","4,,S,23,","","","183.1","4,,,S","","","","","",""
"NSM00081225","1984-10","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","22","3,S","12","3,S","1","3,S","","","","","","","","","","","","","19841028",",3,S","","","","","73.9","3,,S,28,","","","212.3","3,,,S","","","","","",""
"NSM00081225","1984-12","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","20","4,S","17","4,S","3","4,S","","","","","","","","","","","","","19841214",",4,S","","","","","49.0","4,,S,14,","","","300.7","4,,,S","","","","","",""
"NSM00081225","1985-03","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","18","2,S","11","2,S","0","2,S","0","5,S","0","5,S","","","","","","","19850309",",5,S","19850307",",2,S","","","18.3","5,S,09,","14.0","2,,S,07,","","","85.5","2,,,S","","","","","21.40","5,,,S"
"NSM00081225","1985-04","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","12","5,S","9","5,S","0","5,S","","","","","","","","","","","","","19850413",",5,S","","","","","21.1","5,,S,13,","","","86.4","5,,,S","","","","","",""
"NSM00081225","1985-05","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","22",",S","18",",S","1",",S","","","","","","","","","","","","","19850507",",,S","","","","","62.0",",,S,07,","","","224.6",",,,S","","","","","",""
"NSM00081225","1985-06","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","28",",S","20",",S","3",",S","","","","","","","","","","","","","19850616",",,S","","","","","52.1",",,S,16,","","","335.6",",,,S","","","","","",""
"NSM00081225","1985-07","5.453","-55.188","18.0","JOHAN A PENGEL INTERNATIONAL, NS","24",",S","17",",S","1",",S","0","3,S","0","3,S","","","","","","","19850712",",3,S","19850717",",,S","","","20.5","3,S,12,","38.1",",,S,17,","","","205.6",",,,S","","","","","21.85","3,,,S"
