"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00046761","1952-01","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","18",",0","14",",0","2",",0","11",",0","","","","","","","","","","","","","","","","","19520108",",,0","","","","","19520112",",,0","","","","","356",",,0,08,","","","33.0",",,0,12,","","","","","208.8",",,,0","","","","","","","",""
"USC00046761","1952-02","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","15",",0","8",",0","0",",0","1",",","","","","","","","","","","","","","","","","","19520219",",,0","","","","","19520219",",,0","","","","","76",",,0,19,","","","16.0",",,0,19,","","","","","80.9",",,,0","","","","","","","",""
"USC00046761","1952-03","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","12",",0","9",",0","1",",0","2",",0","2",",0","","","","","","","","","","","","","","","19520315","+,,0","19520315","+,,0","","","19520315",",,0","","","","","25",",,0,15,+","25",",,0,15,+","41.9",",,0,15,","","","","","91.0",",,,0","50",",,,0","","","","","",""
"USC00046761","1952-04","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","8",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520430","+,,0","19520430","+,,0","","","19520430",",,0","","","","","0",",,0,30,+","0",",,0,30,+","13.2",",,0,30,","","","","","28.1",",,,0","0",",,,0","","","","","",""
"USC00046761","1952-05","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520531","+,,0","19520531","+,,0","","","19520508",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.6",",,0,08,","","","","","42.7",",,,0","0",",,,0","","","","","",""
"USC00046761","1952-06","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","11",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520630","+,,0","19520630","+,,0","","","19520628",",,0","","","","","0",",,0,30,+","0",",,0,30,+","7.6",",,0,28,","","","","","24.3",",,,0","0",",,,0","","","","","",""
"USC00046761","1952-07","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520731","+,,0","19520731","+,,0","","","19520731",",,0","","","","","0",",,0,31,+","0",",,0,31,+","0.8",",,0,31,","","","","","0.8",",,,0","0",",,,0","","","","","",""
"USC00046761","1952-08","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520831","+,,0","19520831","+,,0","","","19520831","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00046761","1952-09","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520930","+,,0","19520930","+,,0","","","19520910",",,0","","","","","0",",,0,30,+","0",",,0,30,+","9.7",",,0,10,","","","","","11.0",",,,0","0",",,,0","","","","","",""
"USC00046761","1952-10","40.33333","-121.9","561.1","PAYNES CREEK, CA US","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19521031","+,,0","19521031","+,,0","","","19521019",",,0","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,19,","","","","","16.8",",,,0","0",",,,0","","","","","",""
