"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00022269","1959-08","67.15","43.9","13.0","MYS KONUSIN, RS","11","3,I","4","3,I","0","3,I","","","","","","","19590821",",3,I","","","14.1","3,,I,21,","","","35.0","3,,,I","",""
"RSM00022269","1959-09","67.15","43.9","13.0","MYS KONUSIN, RS","22",",I","13",",I","0",",I","","","","","","","19590916",",,I","","","12.5",",,I,16,","","","84.2",",,,I","",""
"RSM00022269","1959-10","67.15","43.9","13.0","MYS KONUSIN, RS","19",",I","9",",I","0",",I","","","","","","","19591018",",,I","","","10.4",",,I,18,","","","53.6",",,,I","",""
"RSM00022269","1959-11","67.15","43.9","13.0","MYS KONUSIN, RS","11",",I","1",",I","0",",I","","","","","","","19591122",",,I","","","3.6",",,I,22,","","","12.2",",,,I","",""
"RSM00022269","1959-12","67.15","43.9","13.0","MYS KONUSIN, RS","9","1,I","0","1,I","0","1,I","","","","","","","19591228",",1,I","","","1.6","1,,I,28,","","","9.1","1,,,I","",""
"RSM00022269","1960-01","67.15","43.9","13.0","MYS KONUSIN, RS","11","3,I","0","3,I","0","3,I","","","","","","","19600105",",3,I","","","2.4","3,,I,05,","","","14.3","3,,,I","",""
"RSM00022269","1960-07","67.15","43.9","13.0","MYS KONUSIN, RS","4","3,I","0","3,I","0","3,I","","","","","","","19600711",",3,I","","","1.2","3,,I,11,","","","2.5","3,,,I","",""
"RSM00022269","1961-01","67.15","43.9","13.0","MYS KONUSIN, RS","13","2,I","2","2,I","0","2,I","","","","","","","19610106",",2,I","","","5.2","2,,I,06,","","","22.0","2,,,I","",""
"RSM00022269","1961-02","67.15","43.9","13.0","MYS KONUSIN, RS","10","1,I","2","1,I","0","1,I","","","","","","","19610216",",1,I","","","4.6","1,,I,16,","","","20.5","1,,,I","",""
"RSM00022269","1961-03","67.15","43.9","13.0","MYS KONUSIN, RS","20",",I","2",",I","0",",I","","","","","","","19610307",",,I","","","6.7",",,I,07,","","","26.2",",,,I","",""
"RSM00022269","1961-04","67.15","43.9","13.0","MYS KONUSIN, RS","6","2,I","4","2,I","0","2,I","","","","","","","19610420",",2,I","","","8.0","2,,I,20,","","","24.2","2,,,I","",""
"RSM00022269","1961-05","67.15","43.9","13.0","MYS KONUSIN, RS","9","2,I","1","2,I","0","2,I","","","","","","","19610525",",2,I","","","2.9","2,,I,25,","","","11.3","2,,,I","",""
"RSM00022269","1961-06","67.15","43.9","13.0","MYS KONUSIN, RS","8","4,I","7","4,I","0","4,I","","","","","","","19610627",",4,I","","","9.2","4,,I,27,","","","31.7","4,,,I","",""
"RSM00022269","1961-07","67.15","43.9","13.0","MYS KONUSIN, RS","6","3,I","1","3,I","0","3,I","","","","","","","19610729",",3,I","","","13.2","3,,I,29,","","","18.9","3,,,I","",""
"RSM00022269","1961-08","67.15","43.9","13.0","MYS KONUSIN, RS","5","2,I","2","2,I","1","2,I","","","","","","","19610828",",2,I","","","36.1","2,,I,28,","","","47.7","2,,,I","",""
"RSM00022269","1961-09","67.15","43.9","13.0","MYS KONUSIN, RS","18","1,I","5","1,I","0","1,I","","","","","","","19610918",",1,I","","","8.7","1,,I,18,","","","38.1","1,,,I","",""
"RSM00022269","1961-10","67.15","43.9","13.0","MYS KONUSIN, RS","15","2,I","4","2,I","0","2,I","","","","","","","19611013",",2,I","","","20.4","2,,I,13,","","","44.2","2,,,I","",""
