"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"SWE00139188","1972-07","59.93","12.9","108.0","GRASMARK, SW","8",",E","5",",E","1",",E","","","","","19720731",",,E","","","34.5",",,E,31,","71.0",",,,E"
"SWE00139188","1972-08","59.93","12.9","108.0","GRASMARK, SW","13",",E","4",",E","0",",E","","","","","19720808",",,E","","","12.0",",,E,08,","37.9",",,,E"
"SWE00139188","1972-09","59.93","12.9","108.0","GRASMARK, SW","11",",E","6",",E","0",",E","","","","","19720915",",,E","","","13.9",",,E,15,","48.0",",,,E"
"SWE00139188","1972-10","59.93","12.9","108.0","GRASMARK, SW","6",",E","2",",E","0",",E","","","","","19721010",",,E","","","14.0",",,E,10,","26.3",",,,E"
"SWE00139188","1972-11","59.93","12.9","108.0","GRASMARK, SW","21",",E","4",",E","0",",E","","","","","19721109",",,E","","","8.5",",,E,09,","40.7",",,,E"
"SWE00139188","1972-12","59.93","12.9","108.0","GRASMARK, SW","16",",E","7",",E","0",",E","","","","","19721207",",,E","","","12.0",",,E,07,","58.6",",,,E"
"SWE00139188","1973-01","59.93","12.9","108.0","GRASMARK, SW","16",",E","5",",E","0",",E","","","","","19730115",",,E","","","5.9",",,E,15,","32.1",",,,E"
"SWE00139188","1973-02","59.93","12.9","108.0","GRASMARK, SW","12",",E","3",",E","0",",E","","","","","19730213",",,E","","","11.3",",,E,13,","34.4",",,,E"
"SWE00139188","1973-03","59.93","12.9","108.0","GRASMARK, SW","7",",E","3",",E","0",",E","","","","","19730304",",,E","","","5.0",",,E,04,","17.5",",,,E"
"SWE00139188","1973-04","59.93","12.9","108.0","GRASMARK, SW","17",",E","5",",E","0",",E","","","","","19730404",",,E","","","7.9",",,E,04,","37.6",",,,E"
"SWE00139188","1973-05","59.93","12.9","108.0","GRASMARK, SW","15",",E","8",",E","0",",E","","","","","19730510",",,E","","","14.0",",,E,10,","70.8",",,,E"
"SWE00139188","1973-06","59.93","12.9","108.0","GRASMARK, SW","6",",E","1",",E","0",",E","","","","","19730602",",,E","","","6.1",",,E,02,","12.7",",,,E"
"SWE00139188","1973-07","59.93","12.9","108.0","GRASMARK, SW","12",",E","8",",E","0",",E","","","","","19730709",",,E","","","20.8",",,E,09,","87.8",",,,E"
"SWE00139188","1973-08","59.93","12.9","108.0","GRASMARK, SW","13",",E","8",",E","0",",E","","","","","19730806",",,E","","","18.5",",,E,06,","58.3",",,,E"
"SWE00139188","1973-09","59.93","12.9","108.0","GRASMARK, SW","10",",E","5",",E","0",",E","","","","","19730928",",,E","","","18.5",",,E,28,","63.1",",,,E"
"SWE00139188","1973-10","59.93","12.9","108.0","GRASMARK, SW","8",",E","0",",E","0",",E","","","","","19731009",",,E","","","2.0",",,E,09,","9.9",",,,E"
"SWE00139188","1973-11","59.93","12.9","108.0","GRASMARK, SW","12",",E","5",",E","0",",E","","","","","19731118",",,E","","","17.0",",,E,18,","53.8",",,,E"
"SWE00139188","1973-12","59.93","12.9","108.0","GRASMARK, SW","17",",E","7",",E","0",",E","","","","","19731219",",,E","","","11.7",",,E,19,","55.7",",,,E"
"SWE00139188","1974-01","59.93","12.9","108.0","GRASMARK, SW","13",",E","7",",E","0",",E","","","","","19740110",",,E","","","12.0",",,E,10,","44.5",",,,E"
"SWE00139188","1974-02","59.93","12.9","108.0","GRASMARK, SW","9",",E","5",",E","0",",E","","","","","19740214",",,E","","","9.0",",,E,14,","38.1",",,,E"
"SWE00139188","1974-03","59.93","12.9","108.0","GRASMARK, SW","4",",E","3",",E","0",",E","","","","","19740318",",,E","","","15.7",",,E,18,","32.7",",,,E"
"SWE00139188","1974-04","59.93","12.9","108.0","GRASMARK, SW","0",",E","0",",E","0",",E","","","","","19740430","+,,E","","","0.0",",,E,30,+","0.0",",,,E"
"SWE00139188","1974-05","59.93","12.9","108.0","GRASMARK, SW","8",",E","4",",E","0",",E","","","","","19740528",",,E","","","9.8",",,E,28,","25.5",",,,E"
"SWE00139188","1974-06","59.93","12.9","108.0","GRASMARK, SW","11",",E","5",",E","0",",E","","","","","19740626",",,E","","","25.0",",,E,26,","47.5",",,,E"
"SWE00139188","1974-07","59.93","12.9","108.0","GRASMARK, SW","22",",E","9",",E","0",",E","","","","","19740715",",,E","","","15.0",",,E,15,","79.8",",,,E"
"SWE00139188","1974-08","59.93","12.9","108.0","GRASMARK, SW","14",",E","6",",E","0",",E","","","","","19740829",",,E","","","16.5",",,E,29,","70.6",",,,E"
