"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00045088","1959-05","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590531","+,,0","19590522","+,,0","","","19590522",",,0","","","","","0",",,0,31,+","0",",T,0,22,+","33.3",",,0,22,","","","","","62.2",",,,0","0",",T,,0","","","","","",""
"USC00045088","1959-06","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590630","+,,0","19590630","+,,0","","","19590630","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00045088","1959-07","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590731","+,,0","19590731","+,,0","","","19590723","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","0.3",",,0,23,+","","","","","0.6",",,,0","0",",,,0","","","","","",""
"USC00045088","1959-08","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590831","+,,0","19590831","+,,0","2","","19590819",",,0","","","","","0",",,0,31,+","0",",,0,31,+","3.8",",,0,19,","","","","","5.3",",,,0","0",",,,0","","","","","",""
"USC00045088","1959-09","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590930","+,,0","19590930","+,,0","","","19590918",",,0","","","","","0",",,0,30,+","0",",,0,30,+","8.9",",,0,18,","","","","","8.9",",,,0","0",",,,0","","","","","",""
"USC00045088","1959-10","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19591031","+,,0","19591031","+,,0","","","19591031","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00045088","1959-11","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19591130","+,,0","19591130","+,,0","","","19591130","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00045088","1959-12","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","6",",0","2",",0","0",",0","5",",0","3",",0","","","","","","","","","","","","","","","19591231","+,,0","19591225",",,0","","","19591225",",,0","","","","","51",",,0,31,+","102",",,0,25,","5.1",",,0,25,","","","","","13.8",",,,0","207",",,,0","","","","","",""
"USC00045088","1960-01","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","10",",0","5",",0","0",",0","","","6",",0","","","","","","","","","","","","","","","","","19600110",",,0","","","19600110",",,0","","","","","","","203",",,0,10,","14.5",",,0,10,","","","","","37.1",",,,0","472",",,,0","","","","","",""
"USC00045088","1960-02","39.68333","-120.01667","1542.9","LONG VALLEY INSPECTI, CA US","","","6","4,0","4","4,0","1","4,0","4","4,0","4","4,0","","","","","","","","","","","","","","","19600218",",4,0","19600218",",4,0","","","19600208",",4,0","","","","","102","4,,0,18,","152","4,,0,18,","40.4","4,,0,08,","","","","","72.2","4,,,0","291","4,,,0","","","","","",""
