"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094263","2017-04","47.48333","-122.76667","135.3","BREMERTON, WA US","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094263","2017-05","47.48333","-122.76667","135.3","BREMERTON, WA US","","","","","0.6","4,W","11","4,W","6","4,W","0","4,W","0","4,W","0","4,W","0","4,W","12","4,W","0","4,W","15","","1","","20170525","+,4,W","1","","20170511",",4,W","20170528",",4,W","3.3","4,W,25,+","13.2","4,,W,11,","28.9","4,W,28,","","","150.9","4,W","56.8","4,,,W","12.77","4,W","19.16","4,,,W","6.38","4,,,W","220","4,W","220","4,W","12.5","4,W","15.7","4,W"
"USW00094263","2017-06","47.48333","-122.76667","135.3","BREMERTON, WA US","2.8","3,W","","","13.6","2,W","8","2,W","2","2,W","1","2,W","0","2,W","0","2,W","0","2,W","13","2,W","1","2,W","10","","2","","20170605",",2,W","","","20170615",",2,W","20170625",",2,W","3.3","2,W,05,","34.5","2,,W,15,","36.7","2,W,25,","","","100.2","2,W","49.1","2,,,W","15.24","2,W","21.61","2,,,W","8.87","2,,,W","220","2,W","210","2,W","13.4","2,W","16.5","2,W"
"USW00094263","2017-07","47.48333","-122.76667","135.3","BREMERTON, WA US","","","","","9.4","5,W","0","5,W","0","5,W","0","5,W","0","5,W","0","5,W","0","5,W","24","5,W","0","5,W","12","","4","","20170724","+,5,W","","","20170727","+,5,W","20170731","+,5,W","7.2","5,W,24,+","0.0","5,T,W,27,+","29.4","5,W,31,+","26.4","W","26.4","5,W","0.0","5,T,,W","17.68","5,W","25.85","5,,,W","9.51","5,,,W","250","5,W","220","5,W","8.1","5,W","9.8","5,W"
"USW00094263","2017-08","47.48333","-122.76667","135.3","BREMERTON, WA US","2.0",",W","","","47.9",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","6",",W","9","","2","","20170826","+,,W","","","20170812",",,W","20170809",",,W","7.2",",W,26,+","1.0",",,W,12,","33.9",",W,09,","43.1","W","16.7",",W","1.6",",,,W","19.34",",W","27.68",",,,W","11.00",",,,W","240",",W","60",",W","7.6",",W","9.8",",W"
"USW00094263","2017-09","47.48333","-122.76667","135.3","BREMERTON, WA US","2.1","2,W","","","17.8","2,W","8","2,W","4","2,W","0","2,W","0","2,W","0","2,W","0","2,W","16","2,W","0","2,W","17","","3","","20170915",",2,W","2","","20170919",",2,W","20170905","+,2,W","3.3","2,W,15,","13.0","2,,W,19,","31.7","2,W,05,+","129.6","W","86.5","2,W","37.2","2,,,W","15.88","2,W","22.98","2,,,W","8.79","2,,,W","220","2,W","220","2,W","13.0","2,W","16.1","2,W"
"USW00094263","2017-10","47.48333","-122.76667","135.3","BREMERTON, WA US","2.6","1,W","","","0.0","1,W","9","1,W","8","1,W","3","1,W","0","1,W","3","1,W","0","1,W","2","1,W","0","1,W","24","","10","","20171031",",1,W","1","","20171018",",1,W","20171005",",1,W","-1.0","1,W,31,","46.2","1,,W,18,","22.2","1,W,05,","398.0","W","268.4","1,W","163.3","1,,,W","9.39","1,W","15.82","1,,,W","2.96","1,,,W","220","1,W","230","1,W","13.4","1,W","17.9","1,W"
"USW00094263","2017-11","47.48333","-122.76667","135.3","BREMERTON, WA US","3.1","1,W","","","0.0","1,W","27","1,W","18","1,W","0","1,W","0","1,W","6","1,W","0","1,W","0","1,W","0","1,W","24","","3","","20171104","+,1,W","","","20171109",",1,W","20171122",",1,W","-4.9","1,W,04,+","14.2","1,,W,09,","16.1","1,W,22,","755.2","W","357.2","1,W","121.1","1,,,W","6.02","1,W","9.15","1,,,W","2.88","1,,,W","210","1,W","160","1,W","13.9","1,W","18.3","1,W"
"USW00094263","2017-12","47.48333","-122.76667","135.3","BREMERTON, WA US","2.6","3,W","","","0.0","2,W","12","2,W","7","2,W","2","2,W","0","2,W","19","2,W","0","2,W","0","2,W","0","2,W","23","","7","","20171221",",2,W","","","20171219",",2,W","20171229",",2,W","-5.5","2,W,21,","45.5","2,,W,19,","11.1","2,W,29,","1194.9","W","439.7","2,W","153.1","2,,,W","3.17","2,W","6.70","2,,,W","-0.36","2,,,W","220","2,W","210","2,W","13.4","2,W","16.5","2,W"
"USW00094263","2018-01","47.48333","-122.76667","135.3","BREMERTON, WA US","3.3","2,W","0.0","W","0.0","1,W","26","1,W","21","1,W","3","1,W","0","1,W","3","1,W","0","1,W","0","1,W","0","1,W","23","","2","","20180103",",1,W","1","","20180123",",1,W","20180114",",1,W","-2.7","1,W,03,","46.5","1,,W,23,","16.1","1,W,14,","1572.5","W","377.6","1,W","289.9","1,,,W","5.75","1,W","8.55","1,,,W","2.94","1,,,W","220","1,W","210","1,W","16.1","1,W","20.6","1,W"
