"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00173588","1970-06","45.4587","-69.8654","253.0","HARRIS STATION, ME US","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700630","+,,0","19700630","+,,0","3","","19700627",",,0","","","","","0",",,0,30,+","0",",,0,30,+","40.1",",,0,27,","","","70.1",",,,0","0",",,,0","","","","","",""
"USC00173588","1970-07","45.4587","-69.8654","253.0","HARRIS STATION, ME US","9",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700731","+,,0","19700731","+,,0","7","","19700711",",,0","","","","","0",",,0,31,+","0",",,0,31,+","82.8",",,0,11,","","","118.1",",,,0","0",",,,0","","","","","",""
"USC00173588","1970-08","45.4587","-69.8654","253.0","HARRIS STATION, ME US","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700831","+,,0","19700831","+,,0","2","","19700823",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,23,","","","59.3",",,,0","0",",,,0","","","","","",""
"USC00173588","1970-09","45.4587","-69.8654","253.0","HARRIS STATION, ME US","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700930","+,,0","19700930","+,,0","2","","19700904",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.1",",,0,04,","","","82.4",",,,0","0",",,,0","","","","","",""
"USC00173588","1970-10","45.4587","-69.8654","253.0","HARRIS STATION, ME US","12",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19701031","+,,0","19701031","+,,0","1","","19701003",",,0","","","","","0",",,0,31,+","0",",,0,31,+","56.6",",,0,03,","","","132.5",",,,0","0",",,,0","","","","","",""
"USC00173588","1970-11","45.4587","-69.8654","253.0","HARRIS STATION, ME US","11",",0","6",",0","0",",0","","","0","4,0","","","","","","","","","","","","","","","","","19701130","+,4,0","","","19701123",",,0","","","","","","","0","4,,0,30,+","14.0",",,0,23,","","","55.4",",,,0","0","4,,,0","","","","","",""
"USC00173588","1970-12","45.4587","-69.8654","253.0","HARRIS STATION, ME US","15",",0","7",",0","0",",0","","","10",",0","","","","","","","","","","","","","","","","","19701224",",,0","","","19701224",",,0","","","","","","","546",",,0,24,","19.8",",,0,24,","","","77.3",",,,0","1670",",,,0","","","","","",""
"USC00173588","1971-01","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","4",",0","0",",0","","","7",",0","","","","","","","","","","","","","","","","","19710114",",,0","","","19710126",",,0","","","","","","","152",",,0,14,","5.3",",,0,26,","","","24.9",",,,0","539",",,,0","","","","","",""
"USC00173588","1971-02","45.4587","-69.8654","253.0","HARRIS STATION, ME US","13",",0","9",",0","0",",0","","","7",",0","","","","","","","","","","","","","","","","","19710223",",,0","","","19710208",",,0","","","","","","","300",",,0,23,","18.5",",,0,08,","","","79.3",",,,0","1013",",,,0","","","","","",""
"USC00173588","1971-03","45.4587","-69.8654","253.0","HARRIS STATION, ME US","9",",0","5",",0","0",",0","","","5",",0","","","","","","","","","","","","","","","","","19710304",",,0","","","19710320",",,0","","","","","","","287",",,0,04,","20.8",",,0,20,","","","61.8",",,,0","1006",",,,0","","","","","",""
"USC00173588","1971-04","45.4587","-69.8654","253.0","HARRIS STATION, ME US","6",",0","4",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19710407",",,0","","","19710403",",,0","","","","","","","107",",,0,07,","13.2",",,0,03,","","","27.6",",,,0","211",",,,0","","","","","",""
"USC00173588","1971-05","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","5",",0","0",",0","","","0",",0","","","","","","","","","","","","","","","","","19710531","+,,0","1","","19710503",",,0","","","","","","","0",",,0,31,+","12.7",",,0,03,","","","52.1",",,,0","0",",,,0","","","","","",""
"USC00173588","1971-06","45.4587","-69.8654","253.0","HARRIS STATION, ME US","6",",0","5",",0","0",",0","","","0",",0","","","","","","","","","","","","","","","","","19710630","+,,0","3","","19710608",",,0","","","","","","","0",",,0,30,+","22.6",",,0,08,","","","50.7",",,,0","0",",,,0","","","","","",""
"USC00173588","1971-07","45.4587","-69.8654","253.0","HARRIS STATION, ME US","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19710731","+,,0","19710731","+,,0","9","","19710717",",,0","","","","","0",",,0,31,+","0",",,0,31,+","34.8",",,0,17,","","","77.5",",,,0","0",",,,0","","","","","",""
"USC00173588","1971-08","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19710831","+,,0","19710831","+,,0","2","","19710803",",,0","","","","","0",",,0,31,+","0",",,0,31,+","32.0",",,0,03,","","","123.6",",,,0","0",",,,0","","","","","",""
"USC00173588","1971-09","45.4587","-69.8654","253.0","HARRIS STATION, ME US","12",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19710930","+,,0","19710930","+,,0","","","19710912",",,0","","","","","0",",,0,30,+","0",",,0,30,+","18.5",",,0,12,","","","34.3",",,,0","0",",,,0","","","","","",""
"USC00173588","1971-10","45.4587","-69.8654","253.0","HARRIS STATION, ME US","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19711031","+,,0","19711031","+,,0","","","19711010",",,0","","","","","0",",,0,31,+","0",",,0,31,+","28.2",",,0,10,","","","61.8",",,,0","0",",,,0","","","","","",""
"USC00173588","1971-11","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","6",",0","0",",0","7",",0","4",",0","","","","","","","","","","","","","","","19711130",",,0","19711130",",,0","","","19711125",",,0","","","","","559",",,0,30,","257",",,0,30,","20.3",",,0,25,","","","72.7",",,,0","566",",,,0","","","","","",""
"USC00173588","1971-12","45.4587","-69.8654","253.0","HARRIS STATION, ME US","16",",0","8",",0","0",",0","","","7",",0","","","","","","","","","","","","","","","","","19711230",",,0","","","19711230",",,0","","","","","","","193",",,0,30,","7.9",",,0,30,","","","46.7",",,,0","588",",,,0","","","","","",""
"USC00173588","1972-01","45.4587","-69.8654","253.0","HARRIS STATION, ME US","15",",0","3",",0","0",",0","","","6",",0","","","","","","","","","","","","","","","","","19720102",",,0","","","19720102",",,0","","","","","","","81",",,0,02,","4.6",",,0,02,","","","20.5",",,,0","248",",,,0","","","","","",""
"USC00173588","1972-02","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","6",",0","0",",0","","","6",",0","","","","","","","","","","","","","","","","","19720219",",,0","","","19720219",",,0","","","","","","","279",",,0,19,","16.3",",,0,19,","","","54.5",",,,0","759",",,,0","","","","","",""
"USC00173588","1972-03","45.4587","-69.8654","253.0","HARRIS STATION, ME US","15",",0","10",",0","0",",0","","","10",",0","","","","","","","","","","","","","","","","","19720323",",,0","","","19720323",",,0","","","","","","","117",",,0,23,","12.7",",,0,23,","","","71.7",",,,0","594",",,,0","","","","","",""
"USC00173588","1972-04","45.4587","-69.8654","253.0","HARRIS STATION, ME US","9",",0","6",",0","0",",0","","","5",",0","","","","","","","","","","","","","","","","","19720403",",,0","","","19720403",",,0","","","","","","","239",",,0,03,","24.4",",,0,03,","","","70.7",",,,0","521",",,,0","","","","","",""
"USC00173588","1972-05","45.4587","-69.8654","253.0","HARRIS STATION, ME US","14",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720531","+,,0","19720531","+,,0","1","","19720503",",,0","","","","","0",",,0,31,+","0",",,0,31,+","18.3",",,0,03,","","","64.3",",,,0","0",",,,0","","","","","",""
"USC00173588","1972-06","45.4587","-69.8654","253.0","HARRIS STATION, ME US","18",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720630","+,,0","19720630","+,,0","2","","19720601",",,0","","","","","0",",,0,30,+","0",",,0,30,+","21.3",",,0,01,","","","93.8",",,,0","0",",,,0","","","","","",""
"USC00173588","1972-07","45.4587","-69.8654","253.0","HARRIS STATION, ME US","11",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720731","+,,0","19720731","+,,0","7","","19720717",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,17,","","","135.3",",,,0","0",",,,0","","","","","",""
"USC00173588","1972-08","45.4587","-69.8654","253.0","HARRIS STATION, ME US","9",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720831","+,,0","19720831","+,,0","2","","19720818",",,0","","","","","0",",,0,31,+","0",",,0,31,+","18.5",",,0,18,","","","42.0",",,,0","0",",,,0","","","","","",""
"USC00173588","1972-09","45.4587","-69.8654","253.0","HARRIS STATION, ME US","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720930","+,,0","19720930","+,,0","1","","19720904",",,0","","","","","0",",,0,30,+","0",",,0,30,+","28.4",",,0,04,","","","82.3",",,,0","0",",,,0","","","","","",""
"USC00173588","1972-10","45.4587","-69.8654","253.0","HARRIS STATION, ME US","11",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19721031","+,,0","19721031","+,,0","","","19721007",",,0","","","","","0",",,0,31,+","0",",,0,31,+","37.6",",,0,07,","","","84.6",",,,0","0",",,,0","","","","","",""
"USC00173588","1972-11","45.4587","-69.8654","253.0","HARRIS STATION, ME US","13",",0","8",",0","0",",0","","","4",",0","","","","","","","","","","","","","","","","","19721120",",,0","","","19721120","+,,0","","","","","","","81",",,0,20,","15.5",",,0,20,+","","","76.6",",,,0","182",",,,0","","","","","",""
"USC00173588","1972-12","45.4587","-69.8654","253.0","HARRIS STATION, ME US","19",",0","16",",0","0",",0","","","17",",0","","","","","","","","","","","","","","","","","19721201",",,0","","","19721213","+,,0","","","","","","","279",",,0,01,","15.2",",,0,13,+","","","128.9",",,,0","1641",",,,0","","","","","",""
"USC00173588","1973-01","45.4587","-69.8654","253.0","HARRIS STATION, ME US","8",",0","4",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19730129",",,0","","","19730120",",,0","","","","","","","107",",,0,29,","19.1",",,0,20,","","","56.6",",,,0","209",",,,0","","","","","",""
"USC00173588","1973-02","45.4587","-69.8654","253.0","HARRIS STATION, ME US","9",",0","3",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19730222",",,0","","","19730202",",,0","","","","","","","130",",,0,22,","16.3",",,0,02,","","","35.7",",,,0","262",",,,0","","","","","",""
"USC00173588","1973-03","45.4587","-69.8654","253.0","HARRIS STATION, ME US","13",",0","5",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19730301",",,0","","","19730317",",,0","","","","","","","64",",,0,01,","13.0",",,0,17,","","","45.6",",,,0","89",",,,0","","","","","",""
"USC00173588","1973-04","45.4587","-69.8654","253.0","HARRIS STATION, ME US","12",",0","8",",0","0",",0","","","4",",0","","","","","","","","","","","","","","","","","19730405",",,0","1","","19730428",",,0","","","","","","","183",",,0,05,","21.1",",,0,28,","","","84.1",",,,0","363",",,,0","","","","","",""
"USC00173588","1973-05","45.4587","-69.8654","253.0","HARRIS STATION, ME US","17",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730531","+,,0","19730531","+,,0","1","","19730531",",,0","","","","","0",",,0,31,+","0",",,0,31,+","30.5",",,0,31,","","","139.3",",,,0","0",",,,0","","","","","",""
"USC00173588","1973-06","45.4587","-69.8654","253.0","HARRIS STATION, ME US","13",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730630","+,,0","19730630","+,,0","4","","19730621",",,0","","","","","0",",,0,30,+","0",",,0,30,+","42.7",",,0,21,","","","124.0",",,,0","0",",,,0","","","","","",""
"USC00173588","1973-07","45.4587","-69.8654","253.0","HARRIS STATION, ME US","12",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730731","+,,0","19730731","+,,0","5","","19730705",",,0","","","","","0",",,0,31,+","0",",,0,31,+","21.3",",,0,05,","","","107.2",",,,0","0",",,,0","","","","","",""
"USC00173588","1973-08","45.4587","-69.8654","253.0","HARRIS STATION, ME US","19",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730831","+,,0","19730831","+,,0","10","","19730809",",,0","","","","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,09,","","","176.9",",,,0","0",",,,0","","","","","",""
"USC00173588","1973-09","45.4587","-69.8654","253.0","HARRIS STATION, ME US","13",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730930","+,,0","19730930","+,,0","2","","19730904",",,0","","","","","0",",,0,30,+","0",",,0,30,+","34.5",",,0,04,","","","128.2",",,,0","0",",,,0","","","","","",""
"USC00173588","1973-10","45.4587","-69.8654","253.0","HARRIS STATION, ME US","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19731031","+,,0","19731031","+,,0","","","19731004",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,04,","","","84.9",",,,0","0",",,,0","","","","","",""
"USC00173588","1973-11","45.4587","-69.8654","253.0","HARRIS STATION, ME US","16",",0","5",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19731125",",,0","","","19731101",",,0","","","","","","","81",",,0,25,","20.1",",,0,01,","","","72.7",",,,0","117",",,,0","","","","","",""
"USC00173588","1973-12","45.4587","-69.8654","253.0","HARRIS STATION, ME US","20",",0","10",",0","2",",0","","","4",",0","","","","","","","","","","","","","","","","","19731217",",,0","","","19731217",",,0","","","","","","","107",",,0,17,","60.2",",,0,17,","","","167.1",",,,0","267",",,,0","","","","","",""
"USC00173588","1974-01","45.4587","-69.8654","253.0","HARRIS STATION, ME US","16",",0","9",",0","0",",0","","","5",",0","","","","","","","","","","","","","","","","","19740111",",,0","","","19740129",",,0","","","","","","","114",",,0,11,","15.0",",,0,29,","","","65.7",",,,0","288",",,,0","","","","","",""
"USC00173588","1974-02","45.4587","-69.8654","253.0","HARRIS STATION, ME US","9",",0","5",",0","0",",0","","","4",",0","","","","","","","","","","","","","","","","","19740222",",,0","","","19740222",",,0","","","","","","","114",",,0,22,","14.0",",,0,22,","","","31.4",",,,0","351",",,,0","","","","","",""
"USC00173588","1974-03","45.4587","-69.8654","253.0","HARRIS STATION, ME US","13",",0","5",",0","1",",0","","","4",",0","","","","","","","","","","","","","","","","","19740321",",,0","","","19740317",",,0","","","","","","","254",",,0,21,","30.5",",,0,17,","","","88.7",",,,0","381",",,,0","","","","","",""
"USC00173588","1974-04","45.4587","-69.8654","253.0","HARRIS STATION, ME US","14",",0","9",",0","1",",0","","","2",",0","","","","","","","","","","","","","","","","","19740424",",,0","","","19740424",",,0","","","","","","","264",",,0,24,","27.7",",,0,24,","","","126.0",",,,0","416",",,,0","","","","","",""
"USC00173588","1974-05","45.4587","-69.8654","253.0","HARRIS STATION, ME US","13",",0","9",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","19740507",",,0","19740507",",,0","1","","19740523",",,0","","","","","25",",,0,07,","25",",,0,07,","23.6",",,0,23,","","","130.9",",,,0","25",",,,0","","","","","",""
"USC00173588","1974-06","45.4587","-69.8654","253.0","HARRIS STATION, ME US","16",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19740630","+,,0","19740630","+,,0","5","","19740617",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.6",",,0,17,","","","78.1",",,,0","0",",,,0","","","","","",""
"USC00173588","1974-07","45.4587","-69.8654","253.0","HARRIS STATION, ME US","18",",0","12",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19740731","+,,0","19740731","+,,0","8","","19740719",",,0","","","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,19,","","","93.5",",,,0","0",",,,0","","","","","",""
"USC00173588","1974-08","45.4587","-69.8654","253.0","HARRIS STATION, ME US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19740831","+,,0","19740831","+,,0","3","","19740817",",,0","","","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,17,","","","45.5",",,,0","0",",,,0","","","","","",""
"USC00173588","1974-09","45.4587","-69.8654","253.0","HARRIS STATION, ME US","16",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19740930","+,,0","19740930","+,,0","1","","19740921",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.6",",,0,21,","","","87.0",",,,0","0",",,,0","","","","","",""
"USC00173588","1974-10","45.4587","-69.8654","253.0","HARRIS STATION, ME US","12",",0","5",",0","0",",0","0",",0","1",",0","","","","","","","","","","","","","","","19741031","+,,0","19741002",",,0","","","19741002",",,0","","","","","0",",,0,31,+","51",",,0,02,","6.9",",,0,02,","","","33.8",",,,0","51",",,,0","","","","","",""
"USC00173588","1974-11","45.4587","-69.8654","253.0","HARRIS STATION, ME US","15",",0","7",",0","1",",0","7",",0","4",",0","","","","","","","","","","","","","","","19741126",",,0","19741121",",,0","","","19741121",",,0","","","","","254",",,0,26,","89",",,0,21,","30.2",",,0,21,","","","88.6",",,,0","283",",,,0","","","","","",""
"USC00173588","1974-12","45.4587","-69.8654","253.0","HARRIS STATION, ME US","13",",0","6",",0","0",",0","","","5",",0","","","","","","","","","","","","","","","","","19741217",",,0","","","19741202",",,0","","","","","","","130",",,0,17,","16.3",",,0,02,","","","68.1",",,,0","336",",,,0","","","","","",""
"USC00173588","1975-01","45.4587","-69.8654","253.0","HARRIS STATION, ME US","12",",0","5",",0","0",",0","","","6",",0","","","","","","","","","","","","","","","","","19750125",",,0","","","19750125",",,0","","","","","","","279",",,0,25,","18.0",",,0,25,","","","55.0",",,,0","803",",,,0","","","","","",""
"USC00173588","1975-02","45.4587","-69.8654","253.0","HARRIS STATION, ME US","11",",0","5",",0","0",",0","","","5",",0","","","","","","","","","","","","","","","","","19750206",",,0","","","19750225",",,0","","","","","","","185",",,0,06,","13.5",",,0,25,","","","43.3",",,,0","508",",,,0","","","","","",""
"USC00173588","1975-03","45.4587","-69.8654","253.0","HARRIS STATION, ME US","17",",0","7",",0","0",",0","","","4",",0","","","","","","","","","","","","","","","","","19750301",",,0","","","19750301",",,0","","","","","","","318",",,0,01,","19.1",",,0,01,","","","62.7",",,,0","692",",,,0","","","","","",""
"USC00173588","1975-04","45.4587","-69.8654","253.0","HARRIS STATION, ME US","12",",0","3",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19750403",",,0","","","19750403",",,0","","","","","","","287",",,0,03,","18.8",",,0,03,","","","44.9",",,,0","450",",,,0","","","","","",""
"USC00173588","1975-05","45.4587","-69.8654","253.0","HARRIS STATION, ME US","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19750531","+,,0","19750531","+,,0","","","19750527",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.0",",,0,27,","","","59.4",",,,0","0",",,,0","","","","","",""
"USC00173588","1975-06","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19750630","+,,0","19750630","+,,0","","","19750606",",,0","","","","","0",",,0,30,+","0",",,0,30,+","23.6",",,0,06,","","","92.9",",,,0","0",",,,0","","","","","",""
"USC00173588","1975-07","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19750731","+,,0","19750731","+,,0","8","","19750721",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,21,","","","58.9",",,,0","0",",,,0","","","","","",""
"USC00173588","1975-08","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19750831","+,,0","19750831","+,,0","2","","19750827",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.6",",,0,27,","","","58.0",",,,0","0",",,,0","","","","","",""
"USC00173588","1975-09","45.4587","-69.8654","253.0","HARRIS STATION, ME US","14",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19750930","+,,0","19750930","+,,0","","","19750927",",,0","","","","","0",",,0,30,+","0",",,0,30,+","21.3",",,0,27,","","","103.9",",,,0","0",",,,0","","","","","",""
"USC00173588","1975-10","45.4587","-69.8654","253.0","HARRIS STATION, ME US","10",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19751031","+,,0","19751031","+,,0","","","19751012",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.1",",,0,12,","","","84.3",",,,0","0",",,,0","","","","","",""
"USC00173588","1975-11","45.4587","-69.8654","253.0","HARRIS STATION, ME US","16",",0","8",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","19751128",",,0","19751127",",,0","1","","19751121",",,0","","","","","127",",,0,28,","122",",,0,27,","21.8",",,0,21,","","","78.3",",,,0","145",",,,0","","","","","",""
