"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GME00129710","1885-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18850930","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1885-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18851031","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1885-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18851130","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1885-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18851231","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1886-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860131","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1886-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860228","+,,E","","","","","0",",,E,28,+","","","","","","","","","","","",""
"GME00129710","1886-03","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860331","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1886-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860430","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1886-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860531","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1886-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860630","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1886-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860731","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1886-08","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860831","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1886-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18860930","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1886-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18861031","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1886-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18861130","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1886-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18861231","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1887-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18870110",",,E","","","","","20",",,E,10,","","","","","","","","","","","",""
"GME00129710","1887-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18870228","+,,E","","","","","0",",,E,28,+","","","","","","","","","","","",""
"GME00129710","1887-03","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","3",",","","","","","","","","","","","","","18870318",",,E","","","","","130",",,E,18,","","","","","","","","","","","",""
"GME00129710","1887-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18870416","+,,E","","","","","20",",,E,16,+","","","","","","","","","","","",""
"GME00129710","1887-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18870531","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1887-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18870630","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1887-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18870731","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1887-08","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18870831","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1887-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18870930","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1887-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18871031","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1887-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","2",",","","","","","","","","","","","","","18871116",",,E","","","","","200",",,E,16,","","","","","","","","","","","",""
"GME00129710","1887-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","8",",","","","","","","","","","","","","","18871229",",,E","","","","","260",",,E,29,","","","","","","","","","","","",""
"GME00129710","1888-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","3",",","","","","","","","","","","","","","18880130",",,E","","","","","160",",,E,30,","","","","","","","","","","","",""
"GME00129710","1888-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","19",",","","","","","","","","","","","","","18880206","+,,E","","","","","110",",,E,06,+","","","","","","","","","","","",""
"GME00129710","1888-03","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","17",",","","","","","","","","","","","","","18880320",",,E","","","","","190",",,E,20,","","","","","","","","","","","",""
"GME00129710","1888-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18880430","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1888-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18880531","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1888-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18880630","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1888-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18880731","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1888-08","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18880831","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1888-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18880930","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1888-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18881031","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1888-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18881130","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1888-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18881231","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1889-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18890131","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1889-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","19",",","","","","","","","","","","","","","18890227","+,,E","","","","","240",",,E,27,+","","","","","","","","","","","",""
"GME00129710","1889-03","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","11",",","","","","","","","","","","","","","18890304",",,E","","","","","220",",,E,04,","","","","","","","","","","","",""
"GME00129710","1889-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18890430","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1889-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18890531","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1889-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18890630","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1889-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18890731","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1889-08","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18890831","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1889-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18890930","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1889-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18891031","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1889-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","1",",","","","","","","","","","","","","","18891130",",,E","","","","","40",",,E,30,","","","","","","","","","","","",""
"GME00129710","1889-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18891211","+,,E","","","","","20",",,E,11,+","","","","","","","","","","","",""
"GME00129710","1890-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18900129",",,E","","","","","20",",,E,29,","","","","","","","","","","","",""
"GME00129710","1890-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","1",",","","","","","","","","","","","","","18900228",",,E","","","","","30",",,E,28,","","","","","","","","","","","",""
"GME00129710","1890-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18900430","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1890-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18900531","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1890-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18900630","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1890-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18900731","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1890-08","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18900831","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1890-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18900930","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1890-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18901031","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1890-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18901130","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1890-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18901231","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1891-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910131","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1891-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910228","+,,E","","","","","0",",,E,28,+","","","","","","","","","","","",""
"GME00129710","1891-03","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910331","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1891-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910430","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1891-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910531","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1891-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910630","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1891-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910731","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1891-08","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910831","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1891-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18910930","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1891-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18911031","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1891-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18911130","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1891-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18911231","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1892-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920131","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1892-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920229","+,,E","","","","","0",",,E,29,+","","","","","","","","","","","",""
"GME00129710","1892-03","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920331","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1892-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920430","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1892-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920531","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1892-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920630","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1892-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920731","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1892-08","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920831","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1892-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18920930","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1892-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18921031","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1892-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18921130","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1892-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18921231","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1893-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18930131","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1893-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18930228","+,,E","","","","","0",",,E,28,+","","","","","","","","","","","",""
"GME00129710","1893-03","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18930331","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1893-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18930430","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1893-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18930531","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1893-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18930630","+,,E","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1893-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","18930731","+,,E","","","","","0",",,E,31,+","","","","","","","","","","","",""
