"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TH000048475","1951-01","12.583","99.95","6.0","HUA HIN, TH","","","","","3",",I","1",",I","0",",I","","","","","0",",I","31",",I","0",",I","","","19510126",",,I","19510108",",,I","","","19.1",",,I,26,","31.2",",I,08,","","","","","20.0",",,,I","","","28.81",",,,I","",""
"TH000048475","1951-02","12.583","99.95","6.0","HUA HIN, TH","","","","","2",",I","1",",I","0",",I","","","","","0",",I","28",",I","1",",I","","","19510217",",,I","19510213",",,I","","","3.4",",,I,17,","32.5",",I,13,","","","","","4.5",",,,I","","","30.45",",,,I","",""
"TH000048475","1951-03","12.583","99.95","6.0","HUA HIN, TH","","","","","0",",I","0",",I","0",",I","","","","","0",",I","31",",I","20",",I","","","19510331","+,,I","19510328","+,,I","","","0.0",",,I,31,+","33.2",",I,28,+","","","","","0.0",",,,I","","","32.24",",,,I","",""
"TH000048475","1951-04","12.583","99.95","6.0","HUA HIN, TH","","","","","6",",I","4",",I","0",",I","","","","","0",",I","30",",I","28",",I","","","19510424",",,I","19510420","+,,I","","","12.6",",,I,24,","35.2",",I,20,+","","","","","26.7",",,,I","","","33.56",",,,I","",""
"TH000048475","1951-05","12.583","99.95","6.0","HUA HIN, TH","","","","","8",",I","5",",I","1",",I","","","","","0",",I","31",",I","23",",I","","","19510507",",,I","19510510",",,I","","","33.9",",,I,07,","36.2",",I,10,","","","","","67.4",",,,I","","","32.95",",,,I","",""
"TH000048475","1951-06","12.583","99.95","6.0","HUA HIN, TH","","","","","16",",I","8",",I","0",",I","","","","","0",",I","30",",I","17",",I","","","19510619",",,I","19510613",",,I","","","19.3",",,I,19,","36.6",",I,13,","","","","","79.6",",,,I","","","32.34",",,,I","",""
"TH000048475","1951-07","12.583","99.95","6.0","HUA HIN, TH","","","","","19",",I","12",",I","1",",I","","","","","0",",I","31",",I","12",",I","","","19510711",",,I","19510730",",,I","","","29.0",",,I,11,","34.2",",I,30,","","","","","153.6",",,,I","","","31.42",",,,I","",""
"TH000048475","1951-08","12.583","99.95","6.0","HUA HIN, TH","","","","","16",",I","5",",I","0",",I","","","","","0",",I","31",",I","23",",I","","","19510829",",,I","19510815",",,I","","","16.3",",,I,29,","35.4",",I,15,","","","","","44.9",",,,I","","","32.56",",,,I","",""
"TH000048475","1951-09","12.583","99.95","6.0","HUA HIN, TH","","","","","12",",I","3",",I","0",",I","","","","","0",",I","30",",I","17",",I","","","19510925",",,I","19510903",",,I","","","24.6",",,I,25,","34.4",",I,03,","","","","","42.3",",,,I","","","32.32",",,,I","",""
"TH000048475","1951-10","12.583","99.95","6.0","HUA HIN, TH","","","","","16",",I","11",",I","0",",I","","","","","0",",I","31",",I","10",",I","","","19511024",",,I","19511004",",,I","","","16.3",",,I,24,","34.2",",I,04,","","","","","87.6",",,,I","","","31.25",",,,I","",""
"TH000048475","1951-11","12.583","99.95","6.0","HUA HIN, TH","","","","","14",",I","10",",I","2",",I","","","","","0",",I","30",",I","1",",I","","","19511109",",,I","19511105",",,I","","","155.5",",,I,09,","32.4",",I,05,","","","","","350.8",",,,I","","","29.98",",,,I","",""
"TH000048475","1951-12","12.583","99.95","6.0","HUA HIN, TH","","","","","0",",I","0",",I","0",",I","","","","","0",",I","31",",I","0",",I","","","19511205",",,I","19511231",",,I","","","0.2",",,I,05,","31.3",",I,31,","","","","","0.4",",,,I","","","28.29",",,,I","",""
"TH000048475","1952-01","12.583","99.95","6.0","HUA HIN, TH","","","","","1",",I","0",",I","0",",I","","","","","0",",I","31",",I","0",",I","","","19520126",",,I","19520128","+,,I","","","1.1",",,I,26,","31.4",",I,28,+","","","","","1.1",",,,I","","","29.67",",,,I","",""
"TH000048475","1952-02","12.583","99.95","6.0","HUA HIN, TH","","","","","2",",I","1",",I","0",",I","","","","","0",",I","29",",I","4",",I","","","19520219",",,I","19520225",",,I","","","5.5",",,I,19,","33.0",",I,25,","","","","","8.1",",,,I","","","31.46",",,,I","",""
"TH000048475","1952-03","12.583","99.95","6.0","HUA HIN, TH","","","","","6",",I","4",",I","1",",I","","","","","0",",I","31",",I","9",",I","","","19520303",",,I","19520318",",,I","","","28.7",",,I,03,","33.9",",I,18,","","","","","59.2",",,,I","","","31.53",",,,I","",""
"TH000048475","1952-04","12.583","99.95","6.0","HUA HIN, TH","","","","","2",",I","1",",I","1",",I","","","","","0",",I","30",",I","26",",I","","","19520418",",,I","19520430",",,I","","","25.4",",,I,18,","35.2",",I,30,","","","","","26.0",",,,I","","","33.13",",,,I","",""
"TH000048475","1952-05","12.583","99.95","6.0","HUA HIN, TH","","","","","7",",I","4",",I","1",",I","","","","","0",",I","31",",I","25",",I","","","19520510",",,I","19520522",",,I","","","71.5",",,I,10,","35.7",",I,22,","","","","","113.7",",,,I","","","33.09",",,,I","",""
"TH000048475","1952-06","12.583","99.95","6.0","HUA HIN, TH","","","","","12",",I","5",",I","0",",I","","","","","0",",I","30",",I","25",",I","","","19520616",",,I","19520605",",,I","","","21.2",",,I,16,","36.3",",I,05,","","","","","52.6",",,,I","","","33.48",",,,I","",""
"TH000048475","1952-07","12.583","99.95","6.0","HUA HIN, TH","","","","","17",",I","7",",I","0",",I","","","","","0",",I","31",",I","24",",I","","","19520702",",,I","19520722",",,I","","","23.8",",,I,02,","37.2",",I,22,","","","","","64.8",",,,I","","","32.95",",,,I","",""
"TH000048475","1952-08","12.583","99.95","6.0","HUA HIN, TH","","","","","16",",I","10",",I","0",",I","","","","","0",",I","31",",I","15",",I","","","19520803",",,I","19520831",",,I","","","19.3",",,I,03,","35.2",",I,31,","","","","","98.7",",,,I","","","31.95",",,,I","",""
"TH000048475","1952-09","12.583","99.95","6.0","HUA HIN, TH","","","","","11",",I","8",",I","1",",I","","","","","0",",I","30",",I","14",",I","","","19520912",",,I","19520909",",,I","","","34.4",",,I,12,","35.0",",I,09,","","","","","95.1",",,,I","","","32.28",",,,I","",""
"TH000048475","1952-10","12.583","99.95","6.0","HUA HIN, TH","","","","","24",",I","22",",I","8",",I","","","","","0",",I","31",",I","0",",I","","","19521021",",,I","19521019","+,,I","","","138.2",",,I,21,","31.9",",I,19,+","","","","","639.9",",,,I","","","29.35",",,,I","",""
"TH000048475","1952-11","12.583","99.95","6.0","HUA HIN, TH","","","","","7",",I","2",",I","0",",I","","","","","0",",I","30",",I","0",",I","","","19521121",",,I","19521114",",,I","","","10.9",",,I,21,","31.2",",I,14,","","","","","21.8",",,,I","","","29.43",",,,I","",""
"TH000048475","1952-12","12.583","99.95","6.0","HUA HIN, TH","","","","","1",",I","1",",I","0",",I","","","","","0",",I","31",",I","0",",I","","","19521203",",,I","19521202",",,I","","","23.6",",,I,03,","29.7",",I,02,","","","","","23.6",",,,I","","","27.49",",,,I","",""
"TH000048475","1953-01","12.583","99.95","6.0","HUA HIN, TH","","","","","7",",I","7",",I","4",",I","","","","","0",",I","31",",I","0",",I","","","19530125",",,I","19530122",",,I","","","48.0",",,I,25,","30.5",",I,22,","","","","","170.8",",,,I","","","28.43",",,,I","",""
"TH000048475","1953-02","12.583","99.95","6.0","HUA HIN, TH","","","","","5",",I","3",",I","1",",I","","","","","0",",I","28",",I","0",",I","","","19530218",",,I","19530213",",,I","","","29.1",",,I,18,","31.6",",I,13,","","","","","51.5",",,,I","","","29.36",",,,I","",""
