"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CDOY","1987-06","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","53.7","3,U","0","2,U","0","2,U","0","3,U","25","3,U","7","3,U","19870618",",2,U","19870626","+,3,U","2.2","2,U,18,","36.1","3,U,26,+","","","24.5","3,U","19.50","3,U","28.82","3,,,U","10.19","2,,,U"
"USR0000CDOY","1987-07","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","73.1",",U","0",",U","0",",U","0",",U","29",",U","10",",U","19870722",",,U","19870714",",,U","0.6",",U,22,","38.3",",U,14,","29.5","","29.5",",U","19.74",",U","29.71",",,,U","9.77",",,,U"
"USR0000CDOY","1987-08","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","125.3",",U","0",",U","0",",U","0",",U","31",",U","21",",U","19870815",",,U","19870803",",,U","6.1",",U,15,","37.8",",U,03,","30.6","","1.1",",U","22.34",",U","33.06",",,,U","11.61",",,,U"
"USR0000CDOY","1987-09","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","40.6",",U","0",",U","1",",U","0",",U","30",",U","5",",U","19870927",",,U","19870901",",,U","-0.6",",U,27,","35.6",",U,01,","64.3","","33.7",",U","18.56",",U","29.77",",,,U","7.35",",,,U"
"USR0000CDOY","1988-04","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","0.5","2,U","0","2,U","5","2,U","0","2,U","4","2,U","0","2,U","19880408",",2,U","19880411","+,2,U","-2.8","2,U,08,","24.4","2,U,11,+","","","282.9","2,U","8.25","2,U","12.90","2,,,U","3.60","2,,,U"
"USR0000CDOY","1988-06","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","73.6","1,U","0","1,U","2","1,U","0","1,U","24","1,U","9","1,U","19880606",",1,U","19880624",",1,U","-1.7","1,U,06,","38.9","1,U,24,","","","61.0","1,U","18.77","1,U","28.34","1,,,U","9.20","1,,,U"
"USR0000CDOY","1988-07","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","172.6",",U","0",",U","0",",U","0",",U","31",",U","26",",U","19880706",",,U","19880721",",,U","5.0",",U,06,","40.0",",U,21,","1.1","","1.1",",U","23.86",",U","34.93",",,,U","12.80",",,,U"
"USR0000CDOY","1988-08","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","135.4",",U","0",",U","0",",U","0",",U","31",",U","24",",U","19880815",",,U","19880829",",,U","7.2",",U,15,","38.3",",U,29,","2.8","","1.7",",U","22.65",",U","33.63",",,,U","11.66",",,,U"
"USR0000CDOY","1989-07","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","102.6",",U","0",",U","0",",U","0",",U","31",",U","21",",U","19890701",",,U","19890719",",,U","5.0",",U,01,","37.8",",U,19,","2.5","U","2.5",",U","21.56",",U","32.88",",,,U","10.25",",,,U"
"USR0000CDOY","1989-08","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","54.6",",U","0",",U","0",",U","0",",U","30",",U","8",",U","19890830",",,U","19890806",",,U","1.7",",U,30,","34.4",",U,06,","25.9","U","23.4",",U","19.34",",U","29.34",",,,U","9.34",",,,U"
"USR0000CDOY","1989-09","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","7.2","2,U","0","2,U","0","2,U","0",",U","25",",U","1",",U","19890913","+,2,U","19890904",",,U","2.8","2,U,13,+","33.3",",U,04,","86.1","U","60.2",",U","16.43","2,U","26.17",",,,U","6.69","2,,,U"
"USR0000CDOY","1989-10","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","0.0",",U","0",",U","9",",U","0",",U","14",",U","0",",U","19891030","+,,U","19891010",",,U","-7.8",",U,30,+","27.8",",U,10,","347.5","U","261.4",",U","9.90",",U","18.36",",,,U","1.45",",,,U"
"USR0000CDOY","1989-11","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","0.0",",U","0",",U","26",",U","0",",U","0",",U","0",",U","19891129",",,U","19891112",",,U","-8.9",",U,29,","20.0",",U,12,","766.8","U","419.3",",U","4.36",",U","12.40",",,,U","-3.69",",,,U"
"USR0000CDOY","1989-12","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","","","0.0",",U","0",",U","31",",U","0",",U","0",",U","0",",U","19891212",",,U","19891208",",,U","-10.6",",U,12,","16.7",",U,08,","1322.2","U","555.4",",U","0.42",",U","7.93",",,,U","-7.10",",,,U"
"USR0000CDOY","1990-01","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","26",",U","2",",U","0",",U","0",",U","19900103",",,U","19900109",",,U","-12.2",",U,03,","18.9",",U,09,","1860.6","U","538.4",",U","0.97",",U","6.90",",,,U","-4.97",",,,U"
"USR0000CDOY","1990-02","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","0.0","U","0.0",",U","2",",U","28",",U","7",",U","0",",U","0",",U","19900219",",,U","19900228",",,U","-21.7",",U,19,","14.4",",U,28,","2428.2","U","567.6",",U","-1.94",",U","4.76",",,,U","-8.64",",,,U"
"USR0000CDOY","1990-03","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","21",",U","0",",U","4",",U","0",",U","19900313",",,U","19900321",",,U","-9.4",",U,13,","21.7",",U,21,","2785.2","U","357.0",",U","6.82",",U","14.75",",,,U","-1.11",",,,U"
"USR0000CDOY","1990-04","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","5",",U","0",",U","14",",U","0",",U","19900429",",,U","19900415","+,,U","-3.3",",U,29,","28.3",",U,15,+","2982.6","U","197.4",",U","11.75",",U","19.93",",,,U","3.57",",,,U"
"USR0000CDOY","1990-05","40.0222","-120.1056","1292.4","DOYLE CALIFORNIA, CA US","0.3","U","0.3",",U","0",",U","3",",U","0",",U","13",",U","0",",U","19900518",",,U","19900505",",,U","-0.6",",U,18,","31.1",",U,05,","3175.1","U","192.5",",U","12.13",",U","19.90",",,,U","4.36",",,,U"
