"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040503","2012-10","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","1.1","2,7","2","2,7","1","2,7","0","2,7","0","2,7","12","2,7","0","2,7","14","2,7","1","2,7","20121026",",2,7","20121012",",2,7","20121001",",2,7","-4.4","2,7,26,","4.8","2,,7,12,","34.4","2,7,01,","","","216.8","2,7","7.1","2,,,7","10.89","2,7","20.82","2,,,7","0.97","2,,,7"
"USC00040503","2012-11","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","0.0","5,7","6","5,7","2","5,7","0","5,7","0","5,7","16","5,7","0","5,7","6","5,7","0","5,7","20121111",",5,7","20121108",",5,7","20121106",",5,7","-10.0","5,7,11,","7.9","5,,7,08,","27.2","5,7,06,","","","274.5","5,7","14.0","5,,,7","7.35","5,7","16.42","5,,,7","-1.71","5,,,7"
"USC00040503","2013-03","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","0.0","5,7","1","5,7","1","5,7","1","5,7","0","5,7","14","5,7","0","5,7","2","5,7","0","5,7","20130323",",5,7","20130308",",5,7","20130330",",5,7","-6.1","5,7,23,","33.0","5,,7,08,","22.2","5,7,30,","","","297.7","5,7","33.0","5,,,7","6.88","5,7","13.98","5,,,7","-0.21","5,,,7"
"USC00040503","2013-06","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","21.3","4,7","0","4,7","0","4,7","0","4,7","0","4,7","2","4,7","0","4,7","22","4,7","5","4,7","20130620","+,4,7","20130630","+,4,7","20130608",",4,7","0.0","4,7,20,+","0.0","4,,7,30,+","35.6","4,7,08,","","","76.6","4,7","0.0","4,,,7","16.21","4,7","26.67","4,,,7","5.75","4,,,7"
"USC00040503","2013-07","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","60.7","4,7","1","3,7","1","3,7","0","3,7","0","3,7","0","3,7","0","4,7","27","4,7","10","4,7","20130717","+,3,7","20130722",",3,7","20130721","+,4,7","4.4","3,7,17,+","4.1","3,,7,22,","33.3","4,7,21,+","7.3","7","7.3","4,7","4.1","3,,,7","20.27","4,7","30.77","4,,,7","9.78","3,,,7"
"USC00040503","2013-11","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","0.0","3,7","3","3,7","2","3,7","0","3,7","0","3,7","14","3,7","0","3,7","8","3,7","0","3,7","20131124","+,3,7","20131121",",3,7","20131111","+,3,7","-6.1","3,7,24,+","17.8","3,,7,21,","23.9","3,7,11,+","","","250.6","3,7","20.8","3,,,7","9.05","3,7","16.83","3,,,7","1.27","3,,,7"
"USC00040503","2014-01","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","0.0","7","0.0","2,7","1","2,7","0","2,7","0","2,7","0","2,7","18","2,7","0","2,7","3","2,7","0","2,7","20140123",",2,7","20140111",",2,7","20140116",",2,7","-7.8","2,7,23,","0.5","2,,7,11,","22.2","2,7,16,","","","315.8","2,7","0.5","2,,,7","7.44","2,7","16.50","2,,,7","-1.61","2,,,7"
"USC00040503","2014-07","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","","","0","4,7","0","4,7","0","4,7","","","","","","","","","","","","","20140731","+,4,7","","","","","0.0","4,,7,31,+","","","","","","","0.0","4,,,7","","","","","",""
"USC00040503","2014-08","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","22.3",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","20140826",",,7","20140803",",,7","20140811",",,7","3.3",",7,26,","11.4",",,7,03,","35.6",",7,11,","","","22.0",",7","11.4",",,,7","18.34",",7","28.87",",,,7","7.81",",,,7"
"USC00040503","2014-09","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","18.1","1,7","0","1,7","0","1,7","0","1,7","0","1,7","1","1,7","0","1,7","25","1,7","7","1,7","20140927",",1,7","20140930","+,1,7","20140906",",1,7","0.0","1,7,27,","0.0","1,,7,30,+","33.3","1,7,06,","","","55.9","1,7","0.0","1,,,7","17.03","1,7","27.93","1,,,7","6.13","1,,,7"
"USC00040503","2014-10","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","0.0","3,7","0","3,7","0","3,7","0","3,7","0","3,7","13","3,7","0","3,7","21","3,7","2","3,7","20141027",",3,7","20141031","+,3,7","20141004",",3,7","-3.3","3,7,27,","0.0","3,,7,31,+","33.3","3,7,04,","","","156.4","3,7","0.0","3,,,7","12.75","3,7","24.37","3,,,7","1.12","3,,,7"
"USC00040503","2014-11","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","0.0",",7","3",",7","3",",7","0",",7","0",",7","17",",7","0",",7","8",",7","0",",7","20141129",",,7","20141121",",,7","20141108",",,7","-5.6",",7,29,","10.2",",,7,21,","27.8",",7,08,","","","289.7",",7","20.1",",,,7","8.68",",7","17.17",",,,7","0.19",",,,7"
"USC00040503","2014-12","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","0.0",",7","19",",7","9",",7","1",",7","0",",7","27",",7","1",",7","0",",7","0",",7","20141231",",,7","20141212",",,7","20141224","+,,7","-13.3",",7,31,","28.7",",,7,12,","20.0",",7,24,+","","","415.0",",7","133.9",",,,7","4.95",",7","12.92",",,,7","-3.03",",,,7"
"USC00040503","2015-01","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","0.0","7","0.0","1,7","4",",7","2",",7","0",",7","0","1,7","26","1,7","0",",7","5",",7","0",",7","20150101",",1,7","20150110",",,7","20150117","+,,7","-13.3","1,7,01,","14.2",",,7,10,","21.7",",7,17,+","","","363.1",",7","19.1",",,,7","6.30","1,7","16.06",",,,7","-3.45","1,,,7"
"USC00040503","2015-02","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","0.0","7","0.0",",7","6",",7","2",",7","0",",7","0",",7","25",",7","0",",7","12",",7","0",",7","20150202","+,,7","20150222",",,7","20150213",",,7","-7.2",",7,02,+","22.9",",,7,22,","25.0",",7,13,","","","308.9",",7","40.3",",,,7","7.30",",7","18.04",",,,7","-3.44",",,,7"
"USC00040503","2015-03","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","0.0","7","0.0",",7","1",",7","1",",7","0",",7","0",",7","22",",7","0",",7","15",",7","0",",7","20150307","+,,7","20150302",",,7","20150326","+,,7","-5.6",",7,07,+","3.0",",,7,02,","26.7",",7,26,+","","","282.9",",7","3.0",",,,7","9.21",",7","19.32",",,,7","-0.90",",,,7"
"USC00040503","2015-04","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","0.0","7","0.0",",7","6",",7","3",",7","0",",7","0",",7","19",",7","0",",7","8",",7","0",",7","20150409",",,7","20150426",",,7","20150430",",,7","-7.8",",7,09,","12.2",",,7,26,","28.9",",7,30,","","","305.5",",7","29.4",",,,7","8.15",",7","17.45",",,,7","-1.15",",,,7"
"USC00040503","2015-05","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","0.0","7","0.0",",7","5",",7","3",",7","0",",7","0",",7","6",",7","0",",7","11",",7","0",",7","20150507",",,7","20150524","+,,7","20150530",",,7","-1.7",",7,07,","7.6",",,7,24,+","31.7",",7,30,","","","231.2",",7","21.6",",,,7","10.88",",7","19.12",",,,7","2.64",",,,7"
"USC00040503","2015-06","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","43.7","7","43.7",",7","1",",7","1",",7","0",",7","0",",7","1",",7","0",",7","29",",7","7",",7","20150605",",,7","20150610",",,7","20150626",",,7","0.0",",7,05,","6.6",",,7,10,","39.4",",7,26,","","","41.4",",7","6.6",",,,7","18.41",",7","29.22",",,,7","7.60",",,,7"
"USC00040503","2015-07","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","99.0","7","55.3",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","31",",7","7",",7","20150716",",,7","20150719",",,7","20150728",",,7","6.1",",7,16,","10.7",",,7,19,","35.6",",7,28,","25.1","7","25.1",",7","18.3",",,,7","19.31",",7","28.35",",,,7","10.26",",,,7"
"USC00040503","2015-08","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","","","0","4,7","0","4,7","0","4,7","","","","","","","","","","","","","20150831","+,4,7","","","","","0.0","4,,7,31,+","","","","","","","0.0","4,,,7","","","","","",""
"USC00040503","2015-10","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","3.1",",7","5",",7","2",",7","0",",7","0",",7","5",",7","0",",7","23",",7","0",",7","20151026",",,7","20151014",",,7","20151026",",,7","-2.8",",7,26,","8.6",",,7,14,","31.7",",7,26,","","","135.3",",7","15.0",",,,7","14.07",",7","23.04",",,,7","5.10",",,,7"
"USC00040503","2015-11","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","0.0","2,7","8","2,7","6","2,7","2","2,7","0","2,7","24","2,7","0","2,7","5","2,7","0","2,7","20151130",",2,7","20151102",",2,7","20151128","+,2,7","-10.6","2,7,30,","38.1","2,,7,02,","22.8","2,7,28,+","","","361.2","2,7","117.4","2,,,7","5.43","2,7","14.59","2,,,7","-3.72","2,,,7"
"USC00040503","2015-12","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","","","0.0","2,7","7","2,7","6","2,7","2","2,7","0","2,7","27","2,7","0","2,7","0","2,7","0","2,7","20151201",",2,7","20151213",",2,7","20151203",",2,7","-10.6","2,7,01,","63.2","2,,7,13,","18.9","2,7,03,","","","475.9","2,7","148.5","2,,,7","1.92","2,7","9.18","2,,,7","-5.33","2,,,7"
"USC00040503","2016-01","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","0.0","7","0.0",",7","6",",7","5",",7","1",",7","0",",7","25",",7","0",",7","0",",7","0",",7","20160115",",,7","20160105",",,7","20160128",",,7","-5.6",",7,15,","50.8",",,7,05,","18.3",",7,28,","","","410.3",",7","86.9",",,,7","5.10",",7","11.76",",,,7","-1.56",",,,7"
"USC00040503","2016-02","35.1658","-118.6438","1249.7","BEAR VALLEY F.D., CA US","0.0","7","0.0","1,7","1","1,7","1","1,7","0","1,7","0","1,7","22","1,7","0","1,7","16","1,7","0","1,7","20160203",",1,7","20160218",",1,7","20160228","+,1,7","-15.6","1,7,03,","20.3","1,,7,18,","25.6","1,7,28,+","","","278.6","1,7","20.3","1,,,7","8.38","1,7","20.33","1,,,7","-3.56","1,,,7"
