"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00364672","1951-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510630","+,,0","19510630","+,,0","19510630",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,30,","","","110.0",",,,0","0",",,,0","","","",""
"USC00364672","1951-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510831","+,,0","19510831","+,,0","19510816",",,0","","","","","0",",,0,31,+","0",",,0,31,+","18.3",",,0,16,","","","47.0",",,,0","0",",,,0","","","",""
"USC00364672","1951-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","5",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510930","+,,0","19510930","+,,0","19510907",",,0","","","","","0",",,0,30,+","0",",,0,30,+","50.3",",,0,07,","","","154.9",",,,0","0",",,,0","","","",""
"USC00364672","1951-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19511031","+,,0","19511031","+,,0","19511008",",,0","","","","","0",",,0,31,+","0",",,0,31,+","36.6",",,0,08,","","","90.1",",,,0","0",",,,0","","","",""
"USC00364672","1951-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","10",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","19511103",",,0","","","","","","","","","43.9",",,0,03,","","","188.8",",,,0","","","","","",""
"USC00364672","1951-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19511221",",,0","","","","","","","","","43.9",",,0,21,","","","133.1",",,,0","","","","","",""
"USC00364672","1952-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19520123",",,0","","","","","","","","","25.4",",,0,23,","","","106.4",",,,0","","","","","",""
"USC00364672","1952-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19520204",",,0","","","","","","","","","30.0",",,0,04,","","","59.9",",,,0","","","","","",""
"USC00364672","1952-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19520311",",,0","","","","","","","","","68.6",",,0,11,","","","138.2",",,,0","","","","","",""
"USC00364672","1952-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","11",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520430","+,,0","19520430","+,,0","19520414",",,0","","","","","0",",,0,30,+","0",",,0,30,+","47.2",",,0,14,","","","226.0",",,,0","0",",,,0","","","",""
"USC00364672","1952-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520531","+,,0","19520531","+,,0","19520525",",,0","","","","","0",",,0,31,+","0",",,0,31,+","58.2",",,0,25,","","","167.8",",,,0","0",",,,0","","","",""
"USC00364672","1952-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520630","+,,0","19520630","+,,0","19520601",",,0","","","","","0",",,0,30,+","0",",,0,30,+","15.0",",,0,01,","","","61.5",",,,0","0",",,,0","","","",""
"USC00364672","1952-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520731","+,,0","19520731","+,,0","19520710",",,0","","","","","0",",,0,31,+","0",",,0,31,+","112.3",",,0,10,","","","242.9",",,,0","0",",,,0","","","",""
"USC00364672","1952-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520831","+,,0","19520831","+,,0","19520818",",,0","","","","","0",",,0,31,+","0",",,0,31,+","47.0",",,0,18,","","","179.4",",,,0","0",",,,0","","","",""
"USC00364672","1952-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520930","+,,0","19520930","+,,0","19520902",",,0","","","","","0",",,0,30,+","0",",,0,30,+","69.6",",,0,02,","","","161.7",",,,0","0",",,,0","","","",""
"USC00364672","1952-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19521031","+,,0","19521031","+,,0","19521003",",,0","","","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,03,","","","28.4",",,,0","0",",,,0","","","",""
"USC00364672","1952-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","8",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19521121",",,0","","","","","","","","","67.8",",,0,21,","","","195.7",",,,0","","","","","",""
"USC00364672","1952-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","7",",0","2",",0","1","1,0","1",",0","","","","","","","","","","","","","","","19521203",",1,0","19521203",",,0","19521211",",,0","","","","","178","1,,0,03,","178",",,0,03,","79.8",",,0,11,","","","165.3",",,,0","178",",,,0","","","",""
"USC00364672","1953-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19530124",",,0","","","","","","","","","42.2",",,0,24,","","","133.3",",,,0","","","","","",""
"USC00364672","1953-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","4",",0","1",",0","","","1","4,0","","","","","","","","","","","","","","","","","19530215",",4,0","19530207",",,0","","","","","","","97","4,,0,15,","25.9",",,0,07,","","","80.8",",,,0","97","4,,,0","","","",""
"USC00364672","1953-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","10",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19530324",",,0","","","","","","","","","32.8",",,0,24,","","","145.7",",,,0","","","","","",""
"USC00364672","1953-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10","2,0","8","2,0","1","2,0","","","","","","","","","","","","","","","","","","","","","","","19530407",",2,0","","","","","","","","","44.2","2,,0,07,","","","134.9",",a,,0","","","","","",""
"USC00364672","1953-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530531","+,,0","19530531","+,,0","19530523",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,23,","","","153.2",",,,0","0",",,,0","","","",""
"USC00364672","1953-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530630","+,,0","19530630","+,,0","19530614",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,14,","","","58.5",",,,0","0",",,,0","","","",""
"USC00364672","1953-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530731","+,,0","19530731","+,,0","19530720",",,0","","","","","0",",,0,31,+","0",",,0,31,+","79.0",",,0,20,","","","204.7",",,,0","0",",,,0","","","",""
"USC00364672","1953-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530831","+,,0","19530831","+,,0","19530810",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.1",",,0,10,","","","34.2",",,,0","0",",,,0","","","",""
"USC00364672","1953-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530930","+,,0","19530930","+,,0","19530906",",,0","","","","","0",",,0,30,+","0",",,0,30,+","42.7",",,0,06,","","","97.1",",,,0","0",",,,0","","","",""
"USC00364672","1953-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19531031","+,,0","19531031","+,,0","19531030",",,0","","","","","0",",,0,31,+","0",",,0,31,+","31.0",",,0,30,","","","82.3",",,,0","0",",,,0","","","",""
"USC00364672","1953-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","3",",0","0",",0","","","0","3,0","","","","","","","","","","","","","","","","","19531130","+,3,0","19531123",",,0","","","","","","","0","3,,0,30,+","20.3",",,0,23,","","","51.3",",,,0","0","3,,,0","","","",""
"USC00364672","1953-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19531207",",,0","","","","","","","","","69.9",",,0,07,","","","144.6",",,,0","","","","","",""
"USC00364672","1954-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19540111",",,0","","","","","","","","","19.6",",,0,11,","","","52.1",",,,0","","","","","",""
"USC00364672","1954-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19540222",",,0","","","","","","","","","23.6",",,0,22,","","","74.4",",,,0","","","","","",""
"USC00364672","1954-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19540320",",,0","","","","","","","","","30.5",",,0,20,","","","113.0",",,,0","","","","","",""
"USC00364672","1954-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19540417",",,0","","","","","","","","","37.1",",,0,17,","","","83.6",",,,0","","","","","",""
"USC00364672","1954-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540531","+,,0","19540531","+,,0","19540504",",,0","","","","","0",",,0,31,+","0",",,0,31,+","32.0",",,0,04,","","","118.6",",,,0","0",",,,0","","","",""
"USC00364672","1954-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540630","+,,0","19540630","+,,0","19540613",",,0","","","","","0",",,0,30,+","0",",,0,30,+","15.2",",,0,13,","","","54.3",",,,0","0",",,,0","","","",""
"USC00364672","1954-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540731","+,,0","19540731","+,,0","19540715",",,0","","","","","0",",,0,31,+","0",",,0,31,+","13.7",",,0,15,","","","31.0",",,,0","0",",,,0","","","",""
"USC00364672","1954-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540831","+,,0","19540831","+,,0","19540831",",,0","","","","","0",",,0,31,+","0",",,0,31,+","71.9",",,0,31,","","","183.9",",,,0","0",",,,0","","","",""
"USC00364672","1954-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540930","+,,0","19540930","+,,0","19540911",",,0","","","","","0",",,0,30,+","0",",,0,30,+","16.5",",,0,11,","","","74.7",",,,0","0",",,,0","","","",""
"USC00364672","1954-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19541031","+,,0","19541031","+,,0","19541016",",,0","","","","","0",",,0,31,+","0",",,0,31,+","35.1",",,0,16,","","","69.1",",,,0","0",",,,0","","","",""
"USC00364672","1954-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","12",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19541103",",,0","","","","","","","","","47.8",",,0,03,","","","158.8",",,,0","","","","","",""
"USC00364672","1954-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19541230",",,0","","","","","","","","","40.6",",,0,30,","","","94.7",",,,0","","","","","",""
"USC00364672","1955-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19550106","+,,0","","","","","","","","","7.4",",,0,06,+","","","21.6",",,,0","","","","","",""
"USC00364672","1955-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19550207",",,0","","","","","","","","","29.7",",,0,07,","","","64.8",",,,0","","","","","",""
"USC00364672","1955-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","12",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19550323",",,0","","","","","","","","","34.8",",,0,23,","","","126.5",",,,0","","","","","",""
"USC00364672","1955-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19550415","+,,0","","","","","","","","","17.0",",,0,15,+","","","75.9",",,,0","","","","","",""
"USC00364672","1955-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550531","+,,0","19550531","+,,0","19550524",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.2",",,0,24,","","","32.7",",,,0","0",",,,0","","","",""
"USC00364672","1955-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550630","+,,0","19550630","+,,0","19550612",",,0","","","","","0",",,0,30,+","0",",,0,30,+","17.5",",,0,12,","","","77.3",",,,0","0",",,,0","","","",""
"USC00364672","1955-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550731","+,,0","19550731","+,,0","19550711",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.7",",,0,11,","","","20.1",",,,0","0",",,,0","","","",""
"USC00364672","1955-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","12",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550831","+,,0","19550831","+,,0","19550819",",,0","","","","","0",",,0,31,+","0",",,0,31,+","116.1",",,0,19,","","","446.8",",,,0","0",",,,0","","","",""
"USC00364672","1955-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550930","+,,0","19550930","+,,0","19550924",",,0","","","","","0",",,0,30,+","0",",,0,30,+","30.5",",,0,24,","","","77.5",",,,0","0",",,,0","","","",""
"USC00364672","1955-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","12",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19551031","+,,0","19551031","+,,0","19551016",",,0","","","","","0",",,0,31,+","0",",,0,31,+","53.3",",,0,16,","","","243.6",",,,0","0",",,,0","","","",""
"USC00364672","1955-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","6",",0","0",",0","0","3,0","1","1,0","","","","","","","","","","","","","","","19551130","+,3,0","19551120",",1,0","19551116",",,0","","","","","0","3,,0,30,+","64","1,,0,20,","18.8",",,0,16,","","","64.3",",,,0","64","1,,,0","","","",""
"USC00364672","1955-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","2",",0","0",",0","","","1","5,0","","","","","","","","","","","","","","","","","19551223",",5,0","19551223",",,0","","","","","","","76","5,,0,23,","3.8",",,0,23,","","","9.5",",,,0","76","5,,,0","","","",""
"USC00364672","1956-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6","4,0","4","4,0","0","4,0","","","","","","","","","","","","","","","","","","","","","","","19560113",",4,0","","","","","","","","","5.6","4,,0,13,","","","21.1","4,,,0","","","","","",""
"USC00364672","1956-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","10",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19560218",",,0","","","","","","","","","22.1",",,0,18,","","","106.6",",,,0","","","","","",""
"USC00364672","1956-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","11",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19560314","+,,0","","","","","","","","","11.7",",,0,14,+","","","82.0",",,,0","","","","","",""
"USC00364672","1956-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19560430",",,0","","","","","","","","","34.5",",,0,30,","","","131.4",",,,0","","","","","",""
"USC00364672","1956-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19560531","+,,0","19560531","+,,0","19560507",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.9",",,0,07,","","","82.1",",,,0","0",",,,0","","","",""
"USC00364672","1956-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19560630","+,,0","19560630","+,,0","19560603",",,0","","","","","0",",,0,30,+","0",",,0,30,+","41.1",",,0,03,","","","126.1",",,,0","0",",,,0","","","",""
"USC00364672","1956-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","11",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","","","19560731","+,,0","19560731","+,,0","19560709",",,0","","","","","0",",,0,31,+","0",",,0,31,+","42.7",",,0,09,","","","239.4",",,,0","0",",,,0","","","",""
"USC00364672","1956-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19560831","+,,0","19560831","+,,0","19560821",",,0","","","","","0",",,0,31,+","0",",,0,31,+","29.5",",,0,21,","","","88.3",",,,0","0",",,,0","","","",""
"USC00364672","1956-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19560930","+,,0","19560930","+,,0","19560907",",,0","","","","","0",",,0,30,+","0",",,0,30,+","51.8",",,0,07,","","","132.2",",,,0","0",",,,0","","","",""
"USC00364672","1956-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19561031","+,,0","19561031","+,,0","19561023",",,0","","","","","0",",,0,31,+","0",",,0,31,+","59.4",",,0,23,","","","89.9",",,,0","0",",,,0","","","",""
"USC00364672","1956-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19561102",",,0","","","","","","","","","20.3",",,0,02,","","","63.3",",,,0","","","","","",""
"USC00364672","1956-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19561215",",,0","","","","","","","","","32.0",",,0,15,","","","116.4",",,,0","","","","","",""
"USC00364672","1957-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19570123",",,0","","","","","","","","","30.0",",,0,23,","","","49.5",",,,0","","","","","",""
"USC00364672","1957-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7","2,0","3","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","","","19570227",",2,0","","","","","","","","","19.6","2,,0,27,","","","63.1",",a,,0","","","","","",""
"USC00364672","1957-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19570316",",,0","","","","","","","","","14.2",",,0,16,","","","57.0",",,,0","","","","","",""
"USC00364672","1957-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","10",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","19570405",",,0","","","","","","","","","40.6",",,0,05,","","","168.2",",,,0","","","","","",""
"USC00364672","1957-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19570531","+,,0","19570531","+,,0","19570524",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,24,","","","59.4",",,,0","0",",,,0","","","",""
"USC00364672","1957-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11","2,0","9","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","","","19570630","+,,0","19570630","+,,0","19570625",",2,0","","","","","0",",,0,30,+","0",",,0,30,+","29.5","2,,0,25,","","","100.4","2,,,0","0",",,,0","","","",""
"USC00364672","1957-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19570731","+,,0","19570731","+,,0","19570729",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.1",",,0,29,","","","48.0",",,,0","0",",,,0","","","",""
"USC00364672","1957-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19570831","+,,0","19570831","+,,0","19570826",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.5",",,0,26,","","","34.8",",,,0","0",",,,0","","","",""
"USC00364672","1957-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19570930","+,,0","19570930","+,,0","19570923",",,0","","","","","0",",,0,30,+","0",",,0,30,+","51.6",",,0,23,","","","102.2",",,,0","0",",,,0","","","",""
"USC00364672","1957-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19571019",",,0","","","","","","","","","26.9",",,0,19,","","","94.5",",,,0","","","","","",""
"USC00364672","1957-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19571115",",,0","","","","","","","","","48.3",",,0,15,","","","119.0",",,,0","","","","","",""
"USC00364672","1957-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","11",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","19571221",",,0","","","","","","","","","106.9",",,0,21,","","","228.9",",,,0","","","","","",""
"USC00364672","1958-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19580122",",,0","","","","","","","","","41.7",",,0,22,","","","97.3",",,,0","","","","","",""
"USC00364672","1958-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19580228",",,0","","","","","","","","","40.1",",,0,28,","","","93.4",",,,0","","","","","",""
"USC00364672","1958-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19580321",",,0","","","","","","","","","17.5",",,0,21,","","","74.7",",,,0","","","","","",""
"USC00364672","1958-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","11",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19580407",",,0","","","","","","","","","42.4",",,0,07,","","","153.8",",,,0","","","","","",""
"USC00364672","1958-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19580531","+,,0","19580531","+,,0","19580509",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.0",",,0,09,","","","96.2",",,,0","0",",,,0","","","",""
"USC00364672","1958-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19580630","+,,0","19580630","+,,0","19580611",",,0","","","","","0",",,0,30,+","0",",,0,30,+","29.7",",,0,11,","","","96.0",",,,0","0",",,,0","","","",""
"USC00364672","1958-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19580731","+,,0","19580731","+,,0","19580716",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.3",",,0,16,","","","162.2",",,,0","0",",,,0","","","",""
"USC00364672","1958-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19580831","+,,0","19580831","+,,0","19580825",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.0",",,0,25,","","","83.0",",,,0","0",",,,0","","","",""
"USC00364672","1958-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19580930","+,,0","19580930","+,,0","19580928",",,0","","","","","0",",,0,30,+","0",",,0,30,+","40.1",",,0,28,","","","127.6",",,,0","0",",,,0","","","",""
"USC00364672","1958-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19581031","+,,0","19581031","+,,0","19581023",",,0","","","","","0",",,0,31,+","0",",,0,31,+","30.0",",,0,23,","","","103.9",",,,0","0",",,,0","","","",""
"USC00364672","1958-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19581129",",,0","","","","","","","","","43.2",",,0,29,","","","86.0",",,,0","","","","","",""
"USC00364672","1958-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19581204",",,0","","","","","","","","","11.4",",,0,04,","","","24.6",",,,0","","","","","",""
