"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00142430","1964-04","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","19.7","5,0","7","2,0","5","2,0","2","2,0","0","2,0","0","2,0","0","5,0","2","5,0","0","5,0","18","5,0","0","5,0","19640409",",5,0","19640430","+,2,0","19640430","+,2,0","19640405",",2,0","19640416",",5,0","-3.9","5,0,09,","0","2,,0,30,+","0","2,,0,30,+","39.6","2,,0,05,","29.4","5,0,16,","","","","","75.6","5,0","","","","","100.8","2,,,0","0","2,,,0","16.10","5,0","23.71","5,,,0","8.48","5,,,0","",""
"USC00142430","1964-05","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","7",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19640531","+,,0","19640531","+,,0","19640528",",,0","","","","","0",",,0,31,+","0",",,0,31,+","41.9",",,0,28,","","","","","","","","","","","","","132.4",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-06","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","129.6","5,0","8",",0","7",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","26","4,0","6","4,0","19640603",",4,0","19640630","+,,0","19640630","+,,0","19640605",",,0","19640610",",4,0","7.2","4,0,03,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,05,","34.4","4,0,10,","","","","","7.8","4,0","","","","","97.6",",,,0","0",",,,0","23.19","5,0","29.66","4,,,0","16.72","4,,,0","",""
"USC00142430","1964-07","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","6",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19640731","+,,0","19640731","+,,0","19640702",",,0","","","","","0",",,0,31,+","0",",,0,31,+","3.0",",,0,02,","","","","","","","","","","","","","8.2",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-08","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","13",",0","8",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","19640831","+,,0","19640831","+,,0","19640821",",,0","","","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,21,","","","","","","","","","","","","","174.1",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-09","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","5",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19640930","+,,0","19640930","+,,0","19640927",",,0","","","","","0",",,0,30,+","0",",,0,30,+","16.5",",,0,27,","","","","","","","","","","","","","19.6",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-10","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19641031","+,,0","19641031","+,,0","19641026",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,26,","","","","","","","","","","","","","18.1",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-11","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","10.0","3,0","6","2,0","6","2,0","1","2,0","0",",0","0",",0","0","1,0","11","1,0","1","2,0","11","2,0","0","2,0","19641130",",1,0","19641130","+,,0","19641120",",,0","19641117",",2,0","19641103",",2,0","-12.8","1,0,30,","0",",,0,30,+","0",",T,0,20,","33.0","2,,0,17,","27.2","2,0,03,","","","","","215.9","2,0","","","","","130.0",",a,,0","0",",T,,0","10.45","3,0","16.49","2,,,0","4.41","1,,,0","",""
"USC00142430","1964-12","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","0.0","2,0","3",",0","3",",0","0",",0","0",",0","0",",0","2","1,0","26","1,0","6","1,0","0","1,0","0","1,0","19641218",",1,0","19641204",",,0","19641204",",,0","19641210",",,0","19641224",",1,0","-18.9","1,0,18,","0",",T,0,04,","8",",,0,04,","19.1",",,0,10,","18.9","1,0,24,","","","","","526.5","1,0","","","","","25.9",",,,0","8",",,,0","0.22","2,0","6.55","1,,,0","-6.11","1,,,0","",""
"USC00142430","1965-01","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","5","2,0","4","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","19650131","+,,0","19650126",",,0","19650122",",2,0","","","","","0",",,0,31,+","0",",T,0,26,","27.9","2,,0,22,","","","","","","","","","","","","","54.9",",a,,0","0",",T,,0","","","","","","","",""
"USC00142430","1965-02","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","5",",0","4",",0","0",",0","0","5,0","1",",0","","","","","","","","","","","","","19650228","+,5,0","19650224",",,0","19650209",",,0","","","","","0","5,,0,28,+","25",",,0,24,","5.6",",,0,09,","","","","","","","","","","","","","18.5",",,,0","25",",,,0","","","","","","","",""
"USC00142430","1965-03","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","3",",0","0",",0","19650320",",,0","19650331","+,,0","19650325","+,,0","19650317",",,0","19650329",",,0","-13.9",",0,20,","0",",,0,31,+","0",",T,0,25,+","11.9",",,0,17,","24.4",",0,29,","","","","","498.8",",0","","","","","18.0",",,,0","0",",T,,0","2.24",",0","8.71",",,,0","-4.23",",,,0","",""
"USC00142430","1965-04","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","20.5","2,0","8",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","17","2,0","1","2,0","19650429","+,1,0","19650430","+,,0","19650430","+,,0","19650403",",,0","19650423",",2,0","0.6","1,0,29,+","0",",,0,30,+","0",",,0,30,+","75.2",",,0,03,","32.8","2,0,23,","","","","","91.9","2,0","","","","","158.9",",,,0","0",",,,0","15.92","2,0","23.07","2,,,0","8.78","1,,,0","",""
"USC00142430","1965-05","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","88.2",",0","9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19650529",",,0","19650531","+,,0","19650531","+,,0","19650519",",,0","19650531","+,,0","4.4",",0,29,","0",",,0,31,+","0",",,0,31,+","66.0",",,0,19,","30.6",",0,31,+","","","","","13.6",",0","","","","","143.9",",,,0","0",",,,0","20.74",",0","26.91",",,,0","14.57",",,,0","",""
"USC00142430","1965-06","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","156.1",",0","12",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","19650607",",,0","19650630","+,,0","19650630","+,,0","19650608",",,0","19650630",",,0","12.8",",0,07,","0",",,0,30,+","0",",,0,30,+","31.0",",,0,08,","33.3",",0,30,","","","","","0.0",",0","","","","","161.7",",,,0","0",",,,0","23.54",",0","29.05",",,,0","18.02",",,,0","",""
"USC00142430","1965-07","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","257.3",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","19650730",",,0","19650731","+,,0","19650731","+,,0","19650706",",,0","19650725",",,0","12.2",",0,30,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,06,","38.9",",0,25,","193.1","4,,,0","0.0","0","0.0",",0","","","","","33.6",",,,0","0",",,,0","26.63",",0","32.85",",,,0","20.42",",,,0","2492","4,,,0"
"USC00142430","1965-08","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","221.7",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","19650810",",,0","19650831","+,,0","19650831","+,,0","19650819",",,0","19650827","+,,0","12.8",",0,10,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,19,","37.2",",0,27,+","","","0.0","0","0.0",",0","","","","","100.7",",,,0","0",",,,0","25.48",",0","33.13",",,,0","17.84",",,,0","",""
"USC00142430","1965-09","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","120.0",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","19650925",",,0","19650930","+,,0","19650930","+,,0","19650921",",,0","19650915",",,0","4.4",",0,25,","0",",,0,30,+","0",",,0,30,+","43.7",",,0,21,","37.8",",0,15,","133.7","5,,,0","21.1","0","21.1",",0","","","","","104.9",",,,0","0",",,,0","21.63",",0","27.82",",,,0","15.44",",,,0","2969","4,,,0"
