"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00148757","1939-07","39.716667","-95.783333","331.9","WETMORE, KS US","2",",6","2",",6","1",",6","0",",6","","","19390731","+,,6","19390701",",,6","0",",,6,31,+","27.9",",,6,01,","31.5",",,,6","0",",,,6"
"USC00148757","1939-08","39.716667","-95.783333","331.9","WETMORE, KS US","6",",6","6",",6","2",",6","0",",6","","","19390831","+,,6","19390801",",,6","0",",,6,31,+","35.6",",,6,01,","87.1",",,,6","0",",,,6"
"USC00148757","1939-09","39.716667","-95.783333","331.9","WETMORE, KS US","1",",6","1",",6","0",",6","0",",6","","","19390930","+,,6","19390929",",,6","0",",,6,30,+","21.1",",,6,29,","21.1",",,,6","0",",,,6"
"USC00148757","1939-10","39.716667","-95.783333","331.9","WETMORE, KS US","3",",6","2",",6","0",",6","0",",6","","","19391031","+,,6","19391009",",,6","0",",,6,31,+","9.4",",,6,09,","15.2",",,,6","0",",,,6"
"USC00148757","1939-11","39.716667","-95.783333","331.9","WETMORE, KS US","4",",6","3",",6","0",",6","0",",6","4","","19391130","+,,6","19391110",",,6","0",",,6,30,+","17.8",",,6,10,","29.0",",,,6","0",",,,6"
"USC00148757","1939-12","39.716667","-95.783333","331.9","WETMORE, KS US","4",",6","3",",6","0",",6","2",",6","","","19391226",",,6","19391223",",,6","76",",,6,26,","12.7",",,6,23,","24.7",",,,6","127",",,,6"
"USC00148757","1940-01","39.716667","-95.783333","331.9","WETMORE, KS US","4",",6","4",",6","0",",6","4",",6","","","19400117","+,,6","19400117","+,,6","76",",,6,17,+","6.9",",,6,17,+","26.0",",,,6","304",",,,6"
"USC00148757","1940-02","39.716667","-95.783333","331.9","WETMORE, KS US","3",",6","3",",6","0",",6","1",",6","","","19400203",",,6","19400203",",,6","76",",,6,03,","6.9",",,6,03,","16.9",",,,6","89",",,,6"
"USC00148757","1940-03","39.716667","-95.783333","331.9","WETMORE, KS US","8",",6","2",",6","0",",6","0",",6","","","19400307","+,,6","19400302","+,,6","13",",,6,07,+","12.4",",,6,02,+","30.7",",,,6","46",",,,6"
"USC00148757","1940-04","39.716667","-95.783333","331.9","WETMORE, KS US","7",",6","5",",6","0",",6","0",",6","","","19400410",",,6","19400428",",,6","0",",T,6,10,","22.9",",,6,28,","60.8",",,,6","0",",T,,6"
"USC00148757","1940-05","39.716667","-95.783333","331.9","WETMORE, KS US","5",",6","4",",6","0",",6","","","","","","","19400517",",,6","","","19.1",",,6,17,","45.5",",,,6","",""
"USC00148757","1940-06","39.716667","-95.783333","331.9","WETMORE, KS US","7",",6","5",",6","1",",6","0",",6","","","19400630","+,,6","19400620",",,6","0",",,6,30,+","57.2",",,6,20,","109.6",",,,6","0",",,,6"
"USC00148757","1940-07","39.716667","-95.783333","331.9","WETMORE, KS US","2",",6","2",",6","0",",6","","","","","","","19400727",",,6","","","5.6",",,6,27,","8.4",",,,6","",""
"USC00148757","1940-08","39.716667","-95.783333","331.9","WETMORE, KS US","10",",6","8",",6","2",",6","0",",6","","","19400831","+,,6","19400808",",,6","0",",,6,31,+","38.1",",,6,08,","134.0",",,,6","0",",,,6"
"USC00148757","1940-09","39.716667","-95.783333","331.9","WETMORE, KS US","","","","","","","0",",6","","","19400930","+,,6","","","0",",,6,30,+","","","","","0",",,,6"
"USC00148757","1940-10","39.716667","-95.783333","331.9","WETMORE, KS US","5",",6","3",",6","0",",6","0",",6","","","19401031","+,,6","19401028",",,6","0",",,6,31,+","14.0",",,6,28,","32.0",",,,6","0",",,,6"
"USC00148757","1940-11","39.716667","-95.783333","331.9","WETMORE, KS US","6","1,6","4","1,6","0","1,6","0",",6","","","19401112","+,,6","19401121",",1,6","13",",,6,12,+","11.4","1,,6,21,","39.2","1,,,6","31",",,,6"
"USC00148757","1940-12","39.716667","-95.783333","331.9","WETMORE, KS US","7",",6","4",",6","0",",6","","","","","","","19401215",",,6","","","7.4",",,6,15,","22.4",",,,6","",""
"USC00148757","1941-01","39.716667","-95.783333","331.9","WETMORE, KS US","10","1,6","9","1,6","0","1,6","3",",6","","","19410125",",,6","19410122",",1,6","191",",,6,25,","18.0","1,,6,22,","65.0","1,,,6","319",",,,6"
"USC00148757","1941-02","39.716667","-95.783333","331.9","WETMORE, KS US","5",",6","1",",6","0",",6","0",",6","","","19410225",",,6","19410213",",,6","13",",,6,25,","10.2",",,6,13,","13.2",",,,6","31",",,,6"
"USC00148757","1941-03","39.716667","-95.783333","331.9","WETMORE, KS US","4",",6","1",",6","0",",6","2",",6","","","19410306",",,6","19410306",",,6","254",",,6,06,","23.1",",,6,06,","27.5",",,,6","292",",,,6"
"USC00148757","1941-04","39.716667","-95.783333","331.9","WETMORE, KS US","11",",6","7",",6","1",",6","0",",6","","","19410404",",,6","19410417",",,6","0",",T,6,04,","33.8",",,6,17,","86.2",",,,6","0",",T,,6"
"USC00148757","1941-05","39.716667","-95.783333","331.9","WETMORE, KS US","8",",6","8",",6","0",",6","0",",6","","","19410531","+,,6","19410531",",,6","0",",,6,31,+","15.2",",,6,31,","87.9",",,,6","0",",,,6"
