"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00380764","1894-06","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","","","232.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","25",",6","","","18940602",",,6","","","","","","","","","18940613",",,6","12.2",",6,02,","","","","","","","37.8",",6,13,","","","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","26.10",",6","33.38",",,,6","18.81",",,,6","",""
"USC00380764","1894-07","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","","","256.3",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","17",",6","","","18940711","+,,6","","","","","","","","","18940728",",,6","15.6",",6,11,+","","","","","","","35.0",",6,28,","","","0.0","","","","0.0",",6","","","","","","","","","","","","","","","","","","","26.60",",6","31.75",",,,6","21.45",",,,6","",""
"USC00380764","1895-12","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","","","0.0",",6","9",",6","4",",6","1",",6","","","","","0",",6","16",",6","0",",6","2",",6","0",",6","","","18951206",",,6","","","","","","","18951231",",,6","18951226",",,6","-9.4",",6,06,","","","","","29.5",",,6,31,","22.8",",6,26,","","","","","","","347.3",",6","","","","","","","","","","","","","","","73.4",",,,6","","","7.13",",6","14.43",",,,6","-0.17",",,,6","",""
"USC00380764","1896-01","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","0.0","6","0.0",",6","9",",6","6",",6","0",",6","","","","","0",",6","15",",6","0",",6","0",",6","0",",6","","","18960105",",,6","","","","","","","18960117",",,6","18960131",",,6","-11.1",",6,05,","","","","","15.5",",,6,17,","20.0",",6,31,","","","","","","","384.0",",6","","","","","","","","","","","","","","","60.5",",,,6","","","5.95",",6","11.82",",,,6","0.07",",,,6","",""
"USC00380764","1896-02","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","0.0","6","0.0",",6","9",",6","6",",6","2",",6","","","0",",6","0",",6","11",",6","0",",6","5",",6","0",",6","","","18960221",",,6","","","18960218",",,6","","","18960206",",,6","18960203",",,6","-10.6",",6,21,","","","5",",,6,18,","86.4",",,6,06,","25.6",",6,03,","","","","","","","280.6",",6","","","","","","","","","","","","","","","209.9",",,,6","5",",,,6","8.66",",6","15.39",",,,6","1.92",",,,6","",""
"USC00380764","1896-03","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","7.5","6","7.5",",6","6",",6","4",",6","0",",6","","","","","0",",6","5",",6","0",",6","11",",6","0",",6","","","18960321",",,6","","","","","","","18960311","+,,6","18960331",",,6","-5.0",",6,21,","","","","","11.9",",,6,11,+","31.1",",6,31,","","","","","","","226.8",",6","","","","","","","","","","","","","","","40.6",",,,6","","","11.26",",6","18.48",",,,6","4.04",",,,6","",""
"USC00380764","1896-04","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","111.8","6","104.3",",6","4",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","25",",6","10",",6","","","18960403",",,6","","","","","","","18960424",",,6","18960418",",,6","2.2",",6,03,","","","","","27.7",",,6,24,","35.0",",6,18,","","","","","","","51.1",",6","","","","","","","","","","","","","","","53.1",",,,6","","","20.11",",6","27.36",",,,6","12.85",",,,6","",""
"USC00380764","1896-05","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","336.5","6","224.7",",6","10",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","","","18960508",",,6","","","","","","","18960527",",,6","18960512",",,6","11.1",",6,08,","","","","","13.0",",,6,27,","37.8",",6,12,","","","","","","","0.0",",6","","","","","","","","","","","","","","","38.3",",,,6","","","25.58",",6","32.67",",,,6","18.49",",,,6","",""
"USC00380764","1896-06","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","579.9","6","243.4",",6","14",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","21",",6","","","18960615","+,,6","","","","","","","18960604",",,6","18960627",",,6","13.9",",6,15,+","","","","","30.0",",,6,04,","38.3",",6,27,","","","","","","","0.0",",6","","","","","","","","","","","","","","","142.5",",,,6","","","26.45",",6","32.84",",,,6","20.05",",,,6","",""
"USC00380764","1896-07","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","897.1","6","317.2",",6","12",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","24",",6","","","18960709",",,6","","","","","","","18960717",",,6","18960731",",,6","18.9",",6,09,","","","","","63.2",",,6,17,","38.9",",6,31,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","170.1",",,,6","","","28.56",",6","34.11",",,,6","23.02",",,,6","",""
"USC00380764","1896-08","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1190.4","6","293.3",",6","9",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","22",",6","","","18960830",",,6","","","","","","","18960812",",,6","18960811",",,6","13.9",",6,30,","","","","","14.2",",,6,12,","38.3",",6,11,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","69.6",",,,6","","","27.79",",6","33.41",",,,6","22.18",",,,6","",""
"USC00380764","1896-09","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1385.0","6","194.6",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","18960924",",,6","","","","","","","18960930",",,6","18960919",",,6","5.6",",6,24,","","","","","20.6",",,6,30,","37.8",",6,19,","","","8.3","6","","","8.3",",6","","","","","","","","","","","","","","","28.4",",,,6","","","24.54",",6","31.39",",,,6","17.69",",,,6","",""
"USC00380764","1896-10","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1415.0","6","30.0",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","18961020",",,6","","","","","","","18961024",",,6","18961002",",,6","3.3",",6,20,","","","","","4.3",",,6,24,","28.9",",6,02,","","","55.2","6","","","46.9",",6","","","","","","","","","","","","","","","10.2",",,,6","","","17.79",",6","24.25",",,,6","11.33",",,,6","",""
"USC00380764","1896-11","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1430.8","6","15.8",",6","7",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","19",",6","0",",6","","","18961115",",,6","","","","","","","18961130",",,6","18961128",",,6","0.6",",6,15,","","","","","13.7",",,6,30,","27.8",",6,28,","","","158.3","6","","","103.1",",6","","","","","","","","","","","","","","","37.6",",,,6","","","15.43",",6","21.79",",,,6","9.06",",,,6","",""
"USC00380764","1896-12","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1430.8","6","0.0",",6","10",",6","6",",6","2",",6","","","","","0",",6","14",",6","0",",6","1",",6","0",",6","","","18961226",",,6","","","","","","","18961203",",,6","18961212",",,6","-7.2",",6,26,","","","","","52.1",",,6,03,","21.1",",6,12,","","","515.5","6","","","357.2",",6","","","","","","","","","","","","","","","119.7",",,,6","","","6.81",",6","12.89",",,,6","0.74",",,,6","",""
"USC00380764","1897-01","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","0.0","6","0.0",",6","9","1,6","5","1,6","1","1,6","","","0",",6","0",",6","13",",6","1",",6","1",",6","0",",6","","","18970129",",,6","","","18970131","+,,6","","","18970114",",1,6","18970104",",,6","-11.1",",6,29,","","","0",",,6,31,+","32.3","1,,6,14,","21.1",",6,04,","","","879.2","6","","","363.7",",6","","","","","","","","","","","","","","","64.4","1,,,6","0",",,,6","6.60",",6","12.20",",,,6","1.00",",,,6","",""
"USC00380764","1897-02","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","2.0","6","2.0",",6","11",",6","8",",6","3",",6","","","","","0",",6","4",",6","0",",6","6",",6","0",",6","","","18970228",",,6","","","","","","","18970206",",,6","18970219",",,6","-4.4",",6,28,","","","","","74.9",",,6,06,","25.6",",6,19,","","","1086.8","6","","","207.6",",6","","","","","","","","","","","","","","","198.5",",,,6","","","10.99",",6","16.78",",,,6","5.20",",,,6","",""
"USC00380764","1897-03","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","20.5","6","18.5",",6","11",",6","9",",6","1",",6","","","","","0",",6","2",",6","0",",6","13",",6","0",",6","","","18970301",",,6","","","","","","","18970313",",,6","18970322",",,6","-0.6",",6,01,","","","","","85.3",",,6,13,","31.7",",6,22,","","","1218.0","6","","","131.2",",6","","","","","","","","","","","","","","","143.1",",,,6","","","14.70",",6","20.36",",,,6","9.03",",,,6","",""
"USC00380764","1897-04","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","60.5","6","40.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","24",",6","1",",6","","","18970411",",,6","","","","","","","","","18970429",",,6","5.0",",6,11,","","","","","","","32.2",",6,29,","","","1285.5","6","","","67.5",",6","","","","","","","","","","","","","","","","","","","17.42",",6","24.18",",,,6","10.65",",,,6","",""
"USC00380764","1897-05","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","172.5","6","112.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","18970502",",,6","","","","","","","","","18970530",",,6","7.2",",6,02,","","","","","","","33.9",",6,30,","","","1295.2","6","","","9.7",",6","","","","","","","","","","","","","","","","","","","21.63",",6","28.65",",,,6","14.62",",,,6","",""
"USC00380764","1897-06","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","451.4","6","278.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","25",",6","","","18970609",",,6","","","","","","","","","18970626",",,6","16.7",",6,09,","","","","","","","39.4",",6,26,","","","1295.2","6","","","0.0",",6","","","","","","","","","","","","","","","","","","","27.63",",6","34.44",",,,6","20.82",",,,6","",""
"USC00380764","1897-07","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","742.9","6","291.5",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","18970715",",,6","","","","","","","","","18970702",",,6","15.6",",6,15,","","","","","","","38.9",",6,02,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","","","","","27.74",",6","34.19",",,,6","21.28",",,,6","",""
"USC00380764","1897-08","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","991.5","6","248.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","17",",6","","","18970825",",,6","","","","","","","","","18970830","+,,6","15.6",",6,25,","","","","","","","36.7",",6,30,+","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","","","","","26.35",",6","32.18",",,,6","20.53",",,,6","",""
"USC00380764","1897-09","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1165.7","6","174.2",",6","","","","","","","","","","","0",",6","0",",6","0",",6","27",",6","14",",6","","","18970923","+,,6","","","","","","","","","18970916",",,6","8.3",",6,23,+","","","","","","","37.8",",6,16,","","","17.8","6","","","17.8",",6","","","","","","","","","","","","","","","","","","","23.55",",6","30.26",",,,6","16.83",",,,6","",""
"USC00380764","1897-10","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1231.8","6","66.1",",6","4",",Z","3",",Z","0",",Z","","","","","0",",6","0",",6","0",",6","27",",6","1",",6","","","18971031",",,6","","","","","","","18971019",",,Z","18971003",",,6","7.2",",6,31,","","","","","13.0",",,Z,19,","32.8",",6,03,","","","37.9","6","","","20.1",",6","","","","","","","","","","","","","","","34.1",",,,Z","","","19.82",",6","26.43",",,,6","13.21",",,,6","",""
"USC00380764","1897-11","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1233.5","6","1.7",",6","6",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","18971124",",,6","","","","","","","18971102",",,6","18971117",",,6","0.6",",6,24,","","","","","18.8",",,6,02,","27.8",",6,17,","","","171.5","6","","","133.6",",6","","","","","","","","","","","","","","","27.7",",,,6","","","13.94",",6","21.38",",,,6","6.50",",,,6","",""
"USC00380764","1897-12","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1233.5","6","0.0",",6","","","","","","","","","","","0",",6","10",",6","0",",6","6",",6","0",",6","","","18971230","+,,6","","","","","","","","","18971211",",,6","-3.3",",6,30,+","","","","","","","25.0",",6,11,","","","457.1","6","","","285.6",",6","","","","","","","","","","","","","","","","","","","9.12",",6","15.55",",,,6","2.69",",,,6","",""
"USC00380764","1898-01","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","3.9","6","3.9",",6","","","","","","","","","0",",6","0",",6","8",",6","0",",6","11",",6","0",",6","","","18980102",",,6","","","18980130",",,6","","","","","18980116",",,6","-8.3",",6,02,","","","0",",T,6,30,","","","26.7",",6,16,","","","694.6","6","","","237.5",",6","","","","","","","","","","","","","","","","","0",",T,,6","10.80",",6","17.65",",,,6","3.95",",,,6","",""
"USC00380764","1898-02","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","3.9","6","0.0",",6","3",",6","2",",6","0",",6","","","","","0",",6","16",",6","0",",6","10",",6","0",",6","","","18980202",",,6","","","","","","","18980218",",,6","18980213",",,6","-10.0",",6,02,","","","","","8.4",",,6,18,","25.6",",6,13,","","","979.4","6","","","284.8",",6","","","","","","","","","","","","","","","13.3",",,,6","","","8.16",",6","16.22",",,,6","0.10",",,,6","",""
"USC00380764","1898-03","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","46.6","6","42.7",",6","","","","","","","","","","","0",",6","3",",6","0",",6","20",",6","0",",6","","","18980305","+,,6","","","","","","","","","18980324","+,,6","-1.1",",6,05,+","","","","","","","31.7",",6,24,+","","","1087.8","6","","","108.4",",6","","","","","","","","","","","","","","","","","","","16.21",",6","22.39",",,,6","10.04",",,,6","",""
"USC00380764","1898-04","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","63.0","6","16.4",",6","11",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","18980407","+,,6","","","","","","","18980405",",,6","18980419",",,6","1.7",",6,07,+","","","","","52.8",",,6,05,","30.6",",6,19,","","","1202.4","6","","","114.6",",6","","","","","","","","","","","","","","","172.0",",,,6","","","15.06",",6","22.38",",,,6","7.74",",,,6","",""
"USC00380764","1898-05","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","249.2","6","186.2",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","21",",6","","","18980507",",,6","","","","","","","18980526",",,6","18980531",",,6","6.1",",6,07,","","","","","16.0",",,6,26,","38.9",",6,31,","","","1213.7","6","","","11.3",",6","","","","","","","","","","","","","","","28.7",",,,6","","","23.97",",6","32.21",",,,6","15.74",",,,6","",""
"USC00380764","1898-06","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","522.0","6","272.8",",6","10",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","26",",6","","","18980607",",,6","","","","","","","18980622",",,6","18980611",",,6","15.6",",6,07,","","","","","29.0",",,6,22,","38.3",",6,11,","","","1213.7","6","","","0.0",",6","","","","","","","","","","","","","","","96.9",",,,6","","","27.43",",6","34.92",",,,6","19.93",",,,6","",""
"USC00380764","1898-07","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","802.3","6","280.3",",6","19",",6","14",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","24",",6","","","18980713","+,,6","","","","","","","18980724",",,6","18980722","+,,6","15.0",",6,13,+","","","","","44.5",",,6,24,","38.3",",6,22,+","","","0.5","6","","","0.5",",6","","","","","","","","","","","","","","","214.5",",,,6","","","27.36",",6","33.33",",,,6","21.38",",,,6","",""
"USC00380764","1898-08","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1052.8","6","250.5","2,6","15",",6","14",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","30","1,6","19","1,6","","","18980807",",1,6","","","","","","","18980814",",,6","18980825","+,1,6","19.4","1,6,07,","","","","","43.9",",,6,14,","35.6","1,6,25,+","","","0.5","6","","","0.0","1,6","","","","","","","","","","","","","","","182.1",",,,6","","","26.88","2,6","32.27","1,,,6","21.49","1,,,6","",""
"USC00380764","1898-09","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1241.6","6","188.8",",6","8",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","14",",6","","","18980913",",,6","","","","","","","18980908",",,6","18980928","+,,6","11.7",",6,13,","","","","","82.6",",,6,08,","35.0",",6,28,+","","","1.3","6","","","0.8",",6","","","","","","","","","","","","","","","144.1",",,,6","","","24.60",",6","30.42",",,,6","18.77",",,,6","",""
"USC00380764","1898-10","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1324.8","6","83.2",",6","10","1,6","3","1,6","1","1,6","","","","","0",",6","1",",6","0",",6","24",",6","1",",6","","","18981027",",,6","","","","","","","18981003",",1,6","18981005",",,6","-0.6",",6,27,","","","","","65.5","1,,6,03,","32.2",",6,05,","","","87.4","6","","","86.1",",6","","","","","","","","","","","","","","","82.5","1,,,6","","","18.24",",6","25.04",",,,6","11.45",",,,6","",""
"USC00380764","1898-11","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1331.0","6","6.2",",6","11",",6","8",",6","3",",6","","","","","0",",6","4",",6","0",",6","9",",6","0",",6","","","18981128","+,,6","","","","","","","18981114",",,6","18981106",",,6","-3.3",",6,28,+","","","","","30.5",",,6,14,","27.2",",6,06,","","","298.7","6","","","211.3",",6","","","","","","","","","","","","","","","128.4",",,,6","","","11.50",",6","18.02",",,,6","4.97",",,,6","",""
"USC00380764","1898-12","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","1331.0","6","0.0",",6","7",",6","5",",6","1",",6","","","","","0",",6","13",",6","0",",6","4",",6","0",",6","","","18981214",",,6","","","","","","","18981203",",,6","18981231",",,6","-4.4",",6,14,","","","","","31.5",",,6,03,","23.9",",6,31,","","","601.2","6","","","302.5",",6","","","","","","","","","","","","","","","84.6",",,,6","","","8.58",",6","14.37",",,,6","2.78",",,,6","",""
"USC00380764","1899-01","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","0.0","6","0.0",",6","11",",6","9",",6","1",",6","","","0",",6","0",",6","16",",6","0",",6","4",",6","0",",6","","","18990108","+,,6","","","18990128",",,6","","","18990117",",,6","18990107",",,6","-4.4",",6,08,+","","","0",",T,6,28,","39.9",",,6,17,","24.4",",6,07,","","","935.7","6","","","334.5",",6","","","","","","","","","","","","","","","127.5",",,,6","0",",T,,6","7.54",",6","13.90",",,,6","1.18",",,,6","",""
"USC00380764","1899-02","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","7.8","6","7.8",",6","15",",6","10",",6","2",",6","","","1",",6","1",",6","11",",6","4",",6","7",",6","0",",6","","","18990214",",,6","","","18990213",",,6","","","18990213",",,6","18990223","+,,6","-19.4",",6,14,","","","102",",,6,13,","29.5",",,6,13,","26.1",",6,23,+","","","1252.7","6","","","317.0",",6","","","","","","","","","","","","","","","165.9",",,,6","105",",,,6","7.29",",6","13.29",",,,6","1.29",",,,6","",""
"USC00380764","1899-03","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","18.1","6","10.3",",6","9",",6","4",",6","0",",6","","","0",",6","0",",6","4",",6","1",",6","19",",6","0",",6","","","18990308",",,6","","","18990308",",,6","","","18990305",",,6","18990329",",,6","-7.2",",6,08,","","","0",",T,6,08,","13.7",",,6,05,","28.9",",6,29,","","","1402.2","6","","","149.5",",6","","","","","","","","","","","","","","","51.9",",,,6","0",",T,,6","13.84",",6","20.63",",,,6","7.06",",,,6","",""
"USC00380764","1899-04","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","43.2","6","25.1",",6","10",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","18990405",",,6","","","","","","","18990407",",,6","18990415",",,6","0.6",",6,05,","","","","","23.9",",,6,07,","30.0",",6,15,","","","1488.4","6","","","86.2",",6","","","","","","","","","","","","","","","60.0",",,,6","","","16.30",",6","22.67",",,,6","9.92",",,,6","",""
"USC00380764","1899-05","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","231.7","6","188.5",",6","4",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","18990525",",,6","","","","","","","18990507",",,6","18990518",",,6","10.6",",6,25,","","","","","18.0",",,6,07,","37.2",",6,18,","","","1491.4","6","","","3.0",",6","","","","","","","","","","","","","","","43.2",",,,6","","","24.32",",6","31.45",",,,6","17.18",",,,6","",""
