"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KG000036911","1936-01","42.833","75.283","817.0","TOKMAK, KG","","","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19360121",",,I","","","","","","","4.5",",,I,21,","","","","","","","11.7",",,,I","","","","","",""
"KG000036911","1936-02","42.833","75.283","817.0","TOKMAK, KG","","","7",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19360225",",,I","","","","","","","5.7",",,I,25,","","","","","","","21.9",",,,I","","","","","",""
"KG000036911","1936-03","42.833","75.283","817.0","TOKMAK, KG","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19360316",",,I","","","","","","","8.2",",,I,16,","","","","","","","28.6",",,,I","","","","","",""
"KG000036911","1936-04","42.833","75.283","817.0","TOKMAK, KG","","","13",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19360424",",,I","","","","","","","25.0",",,I,24,","","","","","","","95.6",",,,I","","","","","",""
"KG000036911","1936-05","42.833","75.283","817.0","TOKMAK, KG","","","13",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19360517",",,I","","","","","","","12.7",",,I,17,","","","","","","","62.8",",,,I","","","","","",""
"KG000036911","1936-06","42.833","75.283","817.0","TOKMAK, KG","","","8",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360612",",,I","","","","","","","4.3",",,I,12,","","","","","","","12.2",",,,I","","","","","",""
"KG000036911","1936-07","42.833","75.283","817.0","TOKMAK, KG","","","8",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19360718",",,I","","","","","","","19.2",",,I,18,","","","","","","","61.5",",,,I","","","","","",""
"KG000036911","1936-08","42.833","75.283","817.0","TOKMAK, KG","","","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19360805",",,I","","","","","","","11.2",",,I,05,","","","","","","","24.2",",,,I","","","","","",""
"KG000036911","1936-09","42.833","75.283","817.0","TOKMAK, KG","","","4",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19360924",",,I","","","","","","","8.9",",,I,24,","","","","","","","15.6",",,,I","","","","","",""
"KG000036911","1936-10","42.833","75.283","817.0","TOKMAK, KG","","","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19361031",",,I","","","","","","","16.4",",,I,31,","","","","","","","27.4",",,,I","","","","","",""
"KG000036911","1936-11","42.833","75.283","817.0","TOKMAK, KG","","","3",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19361128",",,I","","","","","","","9.9",",,I,28,","","","","","","","16.3",",,,I","","","","","",""
"KG000036911","1936-12","42.833","75.283","817.0","TOKMAK, KG","","","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19361231",",,I","","","","","","","2.6",",,I,31,","","","","","","","7.7",",,,I","","","","","",""
"KG000036911","1937-01","42.833","75.283","817.0","TOKMAK, KG","","","12",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19370102",",,I","","","","","","","9.4",",,I,02,","","","","","","","28.9",",,,I","","","","","",""
"KG000036911","1937-02","42.833","75.283","817.0","TOKMAK, KG","","","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19370218",",,I","","","","","","","11.2",",,I,18,","","","","","","","18.9",",,,I","","","","","",""
"KG000036911","1937-03","42.833","75.283","817.0","TOKMAK, KG","","","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19370324",",,I","","","","","","","14.5",",,I,24,","","","","","","","39.0",",,,I","","","","","",""
"KG000036911","1937-04","42.833","75.283","817.0","TOKMAK, KG","","","13",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19370409",",,I","","","","","","","17.7",",,I,09,","","","","","","","66.6",",,,I","","","","","",""
"KG000036911","1937-05","42.833","75.283","817.0","TOKMAK, KG","","","17",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19370527",",,I","","","","","","","21.5",",,I,27,","","","","","","","103.9",",,,I","","","","","",""
"KG000036911","1937-06","42.833","75.283","817.0","TOKMAK, KG","","","4",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19370621",",,I","","","","","","","11.9",",,I,21,","","","","","","","21.7",",,,I","","","","","",""
"KG000036911","1937-07","42.833","75.283","817.0","TOKMAK, KG","","","8",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19370722",",,I","","","","","","","16.0",",,I,22,","","","","","","","29.5",",,,I","","","","","",""
"KG000036911","1937-08","42.833","75.283","817.0","TOKMAK, KG","","","3",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19370808",",,I","","","","","","","18.1",",,I,08,","","","","","","","27.7",",,,I","","","","","",""
"KG000036911","1937-09","42.833","75.283","817.0","TOKMAK, KG","","","3","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","19370910",",1,I","","","","","","","6.9","1,,I,10,","","","","","","","7.9","1,,,I","","","","","",""
"KG000036911","1937-10","42.833","75.283","817.0","TOKMAK, KG","","","4","2,I","3","2,I","0","2,I","","","","","","","","","","","","","","","","","19371024",",2,I","","","","","","","13.0","2,,I,24,","","","","","","","25.5","2,,,I","","","","","",""
"KG000036911","1937-11","42.833","75.283","817.0","TOKMAK, KG","","","4","2,I","2","2,I","0","2,I","","","","","","","","","","","","","","","","","19371114",",2,I","","","","","","","9.7","2,,I,14,","","","","","","","21.2","2,,,I","","","","","",""
"KG000036911","1937-12","42.833","75.283","817.0","TOKMAK, KG","","","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19371221",",,I","","","","","","","3.6",",,I,21,","","","","","","","15.6",",,,I","","","","","",""
"KG000036911","1938-01","42.833","75.283","817.0","TOKMAK, KG","","","8","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","19380113",",1,I","","","","","","","9.5","1,,I,13,","","","","","","","31.5","1,,,I","","","","","",""
"KG000036911","1938-02","42.833","75.283","817.0","TOKMAK, KG","","","3",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19380226",",,I","","","","","","","8.9",",,I,26,","","","","","","","18.1",",,,I","","","","","",""
"KG000036911","1938-03","42.833","75.283","817.0","TOKMAK, KG","","","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19380323",",,I","","","","","","","4.7",",,I,23,","","","","","","","24.5",",,,I","","","","","",""
"KG000036911","1938-04","42.833","75.283","817.0","TOKMAK, KG","","","6",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19380418",",,I","","","","","","","10.7",",,I,18,","","","","","","","29.1",",,,I","","","","","",""
"KG000036911","1938-05","42.833","75.283","817.0","TOKMAK, KG","","","12",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19380519",",,I","","","","","","","15.3",",,I,19,","","","","","","","38.7",",,,I","","","","","",""
"KG000036911","1938-06","42.833","75.283","817.0","TOKMAK, KG","","","7",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19380612",",,I","","","","","","","18.3",",,I,12,","","","","","","","46.9",",,,I","","","","","",""
"KG000036911","1938-07","42.833","75.283","817.0","TOKMAK, KG","","","4",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19380710",",,I","","","","","","","3.8",",,I,10,","","","","","","","6.8",",,,I","","","","","",""
"KG000036911","1938-08","42.833","75.283","817.0","TOKMAK, KG","","","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380811",",,I","","","","","","","2.1",",,I,11,","","","","","","","5.6",",,,I","","","","","",""
"KG000036911","1938-09","42.833","75.283","817.0","TOKMAK, KG","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19380902",",,I","","","","","","","5.0",",,I,02,","","","","","","","5.0",",,,I","","","","","",""
"KG000036911","1938-10","42.833","75.283","817.0","TOKMAK, KG","","","4",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19381002",",,I","","","","","","","19.5",",,I,02,","","","","","","","35.7",",,,I","","","","","",""
"KG000036911","1938-11","42.833","75.283","817.0","TOKMAK, KG","","","10","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19381113",",1,I","","","","","","","4.9","1,,I,13,","","","","","","","17.6","1,,,I","","","","","",""
"KG000036911","1938-12","42.833","75.283","817.0","TOKMAK, KG","","","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19381213",",,I","","","","","","","10.2",",,I,13,","","","","","","","34.0",",,,I","","","","","",""
