"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00365654","1948-05","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","15",",0","11",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19480516",",,0","","","","","","","","","21.1",",,0,16,","","","","","99.6",",,,0","","","","","","","",""
"USC00365654","1948-06","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","12","2,0","10","2,0","1","2,0","","","","","","","","","","","","","","","","","","","","","19480607",",2,0","","","","","","","","","32.0","2,,0,07,","","","","","133.4",",a,,0","","","","","","","",""
"USC00365654","1948-07","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","14",",0","9",",0","2",",0","","","","","","","","","","","","","","","","","","","","","19480713",",,0","","","","","","","","","36.3",",,0,13,","","","","","143.4",",,,0","","","","","","","",""
"USC00365654","1948-08","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","9",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","19480811",",,0","","","","","","","","","35.1",",,0,11,","","","","","87.7",",,,0","","","","","","","",""
"USC00365654","1948-09","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","4",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19480919",",,0","","","","","","","","","19.6",",,0,19,","","","","","43.7",",,,0","","","","","","","",""
"USC00365654","1948-10","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","0.6","2,0","","","","","","","","","","","0","1,0","10","1,0","0","2,0","3","2,0","0","2,0","19481019",",1,0","","","","","","","19481016",",2,0","-3.3","1,0,19,","","","","","","","23.9","2,0,16,","250.0","2,0","","","","","9.68","2,0","15.82","2,,,0","3.54","1,,,0"
"USC00365654","1948-11","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","0.0",",0","13","2,0","7","2,0","0","2,0","0",",0","0","3,0","0",",0","14",",0","0",",0","2",",0","0",",0","19481126",",,0","19481130","+,,0","19481130","+,3,0","19481126",",2,0","19481105",",,0","-4.4",",0,26,","0",",,0,30,+","0","3,,0,30,+","18.0","2,,0,26,","24.4",",0,05,","332.1",",0","74.0","2,,,0","0","3,,,0","7.26",",0","12.37",",,,0","2.16",",,,0"
"USC00365654","1948-12","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","0.0",",0","12",",0","6",",0","1",",0","3",",0","1",",0","0",",0","24",",0","10",",0","0",",0","0",",0","19481226",",,0","19481220","+,,0","19481219",",,0","19481216",",,0","19481204","+,,0","-15.6",",0,26,","51",",,0,20,+","64",",,0,19,","28.2",",,0,16,","13.3",",0,04,+","562.8",",0","70.9",",,,0","77",",,,0","0.18",",0","4.73",",,,0","-4.37",",,,0"
"USC00365654","1949-01","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","12",",0","12",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19490127",",,0","","","","","","","","","17.5",",,0,27,","","","","","104.1",",,,0","","","","","","","",""
"USC00365654","1949-02","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","11",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19490222",",,0","","","","","","","","","12.7",",,0,22,","","","","","45.4",",,,0","","","","","","","",""
"USC00365654","1949-03","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","10",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19490331",",,0","","","","","","","","","15.2",",,0,31,","","","","","56.3",",,,0","","","","","","","",""
"USC00365654","1949-04","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","11","2,0","10","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","19490423",",2,0","","","","","","","","","11.9","2,,0,23,","","","","","73.4",",a,,0","","","","","","","",""
"USC00365654","1949-05","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","9",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","","","","","19490522",",,0","","","","","","","","","35.8",",,0,22,","","","","","94.7",",,,0","","","","","","","",""
"USC00365654","1949-06","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","5",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19490604",",,0","","","","","","","","","20.3",",,0,04,","","","","","39.1",",,,0","","","","","","","",""
"USC00365654","1949-07","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","12",",0","12",",0","3",",0","","","","","","","","","","","","","","","","","","","","","19490706",",,0","","","","","","","","","41.4",",,0,06,","","","","","208.0",",,,0","","","","","","","",""
"USC00365654","1949-08","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","8",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","19490828",",,0","","","","","","","","","28.2",",,0,28,","","","","","89.5",",,,0","","","","","","","",""
"USC00365654","1949-09","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","10","2,0","6","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","19490918",",2,0","","","","","","","","","21.8","2,,0,18,","","","","","61.4",",a,,0","","","","","","","",""
"USC00365654","1949-10","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","10",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19491007",",,0","","","","","","","","","9.1",",,0,07,","","","","","28.4",",,,0","","","","","","","",""
"USC00365654","1949-11","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","10","5,0","2","5,0","0","5,0","","","","","","","","","","","","","","","","","","","","","19491103",",5,0","","","","","","","","","4.6","5,,0,03,","","","","","37.1",",a,,0","","","","","","","",""
"USC00365654","1949-12","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","13",",0","11",",0","0",",0","","","","","","","","","","","","","","","","","","","","","19491218",",,0","","","","","","","","","17.5",",,0,18,","","","","","64.5",",,,0","","","","","","","",""
"USC00365654","1950-01","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","19",",0","12",",0","2",",0","","","","","","","","","","","","","","","","","","","","","19500110",",,0","","","","","","","","","35.1",",,0,10,","","","","","177.9",",,,0","","","","","","","",""
"USC00365654","1950-02","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","13",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","19500213",",,0","","","","","","","","","38.1",",,0,13,","","","","","119.0",",,,0","","","","","","","",""
"USC00365654","1950-03","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","15",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","19500326",",,0","","","","","","","","","25.9",",,0,26,","","","","","106.5",",,,0","","","","","","","",""
"USC00365654","1950-04","41.23333","-80.25","381.0","MERCER HIGHWAY SHED, PA US","","","16",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","19500424",",,0","","","","","","","","","29.0",",,0,24,","","","","","136.0",",,,0","","","","","","","",""
