"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ZI000067755","1964-04","-17.617","27.333","617.0","BINGA, ZI","","","234.2",",Q","0",",Q","0",",Q","0",",Q","30",",Q","14",",Q","19640423",",,Q","19640415","+,,Q","16.8",",Q,23,","35.0",",Q,15,+","","","0.0",",Q","26.14",",Q","31.45",",,,Q","20.83",",,,Q"
"ZI000067755","1964-05","-17.617","27.333","617.0","BINGA, ZI","","","127.9",",Q","0",",Q","0",",Q","0",",Q","31",",Q","0",",Q","19640521",",,Q","19640513",",,Q","13.3",",Q,21,","32.1",",Q,13,","","","0.0",",Q","22.46",",Q","27.50",",,,Q","17.42",",,,Q"
"ZI000067755","1964-06","-17.617","27.333","617.0","BINGA, ZI","","","47.8",",Q","0",",Q","0",",Q","0",",Q","28",",Q","0",",Q","19640620",",,Q","19640608",",,Q","9.0",",Q,20,","30.6",",Q,08,","","","17.3",",Q","19.35",",Q","25.15",",,,Q","13.56",",,,Q"
"ZI000067755","1964-07","-17.617","27.333","617.0","BINGA, ZI","20.9","Q","20.9",",Q","0",",Q","0",",Q","0",",Q","31",",Q","0",",Q","19640728",",,Q","19640725",",,Q","10.9",",Q,28,","27.1",",Q,25,","","","5.2",",Q","18.84",",Q","24.52",",,,Q","13.16",",,,Q"
"ZI000067755","1964-08","-17.617","27.333","617.0","BINGA, ZI","117.6","Q","96.7",",Q","0",",Q","0",",Q","0",",Q","30",",Q","0",",Q","19640810",",,Q","19640822",",,Q","11.8",",Q,10,","31.8",",Q,22,","","","1.9",",Q","21.39",",Q","26.85",",,,Q","15.94",",,,Q"
"ZI000067755","1964-09","-17.617","27.333","617.0","BINGA, ZI","328.6","Q","211.0",",Q","0",",Q","0",",Q","0",",Q","30",",Q","10",",Q","19640901",",,Q","19640929",",,Q","15.7",",Q,01,","35.5",",Q,29,","","","0.0",",Q","25.37",",Q","30.85",",,,Q","19.89",",,,Q"
"ZI000067755","1964-10","-17.617","27.333","617.0","BINGA, ZI","684.0","Q","355.4",",Q","0",",Q","0",",Q","0",",Q","31",",Q","29",",Q","19641031",",,Q","19641026",",,Q","19.4",",Q,31,","38.3",",Q,26,","","","0.0",",Q","29.80",",Q","34.98",",,,Q","24.61",",,,Q"
"ZI000067755","1964-11","-17.617","27.333","617.0","BINGA, ZI","978.2","Q","294.2",",Q","0",",Q","0",",Q","0",",Q","30",",Q","19",",Q","19641124",",,Q","19641115",",,Q","17.3",",Q,24,","37.2",",Q,15,","","","0.0",",Q","28.14",",Q","32.95",",,,Q","23.33",",,,Q"
"ZI000067755","1964-12","-17.617","27.333","617.0","BINGA, ZI","1186.4","Q","208.2",",Q","0",",Q","0",",Q","0",",Q","31",",Q","4",",Q","19641221",",,Q","19641204",",,Q","18.3",",Q,21,","32.7",",Q,04,","","","0.0",",Q","25.05",",Q","29.13",",,,Q","20.97",",,,Q"
"ZI000067755","1965-01","-17.617","27.333","617.0","BINGA, ZI","1382.4","Q","196.0",",Q","0",",Q","0",",Q","0",",Q","31",",Q","0",",Q","19650108",",,Q","19650131",",,Q","19.5",",Q,08,","31.8",",Q,31,","0.0","Q","0.0",",Q","24.66",",Q","28.35",",,,Q","20.96",",,,Q"
"ZI000067755","1965-02","-17.617","27.333","617.0","BINGA, ZI","1608.1","Q","225.7",",Q","0",",Q","0",",Q","0",",Q","28",",Q","8",",Q","19650221","+,,Q","19650226",",,Q","19.9",",Q,21,+","35.2",",Q,26,","0.0","Q","0.0",",Q","26.39",",Q","31.17",",,,Q","21.62",",,,Q"
"ZI000067755","1965-03","-17.617","27.333","617.0","BINGA, ZI","1855.3","Q","247.2",",Q","0",",Q","0",",Q","0",",Q","31",",Q","7",",Q","19650312",",,Q","19650304",",,Q","18.8",",Q,12,","33.8",",Q,04,","0.0","Q","0.0",",Q","26.31",",Q","30.91",",,,Q","21.70",",,,Q"
"ZI000067755","1965-04","-17.617","27.333","617.0","BINGA, ZI","2062.6","Q","207.3",",Q","0",",Q","0",",Q","0",",Q","30",",Q","2",",Q","19650424",",,Q","19650413",",,Q","17.2",",Q,24,","33.8",",Q,13,","0.0","Q","0.0",",Q","25.24",",Q","30.24",",,,Q","20.25",",,,Q"
"ZI000067755","1965-05","-17.617","27.333","617.0","BINGA, ZI","2179.1","Q","116.5",",Q","0",",Q","0",",Q","0",",Q","31",",Q","0",",Q","19650525",",,Q","19650506",",,Q","13.3",",Q,25,","32.1",",Q,06,","0.0","Q","0.0",",Q","22.09",",Q","27.55",",,,Q","16.64",",,,Q"
"ZI000067755","1965-06","-17.617","27.333","617.0","BINGA, ZI","2216.1","Q","37.0",",Q","0",",Q","0",",Q","0",",Q","30",",Q","0",",Q","19650620",",,Q","19650617",",,Q","10.5",",Q,20,","28.3",",Q,17,","2.8","Q","2.8",",Q","19.48",",Q","24.88",",,,Q","14.07",",,,Q"
"ZI000067755","1965-07","-17.617","27.333","617.0","BINGA, ZI","46.5","Q","46.5",",Q","0",",Q","0",",Q","0",",Q","31",",Q","0",",Q","19650705",",,Q","19650721",",,Q","11.4",",Q,05,","27.8",",Q,21,","5.7","Q","2.9",",Q","19.74",",Q","25.24",",,,Q","14.24",",,,Q"
"ZI000067755","1965-08","-17.617","27.333","617.0","BINGA, ZI","181.3","Q","134.8",",Q","0",",Q","0",",Q","0",",Q","31",",Q","1",",Q","19650803",",,Q","19650827",",,Q","13.9",",Q,03,","32.9",",Q,27,","5.7","Q","0.0",",Q","22.68",",Q","28.23",",,,Q","17.14",",,,Q"
"ZI000067755","1965-09","-17.617","27.333","617.0","BINGA, ZI","385.2","Q","203.9",",Q","0",",Q","0",",Q","0",",Q","30",",Q","7",",Q","19650928",",,Q","19650925",",,Q","15.7",",Q,28,","35.7",",Q,25,","5.7","Q","0.0",",Q","25.13",",Q","29.97",",,,Q","20.29",",,,Q"
