"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014854","1945-02","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","0.0",",X","13",",X","5",",X","0",",X","2",",X","1",",X","26",",X","10",",X","0",",X","0",",X","17","","19450201",",,X","19450220",",,X","","","19450221",",,X","19450215",",,X","-18.9",",X,01,","64",",,X,20,","10.9",",,X,21,","15.6",",X,15,","","","541.3",",X","37.2",",,,X","115",",,,X","-1.00",",X","2.72",",,,X","-4.72",",,,X"
"USW00014854","1945-03","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","1.9",",X","15",",X","10",",X","1",",X","0",",X","0",",X","11",",X","1",",X","8",",X","0",",X","15","","19450301",",,X","19450307",",,X","4","","19450331",",,X","19450328","+,,X","-6.7",",X,01,","10",",,X,07,","34.5",",,X,31,","26.1",",X,28,+","","","254.4",",X","132.2",",,,X","10",",,,X","10.19",",X","16.04",",,,X","4.34",",,,X"
"USW00014854","1945-04","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","1.5",",X","9",",X","6",",X","0",",X","0",",X","0",",X","3",",X","0",",X","6",",X","0",",X","9","","19450419","+,,X","19450405","+,,X","3","","19450426",",,X","19450410",",,X","-0.6",",X,19,+","0",",T,X,05,+","19.3",",,X,26,","26.7",",X,10,","","","230.4",",X","58.1",",,,X","0",",T,,X","10.70",",X","16.05",",,,X","5.35",",,,X"
"USW00014854","1945-05","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","10.8",",X","11",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","16","","19450501",",,X","19450531","+,,X","6","","19450516",",,X","19450527",",,X","0.6",",X,01,","0",",,X,31,+","41.4",",,X,16,","29.4",",X,27,","","","175.8",",X","127.3",",,,X","0",",,,X","13.01",",X","18.05",",,,X","7.97",",,,X"
"USW00014854","1945-06","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","81.6",",X","16",",X","12",",X","2",",X","0",",X","0",",X","0",",X","0",",X","23",",X","1",",X","17","","19450605",",,X","19450630","+,,X","10","","19450612",",,X","19450628",",,X","2.8",",X,05,","0",",,X,30,+","43.2",",,X,12,","32.2",",X,28,","","","41.6",",X","134.0",",,,X","0",",,,X","19.67",",X","24.86",",,,X","14.47",",,,X"
"USW00014854","1945-07","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","137.8",",X","9",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","14","","19450716",",,X","19450731","+,,X","8","","19450731",",,X","19450724",",,X","10.6",",X,16,","0",",,X,31,+","47.5",",,X,31,","36.1",",X,24,","2.4","","2.4",",X","134.5",",,,X","0",",,,X","22.70",",X","28.54",",,,X","16.86",",,,X"
"USW00014854","1945-08","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","133.6",",X","8",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","31",",X","6",",X","14","","19450826",",,X","19450831","+,,X","5","","19450831",",,X","19450830",",,X","7.2",",X,26,","0",",,X,31,+","34.5",",,X,31,","33.9",",X,30,","6.3","","3.9",",X","111.4",",,,X","0",",,,X","22.52",",X","28.17",",,,X","16.86",",,,X"
"USW00014854","1945-09","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","61.7",",X","17",",X","13",",X","2",",X","0",",X","0",",X","0",",X","0",",X","20",",X","1",",X","21","","19450930",",,X","19450930","+,,X","9","","19450924",",,X","19450907",",,X","5.0",",X,30,","0",",,X,30,+","53.6",",,X,24,","33.9",",X,07,","52.8","","46.5",",X","225.1",",,,X","0",",,,X","18.84",",X","23.68",",,,X","14.00",",,,X"
"USW00014854","1945-10","40.66667","-86.11667","246.0","BUNKER HILL NAS, IN US","","","7","4,X","5","4,X","1","4,X","0","4,X","","","","","","","","","","","18","","","","19451031","+,4,X","1","","19451001",",4,X","","","","","0","4,,X,31,+","38.4","4,,X,01,","","","","","","","65.6","4,,,X","0","4,,,X","","","","","",""
