"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014822","1948-01","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","0.0","0","0.0",",X","8",",X","2",",X","0",",X","31",",X","3",",X","2",",X","31",",X","23",",X","0",",X","0",",X","7","","","","19480123",",,X","19480107","+,,X","19480104","+,,X","1","","19480101",",,X","19480112","+,,X","-20.6",",X,23,","127",",,X,07,+","46",",,X,04,+","23.6",",,X,01,","4.4",",X,12,+","","","782.9",",X","35.3",",,,X","","","","","","","","","165",",,,X","-6.92",",X","-3.50",",,,X","-10.35",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-02","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","0.0","0","0.0",",X","9",",X","4",",X","0",",X","17",",X","3",",X","1",",X","24",",X","16",",X","0",",X","0",",X","13","","","","19480210",",,X","19480215","+,,X","19480204",",,X","","","19480227",",,X","19480219",",,X","-18.3",",X,10,","102",",,X,15,+","38",",,X,04,","23.1",",,X,27,","12.8",",X,19,","","","653.8",",X","60.1",",,,X","","","","","","","","","116",",,,X","-4.21",",X","0.07",",,,X","-8.49",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-03","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","0.0","0","0.0",",X","13",",X","8",",X","0",",X","13",",X","2",",X","0",",X","21",",X","8",",X","0",",X","0",",X","16","","","","19480305",",,X","19480305","+,,X","19480302",",,X","4","","19480319",",,X","19480321","+,,X","-16.7",",X,05,","102",",,X,05,+","56",",,X,02,","23.1",",,X,19,","18.3",",X,21,+","","","519.4",",X","84.4",",,,X","","","","","","","","","124",",,,X","1.58",",X","6.54",",,,X","-3.39",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-04","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","6.7","0","6.7",",X","10",",X","8",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","6",",X","0",",X","10","","","","19480410","+,,X","19480430","+,,X","19480409","+,,X","7","","19480427",",,X","19480425",",,X","-2.2",",X,10,+","0",",,X,30,+","0",",T,X,09,+","16.3",",,X,27,","28.3",",X,25,","","","236.3",",X","67.1",",,,X","","","","","","","","","0",",T,,X","10.68",",X","16.37",",,,X","4.98",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-05","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","8.7","0","2.0",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7","","","","19480508",",,0","19480531","+,,0","19480531","+,,0","3","","19480510",",,0","19480528",",,0","1.7",",0,08,","0",",,0,31,+","0",",,0,31,+","59.2",",,0,10,","28.9",",0,28,","","","165.5",",0","126.2",",,,0","","","","","","","","","0",",,,0","13.06",",0","18.73",",,,0","7.39",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-06","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","75.2","0","66.5",",0","16",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","5","","","","19480606",",,0","19480630","+,,0","19480630","+,,0","7","","19480621",",,0","19480623",",,0","6.1",",0,06,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,21,","32.8",",0,23,","","","31.7",",0","70.7",",,,0","","","","","","","","","0",",,,0","19.50",",0","24.85",",,,0","14.14",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-07","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","225.2","0","150.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","7","","","","19480708",",,0","19480731","+,,0","19480731","+,,0","5","","19480722",",,0","19480704",",,0","12.8",",0,08,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,22,","33.9",",0,04,","0.0","0","0.0",",0","57.7",",,,0","","","","","","","","","0",",,,0","23.17",",0","28.69",",,,0","17.65",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-08","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","349.8","0","124.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","4","","","","19480806",",,0","19480831","+,,0","19480831","+,,0","3","","19480804",",,0","19480827","+,,0","10.6",",0,06,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,04,","36.7",",0,27,+","2.2","0","2.2",",0","52.1",",,,0","","","","","","","","","0",",,,0","22.28",",0","28.11",",,,0","16.45",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-09","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","412.8","0","63.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","11","","","","19480922",",,0","19480930","+,,0","19480930","+,,0","7","","19480908",",,0","19480919","+,,0","6.7",",0,22,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,08,","31.1",",0,19,+","44.7","0","42.5",",0","45.6",",,,0","","","","","","","","","0",",,,0","19.02",",0","24.59",",,,0","13.44",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1948-10","42.40725","-83.00899","189.8","DETROIT CITY AIRPORT, MI US","","","","","","","","","","","412.8","0","0.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","1",",0","0",",0","17","","","","19481018",",,0","19481031","+,,0","19481019",",,0","1","","19481007",",,0","19481001",",,0","-2.2",",0,18,","0",",,0,31,+","0",",T,0,19,","10.4",",,0,07,","21.7",",0,01,","301.2","0","256.5",",0","34.1",",,,0","","","","","","","","","0",",T,,0","10.06",",0","14.62",",,,0","5.50",",,,0","","","","","","","","","","","","","","","","","","","","","",""
