"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00108076","1905-11","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","","","","","0","5,6","0","5,6","0","5,6","","","","","","","","","","","","","","","","","","","","","","","","","","","19051120","+,5,6","","","","","","","","","0.0","5,T,6,20,+","","","","","","","0.0","5,T,,6","","","","","","","","","","","","","","","",""
"USC00108076","1905-12","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","","","0.0","1,6","0","3,6","0","3,6","0","3,6","","","","","5","1,6","30","1,6","23","1,6","0","1,6","0","1,6","","","","","19051212",",1,6","","","","","","","19051208",",3,6","19051226",",1,6","-20.6","1,6,12,","","","","","0.0","3,T,6,08,","3.9","1,6,26,","","","776.9","1,6","0.0","3,T,,6","","","-7.56","1,6","-2.03","1,,,6","-13.09","1,,,6","","","","","","","",""
"USC00108076","1906-01","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","9",",6","4",",6","0",",6","","","","","7",",6","31",",6","21",",6","0",",6","0",",6","","","","","19060121",",,6","","","","","","","19060116",",,6","19060116",",,6","-23.9",",6,21,","","","","","12.7",",,6,16,","4.4",",6,16,","","","802.9",",6","30.4",",,,6","","","-7.57",",6","-1.36",",,,6","-13.78",",,,6","","","","","","","",""
"USC00108076","1906-02","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","4",",6","1",",6","0",",6","","","2",",6","10",",6","27",",6","10",",6","0",",6","0",",6","","","","","19060207","+,,6","","","19060228",",,6","","","19060228",",,6","19060221",",,6","-23.3",",6,07,+","","","203",",,6,28,","15.5",",,6,28,","8.3",",6,21,","","","641.1",",6","20.0",",,,6","248",",,,6","-4.56",",6","1.88",",,,6","-11.01",",,,6","","","","","","","",""
"USC00108076","1906-03","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","8",",6","3",",6","0",",6","","","6",",6","7",",6","30",",6","11",",6","0",",6","0",",6","","","","","19060317",",,6","","","19060312",",,6","","","19060331",",,6","19060331",",,6","-27.8",",6,17,","","","152",",,6,12,","8.1",",,6,31,","16.7",",6,31,","","","647.3",",6","21.4",",,,6","431",",,,6","-2.55",",6","4.55",",,,6","-9.64",",,,6","","","","","","","",""
"USC00108076","1906-04","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","5",",6","2",",6","0",",6","","","","","0",",6","18",",6","0",",6","7",",6","0",",6","","","","","19060404",",,6","","","","","","","19060401",",,6","19060422",",,6","-6.7",",6,04,","","","","","12.4",",,6,01,","26.7",",6,22,","","","310.2",",6","17.8",",,,6","","","7.99",",6","16.54",",,,6","-0.55",",,,6","","","","","","","",""
"USC00108076","1906-05","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","14",",6","6",",6","0",",6","","","0",",6","0",",6","8",",6","0",",6","11",",6","0",",6","","","","","19060505",",,6","","","19060515",",,6","","","19060528",",,6","19060509",",,6","-3.3",",6,05,","","","0",",T,6,15,","6.9",",,6,28,","28.3",",6,09,","","","225.4",",6","32.0",",,,6","0",",T,,6","11.06",",6","19.32",",,,6","2.81",",,,6","","","","","","","",""
"USC00108076","1906-06","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","5.8","6","5.8",",6","12",",6","2",",6","0",",6","","","","","0",",6","3",",6","0",",6","18",",6","0",",6","","","","","19060608",",,6","","","","","","","19060628",",,6","19060611",",,6","-2.2",",6,08,","","","","","13.0",",,6,28,","31.7",",6,11,","","","141.6",",6","27.4",",,,6","","","13.81",",6","22.91",",,,6","4.70",",,,6","","","","","","","",""
"USC00108076","1906-07","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","78.2","6","72.4",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","","","19060725",",,6","","","","","","","19060731",",,6","19060724",",,6","4.4",",6,25,","","","","","4.6",",,6,31,","36.1",",6,24,","1.4","6","1.4",",6","9.3",",,,6","","","20.62",",6","32.79",",,,6","8.45",",,,6","","","","","","","",""
"USC00108076","1906-08","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","113.1","6","34.9",",6","10",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","11",",6","","","","","19060827","+,,6","","","","","","","19060823",",,6","19060816","+,,6","3.3",",6,27,+","","","","","13.7",",,6,23,","36.1",",6,16,+","37.4","6","36.0",",6","39.8",",,,6","","","18.30",",6","28.79",",,,6","7.81",",,,6","","","","","","","",""
"USC00108076","1906-09","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","114.5","6","1.4",",6","3",",6","0",",6","0",",6","","","","","0",",6","8",",6","0",",6","22",",6","1",",6","","","","","19060926","+,,6","","","","","","","19060914",",,6","19060906",",,6","-3.9",",6,26,+","","","","","2.0",",,6,14,","32.8",",6,06,","177.7","6","140.3",",6","3.8",",,,6","","","13.70",",6","24.86",",,,6","2.54",",,,6","","","","","","","",""
"USC00108076","1906-10","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","114.5","6","0.0",",6","7",",6","0",",6","0",",6","","","0",",6","0",",6","22",",6","0",",6","10",",6","0",",6","","","","","19061022",",,6","","","19061018",",,6","","","19061004",",,6","19061003",",,6","-11.7",",6,22,","","","0",",T,6,18,","1.3",",,6,04,","28.9",",6,03,","502.8","6","325.1",",6","5.0",",,,6","0",",T,,6","7.85",",6","17.28",",,,6","-1.58",",,,6","","","","","","","",""
"USC00108076","1906-11","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","114.5","6","0.0",",6","10",",6","3",",6","0",",6","","","","","0",",6","25",",6","13",",6","0",",6","0",",6","","","","","19061130",",,6","","","","","","","19061114",",,6","19061112","+,,6","-17.2",",6,30,","","","","","7.9",",,6,14,","15.6",",6,12,+","1077.6","6","574.8",",6","25.9",",,,6","","","-0.83",",6","4.80",",,,6","-6.45",",,,6","","","","","","","",""
"USC00108076","1906-12","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","114.5","6","0.0",",6","9",",6","3",",6","0",",6","17",",6","2",",6","2",",6","30",",6","10",",6","0",",6","0",",6","","","","","19061218",",,6","19061217","+,,6","19061220","+,,6","","","19061212",",,6","19061207",",,6","-19.4",",6,18,","102",",,6,17,+","102",",,6,20,+","7.4",",,6,12,","10.6",",6,07,","1731.5","6","653.9",",6","21.8",",,,6","243",",,,6","-2.76",",6","1.36",",,,6","-6.88",",,,6","","","","","","","",""
"USC00108076","1907-01","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","7",",6","3",",6","0",",6","29",",6","5",",6","13",",6","31",",6","25",",6","0",",6","0",",6","","","","","19070116","+,,6","19070128","+,,6","19070112",",,6","","","19070112",",,6","19070130",",,6","-30.0",",6,16,+","102",",,6,28,+","58",",,6,12,","3.6",",,6,12,","7.2",",6,30,","2618.1","6","886.6",",6","14.7",",,,6","220",",,,6","-10.27",",6","-4.93",",,,6","-15.61",",,,6","","","","","","","",""
"USC00108076","1907-02","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","6",",6","4",",6","0",",6","28",",6","3",",6","0",",6","28",",6","6",",6","0",",6","0",",6","","","","","19070217",",,6","19070204",",,6","19070202",",,6","","","19070202",",,6","19070220",",,6","-15.0",",6,17,","178",",,6,04,","102",",,6,02,","4.1",",,6,02,","10.0",",6,20,","3200.5","6","582.4",",6","16.5",",,,6","257",",,,6","-2.47",",6","3.18",",,,6","-8.11",",,,6","","","","","","","",""
"USC00108076","1907-03","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","11",",6","4",",6","0",",6","","","2",",6","0",",6","26",",6","0",",6","0",",6","0",",6","","","","","19070304",",,6","","","19070326",",,6","","","19070319",",,6","19070331",",,6","-6.1",",6,04,","","","76",",,6,26,","6.9",",,6,19,","18.9",",6,31,","3662.6","6","462.1",",6","23.5",",,,6","109",",,,6","3.43",",6","8.84",",,,6","-1.99",",,,6","","","","","","","",""
"USC00108076","1907-04","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","7",",6","1",",6","0",",6","","","1",",6","0",",6","24",",6","0",",6","2",",6","0",",6","","","","","19070429","+,,6","","","19070406",",,6","","","19070428",",,6","19070413",",,6","-8.9",",6,29,+","","","25",",,6,06,","3.0",",,6,28,","22.2",",6,13,","4012.8","6","350.2",",6","12.1",",,,6","25",",,,6","6.66",",6","14.98",",,,6","-1.67",",,,6","","","","","","","",""
"USC00108076","1907-05","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","5",",6","1",",6","0",",6","","","0",",6","0",",6","11",",6","0",",6","13",",6","0",",6","","","","","19070505","+,,6","","","19070531","+,,6","","","19070518",",,6","19070531",",,6","-4.4",",6,05,+","","","0",",,6,31,+","6.4",",,6,18,","27.8",",6,31,","4239.8","6","227.0",",6","13.3",",,,6","0",",,,6","11.01",",6","19.74",",,,6","2.28",",,,6","","","","","","","",""
"USC00108076","1907-06","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","1.1","6","1.1",",6","13",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","14",",6","0",",6","","","","","19070617",",,6","","","19070630","+,,6","","","19070621",",,6","19070628",",,6","0.6",",6,17,","","","0",",,6,30,+","19.6",",,6,21,","28.3",",6,28,","4401.4","6","161.6",",6","79.4",",,,6","0",",,,6","12.99",",6","20.41",",,,6","5.56",",,,6","","","","","","","",""
"USC00108076","1907-07","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","15.2","6","14.1","1,6","11",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","27","1,6","1","1,6","","","","","19070716",",,6","","","19070731","+,,6","","","19070715",",,6","19070731",",1,6","4.4",",6,16,","","","0",",,6,31,+","32.3",",,6,15,","32.2","1,6,31,","43.9","6","43.9","1,6","60.6",",,,6","0",",,,6","17.35","1,6","26.64","1,,,6","8.05",",,,6","","","","","","","",""
"USC00108076","1907-08","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","22.7","6","7.5","1,6","5",",6","4",",6","0",",6","","","0",",6","0",",6","2",",6","0","1,6","27","1,6","3","1,6","","","","","19070820","+,,6","","","19070831","+,,6","","","19070810",",,6","19070806",",1,6","-0.6",",6,20,+","","","0",",,6,31,+","10.4",",,6,10,","33.3","1,6,06,","134.3","6","90.4","1,6","25.9",",,,6","0",",,,6","15.67","1,6","26.50","1,,,6","4.85",",,,6","","","","","","","",""
"USC00108076","1907-09","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","24.1","6","1.4",",6","2",",6","1",",6","0",",6","","","","","0",",6","9",",6","0",",6","21",",6","0",",6","","","","","19070920",",,6","","","","","","","19070905",",,6","19070911","+,,6","-5.0",",6,20,","","","","","4.8",",,6,05,","29.4",",6,11,+","303.4","6","169.1",",6","5.3",",,,6","","","12.74",",6","22.80",",,,6","2.69",",,,6","","","","","","","",""
"USC00108076","1907-10","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","24.1","6","0.0",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","21",",6","0",",6","4",",6","0",",6","","","","","19071027","+,,6","","","19071031","+,,6","","","19071028",",,6","19071005",",,6","-5.6",",6,27,+","","","0",",,6,31,+","9.1",",,6,28,","22.2",",6,05,","620.2","6","316.8",",6","20.4",",,,6","0",",,,6","8.11",",6","17.45",",,,6","-1.23",",,,6","","","","","","","",""
"USC00108076","1907-11","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","24.1","6","0.0",",6","7",",6","2",",6","0",",6","","","3",",6","0",",6","28",",6","0",",6","0",",6","0",",6","","","","","19071123",",,6","","","19071123",",,6","","","19071125",",,6","19071101",",,6","-10.6",",6,23,","","","30",",,6,23,","11.4",",,6,25,","13.3",",6,01,","1150.5","6","530.3",",6","19.6",",,,6","85",",,,6","0.66",",6","7.37",",,,6","-6.05",",,,6","","","","","","","",""
"USC00108076","1907-12","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","24.1","6","0.0",",6","6",",6","2",",6","0",",6","","","2",",6","3",",6","31",",6","16",",6","0",",6","0",",6","","","","","19071219",",,6","","","19071222",",,6","","","19071222",",,6","19071207",",,6","-23.9",",6,19,","","","89",",,6,22,","5.3",",,6,22,","7.8",",6,07,","1896.9","6","746.4",",6","11.2",",,,6","199",",,,6","-5.74",",6","-0.57",",,,6","-10.91",",,,6","","","","","","","",""
"USC00108076","1908-01","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","4",",6","0",",6","0",",6","31",",6","0",",6","8",",6","31",",6","23",",6","0",",6","0",",6","","","","","19080113",",,6","19080131","+,,6","19080109",",,6","","","19080109",",,6","19080120",",,6","-24.4",",6,13,","25",",,6,31,+","13",",,6,09,","1.0",",,6,09,","7.2",",6,20,","2721.7","6","824.8",",6","2.6",",,,6","33",",,,6","-8.27",",6","-1.25",",,,6","-15.29",",,,6","","","","","","","",""
"USC00108076","1908-02","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","5",",6","0",",6","0",",6","","","1",",6","2",",6","29",",6","5",",6","0",",6","0",",6","","","","","19080201",",,6","","","19080204",",,6","","","19080204",",,6","19080227","+,,6","-26.7",",6,01,","","","25",",,6,04,","0.5",",,6,04,","8.9",",6,27,+","3326.5","6","604.8",",6","1.7",",,,6","45",",,,6","-2.52",",6","3.42",",,,6","-8.46",",,,6","","","","","","","",""
"USC00108076","1908-03","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","","","0",",6","0",",6","26",",6","0",",6","0",",6","0",",6","","","","","19080329",",,6","","","19080331","+,,6","","","19080316",",,6","19080324","+,,6","-11.1",",6,29,","","","0",",T,6,31,+","9.1",",,6,16,","18.9",",6,24,+","3811.5","6","485.0",",6","11.0",",,,6","0",",T,,6","2.69",",6","9.30",",,,6","-3.93",",,,6","","","","","","","",""
"USC00108076","1908-04","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","21",",6","0",",6","11",",6","0",",6","","","","","19080405",",,6","","","19080425","+,,6","","","19080423",",,6","19080419",",,6","-7.8",",6,05,","","","0",",T,6,25,+","3.0",",,6,23,","27.8",",6,19,","4118.2","6","306.7",",6","4.4",",,,6","0",",T,,6","8.11",",6","18.40",",,,6","-2.18",",,,6","","","","","","","",""
"USC00108076","1908-05","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","17",",6","8",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","8",",6","0",",6","","","","","19080505",",,6","","","19080509",",,6","","","19080530",",,6","19080506",",,6","-1.7",",6,05,","","","0",",T,6,09,","17.5",",,6,30,","28.3",",6,06,","4363.9","6","245.7",",6","63.1",",,,6","0",",T,,6","10.41",",6","17.85",",,,6","2.96",",,,6","","","","","","","",""
"USC00108076","1908-06","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.3","6","0.3",",6","15",",6","7",",6","1",",6","","","1",",6","0",",6","1",",6","0",",6","17",",6","1",",6","","","","","19080601",",,6","","","19080601",",,6","","","19080601",",,6","19080625",",,6","0.0",",6,01,","","","51",",,6,01,","33.8",",,6,01,","32.2",",6,25,","4516.2","6","152.3",",6","72.3",",,,6","51",",,,6","13.27",",6","21.39",",,,6","5.15",",,,6","","","","","","","",""
"USC00108076","1908-07","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","66.5","6","66.2",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","","","19080706",",,6","","","","","","","19080723",",,6","19080731",",,6","1.7",",6,06,","","","","","3.8",",,6,23,","36.7",",6,31,","9.5","6","9.5",",6","12.1",",,,6","","","20.16",",6","31.64",",,,6","8.69",",,,6","","","","","","","",""
"USC00108076","1908-08","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","97.4","6","30.9",",6","4",",6","2",",6","0",",6","","","","","0",",6","4",",6","0",",6","29",",6","10",",6","","","","","19080831",",,6","","","","","","","19080822",",,6","19080801",",,6","-2.2",",6,31,","","","","","4.6",",,6,22,","38.3",",6,01,","66.0","6","56.5",",6","8.9",",,,6","","","17.51",",6","28.94",",,,6","6.07",",,,6","","","","","","","",""
"USC00108076","1908-09","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","97.4","6","0.0",",6","6",",6","2",",6","0",",6","","","","","0",",6","9",",6","0",",6","23",",6","2",",6","","","","","19080926",",,6","","","","","","","19080917",",,6","19080904",",,6","-7.2",",6,26,","","","","","21.1",",,6,17,","32.8",",6,04,","213.9","6","147.9",",6","33.9",",,,6","","","13.40",",6","23.57",",,,6","3.24",",,,6","","","","","","","",""
"USC00108076","1908-10","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","97.4","6","0.0",",6","7",",6","2",",6","0",",6","","","0",",6","0",",6","23",",6","0",",6","2",",6","0",",6","","","","","19081022",",,6","","","19081019","+,,6","","","19081002",",,6","19081010","+,,6","-11.1",",6,22,","","","0",",T,6,19,+","5.6",",,6,02,","21.1",",6,10,+","600.4","6","386.5",",6","13.8",",,,6","0",",T,,6","5.86",",6","13.56",",,,6","-1.83",",,,6","","","","","","","",""
"USC00108076","1908-11","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","97.4","6","0.0",",6","4",",6","0",",6","0",",6","","","1",",6","0",",6","30",",6","3",",6","0",",6","0",",6","","","","","19081128",",,6","","","19081122",",,6","","","19081122",",,6","19081102",",,6","-15.0",",6,28,","","","25",",,6,22,","2.3",",,6,22,","15.0",",6,02,","1145.0","6","544.6",",6","3.4",",,,6","38",",,,6","0.18",",6","7.40",",,,6","-7.04",",,,6","","","","","","","",""
"USC00108076","1908-12","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","97.4","6","0.0","1,6","5",",6","1",",6","0",",6","20","5,6","4",",6","7",",6","31",",6","16","1,6","0","1,6","0","1,6","","","","","19081220","+,,6","19081225","+,5,6","19081212",",,6","","","19081212",",,6","19081226",",1,6","-25.6",",6,20,+","76","5,,6,25,+","76",",,6,12,","4.3",",,6,12,","7.8","1,6,26,","1906.1","6","761.1","1,6","8.3",",,,6","159",",,,6","-7.08","1,6","-1.39","1,,,6","-12.78",",,,6","","","","","","","",""
"USC00108076","1909-01","45.2","-113.86667","1232.6","SALMON MUNICIPAL AIRPORT, ID US","","","0.0","6","0.0",",6","13",",6","3",",6","0",",6","","","4",",6","2",",6","29",",6","10",",6","0",",6","0",",6","","","","","19090129","+,,6","","","19090105",",,6","","","19090122",",,6","19090120",",,6","-17.8",",6,29,+","","","64",",,6,05,","4.6",",,6,22,","12.8",",6,20,","2545.5","6","639.4",",6","21.6",",,,6","222",",,,6","-2.29",",6","2.71",",,,6","-7.30",",,,6","","","","","","","",""
