"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"GG000037401","1936-01","42.5","43.1","1145.0","NIKORCMINDA, GG","11",",I","8",",I","2",",I","19360113",",,I","32.3",",,I,13,","112.4",",,,I"
"GG000037401","1936-02","42.5","43.1","1145.0","NIKORCMINDA, GG","13",",I","10",",I","1",",I","19360215",",,I","25.9",",,I,15,","114.2",",,,I"
"GG000037401","1936-03","42.5","43.1","1145.0","NIKORCMINDA, GG","9",",I","8",",I","1",",I","19360322",",,I","44.5",",,I,22,","102.9",",,,I"
"GG000037401","1936-04","42.5","43.1","1145.0","NIKORCMINDA, GG","18",",I","12",",I","2",",I","19360411",",,I","36.1",",,I,11,","160.2",",,,I"
"GG000037401","1936-05","42.5","43.1","1145.0","NIKORCMINDA, GG","19",",I","12",",I","2",",I","19360527",",,I","55.6",",,I,27,","190.0",",,,I"
"GG000037401","1936-06","42.5","43.1","1145.0","NIKORCMINDA, GG","15",",I","9",",I","0",",I","19360608",",,I","15.7",",,I,08,","82.5",",,,I"
"GG000037401","1936-07","42.5","43.1","1145.0","NIKORCMINDA, GG","16","1,I","10","1,I","1","1,I","19360716",",1,I","39.8","1,,I,16,","117.7","1,,,I"
"GG000037401","1936-08","42.5","43.1","1145.0","NIKORCMINDA, GG","12",",I","9",",I","1",",I","19360826",",,I","46.6",",,I,26,","115.3",",,,I"
"GG000037401","1936-09","42.5","43.1","1145.0","NIKORCMINDA, GG","16",",I","11",",I","3",",I","19360919",",,I","61.7",",,I,19,","187.0",",,,I"
"GG000037401","1936-10","42.5","43.1","1145.0","NIKORCMINDA, GG","18",",I","15",",I","5",",I","19361016",",,I","56.0",",,I,16,","341.6",",,,I"
"GG000037401","1936-11","42.5","43.1","1145.0","NIKORCMINDA, GG","16",",I","9",",I","1",",I","19361128",",,I","29.8",",,I,28,","128.9",",,,I"
"GG000037401","1936-12","42.5","43.1","1145.0","NIKORCMINDA, GG","14","1,I","7","1,I","0","1,I","19361229",",1,I","16.7","1,,I,29,","66.7","1,,,I"
"GG000037401","1937-01","42.5","43.1","1145.0","NIKORCMINDA, GG","17","1,I","8","1,I","4","1,I","19370129",",1,I","59.4","1,,I,29,","208.7","1,,,I"
"GG000037401","1937-02","42.5","43.1","1145.0","NIKORCMINDA, GG","16",",I","7",",I","0",",I","19370212",",,I","18.5",",,I,12,","78.7",",,,I"
"GG000037401","1937-03","42.5","43.1","1145.0","NIKORCMINDA, GG","5",",I","2",",I","0",",I","19370303",",,I","4.7",",,I,03,","10.8",",,,I"
"GG000037401","1937-04","42.5","43.1","1145.0","NIKORCMINDA, GG","15","1,I","7","1,I","1","1,I","19370407",",1,I","27.2","1,,I,07,","97.4","1,,,I"
"GG000037401","1937-05","42.5","43.1","1145.0","NIKORCMINDA, GG","20",",I","13",",I","0",",I","19370528",",,I","14.5",",,I,28,","93.8",",,,I"
"GG000037401","1937-06","42.5","43.1","1145.0","NIKORCMINDA, GG","19",",I","15",",I","0",",I","19370616",",,I","20.1",",,I,16,","108.1",",,,I"
"GG000037401","1937-07","42.5","43.1","1145.0","NIKORCMINDA, GG","9",",I","3",",I","0",",I","19370708",",,I","8.6",",,I,08,","21.7",",,,I"
"GG000037401","1937-08","42.5","43.1","1145.0","NIKORCMINDA, GG","19","1,I","14","1,I","4","1,I","19370816",",1,I","46.3","1,,I,16,","255.6","1,,,I"
"GG000037401","1937-09","42.5","43.1","1145.0","NIKORCMINDA, GG","7",",I","5",",I","1",",I","19370928",",,I","53.6",",,I,28,","115.0",",,,I"
"GG000037401","1937-10","42.5","43.1","1145.0","NIKORCMINDA, GG","11",",I","9",",I","1",",I","19371017",",,I","41.9",",,I,17,","107.9",",,,I"
"GG000037401","1937-11","42.5","43.1","1145.0","NIKORCMINDA, GG","11",",I","6",",I","0",",I","19371126",",,I","25.3",",,I,26,","69.7",",,,I"
"GG000037401","1937-12","42.5","43.1","1145.0","NIKORCMINDA, GG","11","5,I","5","5,I","1","5,I","19371208",",5,I","58.2","5,,I,08,","87.4","5,,,I"
"GG000037401","1938-01","42.5","43.1","1145.0","NIKORCMINDA, GG","17","1,I","8","1,I","0","1,I","19380101",",1,I","15.4","1,,I,01,","65.9","1,,,I"
"GG000037401","1938-02","42.5","43.1","1145.0","NIKORCMINDA, GG","19","2,I","12","2,I","0","2,I","19380220",",2,I","19.7","2,,I,20,","128.0","2,,,I"
"GG000037401","1938-03","42.5","43.1","1145.0","NIKORCMINDA, GG","19",",I","10",",I","2",",I","19380311",",,I","88.3",",,I,11,","230.8",",,,I"
"GG000037401","1938-04","42.5","43.1","1145.0","NIKORCMINDA, GG","20","1,I","14","1,I","1","1,I","19380402",",1,I","62.0","1,,I,02,","164.9","1,,,I"
"GG000037401","1938-05","42.5","43.1","1145.0","NIKORCMINDA, GG","17","1,I","9","1,I","1","1,I","19380527",",1,I","26.6","1,,I,27,","115.4","1,,,I"
"GG000037401","1938-06","42.5","43.1","1145.0","NIKORCMINDA, GG","10",",I","7",",I","0",",I","19380604",",,I","24.0",",,I,04,","61.6",",,,I"
"GG000037401","1938-07","42.5","43.1","1145.0","NIKORCMINDA, GG","8",",I","7",",I","0",",I","19380716",",,I","11.1",",,I,16,","35.8",",,,I"
"GG000037401","1938-08","42.5","43.1","1145.0","NIKORCMINDA, GG","8",",I","3",",I","1",",I","19380801",",,I","42.5",",,I,01,","57.0",",,,I"
"GG000037401","1938-09","42.5","43.1","1145.0","NIKORCMINDA, GG","13",",I","10",",I","2",",I","19380926",",,I","52.4",",,I,26,","171.8",",,,I"
"GG000037401","1938-10","42.5","43.1","1145.0","NIKORCMINDA, GG","8",",I","5",",I","0",",I","19381010",",,I","11.8",",,I,10,","31.7",",,,I"
"GG000037401","1938-11","42.5","43.1","1145.0","NIKORCMINDA, GG","10",",I","7",",I","1",",I","19381119",",,I","34.5",",,I,19,","90.3",",,,I"
"GG000037401","1938-12","42.5","43.1","1145.0","NIKORCMINDA, GG","15",",I","10",",I","0",",I","19381211",",,I","9.0",",,I,11,","65.6",",,,I"
"GG000037401","1939-01","42.5","43.1","1145.0","NIKORCMINDA, GG","11",",I","8",",I","1",",I","19390110",",,I","28.1",",,I,10,","85.6",",,,I"
"GG000037401","1939-02","42.5","43.1","1145.0","NIKORCMINDA, GG","15",",I","10",",I","1",",I","19390209",",,I","30.7",",,I,09,","129.1",",,,I"
"GG000037401","1939-03","42.5","43.1","1145.0","NIKORCMINDA, GG","21","1,I","18","1,I","0","1,I","19390310",",1,I","18.4","1,,I,10,","148.1","1,,,I"
"GG000037401","1939-04","42.5","43.1","1145.0","NIKORCMINDA, GG","13",",I","7",",I","0",",I","19390412",",,I","24.2",",,I,12,","71.8",",,,I"
"GG000037401","1939-05","42.5","43.1","1145.0","NIKORCMINDA, GG","14",",I","7",",I","1",",I","19390514",",,I","44.3",",,I,14,","125.7",",,,I"
"GG000037401","1939-06","42.5","43.1","1145.0","NIKORCMINDA, GG","21",",I","11",",I","0",",I","19390620",",,I","21.3",",,I,20,","112.6",",,,I"
"GG000037401","1939-07","42.5","43.1","1145.0","NIKORCMINDA, GG","15",",I","10",",I","2",",I","19390708",",,I","53.3",",,I,08,","159.1",",,,I"
"GG000037401","1939-08","42.5","43.1","1145.0","NIKORCMINDA, GG","19",",I","14",",I","1",",I","19390809",",,I","33.0",",,I,09,","176.1",",,,I"
"GG000037401","1939-09","42.5","43.1","1145.0","NIKORCMINDA, GG","13",",I","12",",I","4",",I","19390926",",,I","68.0",",,I,26,","225.5",",,,I"
"GG000037401","1939-10","42.5","43.1","1145.0","NIKORCMINDA, GG","18","1,I","13","1,I","3","1,I","19391005",",1,I","60.2","1,,I,05,","240.3","1,,,I"
"GG000037401","1939-11","42.5","43.1","1145.0","NIKORCMINDA, GG","19",",I","9",",I","1",",I","19391104",",,I","47.4",",,I,04,","132.1",",,,I"
"GG000037401","1939-12","42.5","43.1","1145.0","NIKORCMINDA, GG","20","1,I","12","1,I","2","1,I","19391203",",1,I","47.8","1,,I,03,","168.5","1,,,I"
"GG000037401","1940-01","42.5","43.1","1145.0","NIKORCMINDA, GG","17",",I","14",",I","3",",I","19400115",",,I","46.6",",,I,15,","265.8",",,,I"
"GG000037401","1940-02","42.5","43.1","1145.0","NIKORCMINDA, GG","15",",I","8",",I","0",",I","19400225",",,I","9.0",",,I,25,","57.9",",,,I"
"GG000037401","1940-03","42.5","43.1","1145.0","NIKORCMINDA, GG","13",",I","8",",I","0",",I","19400308",",,I","18.0",",,I,08,","69.6",",,,I"
"GG000037401","1940-04","42.5","43.1","1145.0","NIKORCMINDA, GG","8",",I","3",",I","0",",I","19400404",",,I","11.2",",,I,04,","32.8",",,,I"
"GG000037401","1940-05","42.5","43.1","1145.0","NIKORCMINDA, GG","17",",I","10",",I","0",",I","19400515",",,I","16.7",",,I,15,","85.4",",,,I"
"GG000037401","1940-06","42.5","43.1","1145.0","NIKORCMINDA, GG","17",",I","9",",I","1",",I","19400611",",,I","41.4",",,I,11,","150.6",",,,I"
"GG000037401","1940-07","42.5","43.1","1145.0","NIKORCMINDA, GG","14",",I","6",",I","0",",I","19400703",",,I","22.6",",,I,03,","60.7",",,,I"
"GG000037401","1940-08","42.5","43.1","1145.0","NIKORCMINDA, GG","6","1,I","2","1,I","0","1,I","19400817",",1,I","16.7","1,,I,17,","29.1","1,,,I"
"GG000037401","1940-09","42.5","43.1","1145.0","NIKORCMINDA, GG","10",",I","3",",I","2",",I","19400915",",,I","57.1",",,I,15,","95.7",",,,I"
"GG000037401","1940-10","42.5","43.1","1145.0","NIKORCMINDA, GG","24",",I","17",",I","5",",I","19401024",",,I","68.9",",,I,24,","345.5",",,,I"
"GG000037401","1940-11","42.5","43.1","1145.0","NIKORCMINDA, GG","8","1,I","6","1,I","0","1,I","19401106",",1,I","24.2","1,,I,06,","59.6","1,,,I"
"GG000037401","1940-12","42.5","43.1","1145.0","NIKORCMINDA, GG","21",",I","18",",I","3",",I","19401226",",,I","44.8",",,I,26,","293.1",",,,I"
"GG000037401","1941-01","42.5","43.1","1145.0","NIKORCMINDA, GG","21",",I","17",",I","1",",I","19410103",",,I","29.3",",,I,03,","176.3",",,,I"
"GG000037401","1941-02","42.5","43.1","1145.0","NIKORCMINDA, GG","14","1,I","9","1,I","0","1,I","19410226",",1,I","13.6","1,,I,26,","64.3","1,,,I"
"GG000037401","1941-03","42.5","43.1","1145.0","NIKORCMINDA, GG","19","1,I","16","1,I","0","1,I","19410315",",1,I","20.4","1,,I,15,","161.8","1,,,I"
"GG000037401","1941-04","42.5","43.1","1145.0","NIKORCMINDA, GG","9",",I","4",",I","0",",I","19410413",",,I","20.4",",,I,13,","47.1",",,,I"
"GG000037401","1941-05","42.5","43.1","1145.0","NIKORCMINDA, GG","18",",I","10",",I","1",",I","19410527",",,I","31.4",",,I,27,","130.0",",,,I"
"GG000037401","1941-06","42.5","43.1","1145.0","NIKORCMINDA, GG","12",",I","9",",I","0",",I","19410611",",,I","22.7",",,I,11,","82.5",",,,I"
"GG000037401","1941-07","42.5","43.1","1145.0","NIKORCMINDA, GG","11","2,I","4","2,I","1","2,I","19410701",",2,I","28.0","2,,I,01,","70.9","2,,,I"
"GG000037401","1941-08","42.5","43.1","1145.0","NIKORCMINDA, GG","10",",I","2",",I","1",",I","19410824",",,I","33.5",",,I,24,","59.3",",,,I"
"GG000037401","1941-09","42.5","43.1","1145.0","NIKORCMINDA, GG","13",",I","10",",I","1",",I","19410928",",,I","27.9",",,I,28,","95.3",",,,I"
"GG000037401","1941-10","42.5","43.1","1145.0","NIKORCMINDA, GG","11","3,I","8","3,I","2","3,I","19411007",",3,I","66.4","3,,I,07,","174.4","3,,,I"
"GG000037401","1941-11","42.5","43.1","1145.0","NIKORCMINDA, GG","22",",I","17",",I","6",",I","19411107",",,I","66.3",",,I,07,","336.8",",,,I"
"GG000037401","1941-12","42.5","43.1","1145.0","NIKORCMINDA, GG","20",",I","12",",I","2",",I","19411205",",,I","29.2",",,I,05,","147.0",",,,I"
"GG000037401","1942-01","42.5","43.1","1145.0","NIKORCMINDA, GG","20","1,I","9","1,I","0","1,I","19420125",",1,I","18.4","1,,I,25,","101.2","1,,,I"
"GG000037401","1942-02","42.5","43.1","1145.0","NIKORCMINDA, GG","8",",I","3",",I","0",",I","19420227",",,I","6.1",",,I,27,","20.6",",,,I"
"GG000037401","1942-03","42.5","43.1","1145.0","NIKORCMINDA, GG","18",",I","7",",I","0",",I","19420314",",,I","14.9",",,I,14,","68.0",",,,I"
"GG000037401","1942-04","42.5","43.1","1145.0","NIKORCMINDA, GG","8","2,I","6","2,I","0","2,I","19420418",",2,I","22.7","2,,I,18,","70.3","2,,,I"
"GG000037401","1942-05","42.5","43.1","1145.0","NIKORCMINDA, GG","17",",I","11",",I","0",",I","19420520",",,I","17.8",",,I,20,","86.3",",,,I"
"GG000037401","1942-06","42.5","43.1","1145.0","NIKORCMINDA, GG","4",",I","3",",I","0",",I","19420607",",,I","13.1",",,I,07,","30.2",",,,I"
"GG000037401","1942-07","42.5","43.1","1145.0","NIKORCMINDA, GG","13",",I","7",",I","0",",I","19420710",",,I","24.7",",,I,10,","70.7",",,,I"
"GG000037401","1942-08","42.5","43.1","1145.0","NIKORCMINDA, GG","4","1,I","3","1,I","1","1,I","19420820",",1,I","56.7","1,,I,20,","65.1","1,,,I"
"GG000037401","1942-09","42.5","43.1","1145.0","NIKORCMINDA, GG","12",",I","8",",I","0",",I","19420914",",,I","14.9",",,I,14,","76.2",",,,I"
"GG000037401","1942-10","42.5","43.1","1145.0","NIKORCMINDA, GG","13","2,I","11","2,I","1","2,I","19421018",",2,I","38.4","2,,I,18,","101.5","2,,,I"
"GG000037401","1942-11","42.5","43.1","1145.0","NIKORCMINDA, GG","21",",I","13",",I","2",",I","19421121",",,I","33.4",",,I,21,","150.1",",,,I"
"GG000037401","1942-12","42.5","43.1","1145.0","NIKORCMINDA, GG","8",",I","6",",I","0",",I","19421210",",,I","19.3",",,I,10,","57.6",",,,I"
"GG000037401","1943-01","42.5","43.1","1145.0","NIKORCMINDA, GG","15","2,I","6","2,I","0","2,I","19430115",",2,I","15.5","2,,I,15,","58.2","2,,,I"
"GG000037401","1943-02","42.5","43.1","1145.0","NIKORCMINDA, GG","12",",I","9",",I","0",",I","19430219",",,I","12.5",",,I,19,","75.0",",,,I"
"GG000037401","1943-03","42.5","43.1","1145.0","NIKORCMINDA, GG","12","2,I","5","2,I","0","2,I","19430304",",2,I","7.5","2,,I,04,","35.6","2,,,I"
"GG000037401","1943-04","42.5","43.1","1145.0","NIKORCMINDA, GG","10","2,I","6","2,I","0","2,I","19430406",",2,I","19.2","2,,I,06,","45.1","2,,,I"
"GG000037401","1943-05","42.5","43.1","1145.0","NIKORCMINDA, GG","15","1,I","9","1,I","0","1,I","19430529",",1,I","12.7","1,,I,29,","77.0","1,,,I"
"GG000037401","1943-06","42.5","43.1","1145.0","NIKORCMINDA, GG","10","2,I","9","2,I","0","2,I","19430607",",2,I","12.4","2,,I,07,","51.1","2,,,I"
"GG000037401","1943-07","42.5","43.1","1145.0","NIKORCMINDA, GG","9","1,I","3","1,I","1","1,I","19430705",",1,I","44.2","1,,I,05,","57.4","1,,,I"
"GG000037401","1943-08","42.5","43.1","1145.0","NIKORCMINDA, GG","11","1,I","4","1,I","1","1,I","19430822",",1,I","98.3","1,,I,22,","119.9","1,,,I"
"GG000037401","1943-09","42.5","43.1","1145.0","NIKORCMINDA, GG","9",",I","6",",I","0",",I","19430911",",,I","20.0",",,I,11,","41.2",",,,I"
"GG000037401","1943-10","42.5","43.1","1145.0","NIKORCMINDA, GG","8","1,I","6","1,I","0","1,I","19431013",",1,I","23.2","1,,I,13,","74.6","1,,,I"
"GG000037401","1943-11","42.5","43.1","1145.0","NIKORCMINDA, GG","13","1,I","8","1,I","1","1,I","19431126",",1,I","40.1","1,,I,26,","118.8","1,,,I"
"GG000037401","1943-12","42.5","43.1","1145.0","NIKORCMINDA, GG","14","1,I","8","1,I","0","1,I","19431210",",1,I","21.2","1,,I,10,","85.2","1,,,I"
"GG000037401","1944-01","42.5","43.1","1145.0","NIKORCMINDA, GG","15",",I","9",",I","2",",I","19440114",",,I","31.6",",,I,14,","147.0",",,,I"
"GG000037401","1944-02","42.5","43.1","1145.0","NIKORCMINDA, GG","16","2,I","11","2,I","3","2,I","19440225",",2,I","36.6","2,,I,25,","159.9","2,,,I"
"GG000037401","1944-03","42.5","43.1","1145.0","NIKORCMINDA, GG","16",",I","10",",I","1",",I","19440328",",,I","27.4",",,I,28,","96.4",",,,I"
"GG000037401","1944-04","42.5","43.1","1145.0","NIKORCMINDA, GG","10","1,I","9","1,I","0","1,I","19440417",",1,I","11.2","1,,I,17,","41.6","1,,,I"
"GG000037401","1944-05","42.5","43.1","1145.0","NIKORCMINDA, GG","19","1,I","16","1,I","1","1,I","19440513",",1,I","25.7","1,,I,13,","193.7","1,,,I"
"GG000037401","1944-06","42.5","43.1","1145.0","NIKORCMINDA, GG","12",",I","10",",I","0",",I","19440623",",,I","25.0",",,I,23,","101.1",",,,I"
"GG000037401","1944-07","42.5","43.1","1145.0","NIKORCMINDA, GG","13",",I","7",",I","0",",I","19440715",",,I","16.7",",,I,15,","61.0",",,,I"
"GG000037401","1944-08","42.5","43.1","1145.0","NIKORCMINDA, GG","14",",I","9",",I","0",",I","19440826",",,I","16.3",",,I,26,","68.8",",,,I"
"GG000037401","1944-09","42.5","43.1","1145.0","NIKORCMINDA, GG","8","2,I","7","2,I","2","2,I","19440921",",2,I","35.1","2,,I,21,","108.4","2,,,I"
"GG000037401","1944-10","42.5","43.1","1145.0","NIKORCMINDA, GG","16",",I","11",",I","1",",I","19441027",",,I","31.1",",,I,27,","128.6",",,,I"
"GG000037401","1944-11","42.5","43.1","1145.0","NIKORCMINDA, GG","7",",I","2",",I","0",",I","19441108",",,I","22.5",",,I,08,","34.8",",,,I"
