"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291982","1975-02","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","0.0",",0","3",",0","1",",0","0",",0","","","","","0",",0","24",",0","1",",0","0",",0","0",",0","19750223",",,0","","","","","19750222",",,0","19750228",",,0","-16.1",",0,23,","","","","","7.1",",,0,22,","15.6",",0,28,","","","","","424.0",",0","","","","","9.2",",,,0","","","3.19",",0","9.41",",,,0","-3.04",",,,0","",""
"USC00291982","1975-03","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","0.0",",0","5",",0","2",",0","0",",0","0",",0","0","3,0","0",",0","16",",0","0",",0","0",",0","0",",0","19750330",",,0","19750331","+,,0","19750331","+,3,0","19750309",",,0","19750326","+,,0","-5.6",",0,30,","0",",,0,31,+","0","3,,0,31,+","11.9",",,0,09,","20.6",",0,26,+","","","","","332.9",",0","","","","","16.8",",,,0","0","3,,,0","7.60",",0","15.08",",,,0","0.11",",,,0","",""
"USC00291982","1975-04","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0","1,0","0",",0","9",",0","0",",0","9",",0","0",",0","19750428","+,,0","19750430","+,,0","19750407",",1,0","19750412",",,0","19750426",",,0","-2.2",",0,28,+","0",",,0,30,+","0","1,T,0,07,","10.2",",,0,12,","25.6",",0,26,","","","","","237.4",",0","","","","","11.2",",,,0","0","1,T,,0","10.42",",0","17.93",",,,0","2.91",",,,0","",""
"USC00291982","1975-05","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","4.2",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","28",",0","0",",0","19750502",",,0","19750531","+,,0","19750531","+,,0","19750529",",,0","19750516","+,,0","-5.0",",0,02,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,29,","28.3",",0,16,+","296.8",",,,0","","","106.9",",0","","","","","3.9",",,,0","0",",,,0","15.02",",0","24.72",",,,0","5.32",",,,0","5392",",,,0"
"USC00291982","1975-06","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","105.6","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","8","1,0","19750611",",,0","19750630","+,,0","19750630","+,,0","19750610",",,0","19750629",",1,0","3.9",",0,11,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,10,","34.4","1,0,29,","376.9",",,,0","","","5.6","1,0","","","","","8.4",",,,0","0",",,,0","21.82","1,0","30.77","1,,,0","12.87",",,,0","4726","4,,,0"
"USC00291982","1975-07","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","165.3","1,0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","12","1,0","19750728","+,,0","19750731","+,,0","19750731","+,,0","19750722",",,0","19750702","+,1,0","11.1",",0,28,+","0",",,0,31,+","0",",,0,31,+","12.2",",,0,22,","34.4","1,0,02,+","263.2","1,,,0","0.0","0","0.0","1,0","","","","","58.0",",,,0","0",",,,0","23.92","1,0","31.15","1,,,0","16.68",",,,0","4605",",,,0"
"USC00291982","1975-08","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","178.8",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","19750811",",,0","19750831","+,,0","19750831","+,,0","19750813",",,0","19750809",",,0","12.2",",0,11,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,13,","33.9",",0,09,","307.9",",,,0","0.0","0","0.0",",0","","","","","37.7",",,,0","0",",,,0","24.10",",0","31.58",",,,0","16.62",",,,0","4627",",,,0"
"USC00291982","1975-09","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","39.1",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","19750922",",,0","19750930","+,,0","19750930","+,,0","19750903",",,0","19750903","+,,0","3.9",",0,22,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,03,","33.3",",0,03,+","190.9","4,,,0","37.9","0","37.9",",0","","","","","87.6",",,,0","0",",,,0","18.37",",0","26.08",",,,0","10.66",",,,0","3840",",,,0"
"USC00291982","1975-10","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","0.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","26",",0","0",",0","19751025","+,,0","19751031","+,,0","19751031","+,,0","19751031","+,,0","19751006","+,,0","-3.3",",0,25,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","28.3",",0,06,+","186.6",",,,0","175.4","0","137.5",",0","","","","","0.0",",,,0","0",",,,0","13.92",",0","23.48",",,,0","4.37",",,,0","4362",",,,0"
"USC00291982","1975-11","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","0.0",",0","2",",0","2",",0","0",",0","0",",0","0","2,0","0",",0","22",",0","0",",0","9",",0","0",",0","19751129",",,0","19751130","+,,0","19751130","+,2,0","19751119",",,0","19751109","+,,0","-13.3",",0,29,","0",",,0,30,+","0","2,,0,30,+","6.4",",,0,19,","22.8",",0,09,+","","","540.6","0","365.2",",0","","","","","8.9",",,,0","0","2,,,0","6.16",",0","15.95",",,,0","-3.63",",,,0","4085",",,,0"
"USC00291982","1975-12","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","0",",0","0",",0","19751229",",,0","19751231","+,,0","19751231","+,,0","19751231","+,,0","19751204",",,0","-13.9",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","18.3",",0,04,","","","1047.1","0","506.5",",0","","","","","0.0",",,,0","0",",,,0","1.99",",0","9.93",",,,0","-5.95",",,,0","",""
"USC00291982","1976-01","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19760131","+,,0","19760131","+,,0","19760131","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","","","","","","","0.0",",,,0","0",",,,0","","","","","","","",""
"USC00291982","1976-03","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19760331","+,,0","19760331","+,,0","19760329",",,0","","","","","0",",,0,31,+","0",",,0,31,+","2.8",",,0,29,","","","","","","","","","","","","","5.6",",,,0","0",",,,0","","","","","","","",""
"USC00291982","1976-04","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","0.0","2,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","21","1,0","0","1,0","19760422",",1,0","19760430","+,,0","19760430","+,,0","19760415",",,0","19760422",",1,0","-5.0","1,0,22,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,15,","26.1","1,0,22,","189.3","4,,,0","","","159.5","1,0","","","","","6.1",",,,0","0",",,,0","12.64","2,0","21.17","1,,,0","4.11","1,,,0","4444","2,,,0"
"USC00291982","1976-05","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","23.4",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","0",",0","19760501",",,0","19760531","+,,0","19760531","+,,0","19760507",",,0","19760515",",,0","-7.8",",0,01,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,07,","31.7",",0,15,","263.7","4,,,0","","","66.0",",0","","","","","30.5",",,,0","0",",,,0","16.96",",0","26.23",",,,0","7.69",",,,0","4651",",,,0"
"USC00291982","1976-06","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","148.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","19760613",",,0","19760630","+,,0","19760630","+,,0","19760629","+,,0","19760627",",,0","6.7",",0,13,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,29,+","36.1",",0,27,","313.2",",,,0","","","1.4",",0","","","","","0.0",",T,,0","0",",,,0","23.24",",0","31.87",",,,0","14.60",",,,0","5088",",,,0"
"USC00291982","1976-07","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","163.6",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","19760705",",,0","19760731","+,,0","19760731","+,,0","19760722",",,0","19760709","+,,0","6.7",",0,05,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,22,","35.0",",0,09,+","313.4",",,,0","0.5","0","0.5",",0","","","","","55.7",",,,0","0",",,,0","23.59",",0","31.90",",,,0","15.28",",,,0","4123",",,,0"
"USC00291982","1976-08","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","138.4",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","19760802",",,0","19760831","+,,0","19760831","+,,0","19760825",",,0","19760813","+,,0","7.2",",0,02,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,25,","33.9",",0,13,+","283.1",",,,0","0.5","0","0.0",",0","","","","","31.2",",,,0","0",",,,0","22.80",",0","30.69",",,,0","14.90",",,,0","4750",",,,0"
