"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MG000044272","1961-01","47.75","96.85","1759.0","ULIASTAI, MG","0.0","G","0.0",",G","0",",I","0",",I","0",",I","","","31",",G","31",",G","31",",G","0",",G","0",",G","19610105",",,G","","","19610131","+,,I","19610125",",,G","-40.1",",G,05,","","","0.0",",,I,31,+","-7.5",",G,25,","","","1350.8",",G","0.0",",,,I","-25.24",",G","-18.53",",,,G","-31.95",",,,G"
"MG000044272","1961-02","47.75","96.85","1759.0","ULIASTAI, MG","0.0","G","0.0",",G","0",",I","0",",I","0",",I","","","28",",G","28",",G","28",",G","0",",G","0",",G","19610210",",,G","","","19610228","+,,I","19610225",",,G","-35.8",",G,10,","","","0.0",",,I,28,+","-1.5",",G,25,","","","1048.1",",G","0.0",",,,I","-19.10",",G","-10.91",",,,G","-27.29",",,,G"
"MG000044272","1961-03","47.75","96.85","1759.0","ULIASTAI, MG","0.0","G","0.0",",G","3",",I","2",",I","0",",I","","","17",",G","31",",G","23",",G","0",",G","0",",G","19610302",",,G","","","19610316",",,I","19610331",",,G","-31.2",",G,02,","","","6.0",",,I,16,","6.7",",G,31,","","","918.0",",G","12.0",",,,I","-11.28",",G","-3.22",",,,G","-19.34",",,,G"
"MG000044272","1961-04","47.75","96.85","1759.0","ULIASTAI, MG","0.0","G","0.0",",G","1",",I","1",",I","0",",I","","","0",",G","25",",G","0",",G","0",",G","0",",G","19610407",",,G","","","19610420",",,I","19610418",",,G","-11.9",",G,07,","","","6.0",",,I,20,","20.0",",G,18,","","","429.3",",G","6.0",",,,I","4.02",",G","11.71",",,,G","-3.66",",,,G"
"MG000044272","1961-05","47.75","96.85","1759.0","ULIASTAI, MG","0.0","G","0.0",",G","4",",I","4",",I","0",",I","","","0",",G","13",",G","0",",G","5",",G","0",",G","19610506",",,G","","","19610519","+,,I","19610530",",,G","-9.4",",G,06,","","","7.0",",,I,19,+","23.5",",G,30,","","","331.8",",G","21.0",",,,I","7.63",",G","14.99",",,,G","0.26",",,,G"
"MG000044272","1961-06","47.75","96.85","1759.0","ULIASTAI, MG","2.1","G","2.1",",G","7",",I","2",",I","0",",I","","","0",",G","4",",G","0",",G","11",",G","0",",G","19610602",",,G","","","19610618",",,I","19610608",",,G","-4.8",",G,02,","","","11.0",",,I,18,","30.3",",G,08,","","","169.8",",G","23.0",",,,I","12.74",",G","20.13",",,,G","5.35",",,,G"
"MG000044272","1961-07","47.75","96.85","1759.0","ULIASTAI, MG","3.3","G","1.2",",G","14",",I","10",",I","0",",I","","","0",",G","0",",G","0",",G","12",",G","0",",G","19610717","+,,G","","","19610724",",,I","19610707",",,G","5.2",",G,17,+","","","18.0",",,I,24,","28.0",",G,07,","110.3","G","110.3",",G","104.0",",,,I","14.81",",G","20.82",",,,G","8.81",",,,G"
"MG000044272","1961-08","47.75","96.85","1759.0","ULIASTAI, MG","3.3","G","0.0",",G","13",",I","8",",I","0",",I","","","0",",G","1",",G","0",",G","5",",G","0",",G","19610830",",,G","","","19610822",",,I","19610810",",,G","-1.7",",G,30,","","","15.0",",,I,22,","24.4",",G,10,","289.5","G","179.2",",G","77.0",",,,I","12.55",",G","18.98",",,,G","6.12",",,,G"
"MG000044272","1961-09","47.75","96.85","1759.0","ULIASTAI, MG","3.3","G","0.0",",G","4",",I","2",",I","0",",I","","","0",",G","14",",G","0",",G","1",",G","0",",G","19610928",",,G","","","19610901",",,I","19610903",",,G","-8.7",",G,28,","","","7.0",",,I,01,","22.6",",G,03,","618.1","G","328.6",",G","15.0",",,,I","7.38",",G","14.97",",,,G","-0.21",",,,G"
"MG000044272","1961-10","47.75","96.85","1759.0","ULIASTAI, MG","3.3","G","0.0",",G","4",",I","0",",I","0",",I","","","5",",G","31",",G","11",",G","0",",G","0",",G","19611027",",,G","","","19611025","+,,I","19611008",",,G","-21.0",",G,27,","","","2.0",",,I,25,+","17.5",",G,08,","1285.7","G","667.6",",G","6.0",",,,I","-3.20",",G","4.44",",,,G","-10.85",",,,G"
