"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00264858","1913-12","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","13",",6","13",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","","","19131230",",,6","","","","","","","","","65.3",",,6,30,","","","","","","","","","261.5",",,,6","","","","","","","","","",""
"USC00264858","1914-01","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","14",",6","13",",6","8",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140121",",,6","","","","","","","","","61.5",",,6,21,","","","","","","","","","402.9",",,,6","","","","","","","","","",""
"USC00264858","1914-02","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","5",",6","5",",6","1",",6","","","5",",6","","","","","","","","","","","","","","","","","19140218",",,6","","","19140218",",,6","","","","","","","330",",,6,18,","35.1",",,6,18,","","","","","","","","","82.9",",,,6","864",",,,6","","","","","","","",""
"USC00264858","1914-03","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","1",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19140326",",,6","","","19140326",",,6","","","","","","","13",",,6,26,","1.3",",,6,26,","","","","","","","","","1.3",",,,6","13",",,,6","","","","","","","",""
"USC00264858","1914-04","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","7",",6","6",",6","0",",6","","","5",",6","","","","","","","","","","","","","","","","","19140421",",,6","","","19140421",",,6","","","","","","","254",",,6,21,","24.9",",,6,21,","","","","","","","","","54.4",",,,6","535",",,,6","","","","","","","",""
"USC00264858","1914-05","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","3",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","19140524",",,6","","","19140524",",,6","","","","","","","25",",,6,24,","5.1",",,6,24,","","","","","","","","","11.0",",,,6","25",",,,6","","","","","","","",""
"USC00264858","1914-06","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","3",",6","3",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","19140606",",,6","","","19140619",",,6","","","","","","","25",",,6,06,","10.2",",,6,19,","","","","","","","","","21.9",",,,6","25",",,,6","","","","","","","",""
"USC00264858","1914-07","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19140731","+,,6","","","19140731","+,,6","","","","","","","0",",,6,31,+","0.0",",,6,31,+","","","","","","","","","0.0",",,,6","0",",,,6","","","","","","","",""
"USC00264858","1914-08","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19140831","+,,6","","","19140831","+,,6","","","","","","","0",",,6,31,+","0.0",",,6,31,+","","","","","","","","","0.0",",,,6","0",",,,6","","","","","","","",""
"USC00264858","1914-09","39.16667","-119.91667","2439.9","MARLETTE LAKE, NV US","","","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","19140925",",,6","","","","","","","","","","","13",",,6,25,","","","","","","","","","","","","","13",",,,6","","","","","","","",""
