"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00297386","1954-04","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540430","+,,0","19540430","+,,0","3","","19540414","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","0.3",",,0,14,+","","","","","","","","","","","","","0.6",",,,0","0",",,,0","","","","","","","",""
"USC00297386","1954-05","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","0.3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","30",",0","0",",0","","","19540502",",,0","19540531","+,,0","19540531","+,,0","8","","19540501",",,0","19540507",",,0","-5.0",",0,02,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,01,","31.1",",0,07,","","","","","123.5",",0","","","","","6.6",",,,0","0",",,,0","14.36",",0","27.02",",,,0","1.70",",,,0","",""
"USC00297386","1954-06","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","37.8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","30",",0","9",",0","","","19540607",",,0","19540630","+,,0","19540630","+,,0","7","","19540626","+,,0","19540621",",,0","-1.7",",0,07,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,26,+","36.7",",0,21,","","","","","44.8",",0","","","","","3.2",",,,0","0",",,,0","18.10",",0","30.95",",,,0","5.26",",,,0","",""
"USC00297386","1954-07","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","137.6",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19540714",",,0","19540731","+,,0","19540731","+,,0","20","","19540720",",,0","19540731","+,,0","9.4",",0,14,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,20,","37.2",",0,31,+","","","0.0","0","0.0",",0","","","","","32.9",",,,0","0",",,,0","22.77",",0","33.38",",,,0","12.16",",,,0","",""
"USC00297386","1954-08","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","59.2","4,0","7","4,0","4","4,0","0","4,0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","27","4,0","6","4,0","","","19540827",",4,0","19540831","+,,0","19540831","+,,0","18","","19540821",",4,0","19540801",",4,0","4.4","4,0,27,","0",",,0,31,+","0",",,0,31,+","8.9","4,,0,21,","36.1","4,0,01,","","","1.9","0","1.9","4,0","","","","","50.5",",a,,0","0",",,,0","20.45","4,0","30.00","4,,,0","10.91","4,,,0","",""
"USC00297386","1954-09","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540930","+,,0","19540930","+,,0","4","","19540924",",,0","","","","","0",",,0,30,+","0",",,0,30,+","7.1",",,0,24,","","","","","","","","","","","","","22.1",",,,0","0",",,,0","","","","","","","",""
"USC00297386","1954-10","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","2.8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","28",",0","0",",0","","","19541028",",,0","19541031","+,,0","19541031","+,,0","6","","19541008",",,0","19541022","+,,0","-6.7",",0,28,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,08,","29.4",",0,22,+","","","","","152.3",",0","","","","","25.2",",,,0","0",",,,0","13.51",",0","25.34",",,,0","1.68",",,,0","",""
"USC00297386","1954-11","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","8",",0","0",",0","","","19541106",",,0","19541130","+,,0","19541130","+,,0","","","19541130","+,,0","19541123",",,0","-10.0",",0,06,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","23.9",",0,23,","","","","","355.0",",0","","","","","0.0",",,,0","0",",,,0","6.50",",0","19.30",",,,0","-6.30",",,,0","",""
"USC00297386","1954-12","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","3",",0","28",",0","0",",0","0",",0","0",",0","","","19541230",",,0","19541231","+,,0","19541231","+,,0","","","19541212",",,0","19541203",",,0","-19.4",",0,30,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,12,","18.9",",0,03,","","","","","547.4",",0","","","","","4.0",",,,0","0",",,,0","0.67",",0","11.85",",,,0","-10.50",",,,0","",""
"USC00297386","1955-01","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","3",",0","31",",0","1",",0","0",",0","0",",0","","","19550118",",,0","19550131","+,,0","19550131","+,,0","","","19550115",",,0","19550129",",,0","-19.4",",0,18,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,15,","15.6",",0,29,","","","","","591.1",",0","","","","","54.9",",,,0","0",",,,0","-0.74",",0","7.98",",,,0","-9.45",",,,0","",""
"USC00297386","1955-02","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","","","0","3,0","0",",0","26",",0","0",",0","0",",0","0",",0","","","19550220",",,0","","","19550228","+,3,0","","","19550225",",,0","19550213",",,0","-17.2",",0,20,","","","0","3,,0,28,+","2.3",",,0,25,","20.6",",0,13,","","","","","508.9",",0","","","","","4.6",",,,0","0","3,,,0","0.16",",0","11.07",",,,0","-10.75",",,,0","",""
"USC00297386","1955-03","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0","5,0","0",",0","0",",0","0",",0","","","0",",0","0","4,0","24","4,0","0","5,0","3","5,0","0","5,0","","","19550322",",4,0","","","19550331","+,,0","","","19550331","+,,0","19550325",",5,0","-15.0","4,0,22,","","","0",",,0,31,+","0.0",",,0,31,+","24.4","5,0,25,","","","","","317.6","5,0","","","","","0.0",",,,0","0",",,,0","6.07","5,0","18.51","5,,,0","-6.37","4,,,0","",""
"USC00297386","1955-04","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","18",",0","0",",0","","","19550404",",,0","19550430","+,,0","19550430","+,,0","","","19550422",",,0","19550428","+,,0","-10.6",",0,04,","0",",,0,30,+","0",",,0,30,+","2.3",",,0,22,","25.6",",0,28,+","","","","","295.0",",0","","","","","3.8",",,,0","0",",,,0","8.50",",0","21.49",",,,0","-4.49",",,,0","",""
"USC00297386","1955-05","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.6","0","0.6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","27",",0","0",",0","","","19550503",",,0","19550531","+,,0","19550531","+,,0","6","","19550508",",,0","19550529","+,,0","-4.4",",0,03,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,08,","31.1",",0,29,+","","","","","146.9",",0","","","","","22.4",",,,0","0",",,,0","13.61",",0","25.07",",,,0","2.16",",,,0","",""
"USC00297386","1955-06","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","25.4","0","24.8",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","30",",0","11",",0","","","19550603",",,0","19550630","+,,0","19550630","+,,0","6","","19550612",",,0","19550622",",,0","-2.2",",0,03,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,12,","37.8",",0,22,","","","","","36.1",",0","","","","","25.4",",,,0","0",",,,0","17.95",",0","30.95",",,,0","4.96",",,,0","",""
"USC00297386","1955-07","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","112.0","0","86.6",",0","17",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19550701",",,0","19550731","+,,0","19550731","+,,0","20","","19550719",",,0","19550705",",,0","2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,19,","37.2",",0,05,","","","3.3","0","3.3",",0","","","","","83.1",",,,0","0",",,,0","21.02",",0","31.25",",,,0","10.79",",,,0","",""
"USC00297386","1955-08","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","183.7","0","71.7","3,0","21",",0","12",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","1","3,0","","","19550831",",3,0","19550831","+,,0","19550831","+,,0","24","","19550820",",,0","19550802",",3,0","8.3","3,0,31,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,20,","32.2","3,0,02,","","","3.3","0","0.0","3,0","","","","","102.3",",,,0","0",",,,0","20.89","3,0","29.68","3,,,0","12.11","3,,,0","",""
"USC00297386","1955-09","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","197.7","0","14.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","29","1,0","10","1,0","","","19550930",",1,0","19550930","+,,0","19550930","+,,0","8","","19550930","+,,0","19550904",",1,0","-3.3","1,0,30,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","34.4","1,0,04,","","","48.8","0","45.5","1,0","","","","","0.0",",,,0","0",",,,0","17.25","1,0","30.58","1,,,0","3.92","1,,,0","",""
"USC00297386","1955-10","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","197.7","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","30",",0","0",",0","","","19551031","+,,0","19551031","+,,0","19551031","+,,0","4","","19551004",",,0","19551013","+,,0","-5.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","17.0",",,0,04,","28.3",",0,13,+","","","230.7","0","181.9",",0","","","","","33.3",",,,0","0",",,,0","12.46",",0","24.66",",,,0","0.26",",,,0","",""
"USC00297386","1955-11","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","197.7","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","4",",0","0",",0","","","19551116",",,0","19551130","+,,0","19551130","+,,0","","","19551115",",,0","19551104","+,,0","-12.8",",0,16,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,15,","21.7",",0,04,+","","","617.5","0","386.8",",0","","","","","0.5",",,,0","0",",,,0","5.44",",0","16.71",",,,0","-5.83",",,,0","",""
"USC00297386","1955-12","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","197.7","0","0.0","3,0","3",",0","2",",0","0",",0","0","1,0","1",",0","0","3,0","27","3,0","0","3,0","1","3,0","0","3,0","","","19551209","+,3,0","19551231","+,1,0","19551204",",,0","","","19551202",",,0","19551228",",3,0","-11.1","3,0,09,+","0","1,,0,31,+","25",",,0,04,","14.2",",,0,02,","21.1","3,0,28,","","","1049.4","0","431.9","3,0","","","","","18.8",",,,0","25",",,,0","2.91","3,0","13.10","3,,,0","-7.28","3,,,0","",""
"USC00297386","1956-01","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0","4,0","4",",0","4",",0","0",",0","1",",0","0",",0","0","3,0","25","3,0","0","3,0","0","3,0","0","3,0","","","19560104",",3,0","19560117",",,0","19560117",",,0","","","19560129",",,0","19560111",",3,0","-15.0","3,0,04,","25",",,0,17,","13",",,0,17,","14.5",",,0,29,","20.0","3,0,11,","","","1460.0","0","410.6","3,0","","","","","25.6",",,,0","13",",,,0","3.02","4,0","12.78","3,,,0","-6.74","3,,,0","",""
"USC00297386","1956-02","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","","","4",",0","2",",0","27",",0","0",",0","0",",0","0",",0","","","19560204","+,,0","","","19560217",",,0","","","19560217",",,0","19560222",",,0","-18.3",",0,04,+","","","81",",,0,17,","4.6",",,0,17,","19.4",",0,22,","","","1976.9","0","516.9",",0","","","","","16.7",",,,0","213",",,,0","0.51",",0","10.56",",,,0","-9.54",",,,0","",""
"USC00297386","1956-03","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","15",",0","0",",0","","","19560302",",,0","19560331","+,,0","19560331","+,,0","","","19560331","+,,0","19560324","+,,0","-13.3",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","26.7",",0,24,+","","","2356.3","0","379.4",",0","","","","","0.0",",,,0","0",",,,0","6.09",",0","19.79",",,,0","-7.60",",,,0","",""
"USC00297386","1956-04","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","","","0","1,0","0",",0","27",",0","0",",0","19",",0","0",",0","","","19560405",",,0","","","19560430","+,1,0","1","","19560402",",,0","19560425","+,,0","-11.1",",0,05,","","","0","1,,0,30,+","3.3",",,0,02,","26.1",",0,25,+","","","2636.6","0","280.3",",0","","","","","3.6",",,,0","0","1,,,0","8.99",",0","21.38",",,,0","-3.40",",,,0","",""
"USC00297386","1956-05","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","2.8","0","2.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","31",",0","5",",0","","","19560510",",,0","19560531","+,,0","19560531","+,,0","3","","19560521",",,0","19560531",",,0","-4.4",",0,10,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,21,","35.0",",0,31,","","","2738.7","0","102.1",",0","","","","","12.5",",,,0","0",",,,0","15.13",",0","29.25",",,,0","1.01",",,,0","",""
"USC00297386","1956-06","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","83.7","0","80.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","19560615",",,0","19560630","+,,0","19560630","+,,0","17","","19560610",",,0","19560626",",,0","2.8",",0,15,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,10,","38.9",",0,26,","","","2741.2","0","2.5",",0","","","","","23.6",",,,0","0",",,,0","20.95",",0","33.76",",,,0","8.14",",,,0","",""
"USC00297386","1956-07","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","188.2","0","104.5",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","19560706",",,0","19560731","+,,0","19560731","+,,0","12","","19560731",",,0","19560707",",,0","5.6",",0,06,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,31,","37.2",",0,07,","","","0.0","0","0.0",",0","","","","","57.7",",,,0","0",",,,0","21.70",",0","32.70",",,,0","10.71",",,,0","",""
"USC00297386","1956-08","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","234.0","0","45.8",",0","16",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","19560830",",,0","19560831","+,,0","19560831","+,,0","10","","19560801",",,0","19560810",",,0","2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,01,","37.2",",0,10,","","","6.1","0","6.1",",0","","","","","37.1",",,,0","0",",,,0","19.61",",0","30.77",",,,0","8.46",",,,0","",""
"USC00297386","1956-09","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","254.3","0","20.3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","19560912",",,0","19560930","+,,0","19560930","+,,0","4","","19560906",",,0","19560919","+,,0","0.6",",0,12,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,06,","36.7",",0,19,+","","","18.9","0","12.8",",0","","","","","3.3",",,,0","0",",,,0","18.58",",0","32.95",",,,0","4.22",",,,0","",""
"USC00297386","1956-10","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","254.3","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","25",",0","0",",0","","","19561026",",,0","19561031","+,,0","19561031","+,,0","6","","19561029",",,0","19561006",",,0","-7.8",",0,26,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,29,","30.0",",0,06,","","","221.9","0","203.0",",0","","","","","17.8",",,,0","0",",,,0","11.79",",0","24.55",",,,0","-0.97",",,,0","",""
"USC00297386","1956-11","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","254.3","0","0.0","2,0","1",",0","0",",0","0",",0","0",",0","0",",0","2","1,0","29","1,0","0","1,0","4","1,0","0","1,0","","","19561122",",1,0","19561130","+,,0","19561130","+,,0","","","19561101",",,0","19561112","+,1,0","-18.9","1,0,22,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,01,","23.3","1,0,12,+","","","668.1","0","446.2","1,0","","","","","1.3",",,,0","0",",,,0","2.28","2,0","16.43","1,,,0","-11.88","1,,,0","",""
"USC00297386","1956-12","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","254.3","0","0.0","3,0","2",",0","1",",0","0",",0","0",",0","0",",0","1","2,0","29","2,0","0","2,0","0","2,0","0","2,0","","","19561226",",2,0","19561231","+,,0","19561222","+,,0","","","19561208",",,0","19561201",",2,0","-17.8","2,0,26,","0",",,0,31,+","0",",T,0,22,+","2.8",",,0,08,","18.3","2,0,01,","","","1178.2","0","510.1","2,0","","","","","3.6",",,,0","0",",T,,0","0.20","3,0","12.44","2,,,0","-12.05","2,,,0","",""
"USC00297386","1957-01","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","19570122",",,0","19570131","+,,0","19570130","+,,0","","","19570128",",,0","19570114",",,0","-13.9",",0,22,","0",",,0,31,+","0",",T,0,30,+","21.8",",,0,28,","16.7",",0,14,","","","1667.4","0","489.2",",0","","","","","61.0",",,,0","0",",T,,0","2.55",",0","10.59",",,,0","-5.48",",,,0","",""
"USC00297386","1957-02","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0","1,0","8",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","24","1,0","0","1,0","6","1,0","0","1,0","","","19570201",",1,0","19570228","+,,0","19570228","+,,0","","","19570217",",,0","19570213",",1,0","-11.7","1,0,01,","0",",,0,28,+","0",",,0,28,+","6.9",",,0,17,","24.4","1,0,13,","","","1967.7","0","300.3","1,0","","","","","19.5",",,,0","0",",,,0","7.21","1,0","17.33","1,,,0","-2.91","1,,,0","",""
"USC00297386","1957-03","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0","1,0","9",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","24","1,0","0","1,0","3","1,0","0","1,0","","","19570328",",1,0","19570331","+,,0","19570322",",,0","","","19570319",",,0","19570308",",1,0","-11.7","1,0,28,","0",",,0,31,+","0",",T,0,22,","8.4",",,0,19,","23.9","1,0,08,","","","2321.6","0","353.9","1,0","","","","","25.5",",,,0","0",",T,,0","6.54","1,0","16.11","1,,,0","-3.04","1,,,0","",""
"USC00297386","1957-04","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","17",",0","0",",0","","","19570403",",,0","19570430","+,,0","19570430","+,,0","","","19570422",",,0","19570409",",,0","-10.0",",0,03,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,22,","27.8",",0,09,","","","2599.6","0","278.0",",0","","","","","12.8",",,,0","0",",,,0","9.07",",0","20.74",",,,0","-2.61",",,,0","",""
"USC00297386","1957-05","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","23",",0","0",",0","","","19570516",",,0","19570531","+,,0","19570531","+,,0","","","19570506",",,0","19570529","+,,0","-3.3",",0,16,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,06,","30.6",",0,29,+","","","2794.4","0","194.8",",0","","","","","35.6",",,,0","0",",,,0","12.05",",0","23.70",",,,0","0.40",",,,0","",""
"USC00297386","1957-06","33.7158","-108.7769","1782.2","RESERVE RANGER STATION, NM US","48.9","0","48.9",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","","","19570608",",,0","19570630","+,,0","19570630","+,,0","","","19570610",",,0","19570626","+,,0","1.7",",0,08,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,10,","37.2",",0,26,+","","","2815.2","0","20.8",",0","","","","","46.9",",,,0","0",",,,0","19.27",",0","31.71",",,,0","6.83",",,,0","",""
