"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CE000434730","1869-02","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","","","","","","","","","","","","","0","2,G","22","2,G","0","2,G","","","","","18690225",",2,G","","","","","31.1","2,G,25,","","","","","","","","","24.27","2,,,G","",""
"CE000434730","1869-03","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.5","1,G","","","","","","","0","1,G","0","1,G","0",",G","29",",G","0",",G","18690307",",1,G","","","18690301",",,G","5.0","1,G,07,","","","27.8",",G,01,","","","71.5",",G","","","15.97","1,G","22.72",",,,G","9.22","1,,,G"
"CE000434730","1869-04","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.6","2,G","","","","","","","0","2,G","0","2,G","0",",G","19",",G","0",",G","18690407",",2,G","","","18690404",",,G","5.0","2,G,07,","","","24.2",",G,04,","","","59.9",",G","","","16.24","2,G","21.29",",,,G","11.18","2,,,G"
"CE000434730","1869-05","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","10.5",",G","","","","","","","0",",G","0",",G","0",",G","31",",G","0",",G","18690514",",,G","","","18690517",",,G","9.4",",G,14,","","","24.3",",G,17,","","","26.8",",G","","","17.81",",G","22.92",",,,G","12.70",",,,G"
"CE000434730","1869-06","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","3.8","1,G","","","","","","","0","1,G","0","1,G","0",",G","25",",G","0",",G","18690622",",1,G","","","18690617",",,G","10.6","1,G,22,","","","24.0",",G,17,","","","24.0",",G","","","17.65","1,G","21.79",",,,G","13.50","1,,,G"
"CE000434730","1869-07","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","","","","","","","","","","","","","0",",G","6",",G","0",",G","","","","","18690721",",,G","","","","","23.3",",G,21,","","","","","","","","","18.80",",,,G","",""
"CE000434730","1869-08","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.0","1,G","","","","","","","0","1,G","0","1,G","0",",G","2",",G","0",",G","18690809",",1,G","","","18690804","+,,G","10.6","1,G,09,","","","21.1",",G,04,+","","","62.6",",G","","","16.23","1,G","19.84",",,,G","12.62","1,,,G"
"CE000434730","1869-09","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.0","4,G","","","","","","","0",",G","0",",G","0","4,G","0","4,G","0","4,G","18690910",",,G","","","18690904","+,4,G","10.2",",G,10,","","","20.2","4,G,04,+","","","86.1","4,G","","","15.02","4,G","17.43","4,,,G","12.62",",,,G"
"CE000434730","1870-01","6.967","80.767","1880.0","NUWARA ELIYA, CE","0.0","G","0.0","2,G","","","","","","","0","1,G","0","1,G","0","1,G","5","1,G","0","1,G","18700128",",1,G","","","18700120",",1,G","4.7","1,G,28,","","","22.8","1,G,20,","","","107.8","1,G","","","14.56","2,G","18.29","1,,,G","10.82","1,,,G"
"CE000434730","1870-02","6.967","80.767","1880.0","NUWARA ELIYA, CE","1.4","G","1.4","1,G","","","","","","","0","1,G","0","1,G","0",",G","6",",G","0",",G","18700204",",1,G","","","18700210",",,G","3.9","1,G,04,","","","23.4",",G,10,","","","92.0",",G","","","14.99","1,G","20.09",",,,G","9.90","1,,,G"
"CE000434730","1870-03","6.967","80.767","1880.0","NUWARA ELIYA, CE","1.4","G","0.0",",G","","","","","","","0",",G","0",",G","0",",G","9",",G","0",",G","18700317",",,G","","","18700331","+,,G","6.9",",G,17,","","","22.2",",G,31,+","","","82.3",",G","","","15.68",",G","20.43",",,,G","10.92",",,,G"
"CE000434730","1870-04","6.967","80.767","1880.0","NUWARA ELIYA, CE","3.4","G","2.0",",G","","","","","","","0",",G","0",",G","0",",G","16",",G","0",",G","18700415",",,G","","","18700414",",,G","6.7",",G,15,","","","25.6",",G,14,","","","73.7",",G","","","15.94",",G","21.17",",,,G","10.72",",,,G"
"CE000434730","1870-05","6.967","80.767","1880.0","NUWARA ELIYA, CE","4.7","G","1.3",",G","","","","","","","0",",G","0",",G","0",",G","15",",G","0",",G","18700526",",,G","","","18700524","+,,G","10.2",",G,26,","","","22.2",",G,24,+","","","47.4",",G","","","16.85",",G","20.90",",,,G","12.79",",,,G"
"CE000434730","1870-06","6.967","80.767","1880.0","NUWARA ELIYA, CE","5.7","G","1.0",",G","","","","","","","0",",G","0",",G","0",",G","1",",G","0",",G","18700625",",,G","","","18700612",",,G","11.6",",G,25,","","","21.6",",G,12,","","","75.5",",G","","","15.85",",G","18.28",",,,G","13.42",",,,G"
"CE000434730","1870-07","6.967","80.767","1880.0","NUWARA ELIYA, CE","5.7","G","0.0","3,G","","","","","","","0",",G","0",",G","0","3,G","0","3,G","0","3,G","18700723",",,G","","","18700711","+,3,G","9.6",",G,23,","","","20.9","3,G,11,+","97.8","G","97.8","3,G","","","14.85","3,G","17.31","3,,,G","12.39",",,,G"
"CE000434730","1870-08","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","","","","","","","","","0",",G","0",",G","","","","","","","18700831",",,G","","","","","5.6",",G,31,","","","","","","","","","","","","","","","11.92",",,,G"
"CE000434730","1870-09","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","","","","","","","","","0",",G","0",",G","","","","","","","18700902",",,G","","","","","9.2",",G,02,","","","","","","","","","","","","","","","11.65",",,,G"
"CE000434730","1870-10","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","","","","","","","","","","","","","0",",G","5",",G","0",",G","","","","","18701013","+,,G","","","","","21.7",",G,13,+","","","","","","","","","19.42",",,,G","",""
"CE000434730","1870-11","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","2.2",",G","","","","","","","0",",G","0",",G","0",",G","6",",G","0",",G","18701127",",,G","","","18701108",",,G","5.0",",G,27,","","","22.2",",G,08,","","","106.9",",G","","","14.84",",G","19.87",",,,G","9.82",",,,G"
"CE000434730","1870-12","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.0",",G","","","","","","","0",",G","0",",G","0",",G","3",",G","0",",G","18701223",",,G","","","18701231",",,G","2.8",",G,23,","","","22.5",",G,31,","","","137.0",",G","","","13.91",",G","19.18",",,,G","8.65",",,,G"
"CE000434730","1871-01","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","","","","","","","","","","","","","0","4,G","3","4,G","0","4,G","","","","","18710131","+,4,G","","","","","21.7","4,G,31,+","","","","","","","","","18.74","4,,,G","",""
"CE000434730","1871-02","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.0","1,G","","","","","","","0",",G","0",",G","0","1,G","16","1,G","0","1,G","18710206",",,G","","","18710207",",1,G","2.7",",G,06,","","","26.1","1,G,07,","","","106.1","1,G","","","14.43","1,G","21.17","1,,,G","7.69",",,,G"
"CE000434730","1871-03","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.0",",G","","","","","","","0",",G","0",",G","0",",G","4",",G","0",",G","18710320",",,G","","","18710303",",,G","5.6",",G,20,","","","21.7",",G,03,","","","111.0",",G","","","14.75",",G","19.28",",,,G","10.23",",,,G"
"CE000434730","1871-04","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.0",",G","","","","","","","0",",G","0",",G","0",",G","11",",G","0",",G","18710402",",,G","","","18710417","+,,G","7.2",",G,02,","","","22.2",",G,17,+","","","73.3",",G","","","15.89",",G","20.41",",,,G","11.36",",,,G"
"CE000434730","1871-05","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.4",",G","","","","","","","0",",G","0",",G","0",",G","10",",G","0",",G","18710517",",,G","","","18710505",",,G","10.6",",G,17,","","","23.9",",G,05,","","","61.3",",G","","","16.37",",G","20.11",",,,G","12.63",",,,G"
"CE000434730","1871-06","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.0",",G","","","","","","","0",",G","0",",G","0",",G","0",",G","0",",G","18710601",",,G","","","18710602",",,G","11.1",",G,01,","","","20.6",",G,02,","","","107.2",",G","","","14.76",",G","17.11",",,,G","12.40",",,,G"
"CE000434730","1871-07","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","","","","","","","","","0",",G","0",",G","","","","","","","18710727",",,G","","","","","7.8",",G,27,","","","","","","","","","","","","","","","12.13",",,,G"
"CE000434730","1871-08","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.5","2,G","","","","","","","0","1,G","0","1,G","0","1,G","3","1,G","0","1,G","18710823",",1,G","","","18710823",",1,G","9.7","1,G,23,","","","22.5","1,G,23,","","","83.3","1,G","","","15.48","2,G","18.95","1,,,G","12.01","1,,,G"
"CE000434730","1871-09","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","","","","","","","","","0",",G","0",",G","","","","","","","18710922",",,G","","","","","10.1",",G,22,","","","","","","","","","","","","","","","11.98",",,,G"
"CE000434730","1871-10","6.967","80.767","1880.0","NUWARA ELIYA, CE","","","0.0",",G","","","","","","","0",",G","0",",G","0",",G","11",",G","0",",G","18711010",",,G","","","18711012",",,G","7.3",",G,10,","","","22.5",",G,12,","","","93.6",",G","","","15.31",",G","20.27",",,,G","10.35",",,,G"
