"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"TI000038966","1959-07","37.533","74.833","3840.0","SAJMAK, TI","5",",I","0",",I","0",",I","","","","","","","19590704",",,I","","","2.2",",,I,04,","","","4.7",",,,I","",""
"TI000038966","1959-08","37.533","74.833","3840.0","SAJMAK, TI","0",",I","0",",I","0",",I","","","","","","","19590831","+,,I","","","0.0",",,I,31,+","","","0.0",",,,I","",""
"TI000038966","1959-09","37.533","74.833","3840.0","SAJMAK, TI","1","1,I","1","1,I","0","1,I","","","","","","","19590926",",1,I","","","3.4","1,,I,26,","","","3.4","1,,,I","",""
"TI000038966","1959-10","37.533","74.833","3840.0","SAJMAK, TI","3",",I","0",",I","0",",I","","","","","","","19591006",",,I","","","1.2",",,I,06,","","","2.0",",,,I","",""
"TI000038966","1959-11","37.533","74.833","3840.0","SAJMAK, TI","4",",I","0",",I","0",",I","","","","","","","19591129",",,I","","","2.3",",,I,29,","","","4.6",",,,I","",""
"TI000038966","1959-12","37.533","74.833","3840.0","SAJMAK, TI","2",",I","1",",I","0",",I","","","","","","","19591217",",,I","","","4.0",",,I,17,","","","5.2",",,,I","",""
"TI000038966","1960-01","37.533","74.833","3840.0","SAJMAK, TI","3",",I","0",",I","0",",I","","","","","","","19600120",",,I","","","2.2",",,I,20,","","","4.4",",,,I","",""
"TI000038966","1960-02","37.533","74.833","3840.0","SAJMAK, TI","4","1,I","2","1,I","0","1,I","","","","","","","19600201",",1,I","","","8.1","1,,I,01,","","","13.8","1,,,I","",""
"TI000038966","1960-03","37.533","74.833","3840.0","SAJMAK, TI","8",",I","2",",I","0",",I","","","","","","","19600327",",,I","","","7.0",",,I,27,","","","19.3",",,,I","",""
"TI000038966","1960-04","37.533","74.833","3840.0","SAJMAK, TI","10",",I","2",",I","0",",I","","","","","","","19600427",",,I","","","4.7",",,I,27,","","","17.4",",,,I","",""
"TI000038966","1960-05","37.533","74.833","3840.0","SAJMAK, TI","11",",I","6",",I","0",",I","","","","","","","19600527",",,I","","","17.0",",,I,27,","","","50.0",",,,I","",""
"TI000038966","1960-06","37.533","74.833","3840.0","SAJMAK, TI","4",",I","1",",I","0",",I","","","","","","","19600627",",,I","","","4.3",",,I,27,","","","8.3",",,,I","",""
"TI000038966","1960-07","37.533","74.833","3840.0","SAJMAK, TI","2",",I","0",",I","0",",I","","","","","","","19600701",",,I","","","0.5",",,I,01,","","","1.0",",,,I","",""
"TI000038966","1960-08","37.533","74.833","3840.0","SAJMAK, TI","1",",I","0",",I","0",",I","","","","","","","19600822",",,I","","","2.0",",,I,22,","","","2.0",",,,I","",""
"TI000038966","1960-09","37.533","74.833","3840.0","SAJMAK, TI","1",",I","0",",I","0",",I","","","","","","","19600911",",,I","","","2.0",",,I,11,","","","2.3",",,,I","",""
"TI000038966","1960-10","37.533","74.833","3840.0","SAJMAK, TI","3",",I","1",",I","0",",I","","","","","","","19601030",",,I","","","2.7",",,I,30,","","","3.3",",,,I","",""
"TI000038966","1960-11","37.533","74.833","3840.0","SAJMAK, TI","7",",I","1",",I","0",",I","","","","","","","19601127",",,I","","","3.5",",,I,27,","","","10.4",",,,I","",""
"TI000038966","1960-12","37.533","74.833","3840.0","SAJMAK, TI","4",",I","2",",I","0",",I","","","","","","","19601214",",,I","","","3.5",",,I,14,","","","7.5",",,,I","",""
"TI000038966","1961-01","37.533","74.833","3840.0","SAJMAK, TI","5",",I","1",",I","0",",I","","","","","","","19610126",",,I","","","2.7",",,I,26,","","","5.0",",,,I","",""
"TI000038966","1961-02","37.533","74.833","3840.0","SAJMAK, TI","5",",I","2",",I","0",",I","","","","","","","19610206",",,I","","","3.5",",,I,06,","","","8.4",",,,I","",""
"TI000038966","1961-03","37.533","74.833","3840.0","SAJMAK, TI","5",",I","1",",I","0",",I","","","","","","","19610305",",,I","","","3.7",",,I,05,","","","9.0",",,,I","",""
"TI000038966","1961-04","37.533","74.833","3840.0","SAJMAK, TI","8","1,I","4","1,I","0","1,I","","","","","","","19610420","+,1,I","","","6.7","1,,I,20,+","","","27.3","1,,,I","",""
"TI000038966","1961-05","37.533","74.833","3840.0","SAJMAK, TI","9",",I","3",",I","0",",I","","","","","","","19610525",",,I","","","17.3",",,I,25,","","","32.4",",,,I","",""
"TI000038966","1961-06","37.533","74.833","3840.0","SAJMAK, TI","2",",I","1",",I","0",",I","","","","","","","19610624",",,I","","","2.8",",,I,24,","","","3.7",",,,I","",""
"TI000038966","1961-07","37.533","74.833","3840.0","SAJMAK, TI","3",",I","1",",I","0",",I","","","","","","","19610703",",,I","","","8.3",",,I,03,","","","10.0",",,,I","",""
"TI000038966","1961-08","37.533","74.833","3840.0","SAJMAK, TI","3",",I","2",",I","0",",I","","","","","","","19610811",",,I","","","7.0",",,I,11,","","","13.4",",,,I","",""
"TI000038966","1961-09","37.533","74.833","3840.0","SAJMAK, TI","0",",I","0",",I","0",",I","","","","","","","19610913",",,I","","","0.0",",T,I,13,","","","0.0",",T,,I","",""
"TI000038966","1961-10","37.533","74.833","3840.0","SAJMAK, TI","6",",I","3",",I","0",",I","","","","","","","19611027",",,I","","","5.8",",,I,27,","","","17.8",",,,I","",""
"TI000038966","1961-11","37.533","74.833","3840.0","SAJMAK, TI","3",",I","0",",I","0",",I","","","","","","","19611126",",,I","","","2.1",",,I,26,","","","5.4",",,,I","",""
"TI000038966","1961-12","37.533","74.833","3840.0","SAJMAK, TI","0",",I","0",",I","0",",I","","","","","","","19611231","+,,I","","","0.0",",T,I,31,+","","","0.0",",T,,I","",""
"TI000038966","1962-01","37.533","74.833","3840.0","SAJMAK, TI","1",",I","0",",I","0",",I","","","","","","","19620120",",,I","","","0.5",",,I,20,","","","0.5",",,,I","",""
"TI000038966","1962-02","37.533","74.833","3840.0","SAJMAK, TI","1",",I","0",",I","0",",I","","","","","","","19620224",",,I","","","2.0",",,I,24,","","","2.0",",,,I","",""
"TI000038966","1962-03","37.533","74.833","3840.0","SAJMAK, TI","3",",I","0",",I","0",",I","","","","","","","19620304",",,I","","","1.2",",,I,04,","","","2.8",",,,I","",""
"TI000038966","1962-04","37.533","74.833","3840.0","SAJMAK, TI","7",",I","2",",I","0",",I","","","","","","","19620401",",,I","","","4.6",",,I,01,","","","13.5",",,,I","",""
"TI000038966","1962-05","37.533","74.833","3840.0","SAJMAK, TI","6","1,I","2","1,I","0","1,I","","","","","","","19620510",",1,I","","","6.8","1,,I,10,","","","16.0","1,,,I","",""
"TI000038966","1962-06","37.533","74.833","3840.0","SAJMAK, TI","7",",I","2",",I","0",",I","","","","","","","19620601",",,I","","","3.7",",,I,01,","","","12.9",",,,I","",""
"TI000038966","1962-07","37.533","74.833","3840.0","SAJMAK, TI","7",",I","4",",I","0",",I","","","","","","","19620728",",,I","","","9.4",",,I,28,","","","30.0",",,,I","",""
"TI000038966","1962-08","37.533","74.833","3840.0","SAJMAK, TI","9",",I","3",",I","0",",I","","","","","","","19620802",",,I","","","11.7",",,I,02,","","","33.5",",,,I","",""
"TI000038966","1962-09","37.533","74.833","3840.0","SAJMAK, TI","9",",I","2",",I","0",",I","","","","","","","19620907",",,I","","","5.0",",,I,07,","","","18.6",",,,I","",""
"TI000038966","1962-10","37.533","74.833","3840.0","SAJMAK, TI","3","1,I","0","1,I","0","1,I","","","","","","","19621006",",1,I","","","1.8","1,,I,06,","","","4.1","1,,,I","",""
"TI000038966","1962-11","37.533","74.833","3840.0","SAJMAK, TI","5",",I","1",",I","0",",I","","","","","","","19621114",",,I","","","2.6",",,I,14,","","","6.0",",,,I","",""
"TI000038966","1962-12","37.533","74.833","3840.0","SAJMAK, TI","3","2,I","0","2,I","0","2,I","","","","","","","19621227",",2,I","","","1.3","2,,I,27,","","","2.5","2,,,I","",""
"TI000038966","1963-01","37.533","74.833","3840.0","SAJMAK, TI","0","1,I","0","1,I","0","1,I","","","","","","","19630131","+,1,I","","","0.0","1,,I,31,+","","","0.0","1,,,I","",""
"TI000038966","1963-02","37.533","74.833","3840.0","SAJMAK, TI","2",",I","0",",I","0",",I","","","","","","","19630205",",,I","","","0.5",",,I,05,","","","0.8",",,,I","",""
"TI000038966","1963-03","37.533","74.833","3840.0","SAJMAK, TI","9",",I","4",",I","0",",I","","","","","","","19630302",",,I","","","5.0",",,I,02,","","","20.7",",,,I","",""
"TI000038966","1963-04","37.533","74.833","3840.0","SAJMAK, TI","6","1,I","2","1,I","0","1,I","","","","","","","19630427",",1,I","","","3.2","1,,I,27,","","","9.8","1,,,I","",""
"TI000038966","1963-05","37.533","74.833","3840.0","SAJMAK, TI","3",",I","0",",I","0",",I","","","","","","","19630509",",,I","","","0.7",",,I,09,","","","1.6",",,,I","",""
"TI000038966","1963-06","37.533","74.833","3840.0","SAJMAK, TI","6",",I","3",",I","0",",I","","","","","","","19630623",",,I","","","6.2",",,I,23,","","","15.0",",,,I","",""
"TI000038966","1963-07","37.533","74.833","3840.0","SAJMAK, TI","4",",I","1",",I","0",",I","","","","","","","19630701",",,I","","","9.0",",,I,01,","","","12.8",",,,I","",""
"TI000038966","1963-08","37.533","74.833","3840.0","SAJMAK, TI","2",",I","0",",I","0",",I","","","","","","","19630827",",,I","","","1.0",",,I,27,","","","1.4",",,,I","",""
"TI000038966","1963-09","37.533","74.833","3840.0","SAJMAK, TI","1",",I","0",",I","0",",I","","","","","","","19630912",",,I","","","2.1",",,I,12,","","","2.1",",,,I","",""
"TI000038966","1963-10","37.533","74.833","3840.0","SAJMAK, TI","1",",I","0",",I","0",",I","","","","","","","19631014",",,I","","","2.3",",,I,14,","","","2.5",",,,I","",""
"TI000038966","1963-11","37.533","74.833","3840.0","SAJMAK, TI","2",",I","0",",I","0",",I","","","","","","","19631103",",,I","","","1.0",",,I,03,","","","2.0",",,,I","",""
"TI000038966","1963-12","37.533","74.833","3840.0","SAJMAK, TI","3",",I","0",",I","0",",I","","","","","","","19631229",",,I","","","0.5",",,I,29,","","","1.3",",,,I","",""
"TI000038966","1964-01","37.533","74.833","3840.0","SAJMAK, TI","5","1,I","0","1,I","0","1,I","","","","","","","19640122",",1,I","","","2.3","1,,I,22,","","","6.2","1,,,I","",""
"TI000038966","1964-02","37.533","74.833","3840.0","SAJMAK, TI","3",",I","2",",I","0",",I","","","","","","","19640218",",,I","","","3.5",",,I,18,","","","8.0",",,,I","",""
"TI000038966","1964-03","37.533","74.833","3840.0","SAJMAK, TI","8","1,I","1","1,I","0","1,I","","","","","","","19640310",",1,I","","","3.6","1,,I,10,","","","9.4","1,,,I","",""
"TI000038966","1964-04","37.533","74.833","3840.0","SAJMAK, TI","10","1,I","2","1,I","0","1,I","","","","","","","19640416",",1,I","","","8.9","1,,I,16,","","","21.7","1,,,I","",""
"TI000038966","1964-05","37.533","74.833","3840.0","SAJMAK, TI","7","1,I","4","1,I","0","1,I","","","","","","","19640509",",1,I","","","3.7","1,,I,09,","","","14.9","1,,,I","",""
"TI000038966","1964-06","37.533","74.833","3840.0","SAJMAK, TI","4",",I","3",",I","0",",I","","","","","","","19640606",",,I","","","11.0",",,I,06,","","","17.4",",,,I","",""
"TI000038966","1964-07","37.533","74.833","3840.0","SAJMAK, TI","4","4,I","4","4,I","0","4,I","","","","","","","19640729",",4,I","","","13.0","4,,I,29,","","","25.0","4,,,I","",""
"TI000038966","1964-08","37.533","74.833","3840.0","SAJMAK, TI","0","2,I","0","2,I","0","2,I","","","","","","","19640831","+,2,I","","","0.0","2,,I,31,+","","","0.0","2,,,I","",""
"TI000038966","1964-09","37.533","74.833","3840.0","SAJMAK, TI","3","1,I","0","1,I","0","1,I","","","","","","","19640924",",1,I","","","2.2","1,,I,24,","","","3.4","1,,,I","",""
"TI000038966","1964-10","37.533","74.833","3840.0","SAJMAK, TI","3",",I","2",",I","0",",I","","","","","","","19641013",",,I","","","4.2",",,I,13,","","","9.0",",,,I","",""
"TI000038966","1964-11","37.533","74.833","3840.0","SAJMAK, TI","2",",I","0",",I","0",",I","","","","","","","19641113",",,I","","","1.1",",,I,13,","","","1.7",",,,I","",""
"TI000038966","1964-12","37.533","74.833","3840.0","SAJMAK, TI","4",",I","0",",I","0",",I","","","","","","","19641230","+,,I","","","0.5",",,I,30,+","","","2.1",",,,I","",""
"TI000038966","1965-01","37.533","74.833","3840.0","SAJMAK, TI","2","4,I","0","4,I","0","4,I","","","","","","","19650120",",4,I","","","2.3","4,,I,20,","","","3.5","4,,,I","",""
"TI000038966","1965-02","37.533","74.833","3840.0","SAJMAK, TI","7",",I","3",",I","0",",I","","","","","","","19650202",",,I","","","5.8",",,I,02,","","","17.5",",,,I","",""
"TI000038966","1965-03","37.533","74.833","3840.0","SAJMAK, TI","4","1,I","0","1,I","0","1,I","","","","","","","19650323",",1,I","","","1.0","1,,I,23,","","","2.8","1,,,I","",""
"TI000038966","1965-04","37.533","74.833","3840.0","SAJMAK, TI","1","1,I","1","1,I","0","1,I","","","","","","","19650419",",1,I","","","3.9","1,,I,19,","","","3.9","1,,,I","",""
"TI000038966","1965-05","37.533","74.833","3840.0","SAJMAK, TI","8",",I","2",",I","0",",I","","","","","","","19650524",",,I","","","3.3",",,I,24,","","","11.7",",,,I","",""
"TI000038966","1965-06","37.533","74.833","3840.0","SAJMAK, TI","2",",I","0",",I","0",",I","","","","","","","19650609",",,I","","","0.7",",,I,09,","","","1.5",",,,I","",""
"TI000038966","1965-07","37.533","74.833","3840.0","SAJMAK, TI","2",",I","0",",I","0",",I","","","","","","","19650702",",,I","","","2.0",",,I,02,","","","2.9",",,,I","",""
"TI000038966","1965-08","37.533","74.833","3840.0","SAJMAK, TI","13","1,I","9","1,I","0","1,I","","","","","","","19650814",",1,I","","","8.0","1,,I,14,","","","47.0","1,,,I","",""
"TI000038966","1965-09","37.533","74.833","3840.0","SAJMAK, TI","3",",I","0",",I","0",",I","","","","","","","19650904","+,,I","","","1.2",",,I,04,+","","","3.5",",,,I","",""
"TI000038966","1965-10","37.533","74.833","3840.0","SAJMAK, TI","2","1,I","0","1,I","0","1,I","","","","","","","19651010",",1,I","","","1.0","1,,I,10,","","","2.0","1,,,I","",""
"TI000038966","1965-11","37.533","74.833","3840.0","SAJMAK, TI","0","2,I","0","2,I","0","2,I","","","","","","","19651130","+,2,I","","","0.0","2,,I,30,+","","","0.0","2,,,I","",""
"TI000038966","1965-12","37.533","74.833","3840.0","SAJMAK, TI","2","2,I","1","2,I","0","2,I","","","","","","","19651224",",2,I","","","9.2","2,,I,24,","","","11.5","2,,,I","",""
"TI000038966","1966-02","37.533","74.833","3840.0","SAJMAK, TI","8",",I","2",",I","0",",I","","","","","","","19660209",",,I","","","4.8",",,I,09,","","","17.3",",,,I","",""
"TI000038966","1966-03","37.533","74.833","3840.0","SAJMAK, TI","11",",I","8",",I","0",",I","","","","","","","19660316",",,I","","","12.1",",,I,16,","","","43.6",",,,I","",""
"TI000038966","1966-04","37.533","74.833","3840.0","SAJMAK, TI","8",",I","2",",I","0",",I","","","","","","","19660430",",,I","","","2.8",",,I,30,","","","13.1",",,,I","",""
"TI000038966","1966-05","37.533","74.833","3840.0","SAJMAK, TI","7","2,I","4","2,I","0","2,I","","","","","","","19660529",",2,I","","","4.8","2,,I,29,","","","19.4","2,,,I","",""
"TI000038966","1966-06","37.533","74.833","3840.0","SAJMAK, TI","2",",I","1",",I","0",",I","","","","","","","19660611",",,I","","","2.5",",,I,11,","","","3.2",",,,I","",""
"TI000038966","1966-07","37.533","74.833","3840.0","SAJMAK, TI","8",",I","5",",I","0",",I","","","","","","","19660704",",,I","","","5.5",",,I,04,","","","21.3",",,,I","",""
"TI000038966","1966-08","37.533","74.833","3840.0","SAJMAK, TI","4",",I","2",",I","0",",I","","","","","","","19660826",",,I","","","2.8",",,I,26,","","","7.7",",,,I","",""
"TI000038966","1966-09","37.533","74.833","3840.0","SAJMAK, TI","3",",I","2",",I","0",",I","","","","","","","19660904",",,I","","","9.7",",,I,04,","","","14.1",",,,I","",""
"TI000038966","1966-10","37.533","74.833","3840.0","SAJMAK, TI","8",",I","2",",I","0",",I","","","","","","","19661018",",,I","","","6.0",",,I,18,","","","13.6",",,,I","",""
"TI000038966","1966-11","37.533","74.833","3840.0","SAJMAK, TI","1",",I","0",",I","0",",I","","","","","","","19661110",",,I","","","0.6",",,I,10,","","","0.6",",,,I","",""
"TI000038966","1966-12","37.533","74.833","3840.0","SAJMAK, TI","6",",I","1",",I","0",",I","","","","","","","19661225",",,I","","","5.0",",,I,25,","","","10.4",",,,I","",""
"TI000038966","1967-01","37.533","74.833","3840.0","SAJMAK, TI","6",",I","1",",I","0",",I","","","","","","","19670108",",,I","","","2.8",",,I,08,","","","6.7",",,,I","",""
"TI000038966","1967-02","37.533","74.833","3840.0","SAJMAK, TI","10",",I","4",",I","0",",I","","","","","","","19670221",",,I","","","3.7",",,I,21,","","","21.0",",,,I","",""
"TI000038966","1967-03","37.533","74.833","3840.0","SAJMAK, TI","5",",I","2",",I","0",",I","","","","","","","19670312",",,I","","","3.8",",,I,12,","","","11.7",",,,I","",""
"TI000038966","1967-04","37.533","74.833","3840.0","SAJMAK, TI","4",",I","1",",I","0",",I","","","","","","","19670405",",,I","","","3.2",",,I,05,","","","6.1",",,,I","",""
"TI000038966","1967-05","37.533","74.833","3840.0","SAJMAK, TI","13",",I","5",",I","0",",I","","","","","","","19670521",",,I","","","12.5",",,I,21,","","","47.9",",,,I","",""
"TI000038966","1967-06","37.533","74.833","3840.0","SAJMAK, TI","5",",I","3",",I","0",",I","","","","","","","19670617",",,I","","","13.6",",,I,17,","","","26.6",",,,I","",""
"TI000038966","1967-07","37.533","74.833","3840.0","SAJMAK, TI","1","2,I","0","2,I","0","2,I","","","","","","","19670710",",2,I","","","1.8","2,,I,10,","","","1.8","2,,,I","",""
"TI000038966","1967-08","37.533","74.833","3840.0","SAJMAK, TI","1",",I","0",",I","0",",I","","","","","","","19670820",",,I","","","1.0",",,I,20,","","","1.0",",,,I","",""
"TI000038966","1967-09","37.533","74.833","3840.0","SAJMAK, TI","4","1,I","1","1,I","0","1,I","","","","","","","19670927",",1,I","","","3.7","1,,I,27,","","","5.3","1,,,I","",""
