"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00143093","2019-04","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","","","","","","","","","","","0",",","","","","","","","","","","","","","","","","","20190430","+,,7","","","","","","","","","","","0",",,7,30,+","","","","","","","","","  12.2",",,,7,3,2","","","  18.9",",,,7,3,2","  -2.2",",,,7,3,2","   6.1",",,,7,3,2","   7.4",",,,7,3,2","  13.8",",,,7,3,2","","","","","","","","","",""
"USC00143093","2019-06","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","","","78.8",",7","12",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","5",",7","","","20190610",",,7","20190630","+,,7","20190603",",,7","3","","20190617",",,7","20190629",",,7","6.7",",7,10,","0",",,7,30,+","0",",T,7,03,","19.6",",,7,17,","37.8",",7,29,","","","","","20.4",",7","","","","","","","","","","","51.2",",,,7","0",",T,,7","20.28",",7","28.11",",,,7","12.45",",,,7"
"USC00143093","2019-07","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","","","195.6",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","19",",7","2","","20190724","+,,7","20190731","+,,7","20190701",",,7","3","","20190720",",,7","20190719","+,,7","13.3",",7,24,+","0",",,7,31,+","0",",T,7,01,","13.5",",,7,20,","38.9",",7,19,+","0.0","7","","","0.0",",7","","","","","","","","","","","41.9",",,,7","0",",T,,7","24.64",",7","32.67",",,,7","16.62",",,,7"
"USC00143093","2019-08","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","","","141.5",",7","11",",7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","8",",7","","","20190830","+,,7","20190831","+,,7","20190831","+,,7","2","","20190811",",,7","20190820",",,7","11.7",",7,30,+","0",",,7,31,+","0",",,7,31,+","79.0",",,7,11,","35.6",",7,20,","0.5","7","","","0.5",",7","","","","","","","","","","","228.4",",,,7","0",",,,7","22.88",",7","29.79",",,,7","15.97",",,,7"
"USC00143093","2019-09","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","","","97.9","1,7","5",",7","2",",7","0",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","28","1,7","6","1,7","","","20190922",",1,7","20190930","+,,7","20190930","+,,7","1","","20190922",",,7","20190905","+,1,7","7.8","1,7,22,","0",",,7,30,+","0",",,7,30,+","5.6",",,7,22,","35.6","1,7,05,+","14.4","7","","","13.9","1,7","","","","","","","","","","","11.8",",,,7","0",",,,7","21.23","1,7","28.55","1,,,7","13.91","1,,,7"
"USC00143093","2019-10","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","","","0.5",",7","6",",7","0",",7","0",",7","2",",7","2",",7","0",",7","16",",7","3",",7","9",",7","0",",7","","","20191031","+,,7","20191030",",,7","20191030","+,,7","","","20191001",",,7","20191017",",,7","-13.3",",7,31,+","51",",,7,30,","28",",,7,30,+","1.5",",,7,01,","29.4",",7,17,","348.3","7","","","333.9",",7","","","","","","","","","","","4.4",",,,7","56",",,,7","7.58",",7","15.54",",,,7","-0.38",",,,7"
"USC00143093","2019-11","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","","","0.0",",7","5",",7","2",",7","0",",7","5",",7","2",",7","0",",7","28",",7","5",",7","1",",7","0",",7","2","","20191111",",,7","20191126",",,7","20191126",",,7","","","20191126",",,7","20191109",",,7","-15.0",",7,11,","203",",,7,26,","191",",,7,26,","9.7",",,7,26,","23.9",",7,09,","806.1","7","","","457.8",",7","","","","","","","","","","","16.3",",,,7","235",",,,7","3.07",",7","10.59",",,,7","-4.45",",,,7"
"USC00143093","2019-12","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","","","0.0",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","0",",7","0",",7","1","","20191217",",,7","20191230","+,,7","20191229","+,,7","","","20191227",",,7","20191222",",,7","-11.7",",7,17,","0",",T,7,30,+","0",",T,7,29,+","7.4",",,7,27,","20.6",",7,22,","1321.8","7","","","515.7",",7","","","","","","","","","","","8.4",",,,7","0",",T,,7","1.70",",7","8.22",",,,7","-4.82",",,,7"
"USC00143093","2020-01","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","0.0","7","0.0",",7","2",",7","1",",7","0",",7","3",",7","1",",7","1",",7","31",",7","1",",7","0",",7","0",",7","1","","20200111",",,7","20200127",",,7","20200127",",,7","","","20200127",",,7","20200117",",,7","-17.8",",7,11,","102",",,7,27,","89",",,7,27,","9.1",",,7,27,","15.6",",7,17,","1875.3","7","","","553.5",",7","","","","","","","","","","","10.1",",,,7","102",",,,7","0.48",",7","8.25",",,,7","-7.29",",,,7"
"USC00143093","2020-02","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","0.0","7","0.0",",7","5",",7","1",",7","0",",7","3",",7","2",",7","0",",7","28",",7","6",",7","1",",7","0",",7","","","20200220",",,7","20200225",",,7","20200225","+,,7","","","20200225",",,7","20200202",",,7","-16.7",",7,20,","76",",,7,25,","71",",,7,25,+","4.1",",,7,25,","25.0",",7,02,","2401.4","7","","","526.1",",7","","","","","","","","","","","9.2",",,,7","177",",,,7","0.19",",7","7.60",",,,7","-7.21",",,,7"
