"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CI000085799","1967-07","-41.433","-73.1","90.0","PUERTO MONTT, CI","24","5,I","15","5,I","2","5,I","","","","","","","","","","","","","19670723",",5,I","","","","","48.0","5,,I,23,","","","224.0","5,,,I","","","",""
"CI000085799","1968-04","-41.433","-73.1","90.0","PUERTO MONTT, CI","","","","","","","0","5,I","1","5,I","","","","","","","19680427",",5,I","","","","","0.0","5,I,27,","","","","","","","","","6.25","5,,,I"
"CI000085799","1968-07","-41.433","-73.1","90.0","PUERTO MONTT, CI","","","","","","","0","5,I","3","5,I","","","","","","","19680727",",5,I","","","","","-2.8","5,I,27,","","","","","","","","","4.94","5,,,I"
"CI000085799","1975-12","-41.433","-73.1","90.0","PUERTO MONTT, CI","","","","","","","0","4,I","0","4,I","","","","","","","19751228",",4,I","","","","","1.0","4,I,28,","","","","","","","","","7.07","4,,,I"
"CI000085799","1976-01","-41.433","-73.1","90.0","PUERTO MONTT, CI","","","","","","","0","4,I","0","4,I","","","","","","","19760128","+,4,I","","","","","4.0","4,I,28,+","","","","","","","","","8.00","4,,,I"
"CI000085799","1976-02","-41.433","-73.1","90.0","PUERTO MONTT, CI","","","","","","","0","3,I","0","3,I","","","","","","","19760228","+,3,I","","","","","5.0","3,I,28,+","","","","","","","","","8.62","3,,,I"
"CI000085799","1976-09","-41.433","-73.1","90.0","PUERTO MONTT, CI","","","","","","","0","5,I","5","5,I","","","","","","","19760908","+,5,I","","","","","-4.0","5,I,08,+","","","","","","","","","4.48","5,,,I"
"CI000085799","1976-10","-41.433","-73.1","90.0","PUERTO MONTT, CI","16","2,I","10","2,I","0","2,I","0","2,I","1","2,I","","","","","","","19761028",",2,I","19761004",",2,I","","","0.0","2,I,28,","19.1","2,,I,04,","","","76.8","2,,,I","","","5.62","2,,,I"
"CI000085799","1976-11","-41.433","-73.1","90.0","PUERTO MONTT, CI","17",",I","8",",I","0",",I","0","5,I","0","5,I","","","","","","","19761108",",5,I","19761126",",,I","","","2.0","5,I,08,","18.0",",,I,26,","","","92.9",",,,I","","","6.88","5,,,I"
"CI000085799","1976-12","-41.433","-73.1","90.0","PUERTO MONTT, CI","20","2,I","13","2,I","1","2,I","","","","","","","","","","","","","19761217",",2,I","","","","","25.9","2,,I,17,","","","174.4","2,,,I","","","",""
"CI000085799","1977-01","-41.433","-73.1","90.0","PUERTO MONTT, CI","17","1,I","11","1,I","0","1,I","0","3,I","0","3,I","","","","","","","19770123","+,3,I","19770127",",1,I","","","5.0","3,I,23,+","20.1","1,,I,27,","","","86.0","1,,,I","","","9.25","3,,,I"
"CI000085799","1977-02","-41.433","-73.1","90.0","PUERTO MONTT, CI","8","2,I","6","2,I","1","2,I","0","3,I","0","3,I","","","","","","","19770228","+,3,I","19770227",",2,I","","","4.0","3,I,28,+","35.1","2,,I,27,","","","98.0","2,,,I","","","8.60","3,,,I"
"CI000085799","1977-03","-41.433","-73.1","90.0","PUERTO MONTT, CI","12","2,I","7","2,I","0","2,I","0","5,I","0","5,I","","","","","","","19770329",",5,I","19770327",",2,I","","","1.0","5,I,29,","19.1","2,,I,27,","","","72.9","2,,,I","","","7.50","5,,,I"
"CI000085799","1977-04","-41.433","-73.1","90.0","PUERTO MONTT, CI","18","1,I","13","1,I","1","1,I","0","4,I","1","4,I","","","","","","","19770408",",4,I","19770428",",1,I","","","0.0","4,I,08,","26.9","1,,I,28,","","","133.7","1,,,I","","","8.38","4,,,I"
"CI000085799","1977-05","-41.433","-73.1","90.0","PUERTO MONTT, CI","18","1,I","15","1,I","2","1,I","","","","","","","","","","","","","19770524",",1,I","","","","","70.1","1,,I,24,","","","205.9","1,,,I","","","",""
"CI000085799","1977-06","-41.433","-73.1","90.0","PUERTO MONTT, CI","20","4,I","19","4,I","4","4,I","","","","","","","","","","","","","19770602",",4,I","","","","","47.0","4,,I,02,","","","283.5","4,,,I","","","",""
"CI000085799","1977-07","-41.433","-73.1","90.0","PUERTO MONTT, CI","26","2,I","22","2,I","2","2,I","","","","","","","","","","","","","19770708",",2,I","","","","","35.1","2,,I,08,","","","289.6","2,,,I","","","",""
"CI000085799","1977-08","-41.433","-73.1","90.0","PUERTO MONTT, CI","23",",I","14",",I","1",",I","0","5,I","5","5,I","","","","","","","19770820",",5,I","19770824",",,I","","","-2.0","5,I,20,","27.9",",,I,24,","","","144.1",",,,I","","","3.92","5,,,I"
"CI000085799","1977-09","-41.433","-73.1","90.0","PUERTO MONTT, CI","18","1,I","13","1,I","0","1,I","0","2,I","2","2,I","","","","","","","19770901",",2,I","19770926",",1,I","","","-2.0","2,I,01,","22.1","1,,I,26,","","","149.7","1,,,I","","","4.79","2,,,I"
"CI000085799","1977-10","-41.433","-73.1","90.0","PUERTO MONTT, CI","19","1,I","16","1,I","1","1,I","0","4,I","2","4,I","","","","","","","19771010",",4,I","19771018",",1,I","","","-1.0","4,I,10,","25.9","1,,I,18,","","","178.0","1,,,I","","","6.59","4,,,I"
"CI000085799","1977-11","-41.433","-73.1","90.0","PUERTO MONTT, CI","23",",I","16",",I","1",",I","0","3,I","0","3,I","","","","","","","19771124","+,3,I","19771129",",,I","","","2.0","3,I,24,+","25.9",",,I,29,","","","205.0",",,,I","","","7.59","3,,,I"
"CI000085799","1978-02","-41.433","-73.1","90.0","PUERTO MONTT, CI","8","1,I","6","1,I","0","1,I","0","4,I","0","4,I","","","","","","","19780212",",4,I","19780221",",1,I","","","4.0","4,I,12,","15.0","1,,I,21,","","","62.7","1,,,I","","","10.17","4,,,I"
"CI000085799","1978-03","-41.433","-73.1","90.0","PUERTO MONTT, CI","15","2,I","8","2,I","0","2,I","","","","","","","","","","","","","19780327",",2,I","","","","","15.0","2,,I,27,","","","73.9","2,,,I","","","",""
"CI000085799","1978-04","-41.433","-73.1","90.0","PUERTO MONTT, CI","7","3,I","3","3,I","0","3,I","","","","","","","","","","","","","19780423",",3,I","","","","","18.0","3,,I,23,","","","35.9","3,,,I","","","",""
"CI000085799","1978-05","-41.433","-73.1","90.0","PUERTO MONTT, CI","24",",I","21",",I","5",",I","","","","","","","","","","","","","19780505",",,I","","","","","46.0",",,I,05,","","","306.8",",,,I","","","",""
"CI000085799","1978-06","-41.433","-73.1","90.0","PUERTO MONTT, CI","17","1,I","12","1,I","1","1,I","","","","","","","","","","","","","19780601",",1,I","","","","","37.1","1,,I,01,","","","145.1","1,,,I","","","",""
"CI000085799","1978-07","-41.433","-73.1","90.0","PUERTO MONTT, CI","22","2,I","20","2,I","3","2,I","","","","","","","","","","","","","19780724",",2,I","","","","","51.1","2,,I,24,","","","338.5","2,,,I","","","",""
"CI000085799","1978-08","-41.433","-73.1","90.0","PUERTO MONTT, CI","20","1,I","15","1,I","2","1,I","","","","","","","","","","","","","19780808",",1,I","","","","","52.1","1,,I,08,","","","199.5","1,,,I","","","",""
"CI000085799","1978-09","-41.433","-73.1","90.0","PUERTO MONTT, CI","22",",I","20",",I","0",",I","0","2,I","3","2,I","","","","","","","19780903","+,2,I","19780916",",,I","","","-3.0","2,I,03,+","24.9",",,I,16,","","","173.6",",,,I","","","5.25","2,,,I"
"CI000085799","1978-10","-41.433","-73.1","90.0","PUERTO MONTT, CI","21","2,I","15","2,I","0","2,I","0","4,I","1","4,I","","","","","","","19781017",",4,I","19781011",",2,I","","","0.0","4,I,17,","24.9","2,,I,11,","","","181.8","2,,,I","","","5.33","4,,,I"
"CI000085799","1978-11","-41.433","-73.1","90.0","PUERTO MONTT, CI","12","1,I","8","1,I","0","1,I","","","","","","","","","","","","","19781120",",1,I","","","","","23.1","1,,I,20,","","","66.1","1,,,I","","","",""
"CI000085799","1978-12","-41.433","-73.1","90.0","PUERTO MONTT, CI","7","2,I","2","2,I","0","2,I","","","","","","","","","","","","","19781213",",2,I","","","","","6.1","2,,I,13,","","","20.2","2,,,I","","","",""
"CI000085799","1979-01","-41.433","-73.1","90.0","PUERTO MONTT, CI","6",",I","3",",I","0",",I","0","5,I","0","5,I","","","","","","","19790104",",5,I","19790110",",,I","","","4.0","5,I,04,","8.9",",,I,10,","","","26.1",",,,I","","","9.12","5,,,I"
"CI000085799","1979-02","-41.433","-73.1","90.0","PUERTO MONTT, CI","5","5,I","4","5,I","1","5,I","","","","","","","","","","","","","19790214",",5,I","","","","","32.0","5,,I,14,","","","45.6","5,,,I","","","",""
"CI000085799","1979-03","-41.433","-73.1","90.0","PUERTO MONTT, CI","8","2,I","4","2,I","0","2,I","","","","","","","","","","","","","19790306",",2,I","","","","","23.1","2,,I,06,","","","62.4","2,,,I","","","",""
"CI000085799","1979-04","-41.433","-73.1","90.0","PUERTO MONTT, CI","12",",I","7",",I","0",",I","0","2,I","2","2,I","","","","","","","19790404","+,2,I","19790428",",,I","","","-1.0","2,I,04,+","20.1",",,I,28,","","","75.7",",,,I","","","6.86","2,,,I"
"CI000085799","1979-05","-41.433","-73.1","90.0","PUERTO MONTT, CI","22","1,I","18","1,I","3","1,I","0","4,I","1","4,I","","","","","","","19790503",",4,I","19790527",",1,I","","","0.0","4,I,03,","37.1","1,,I,27,","","","281.7","1,,,I","","","7.22","4,,,I"
"CI000085799","1979-06","-41.433","-73.1","90.0","PUERTO MONTT, CI","19",",I","15",",I","3",",I","0","5,I","7","5,I","","","","","","","19790614",",5,I","19790616",",,I","","","-6.0","5,I,14,","39.9",",,I,16,","","","195.5",",,,I","","","3.76","5,,,I"
"CI000085799","1979-07","-41.433","-73.1","90.0","PUERTO MONTT, CI","15","3,I","13","3,I","2","3,I","","","","","","","","","","","","","19790717",",3,I","","","","","41.9","3,,I,17,","","","197.5","3,,,I","","","",""
"CI000085799","1979-08","-41.433","-73.1","90.0","PUERTO MONTT, CI","24","3,I","22","3,I","5","3,I","","","","","","","","","","","","","19790818",",3,I","","","","","54.1","3,,I,18,","","","344.4","3,,,I","","","",""
"CI000085799","1979-09","-41.433","-73.1","90.0","PUERTO MONTT, CI","16","2,I","14","2,I","0","2,I","0","2,I","8","2,I","","","","","","","19790904",",2,I","19790922",",2,I","","","-3.0","2,I,04,","18.0","2,,I,22,","","","107.3","2,,,I","","","3.14","2,,,I"
"CI000085799","1979-10","-41.433","-73.1","90.0","PUERTO MONTT, CI","17","1,I","12","1,I","2","1,I","","","","","","","","","","","","","19791027",",1,I","","","","","27.9","1,,I,27,","","","167.6","1,,,I","","","",""
"CI000085799","1979-11","-41.433","-73.1","90.0","PUERTO MONTT, CI","11","3,I","10","3,I","0","3,I","","","","","","","","","","","","","19791112",",3,I","","","","","22.1","3,,I,12,","","","110.2","3,,,I","","","",""
"CI000085799","1979-12","-41.433","-73.1","90.0","PUERTO MONTT, CI","12","1,I","9","1,I","0","1,I","0",",I","0",",I","","","","","","","19791214","+,,I","19791205",",1,I","","","4.0",",I,14,+","9.9","1,,I,05,","","","55.6","1,,,I","","","8.10",",,,I"
"CI000085799","1980-01","-41.433","-73.1","90.0","PUERTO MONTT, CI","9",",I","6",",I","0",",I","","","","","","","","","","","","","19800112",",,I","","","","","20.1",",,I,12,","","","65.1",",,,I","","","",""
"CI000085799","1980-02","-41.433","-73.1","90.0","PUERTO MONTT, CI","8","4,I","7","4,I","1","4,I","","","","","","","","","","","","","19800228",",4,I","","","","","34.0","4,,I,28,","","","101.9","4,,,I","","","",""
"CI000085799","1980-03","-41.433","-73.1","90.0","PUERTO MONTT, CI","13","2,I","7","2,I","0","2,I","0","4,I","0","4,I","","","","","","","19800329",",4,I","19800322",",2,I","","","3.0","4,I,29,","21.1","2,,I,22,","","","77.0","2,,,I","","","9.63","4,,,I"
"CI000085799","1980-04","-41.433","-73.1","90.0","PUERTO MONTT, CI","22",",I","15",",I","2",",I","0","5,I","1","5,I","","","","","","","19800420",",5,I","19800402",",,I","","","0.0","5,I,20,","39.9",",,I,02,","","","222.4",",,,I","","","4.56","5,,,I"
"CI000085799","1980-05","-41.433","-73.1","90.0","PUERTO MONTT, CI","22",",I","16",",I","3",",I","","","","","","","","","","","","","19800523",",,I","","","","","46.0",",,I,23,","","","279.6",",,,I","","","",""
"CI000085799","1980-06","-41.433","-73.1","90.0","PUERTO MONTT, CI","20","1,I","18","1,I","1","1,I","","","","","","","","","","","","","19800615",",1,I","","","","","35.1","1,,I,15,","","","176.5","1,,,I","","","",""
"CI000085799","1980-07","-41.433","-73.1","90.0","PUERTO MONTT, CI","19","1,I","14","1,I","1","1,I","","","","","","","","","","","","","19800721",",1,I","","","","","29.0","1,,I,21,","","","130.4","1,,,I","","","",""
"CI000085799","1980-08","-41.433","-73.1","90.0","PUERTO MONTT, CI","24",",I","18",",I","1",",I","0","4,I","3","4,I","","","","","","","19800826",",4,I","19800809",",,I","","","-3.0","4,I,26,","32.0",",,I,09,","","","203.6",",,,I","","","4.67","4,,,I"
"CI000085799","1980-09","-41.433","-73.1","90.0","PUERTO MONTT, CI","17","3,I","15","3,I","1","3,I","0","5,I","5","5,I","","","","","","","19800915","+,5,I","19800910",",3,I","","","-1.0","5,I,15,+","37.1","3,,I,10,","","","151.7","3,,,I","","","4.92","5,,,I"
"CI000085799","1980-10","-41.433","-73.1","90.0","PUERTO MONTT, CI","8",",I","4",",I","0",",I","0",",I","3",",I","","","","","","","19801022","+,,I","19801028",",,I","","","-1.0",",I,22,+","8.9",",,I,28,","","","23.9",",,,I","","","4.65",",,,I"
"CI000085799","1980-11","-41.433","-73.1","90.0","PUERTO MONTT, CI","16","2,I","11","2,I","1","2,I","","","","","","","","","","","","","19801119",",2,I","","","","","31.0","2,,I,19,","","","117.5","2,,,I","","","",""
"CI000085799","1980-12","-41.433","-73.1","90.0","PUERTO MONTT, CI","13","4,I","9","4,I","0","4,I","","","","","","","","","","","","","19801204",",4,I","","","","","23.9","4,,I,04,","","","96.3","4,,,I","","","",""
"CI000085799","1981-01","-41.433","-73.1","90.0","PUERTO MONTT, CI","17",",I","12",",I","1",",I","0","1,I","0","1,I","","","","","","","19810120",",1,I","19810125",",,I","","","4.0","1,I,20,","29.0",",,I,25,","","","136.4",",,,I","","","9.47","1,,,I"
"CI000085799","1981-02","-41.433","-73.1","90.0","PUERTO MONTT, CI","9","2,I","3","2,I","1","2,I","0","5,I","0","5,I","","","","","","","19810223","+,5,I","19810207",",2,I","","","5.0","5,I,23,+","26.9","2,,I,07,","","","48.7","2,,,I","","","8.96","5,,,I"
"CI000085799","1981-03","-41.433","-73.1","90.0","PUERTO MONTT, CI","10","2,I","8","2,I","1","2,I","","","","","","","","","","","","","19810322",",2,I","","","","","40.9","2,,I,22,","","","96.3","2,,,I","","","",""
"CI000085799","1981-04","-41.433","-73.1","90.0","PUERTO MONTT, CI","12","4,I","8","4,I","0","4,I","","","","","","","","","","","","","19810430",",4,I","","","","","20.1","4,,I,30,","","","93.5","4,,,I","","","",""
"CI000085799","1981-05","-41.433","-73.1","90.0","PUERTO MONTT, CI","26",",I","21",",I","2",",I","","","","","","","","","","","","","19810515",",,I","","","","","51.1",",,I,15,","","","345.6",",,,I","","","",""
"CI000085799","1981-06","-41.433","-73.1","90.0","PUERTO MONTT, CI","22","1,I","21","1,I","4","1,I","0","4,I","4","4,I","","","","","","","19810626",",4,I","19810619",",1,I","","","-1.0","4,I,26,","52.1","1,,I,19,","","","352.6","1,,,I","","","4.62","4,,,I"
"CI000085799","1981-07","-41.433","-73.1","90.0","PUERTO MONTT, CI","17","1,I","15","1,I","2","1,I","","","","","","","","","","","","","19810713",",1,I","","","","","31.0","1,,I,13,","","","155.2","1,,,I","","","",""
"CI000085799","1981-08","-41.433","-73.1","90.0","PUERTO MONTT, CI","22","1,I","18","1,I","0","1,I","","","","","","","","","","","","","19810828","+,1,I","","","","","18.0","1,,I,28,+","","","174.6","1,,,I","","","",""
"CI000085799","1981-09","-41.433","-73.1","90.0","PUERTO MONTT, CI","22","1,I","16","1,I","0","1,I","0","5,I","4","5,I","","","","","","","19810920",",5,I","19810906",",1,I","","","-3.0","5,I,20,","19.1","1,,I,06,","","","180.9","1,,,I","","","3.84","5,,,I"
"CI000085799","1981-10","-41.433","-73.1","90.0","PUERTO MONTT, CI","12",",I","9",",I","0",",I","0","1,I","3","1,I","","","","","","","19811003",",1,I","19811029",",,I","","","-1.0","1,I,03,","24.9",",,I,29,","","","90.4",",,,I","","","5.27","1,,,I"
"CI000085799","1981-11","-41.433","-73.1","90.0","PUERTO MONTT, CI","12","2,I","9","2,I","0","2,I","0","1,I","0","1,I","","","","","","","19811123","+,1,I","19811102",",2,I","","","2.0","1,I,23,+","11.9","2,,I,02,","","","65.9","2,,,I","","","5.79","1,,,I"
"CI000085799","1981-12","-41.433","-73.1","90.0","PUERTO MONTT, CI","12","1,I","6","1,I","1","1,I","0","2,I","0","2,I","","","","","","","19811207","+,2,I","19811216",",1,I","","","4.0","2,I,07,+","29.0","1,,I,16,","","","94.7","1,,,I","","","8.17","2,,,I"
"CI000085799","1983-02","-41.433","-73.1","90.0","PUERTO MONTT, CI","11","5,I","7","5,I","1","5,I","","","","","","","","","","","","","19830216",",5,I","","","","","156.0","5,,I,16,","","","210.6","5,,,I","","","",""
