"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023110","1961-07","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","","","289.2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","28",",X","","","","","19610707",",,X","19610731","+,,X","19610731","+,,X","","","19610703","+,,X","19610711",",,X","11.1",",X,07,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,03,+","43.3",",X,11,","0.0","","0.0",",X","0.0",",T,,X","0",",,,X","27.66",",X","37.74",",,,X","17.58",",,,X","","","","","338",",X","","","","","13.4",",X"
"USW00023110","1961-08","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","","","287.4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","30",",X","","","","","19610814",",,X","19610831","+,,X","19610831","+,,X","1","","19610819","+,,X","19610803",",,X","12.2",",X,14,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,19,+","40.6",",X,03,","0.0","","0.0",",X","0.0",",T,,X","0",",,,X","27.60",",X","36.79",",,,X","18.42",",,,X","","","","","338",",X","","","","","12.9",",X"
"USW00023110","1961-09","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","","","101.6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","14",",X","","","","","19610930",",,X","19610930","+,,X","19610930","+,,X","","","19610928",",,X","19610911","+,,X","5.6",",X,30,","0",",,X,30,+","0",",,X,30,+","1.0",",,X,28,","38.3",",X,11,+","2.7","","2.7",",X","1.0",",,,X","0",",,,X","21.63",",X","31.76",",,,X","11.50",",,,X","","","","","338",",X","","","","","16.4",",X"
"USW00023110","1961-10","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","","","55.7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","24",",X","10",",X","","","","","19611030","+,,X","19611031","+,,X","19611031","+,,X","","","19611021",",,X","19611015",",,X","-1.1",",X,30,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,21,","38.3",",X,15,","87.5","","84.8",",X","0.0",",T,,X","0",",,,X","17.40",",X","26.77",",,,X","8.02",",,,X","","","","","315",",X","","","","","18.0",",X"
"USW00023110","1961-11","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","","","0.0",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","11",",X","0",",X","7","","","","19611118",",,X","19611130","+,,X","19611130","+,,X","","","19611120",",,X","19611108",",,X","-5.6",",X,18,","0",",,X,30,+","0",",,X,30,+","23.1",",,X,20,","27.2",",X,08,","319.6","","232.1",",X","31.7",",,,X","0",",,,X","10.60",",X","18.55",",,,X","2.64",",,,X","","","","","135",",X","","","","","14.9",",X"
"USW00023110","1961-12","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","","","0.0",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","0",",X","0",",X","26","","","","19611210",",,X","19611231","+,,X","19611231","+,,X","","","19611201",",,X","19611221",",,X","-2.2",",X,10,","0",",,X,31,+","0",",,X,31,+","17.8",",,X,01,","18.3",",X,21,","681.1","","361.5",",X","32.9",",,,X","0",",,,X","6.67",",X","10.34",",,,X","3.00",",,,X","","","","","180",",X","","","","","10.3",",X"
"USW00023110","1962-01","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","0.0","X","0.0",",X","6",",X","2",",X","0",",X","2",",X","1",",X","0",",X","15",",X","1",",X","0",",X","0",",X","25","","","","19620123",",,X","19620122",",,X","19620122",",,X","","","19620122",",,X","19620129","+,,X","-10.0",",X,23,","102",",,X,22,","84",",,X,22,","5.8",",,X,22,","17.2",",X,29,+","1113.0","X","431.9",",X","16.0",",,,X","84",",,,X","4.40",",X","9.26",",,,X","-0.46",",,,X","","","","","338",",X","","","","","17.0",",X"
"USW00023110","1962-02","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","0.0","X","0.0",",X","15",",X","8",",X","1",",X","0",",X","0",",X","0",",X","3",",X","0",",X","0",",X","0",",X","15","","","","19620227",",,X","19620228","+,,X","19620226",",,X","1","","19620210",",,X","19620208",",,X","-3.9",",X,27,","0",",,X,28,+","0",",T,X,26,","27.7",",,X,10,","19.4",",X,08,","1373.1","X","260.1",",X","98.8",",,,X","0",",T,,X","9.04",",X","13.09",",,,X","4.99",",,,X","","","","","158",",X","","","","","14.4",",X"
"USW00023110","1962-03","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","0.0","X","0.0",",X","4",",X","3",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","8",",X","0",",X","3","","","","19620301",",,X","19620331","+,,X","19620331","+,,X","1","","19620322",",,X","19620327",",,X","-1.1",",X,01,","0",",,X,31,+","0",",,X,31,+","8.9",",,X,22,","26.7",",X,27,","1589.4","X","216.3",",X","17.7",",,,X","0",",,,X","11.36",",X","18.43",",,,X","4.28",",,,X","","","","","338",",X","","","","","17.5",",X"
"USW00023110","1962-04","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","18.3","X","18.3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","6",",X","1","","","","19620420",",,X","19620430","+,,X","19620430","+,,X","","","19620427","+,,X","19620423",",,X","2.8",",X,20,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,27,+","36.1",",X,23,","1635.6","X","46.2",",X","0.0",",T,,X","0",",,,X","17.40",",X","27.76",",,,X","7.04",",,,X","","","","","360",",X","","","","","15.4",",X"
