"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00208302","1916-03","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12",",6","5",",6","0",",6","9",",6","3",",6","","","","","","","","","","","","","19160322",",,6","19160322",",,6","","","19160327",",,6","","","","","178",",,6,22,","178",",,6,22,","20.8",",,6,27,","","","","","57.5",",,,6","306",",,,6","","","","","",""
"USC00208302","1916-04","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","16",",6","7",",6","0",",6","0","3,6","0",",6","","","","","","","","","","","","","19160430","+,3,6","19160406",",,6","","","19160419",",,6","","","","","0","3,,6,30,+","13",",,6,06,","13.0",",,6,19,","","","","","53.4",",,,6","13",",,,6","","","","","",""
"USC00208302","1916-05","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","13",",6","8",",6","0",",6","0","3,6","0","3,6","","","","","","","","","","","","","19160531","+,3,6","19160531","+,3,6","","","19160510",",,6","","","","","0","3,,6,31,+","0","3,,6,31,+","22.6",",,6,10,","","","","","82.7",",,,6","0","3,,,6","","","","","",""
"USC00208302","1916-06","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","16",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19160626",",,6","","","","","","","","","16.3",",,6,26,","","","","","100.7",",,,6","","","","","","","",""
"USC00208302","1916-07","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19160720",",,6","","","","","","","","","15.2",",,6,20,","","","","","22.1",",,,6","","","","","","","",""
"USC00208302","1916-08","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19160808",",,6","","","","","","","","","20.1",",,6,08,","","","","","32.5",",,,6","","","","","","","",""
"USC00208302","1916-09","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19160905",",,6","","","","","","","","","46.5",",,6,05,","","","","","100.1",",,,6","","","","","","","",""
"USC00208302","1916-10","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","14",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19161019",",,6","","","","","","","","","21.8",",,6,19,","","","","","77.6",",,,6","","","","","","","",""
"USC00208302","1916-11","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12",",6","8",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","19161125","+,,6","","","19161123",",,6","","","","","","","38",",,6,25,+","20.1",",,6,23,","","","","","57.0",",,,6","126",",,,6","","","","","",""
"USC00208302","1916-12","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","15",",6","9",",6","0",",6","23",",6","6",",6","","","","","","","","","","","","","19161226","+,,6","19161224","+,,6","","","19161208",",,6","","","","","254",",,6,26,+","51",",,6,24,+","16.3",",,6,08,","","","","","64.2",",,,6","290",",,,6","","","","","",""
"USC00208302","1917-01","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","3",",6","0",",6","26",",6","6",",6","","","","","","","","","","","","","19170126","+,,6","19170112",",,6","","","19170105",",,6","","","","","203",",,6,26,+","64",",,6,12,","13.7",",,6,05,","","","","","32.2",",,,6","215",",,,6","","","","","",""
"USC00208302","1917-02","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","13",",6","4",",6","0",",6","28",",6","7",",6","","","","","","","","","","","","","19170215","+,,6","19170204",",,6","","","19170204",",,6","","","","","432",",,6,15,+","152",",,6,04,","7.6",",,6,04,","","","","","23.7",",,,6","441",",,,6","","","","","",""
"USC00208302","1917-03","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","8",",6","0",",6","17",",6","3",",6","","","","","","","","","","","","","19170301",",,6","19170313",",,6","","","19170331",",,6","","","","","127",",,6,01,","102",",,6,13,","17.8",",,6,31,","","","","","70.9",",,,6","204",",,,6","","","","","",""
"USC00208302","1917-04","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12",",6","9",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19170430","+,,6","19170414",",,6","","","19170405",",,6","","","","","0",",,6,30,+","0",",T,6,14,","19.1",",,6,05,","","","","","72.7",",,,6","0",",T,,6","","","","","",""
"USC00208302","1917-05","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19170531","+,,6","19170523",",,6","","","19170521",",,6","","","","","0",",,6,31,+","0",",T,6,23,","13.7",",,6,21,","","","","","51.4",",,,6","0",",T,,6","","","","","",""
"USC00208302","1917-06","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12",",6","7",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","19170630","+,,6","19170630","+,,6","","","19170623",",,6","","","","","0",",,6,30,+","0",",,6,30,+","32.0",",,6,23,","","","","","112.8",",,,6","0",",,,6","","","","","",""
"USC00208302","1917-07","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","7",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","19170731","+,,6","19170731","+,,6","","","19170701",",,6","","","","","0",",,6,31,+","0",",,6,31,+","35.6",",,6,01,","","","","","91.3",",,,6","0",",,,6","","","","","",""
"USC00208302","1917-08","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19170824",",,6","","","","","","","","","3.6",",,6,24,","","","","","14.3",",,,6","","","","","","","",""
"USC00208302","1917-09","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19170905",",,6","","","","","","","","","24.1",",,6,05,","","","","","39.6",",,,6","","","","","","","",""
"USC00208302","1917-10","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","20",",6","13",",6","0",",6","2",",6","1",",6","","","","","","","","","","","","","19171030",",,6","19171030",",,6","","","19171018",",,6","","","","","51",",,6,30,","38",",,6,30,","20.3",",,6,18,","","","","","113.2",",,,6","38",",,,6","","","","","",""
"USC00208302","1917-11","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","4",",6","4",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","19171128","+,,6","19171127",",,6","","","19171122",",,6","","","","","0",",T,6,28,+","38",",,6,27,","9.4",",,6,22,","","","","","24.6",",,,6","38",",,,6","","","","","",""
"USC00208302","1917-12","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","6",",6","6",",6","0",",6","13",",6","5",",6","","","","","","","","","","","","","19171216","+,,6","19171210",",,6","","","19171210",",,6","","","","","279",",,6,16,+","102",",,6,10,","10.2",",,6,10,","","","","","32.1",",,,6","293",",,,6","","","","","",""
"USC00208302","1918-01","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","17",",6","12",",6","0",",6","31",",6","17",",6","","","","","","","","","","","","","19180131","+,,6","19180106",",,6","","","19180106",",,6","","","","","1092",",,6,31,+","127",",,6,06,","6.4",",,6,06,","","","","","54.7",",,,6","1091",",,,6","","","","","",""
"USC00208302","1918-02","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","9",",6","1",",6","24",",6","3",",6","","","","","","","","","","","","","19180201",",,6","19180228","+,,6","","","19180212",",,6","","","","","1016",",,6,01,","51",",,6,28,+","25.4",",,6,12,","","","","","81.1",",,,6","153",",,,6","","","","","",""
"USC00208302","1918-03","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","3",",6","3",",6","2",",6","1",",6","0",",6","","","","","","","","","","","","","19180301",",,6","19180310",",,6","","","19180314",",,6","","","","","25",",,6,01,","0",",T,6,10,","64.8",",,6,14,","","","","","128.8",",,,6","0",",T,,6","","","","","",""
"USC00208302","1918-04","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19180430","+,,6","19180423",",,6","","","19180417","+,,6","","","","","0",",,6,30,+","0",",T,6,23,","12.2",",,6,17,+","","","","","53.0",",,,6","0",",T,,6","","","","","",""
"USC00208302","1918-05","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19180520",",,6","","","","","","","","","14.2",",,6,20,","","","","","55.5",",,,6","","","","","","","",""
"USC00208302","1918-07","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19180716",",,6","","","","","","","","","13.5",",,6,16,","","","","","28.0",",,,6","","","","","","","",""
"USC00208302","1918-08","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","7",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19180828",",,6","","","","","","","","","30.2",",,6,28,","","","","","51.0",",,,6","","","","","","","",""
"USC00208302","1918-09","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","9",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19180904",",,6","","","","","","","","","20.3",",,6,04,","","","","","42.5",",,,6","","","","","","","",""
"USC00208302","1918-10","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19181024",",,6","","","","","","","","","31.5",",,6,24,","","","","","77.4",",,,6","","","","","","","",""
"USC00208302","1918-11","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","9",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19181130","+,,6","19181130","+,,6","","","19181108",",,6","","","","","0",",,6,30,+","0",",,6,30,+","22.4",",,6,08,","","","","","74.9",",,,6","0",",,,6","","","","","",""
"USC00208302","1918-12","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","13",",6","11",",6","0",",6","9",",6","3",",6","","","","","","","","","","","","","19181230","+,,6","19181224",",,6","","","19181210",",,6","","","","","76",",,6,30,+","64",",,6,24,","18.3",",,6,10,","","","","","83.1",",,,6","127",",,,6","","","","","",""
"USC00208302","1919-01","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","3",",6","0",",6","17",",6","2",",6","","","","","","","","","","","","","19190110","+,,6","19190103",",,6","","","19190101",",,6","","","","","152",",,6,10,+","30",",,6,03,","6.6",",,6,01,","","","","","18.2",",,,6","105",",,,6","","","","","",""
"USC00208302","1919-02","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","4",",6","1",",6","5",",6","3",",6","","","","","","","","","","","","","19190227","+,,6","19190225",",,6","","","19190222",",,6","","","","","51",",,6,27,+","33",",,6,25,","30.5",",,6,22,","","","","","45.4",",,,6","103",",,,6","","","","","",""
"USC00208302","1919-03","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","7",",6","0",",6","11",",6","3",",6","","","","","","","","","","","","","19190309",",,6","19190309",",,6","","","19190309",",,6","","","","","203",",,6,09,","216",",,6,09,","21.6",",,6,09,","","","","","84.2",",,,6","379",",,,6","","","","","",""
"USC00208302","1919-04","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","17",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19190424",",,6","19190424",",,6","","","19190415",",,6","","","","","0",",T,6,24,","0",",T,6,24,","14.7",",,6,15,","","","","","54.9",",,,6","0",",T,,6","","","","","",""
"USC00208302","1919-05","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","6",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","19190531","+,,6","19190531","+,,6","","","19190503",",,6","","","","","0",",,6,31,+","0",",,6,31,+","36.3",",,6,03,","","","","","111.6",",,,6","0",",,,6","","","","","",""
"USC00208302","1919-06","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19190606",",,6","","","","","","","","","7.1",",,6,06,","","","","","37.2",",,,6","","","","","","","",""
"USC00208302","1919-07","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19190731",",,6","","","","","","","","","9.9",",,6,31,","","","","","25.4",",,,6","","","","","","","",""
"USC00208302","1919-08","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19190804",",,6","","","","","","","","","22.4",",,6,04,","","","","","44.9",",,,6","","","","","","","",""
"USC00208302","1919-09","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","7",",6","6",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","19190930","+,,6","19190930","+,,6","","","19190929",",,6","","","","","0",",,6,30,+","0",",,6,30,+","35.8",",,6,29,","","","","","105.8",",,,6","0",",,,6","","","","","",""
"USC00208302","1919-10","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19191030",",,6","","","","","","","","","31.2",",,6,30,","","","","","87.2",",,,6","","","","","","","",""
"USC00208302","1919-11","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","6",",6","1",",6","2",",6","0",",6","","","","","","","","","","","","","19191130","+,,6","19191130","+,,6","","","19191129",",,6","","","","","25",",,6,30,+","13",",,6,30,+","25.9",",,6,29,","","","","","48.9",",,,6","34",",,,6","","","","","",""
"USC00208302","1919-12","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","10",",6","5",",6","0",",6","31",",6","5",",6","","","","","","","","","","","","","19191220","+,,6","19191206",",,6","","","19191213","+,,6","","","","","152",",,6,20,+","51",",,6,06,","3.8",",,6,13,+","","","","","20.8",",,,6","231",",,,6","","","","","",""
"USC00208302","1920-01","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","14",",6","6",",6","0",",6","31",",6","6",",6","","","","","","","","","","","","","19200131","+,,6","19200107",",,6","","","19200107",",,6","","","","","305",",,6,31,+","76",",,6,07,","8.4",",,6,07,","","","","","38.1",",,,6","370",",,,6","","","","","",""
"USC00208302","1920-02","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","13",",6","5",",6","0",",6","29",",6","6",",6","","","","","","","","","","","","","19200229","+,,6","19200212",",,6","","","19200212",",,6","","","","","432",",,6,29,+","102",",,6,12,","8.1",",,6,12,","","","","","31.8",",,,6","357",",,,6","","","","","",""
"USC00208302","1920-03","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11",",6","7",",6","0",",6","10",",6","0",",6","","","","","","","","","","","","","19200301",",,6","19200305",",,6","","","19200312",",,6","","","","","406",",,6,01,","13",",,6,05,","20.1",",,6,12,","","","","","85.2",",,,6","21",",,,6","","","","","",""
"USC00208302","1920-04","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","15","1,6","10","1,6","0","1,6","3","1,6","2","1,6","","","","","","","","","","","","","19200405",",1,6","19200404",",1,6","","","19200430",",1,6","","","","","102","1,,6,05,","76","1,,6,04,","10.2","1,,6,30,","","","","","64.7","1,,,6","127","1,,,6","","","","","",""
"USC00208302","1920-05","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19200517",",,6","","","","","","","","","17.8",",,6,17,","","","","","33.1",",,,6","","","","","","","",""
"USC00208302","1920-06","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","10",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19200616",",,6","","","","","","","","","35.1",",,6,16,","","","","","80.1",",,,6","","","","","","","",""
"USC00208302","1920-07","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","9",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19200713",",,6","","","","","","","","","29.5",",,6,13,","","","","","52.9",",,,6","","","","","","","",""
"USC00208302","1920-08","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19200809",",,6","","","","","","","","","7.6",",,6,09,","","","","","15.2",",,,6","","","","","","","",""
"USC00208302","1920-09","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19200906",",,6","","","","","","","","","16.0",",,6,06,","","","","","43.1",",,,6","","","","","","","",""
"USC00208302","1920-10","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","3",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19201031","+,,6","19201029",",,6","","","19201027",",,6","","","","","0",",,6,31,+","0",",T,6,29,","9.1",",,6,27,","","","","","31.6",",,,6","0",",T,,6","","","","","",""
"USC00208302","1920-11","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","11","2,6","5","2,6","0","2,6","","","3",",6","","","","","","","","","","","","","","","19201111",",,6","","","19201102",",2,6","","","","","","","76",",,6,11,","8.1","2,,6,02,","","","","","41.3","2,,,6","152",",,,6","","","","","",""
"USC00208302","1920-12","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","18",",6","13",",6","0",",6","15","1,6","8",",6","","","","","","","","","","","","","19201228",",1,6","19201226","+,,6","","","19201204",",,6","","","","","203","1,,6,28,","76",",,6,26,+","23.9",",,6,04,","","","","","111.6",",,,6","380",",,,6","","","","","",""
"USC00208302","1921-01","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","10","4,6","3","4,6","0","4,6","3","5,6","0","2,6","","","","","","","","","","","","","19210119","+,5,6","19210112",",2,6","","","19210113",",4,6","","","","","102","5,,6,19,+","3","2,,6,12,","3.8","4,,6,13,","","","","","15.8","4,,,6","3","2,,,6","","","","","",""
"USC00208302","1921-02","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","6",",6","0",",6","11",",6","6",",6","","","","","","","","","","","","","19210227",",,6","19210226",",,6","","","19210226",",,6","","","","","152",",,6,27,","76",",,6,26,","7.6",",,6,26,","","","","","32.3",",,,6","305",",,,6","","","","","",""
"USC00208302","1921-03","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12","1,6","10","1,6","1","1,6","0",",6","0",",6","","","","","","","","","","","","","19210331","+,,6","19210328",",,6","","","19210308",",1,6","","","","","0",",,6,31,+","0",",T,6,28,","45.5","1,,6,08,","","","","","104.3","1,,,6","0",",T,,6","","","","","",""
"USC00208302","1921-04","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","13","1,6","12","1,6","0","1,6","0",",6","0",",6","","","","","","","","","","","","","19210417","+,,6","19210416",",,6","","","19210425",",1,6","","","","","0",",T,6,17,+","0",",T,6,16,","22.9","1,,6,25,","","","","","125.7","1,,,6","0",",T,,6","","","","","",""
"USC00208302","1921-05","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19210527",",,6","","","","","","","","","43.9",",,6,27,","","","","","88.1",",,,6","","","","","","","",""
"USC00208302","1921-06","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","9",",6","4",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","19210630","+,,6","","","19210627",",,6","","","","","","","0",",,6,30,+","50.8",",,6,27,","","","","","107.8",",,,6","0",",,,6","","","","","",""
"USC00208302","1921-07","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","6",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19210731","+,,6","19210731","+,,6","","","19210725",",,6","","","","","0",",,6,31,+","0",",,6,31,+","15.2",",,6,25,","","","","","36.2",",,,6","0",",,,6","","","","","",""
"USC00208302","1921-08","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","9",",6","8",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","19210831","+,,6","19210831","+,,6","","","19210827",",,6","","","","","0",",,6,31,+","0",",,6,31,+","49.0",",,6,27,","","","","","106.1",",,,6","0",",,,6","","","","","",""
"USC00208302","1921-09","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","66.9","2,6","","","","","","","","","","","0","1,6","0","1,6","0","1,6","27","1,6","0","1,6","19210926",",1,6","","","","","","","","","19210901",",1,6","8.9","1,6,26,","","","","","","","31.7","1,6,01,","9.0","1,6","","","","","20.41","2,6","26.07","1,,,6","14.74","1,,,6"
"USC00208302","1921-10","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","16",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19211029",",,6","","","","","","","","","29.5",",,6,29,","","","","","109.1",",,,6","","","","","","","",""
"USC00208302","1921-11","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","8",",6","7",",6","1",",6","","","2",",6","","","","","","","","","","","","","","","19211108",",,6","","","19211108",",,6","","","","","","","254",",,6,08,","27.9",",,6,08,","","","","","95.2",",,,6","356",",,,6","","","","","",""
"USC00208302","1921-12","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","12",",6","9",",6","2",",6","19",",6","5",",6","","","","","","","","","","","","","19211205",",,6","19211205",",,6","","","19211217",",,6","","","","","102",",,6,05,","102",",,6,05,","48.5",",,6,17,","","","","","154.9",",,,6","280",",,,6","","","","","",""
"USC00208302","1922-02","42.533333","-85.866667","212.8","TROWBRIDGE DAM, MI US","","","","","10","4,6","8","4,6","0","4,6","10","1,6","4","2,6","","","","","","","","","","","","","19220203",",1,6","19220203",",2,6","","","19220221",",4,6","","","","","102","1,,6,03,","102","2,,6,03,","13.2","4,,6,21,","","","","","49.2","4,,,6","231","2,,,6","","","","","",""
