"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASM00094998","1978-11","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","","","","","","","","","","","0","4,S","0","4,S","0","4,S","","","","","19781129","+,4,S","","","","","9.0","4,S,29,+","","","","","","","6.15","4,,,S","",""
"ASM00094998","1979-03","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","20","4,S","10","4,S","0","4,S","","","","","","","","","","","","","19790312",",4,S","","","","","9.9","4,,S,12,","","","","","54.5","4,,,S","","","","","",""
"ASM00094998","1979-05","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","19","5,S","3","5,S","0","5,S","","","","","","","","","","","","","19790527",",5,S","","","","","4.1","5,,S,27,","","","","","26.1","5,,,S","","","","","",""
"ASM00094998","1980-02","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","20","4,S","14","4,S","0","4,S","","","","","0","1,S","0","1,S","0","1,S","","","19800215",",4,S","19800229","+,1,S","","","13.0","4,,S,15,","11.0","1,S,29,+","","","88.3","4,,,S","","","9.75","1,,,S","",""
"ASM00094998","1980-03","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","19","4,S","7","4,S","0","4,S","","","","","0","3,S","0","3,S","0","3,S","","","19800315",",4,S","19800306","+,3,S","","","16.0","4,,S,15,","11.0","3,S,06,+","","","63.3","4,,,S","","","9.25","3,,,S","",""
"ASM00094998","1980-04","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","21","3,S","8","3,S","0","3,S","","","","","0","4,S","0","4,S","0","4,S","","","19800418",",3,S","19800424","+,4,S","","","20.1","3,,S,18,","10.0","4,S,24,+","","","71.9","3,,,S","","","8.00","4,,,S","",""
"ASM00094998","1980-05","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","4,S","26",",S","10",",S","0",",S","0","3,S","3","3,S","0","4,S","0","4,S","0","4,S","19800518",",3,S","19800519","+,,S","19800512","+,4,S","-1.0","3,S,18,","7.1",",,S,19,+","9.0","4,S,12,+","365.0","4,S","54.7",",,,S","4.85","4,S","6.67","4,,,S","3.04","3,,,S"
"ASM00094998","1980-06","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","5,S","25",",S","4",",S","0",",S","0","4,S","7","4,S","0","2,S","0","2,S","0","2,S","19800612",",4,S","19800611",",,S","19800617","+,2,S","-1.0","4,S,12,","8.9",",,S,11,","8.0","2,S,17,+","363.3","2,S","41.2",",,,S","3.85","5,S","5.50","2,,,S","2.19","4,,,S"
"ASM00094998","1980-07","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","27","1,S","6","1,S","0","1,S","0","4,S","6","4,S","","","","","","","19800709",",4,S","19800710","+,1,S","","","-4.0","4,S,09,","7.1","1,,S,10,+","","","","","48.9","1,,,S","","","","","2.22","4,,,S"
"ASM00094998","1980-08","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","24","5,S","12","5,S","0","5,S","","","","","0","5,S","0","5,S","0","5,S","","","19800818",",5,S","19800810","+,5,S","","","16.0","5,,S,18,","8.0","5,S,10,+","","","74.9","5,,,S","","","6.23","5,,,S","",""
"ASM00094998","1980-09","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","2,S","28",",S","11",",S","0",",S","0","2,S","4","2,S","0",",S","0",",S","0",",S","19800924","+,2,S","19800910",",,S","19800918","+,,S","-1.0","2,S,24,+","9.9",",,S,10,","8.0",",S,18,+","386.8",",S","71.3",",,,S","4.51","2,S","6.33",",,,S","2.68","2,,,S"
"ASM00094998","1980-10","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","4,S","20","2,S","7","2,S","1","2,S","0","3,S","4","3,S","0","2,S","0","2,S","0","2,S","19801029",",3,S","19801027",",2,S","19801022","+,2,S","-4.0","3,S,29,","51.1","2,,S,27,","8.0","2,S,22,+","387.0","2,S","101.0","2,,,S","4.10","4,S","6.28","2,,,S","1.93","3,,,S"
"ASM00094998","1980-12","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","4,S","","","","","","","0","4,S","1","4,S","0","1,S","0","1,S","0","1,S","19801216",",4,S","","","19801231","+,1,S","-1.0","4,S,16,","","","10.0","1,S,31,+","322.0","1,S","","","6.42","4,S","8.10","1,,,S","4.74","4,,,S"
"ASM00094998","1981-01","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","19810104",",2,S","","","","","11.0","2,S,04,","","","","","","","8.69","2,,,S","",""
"ASM00094998","1981-02","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","3,S","20","2,S","13","2,S","0","2,S","0","3,S","0","3,S","0","1,S","0","1,S","0","1,S","19810218","+,3,S","19810217",",2,S","19810227","+,1,S","3.0","3,S,18,+","8.9","2,,S,17,","10.0","1,S,27,+","296.8","1,S","67.7","2,,,S","6.46","3,S","8.04","1,,,S","4.88","3,,,S"
"ASM00094998","1981-03","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","4,S","23",",S","10",",S","0",",S","0","4,S","0","4,S","0",",S","0",",S","0",",S","19810317",",4,S","19810318",",,S","19810305",",,S","3.0","4,S,17,","7.1",",,S,18,","11.0",",S,05,","302.5",",S","60.7",",,,S","7.11","4,S","8.58",",,,S","5.63","4,,,S"
"ASM00094998","1981-04","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","26","1,S","12","1,S","0","1,S","","","","","0","2,S","0","2,S","0","2,S","","","19810424",",1,S","19810405",",2,S","","","16.0","1,,S,24,","10.0","2,S,05,","","","82.0","1,,,S","","","7.82","2,,,S","",""
"ASM00094998","1981-05","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","22","2,S","8","2,S","3","2,S","0","5,S","4","5,S","0","4,S","0","4,S","0","4,S","19810519",",5,S","19810530",",2,S","19810502",",4,S","-5.0","5,S,19,","70.1","2,,S,30,","9.0","4,S,02,","","","220.2","2,,,S","4.87","6,S","6.59","4,,,S","3.15","5,,,S"
"ASM00094998","1981-07","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","0.0","S","0.0","5,S","27",",S","8",",S","2",",S","0","4,S","7","4,S","1","1,S","0","1,S","0","1,S","19810708","+,4,S","19810731",",,S","19810723","+,1,S","-2.0","4,S,08,+","55.1",",,S,31,","7.0","1,S,23,+","381.7","1,S","161.8",",,,S","3.63","5,S","4.97","1,,,S","2.30","4,,,S"
"ASM00094998","1981-08","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","20","1,S","6","1,S","3","1,S","","","","","0","3,S","0","3,S","0","3,S","","","19810811",",1,S","19810815",",3,S","","","53.1","1,,S,11,","9.0","3,S,15,","","","212.5","1,,,S","","","5.46","3,,,S","",""
"ASM00094998","1981-09","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","2,S","25",",S","10",",S","0",",S","0","2,S","7","2,S","0","1,S","0","1,S","0","1,S","19810905","+,2,S","19810911",",,S","19810930","+,1,S","-3.0","2,S,05,+","22.1",",,S,11,","7.0","1,S,30,+","411.8","1,S","82.7",",,,S","3.63","2,S","5.69","1,,,S","1.57","2,,,S"
"ASM00094998","1981-10","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","27","1,S","16","1,S","1","1,S","","","","","0","4,S","0","4,S","0","4,S","","","19811007",",1,S","19811030","+,4,S","","","52.1","1,,S,07,","8.0","4,S,30,+","","","139.9","1,,,S","","","6.78","4,,,S","",""
"ASM00094998","1981-11","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","5,S","","","","","","","0","5,S","2","5,S","0","1,S","0","1,S","0","1,S","19811108","+,5,S","","","19811124","+,1,S","0.0","5,S,08,+","","","10.0","1,S,24,+","328.8","1,S","","","5.24","5,S","7.24","1,,,S","3.24","5,,,S"
"ASM00094998","1982-02","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","3,S","20","2,S","8","2,S","0","2,S","0","3,S","0","3,S","0","1,S","0","1,S","0","1,S","19820218","+,3,S","19820221",",2,S","19820225","+,1,S","3.0","3,S,18,+","14.0","2,,S,21,","10.0","1,S,25,+","282.3","1,S","61.0","2,,,S","7.06","3,S","8.93","1,,,S","5.20","3,,,S"
"ASM00094998","1982-03","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","25","1,S","11","1,S","0","1,S","","","","","0","2,S","0","2,S","0","2,S","","","19820315",",1,S","19820325","+,2,S","","","20.1","1,,S,15,","10.0","2,S,25,+","","","103.7","1,,,S","","","8.69","2,,,S","",""
"ASM00094998","1982-04","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","19","3,S","8","3,S","0","3,S","","","","","0","5,S","0","5,S","0","5,S","","","19820406",",3,S","19820403",",5,S","","","8.9","3,,S,06,","14.0","5,S,03,","","","63.9","3,,,S","","","8.12","5,,,S","",""
"ASM00094998","1982-05","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","25",",S","10",",S","0",",S","","","","","0","5,S","0","5,S","0","5,S","","","19820520",",,S","19820506",",5,S","","","9.9",",,S,20,","10.0","5,S,06,","","","71.6",",,,S","","","6.62","5,,,S","",""
"ASM00094998","1982-06","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","18","1,S","3","1,S","0","1,S","","","","","0","5,S","0","5,S","0","5,S","","","19820629",",1,S","19820619",",5,S","","","7.1","1,,S,29,","8.0","5,S,19,","","","29.2","1,,,S","","","5.84","5,,,S","",""
"ASM00094998","1982-07","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","21","4,S","9","4,S","0","4,S","","","","","1","4,S","0","4,S","0","4,S","","","19820727","+,4,S","19820728","+,4,S","","","7.9","4,,S,27,+","7.0","4,S,28,+","","","53.4","4,,,S","","","4.59","4,,,S","",""
"ASM00094998","1982-08","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","24","1,S","14","1,S","0","1,S","","","","","0","5,S","0","5,S","0","5,S","","","19820830",",1,S","19820820",",5,S","","","14.0","1,,S,30,","8.0","5,S,20,","","","90.5","1,,,S","","","5.58","5,,,S","",""
"ASM00094998","1982-09","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","22","1,S","7","1,S","0","1,S","","","","","0","3,S","0","3,S","0","3,S","","","19820908",",1,S","19820924","+,3,S","","","21.1","1,,S,08,","7.0","3,S,24,+","","","69.7","1,,,S","","","5.74","3,,,S","",""
"ASM00094998","1982-10","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","24","1,S","9","1,S","0","1,S","0","5,S","12","5,S","0","3,S","0","3,S","0","3,S","19821010",",5,S","19821027",",1,S","19821026",",3,S","-7.0","5,S,10,","21.1","1,,S,27,","13.0","3,S,26,","","","75.6","1,,,S","3.10","8,S","5.50","3,,,S","0.69","5,,,S"
"ASM00094998","1982-11","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","24",",S","16",",S","0",",S","","","","","0","3,S","0","3,S","0","3,S","","","19821119","+,,S","19821110",",3,S","","","10.9",",,S,19,+","9.0","3,S,10,","","","102.0",",,,S","","","5.78","3,,,S","",""
"ASM00094998","1982-12","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","23","1,S","11","1,S","1","1,S","","","","","0","3,S","0","3,S","0","3,S","","","19821201",",1,S","19821231","+,3,S","","","25.9","1,,S,01,","8.0","3,S,31,+","","","84.8","1,,,S","","","6.36","3,,,S","",""
"ASM00094998","1983-01","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","23","1,S","9","1,S","0","1,S","0","5,S","0","5,S","0","2,S","0","2,S","0","2,S","19830119","+,5,S","19830121",",1,S","19830113",",2,S","3.0","5,S,19,+","23.9","1,,S,21,","11.0","2,S,13,","","","81.3","1,,,S","6.44","6,S","8.03","2,,,S","4.85","5,,,S"
"ASM00094998","1983-02","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","27",",S","13",",S","1",",S","0","4,S","0","4,S","0","4,S","0","4,S","0","4,S","19830228","+,4,S","19830211",",,S","19830209",",4,S","3.0","4,S,28,+","30.0",",,S,11,","14.0","4,S,09,","","","132.9",",,,S","6.63","8,S","8.38","4,,,S","4.88","4,,,S"
