"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN012030700","1901-01","20.933","77.783","370.0","AMRAOTI, IN","4",",I","3",",I","1",",I","","","","","","","19010114",",,I","","","40.4",",,I,14,","66.6",",,,I","",""
"IN012030700","1901-02","20.933","77.783","370.0","AMRAOTI, IN","1",",I","0",",I","0",",I","","","","","","","19010219",",,I","","","1.5",",,I,19,","1.5",",,,I","",""
"IN012030700","1901-03","20.933","77.783","370.0","AMRAOTI, IN","3",",I","2",",I","0",",I","","","","","","","19010302",",,I","","","6.1",",,I,02,","10.7",",,,I","",""
"IN012030700","1901-04","20.933","77.783","370.0","AMRAOTI, IN","3",",I","2",",I","0",",I","","","","","","","19010406",",,I","","","6.4",",,I,06,","11.0",",,,I","",""
"IN012030700","1901-05","20.933","77.783","370.0","AMRAOTI, IN","0",",I","0",",I","0",",I","","","","","","","19010531","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"IN012030700","1901-06","20.933","77.783","370.0","AMRAOTI, IN","9",",I","5",",I","1",",I","","","","","","","19010630",",,I","","","37.1",",,I,30,","90.5",",,,I","",""
"IN012030700","1901-07","20.933","77.783","370.0","AMRAOTI, IN","16",",I","10",",I","0",",I","","","","","","","19010722",",,I","","","17.8",",,I,22,","97.0",",,,I","",""
"IN012030700","1901-08","20.933","77.783","370.0","AMRAOTI, IN","21",",I","15",",I","5",",I","","","","","","","19010806",",,I","","","83.8",",,I,06,","351.7",",,,I","",""
"IN012030700","1901-09","20.933","77.783","370.0","AMRAOTI, IN","9",",I","6",",I","1",",I","","","","","","","19010924",",,I","","","53.6",",,I,24,","98.9",",,,I","",""
"IN012030700","1901-10","20.933","77.783","370.0","AMRAOTI, IN","3","1,I","1","1,I","0","1,I","","","","","","","19011016",",1,I","","","4.3","1,,I,16,","6.1","1,,,I","",""
"IN012030700","1901-11","20.933","77.783","370.0","AMRAOTI, IN","0",",I","0",",I","0",",I","","","","","","","19011130","+,,I","","","0.0",",,I,30,+","0.0",",,,I","",""
"IN012030700","1901-12","20.933","77.783","370.0","AMRAOTI, IN","0",",I","0",",I","0",",I","","","","","","","19011231","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"IN012030700","1902-01","20.933","77.783","370.0","AMRAOTI, IN","0",",I","0",",I","0",",I","","","","","","","19020131","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"IN012030700","1902-02","20.933","77.783","370.0","AMRAOTI, IN","0",",I","0",",I","0",",I","","","","","","","19020228","+,,I","","","0.0",",,I,28,+","0.0",",,,I","",""
"IN012030700","1902-03","20.933","77.783","370.0","AMRAOTI, IN","0",",I","0",",I","0",",I","","","","","","","19020331","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"IN012030700","1902-04","20.933","77.783","370.0","AMRAOTI, IN","2",",I","0",",I","0",",I","","","","","","","19020403",",,I","","","2.0",",,I,03,","3.5",",,,I","",""
"IN012030700","1902-05","20.933","77.783","370.0","AMRAOTI, IN","1",",I","1",",I","0",",I","","","","","","","19020513",",,I","","","7.4",",,I,13,","7.4",",,,I","",""
"IN012030700","1902-06","20.933","77.783","370.0","AMRAOTI, IN","7",",I","3",",I","0",",I","","","","","","","19020629",",,I","","","19.1",",,I,29,","29.0",",,,I","",""
"IN012030700","1902-07","20.933","77.783","370.0","AMRAOTI, IN","24",",I","17",",I","4",",I","","","","","","","19020703",",,I","","","82.8",",,I,03,","318.4",",,,I","",""
"IN012030700","1902-08","20.933","77.783","370.0","AMRAOTI, IN","12",",I","8",",I","3",",I","","","","","","","19020820",",,I","","","49.0",",,I,20,","177.8",",,,I","",""
