"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PEM00084691","1963-01","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","","","","","","","","","0","4,S","0","4,S","","","","","","","19630129","+,4,S","","","","","16.1","4,S,29,+","","","","","","","","","","","","","","","16.97","4,,,S"
"PEM00084691","1963-03","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","","","","","","","","","0","4,S","0","4,S","","","","","","","19630329",",4,S","","","","","13.9","4,S,29,","","","","","","","","","","","","","","","17.15","4,,,S"
"PEM00084691","1963-06","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","","","","","","","","","0","5,S","0","5,S","0","2,S","20","2,S","0","2,S","19630628",",5,S","","","19630615","+,2,S","7.8","5,S,28,","","","25.0","2,S,15,+","","","","","","","17.14","6,S","21.76","2,,,S","12.51","5,,,S"
"PEM00084691","1963-07","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","","","","","","","","","0","1,S","0","1,S","0","5,S","17","5,S","0","5,S","19630709","+,1,S","","","19630731","+,5,S","8.9","1,S,09,+","","","23.9","5,S,31,+","","","","","","","16.56","6,S","21.04","5,,,S","12.09","1,,,S"
"PEM00084691","1963-09","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","0.8","5,S","","","","","","","0","4,S","0","4,S","0","2,S","24","2,S","0","2,S","19630907",",4,S","","","19630926","+,2,S","8.9","4,S,07,","","","22.8","2,S,26,+","","","24.8","2,S","","","17.38","5,S","21.46","2,,,S","13.31","4,,,S"
"PEM00084691","1963-10","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","6.2","1,S","","","","","","","0",",S","0",",S","0","1,S","28","1,S","0","1,S","19631024","+,,S","","","19631031","+,1,S","10.0",",S,24,+","","","23.9","1,S,31,+","","","23.4","1,S","","","17.74","1,S","22.31","1,,,S","13.17",",,,S"
"PEM00084691","1963-11","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","","","","","","","","","0","4,S","0","4,S","0","5,S","25","5,S","0","5,S","19631101",",4,S","","","19631123",",5,S","11.1","4,S,01,","","","26.1","5,S,23,","","","","","","","19.15","6,S","23.58","5,,,S","14.72","4,,,S"
"PEM00084691","1963-12","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","57.4","5,S","","","","","","","0","2,S","0","2,S","0","3,S","28","3,S","0","3,S","19631202","+,2,S","","","19631224","+,3,S","12.2","2,S,02,+","","","27.2","3,S,24,+","","","0.6","3,S","","","20.55","5,S","25.02","3,,,S","16.09","2,,,S"
"PEM00084691","1964-01","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","94.0","5,S","","","","","","","0","1,S","0","1,S","0","4,S","27","4,S","0","4,S","19640123",",1,S","","","19640131","+,4,S","13.9","1,S,23,","","","27.8","4,S,31,+","0.0","S","0.0","4,S","","","21.88","5,S","26.68","4,,,S","17.09","1,,,S"
"PEM00084691","1964-02","-13.745","-76.22","11.9","PISCO INTERNATIONAL, PE","","","","","","","","","0","4,S","0","4,S","","","","","","","19640222","+,4,S","","","","","16.1","4,S,22,+","","","","","","","","","","","","","","","17.85","4,,,S"
