"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"GME00125783","1980-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19801031","+,,E","0",",,E,31,+"
"GME00125783","1980-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19801130","+,,E","0",",,E,30,+"
"GME00125783","1980-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","4",",","19801208","+,,E","140",",,E,08,+"
"GME00125783","1981-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","14",",","19810121","+,,E","70",",,E,21,+"
"GME00125783","1981-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","1",",","19810224",",,E","50",",,E,24,"
"GME00125783","1981-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19810331","+,,E","0",",,E,31,+"
"GME00125783","1981-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19810424",",,E","10",",,E,24,"
"GME00125783","1981-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19810531","+,,E","0",",,E,31,+"
"GME00125783","1981-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19810630","+,,E","0",",,E,30,+"
"GME00125783","1981-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19810731","+,,E","0",",,E,31,+"
"GME00125783","1981-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19810831","+,,E","0",",,E,31,+"
"GME00125783","1981-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19810930","+,,E","0",",,E,30,+"
"GME00125783","1981-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19811031","+,,E","0",",,E,31,+"
"GME00125783","1981-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19811130","+,,E","0",",,E,30,+"
"GME00125783","1981-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","19",",","19811225","+,,E","130",",,E,25,+"
"GME00125783","1982-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","19",",","19820108","+,,E","230",",,E,08,+"
"GME00125783","1982-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19820228","+,,E","0",",,E,28,+"
"GME00125783","1982-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19820331","+,,E","0",",,E,31,+"
"GME00125783","1982-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19820430","+,,E","0",",,E,30,+"
"GME00125783","1982-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19820531","+,,E","0",",,E,31,+"
"GME00125783","1982-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19820630","+,,E","0",",,E,30,+"
"GME00125783","1982-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19820731","+,,E","0",",,E,31,+"
"GME00125783","1982-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19820831","+,,E","0",",,E,31,+"
"GME00125783","1982-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19820930","+,,E","0",",,E,30,+"
"GME00125783","1982-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19821031","+,,E","0",",,E,31,+"
"GME00125783","1982-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19821130","+,,E","0",",,E,30,+"
"GME00125783","1982-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19821231","+,,E","0",",,E,31,+"
"GME00125783","1983-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19830131","+,,E","0",",,E,31,+"
"GME00125783","1983-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19830331","+,,E","0",",,E,31,+"
"GME00125783","1983-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19830430","+,,E","0",",,E,30,+"
"GME00125783","1983-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19830531","+,,E","0",",,E,31,+"
"GME00125783","1983-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19830630","+,,E","0",",,E,30,+"
"GME00125783","1983-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19830731","+,,E","0",",,E,31,+"
"GME00125783","1983-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19830831","+,,E","0",",,E,31,+"
"GME00125783","1983-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19830930","+,,E","0",",,E,30,+"
"GME00125783","1983-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19831031","+,,E","0",",,E,31,+"
"GME00125783","1983-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19831130","+,,E","0",",,E,30,+"
"GME00125783","1983-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19831215","+,,E","20",",,E,15,+"
"GME00125783","1984-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","8",",","19840125","+,,E","80",",,E,25,+"
"GME00125783","1984-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19840229","+,,E","0",",,E,29,+"
"GME00125783","1984-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","1",",","19840302",",,E","40",",,E,02,"
"GME00125783","1984-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19840430","+,,E","0",",,E,30,+"
"GME00125783","1984-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19840531","+,,E","0",",,E,31,+"
"GME00125783","1984-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19840630","+,,E","0",",,E,30,+"
"GME00125783","1984-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19840731","+,,E","0",",,E,31,+"
"GME00125783","1984-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19840831","+,,E","0",",,E,31,+"
"GME00125783","1984-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19840930","+,,E","0",",,E,30,+"
"GME00125783","1984-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19841031","+,,E","0",",,E,31,+"
"GME00125783","1984-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","1",",","19841119",",,E","50",",,E,19,"
"GME00125783","1984-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19841218",",,E","20",",,E,18,"
"GME00125783","1985-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","25",",","19850120","+,,E","120",",,E,20,+"
"GME00125783","1985-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","2",",","19850224","+,,E","40",",,E,24,+"
"GME00125783","1985-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","3",",","19850316","+,,E","30",",,E,16,+"
"GME00125783","1985-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19850430","+,,E","0",",,E,30,+"
"GME00125783","1985-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19850531","+,,E","0",",,E,31,+"
"GME00125783","1985-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19850630","+,,E","0",",,E,30,+"
"GME00125783","1985-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19850731","+,,E","0",",,E,31,+"
"GME00125783","1985-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19850831","+,,E","0",",,E,31,+"
"GME00125783","1985-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19850930","+,,E","0",",,E,30,+"
"GME00125783","1985-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19851031","+,,E","0",",,E,31,+"
"GME00125783","1985-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","2",",","19851231","+,,E","50",",,E,31,+"
"GME00125783","1986-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","13",",","19860111","+,,E","150",",,E,11,+"
"GME00125783","1986-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","13",",","19860221","+,,E","60",",,E,21,+"
"GME00125783","1986-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","5",",","19860305","+,,E","30",",,E,05,+"
"GME00125783","1986-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19860430","+,,E","0",",,E,30,+"
"GME00125783","1986-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19860531","+,,E","0",",,E,31,+"
"GME00125783","1986-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19860630","+,,E","0",",,E,30,+"
"GME00125783","1986-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19860731","+,,E","0",",,E,31,+"
"GME00125783","1986-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19860831","+,,E","0",",,E,31,+"
"GME00125783","1986-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19860930","+,,E","0",",,E,30,+"
"GME00125783","1986-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19861031","+,,E","0",",,E,31,+"
"GME00125783","1986-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19861130","+,,E","0",",,E,30,+"
"GME00125783","1986-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","4",",","19861226",",,E","80",",,E,26,"
"GME00125783","1987-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","20",",","19870115","+,,E","100",",,E,15,+"
"GME00125783","1987-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","5",",","19870217",",,E","100",",,E,17,"
"GME00125783","1987-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19870430","+,,E","0",",,E,30,+"
"GME00125783","1987-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19870531","+,,E","0",",,E,31,+"
"GME00125783","1987-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19870630","+,,E","0",",,E,30,+"
"GME00125783","1987-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19870731","+,,E","0",",,E,31,+"
"GME00125783","1987-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19870831","+,,E","0",",,E,31,+"
"GME00125783","1987-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19870930","+,,E","0",",,E,30,+"
"GME00125783","1987-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19871031","+,,E","0",",,E,31,+"
"GME00125783","1987-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19871130","+,,E","0",",,E,30,+"
"GME00125783","1987-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19871231","+,,E","0",",,E,31,+"
"GME00125783","1988-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19880131","+,,E","0",",,E,31,+"
"GME00125783","1988-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19880224",",,E","20",",,E,24,"
"GME00125783","1988-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19880430","+,,E","0",",,E,30,+"
"GME00125783","1988-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19880531","+,,E","0",",,E,31,+"
"GME00125783","1988-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19880630","+,,E","0",",,E,30,+"
"GME00125783","1988-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19880731","+,,E","0",",,E,31,+"
"GME00125783","1988-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19880831","+,,E","0",",,E,31,+"
"GME00125783","1988-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19880930","+,,E","0",",,E,30,+"
"GME00125783","1988-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19881031","+,,E","0",",,E,31,+"
"GME00125783","1988-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","3",",","19881122","+,,E","30",",,E,22,+"
"GME00125783","1988-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19881231","+,,E","0",",,E,31,+"
"GME00125783","1989-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890131","+,,E","0",",,E,31,+"
"GME00125783","1989-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890228","+,,E","0",",,E,28,+"
"GME00125783","1989-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890331","+,,E","0",",,E,31,+"
"GME00125783","1989-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890430","+,,E","0",",,E,30,+"
"GME00125783","1989-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890531","+,,E","0",",,E,31,+"
"GME00125783","1989-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890630","+,,E","0",",,E,30,+"
"GME00125783","1989-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890731","+,,E","0",",,E,31,+"
"GME00125783","1989-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890831","+,,E","0",",,E,31,+"
"GME00125783","1989-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19890930","+,,E","0",",,E,30,+"
"GME00125783","1989-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19891031","+,,E","0",",,E,31,+"
"GME00125783","1989-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19891130","+,,E","0",",,E,30,+"
"GME00125783","1989-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19891231","+,,E","0",",,E,31,+"
"GME00125783","1990-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900131","+,,E","0",",,E,31,+"
"GME00125783","1990-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900228","+,,E","0",",,E,28,+"
"GME00125783","1990-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900331","+,,E","0",",,E,31,+"
"GME00125783","1990-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900430","+,,E","0",",,E,30,+"
"GME00125783","1990-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900531","+,,E","0",",,E,31,+"
"GME00125783","1990-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900630","+,,E","0",",,E,30,+"
"GME00125783","1990-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900731","+,,E","0",",,E,31,+"
"GME00125783","1990-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900831","+,,E","0",",,E,31,+"
"GME00125783","1990-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19900930","+,,E","0",",,E,30,+"
"GME00125783","1990-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19901031","+,,E","0",",,E,31,+"
"GME00125783","1990-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19901130","+,,E","0",",,E,30,+"
"GME00125783","1990-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19901231","+,,E","0",",,E,31,+"
"GME00125783","1991-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19910131","+,,E","0",",,E,31,+"
"GME00125783","1991-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","13",",","19910216",",,E","260",",,E,16,"
"GME00125783","1991-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19910331","+,,E","0",",,E,31,+"
"GME00125783","1991-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19910430","+,,E","0",",,E,30,+"
"GME00125783","1991-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19910531","+,,E","0",",,E,31,+"
"GME00125783","1991-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19910630","+,,E","0",",,E,30,+"
"GME00125783","1991-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19910731","+,,E","0",",,E,31,+"
"GME00125783","1991-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19910831","+,,E","0",",,E,31,+"
"GME00125783","1991-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19910930","+,,E","0",",,E,30,+"
"GME00125783","1991-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19911031","+,,E","0",",,E,31,+"
"GME00125783","1991-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19911130","+,,E","0",",,E,30,+"
"GME00125783","1991-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19911231","+,,E","0",",,E,31,+"
"GME00125783","1992-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19920131","+,,E","0",",,E,31,+"
"GME00125783","1992-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19920331","+,,E","0",",,E,31,+"
"GME00125783","1992-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19920430","+,,E","0",",,E,30,+"
"GME00125783","1992-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19920531","+,,E","0",",,E,31,+"
"GME00125783","1992-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19920630","+,,E","0",",,E,30,+"
"GME00125783","1992-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19920731","+,,E","0",",,E,31,+"
"GME00125783","1992-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19920831","+,,E","0",",,E,31,+"
"GME00125783","1992-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19920930","+,,E","0",",,E,30,+"
"GME00125783","1992-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19921031","+,,E","0",",,E,31,+"
"GME00125783","1992-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19921130","+,,E","0",",,E,30,+"
"GME00125783","1992-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19921231","+,,E","0",",,E,31,+"
"GME00125783","1993-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19930131","+,,E","0",",,E,31,+"
"GME00125783","1993-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19930331","+,,E","0",",,E,31,+"
"GME00125783","1993-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19930430","+,,E","0",",,E,30,+"
"GME00125783","1993-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19930531","+,,E","0",",,E,31,+"
"GME00125783","1993-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19930630","+,,E","0",",,E,30,+"
"GME00125783","1993-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19930731","+,,E","0",",,E,31,+"
"GME00125783","1993-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19930831","+,,E","0",",,E,31,+"
"GME00125783","1993-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19930930","+,,E","0",",,E,30,+"
"GME00125783","1993-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19931031","+,,E","0",",,E,31,+"
"GME00125783","1993-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19931130","+,,E","0",",,E,30,+"
"GME00125783","1994-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19940131","+,,E","0",",,E,31,+"
"GME00125783","1994-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19940227",",,E","10",",,E,27,"
"GME00125783","1994-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19940430","+,,E","0",",,E,30,+"
"GME00125783","1994-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19940531","+,,E","0",",,E,31,+"
"GME00125783","1994-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19940630","+,,E","0",",,E,30,+"
"GME00125783","1994-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19940731","+,,E","0",",,E,31,+"
"GME00125783","1994-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19940831","+,,E","0",",,E,31,+"
"GME00125783","1994-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19940930","+,,E","0",",,E,30,+"
"GME00125783","1994-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19941031","+,,E","0",",,E,31,+"
"GME00125783","1994-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19941130","+,,E","0",",,E,30,+"
"GME00125783","1994-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19941231","+,,E","0",",,E,31,+"
"GME00125783","1995-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19950228","+,,E","0",",,E,28,+"
"GME00125783","1995-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19950331","+,,E","0",",,E,31,+"
"GME00125783","1995-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19950430","+,,E","0",",,E,30,+"
"GME00125783","1995-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19950531","+,,E","0",",,E,31,+"
"GME00125783","1995-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19950630","+,,E","0",",,E,30,+"
"GME00125783","1995-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19950731","+,,E","0",",,E,31,+"
"GME00125783","1995-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19950831","+,,E","0",",,E,31,+"
"GME00125783","1995-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19950930","+,,E","0",",,E,30,+"
"GME00125783","1995-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19951031","+,,E","0",",,E,31,+"
"GME00125783","1995-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19951130","+,,E","0",",,E,30,+"
"GME00125783","1996-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","7",",","19960103","+,,E","60",",,E,03,+"
"GME00125783","1996-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","21",",","19960224","+,,E","160",",,E,24,+"
"GME00125783","1996-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","4",",","19960307","+,,E","30",",,E,07,+"
"GME00125783","1996-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19960430","+,,E","0",",,E,30,+"
"GME00125783","1996-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19960531","+,,E","0",",,E,31,+"
"GME00125783","1996-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19960630","+,,E","0",",,E,30,+"
"GME00125783","1996-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19960731","+,,E","0",",,E,31,+"
"GME00125783","1996-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19960831","+,,E","0",",,E,31,+"
"GME00125783","1996-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19960930","+,,E","0",",,E,30,+"
"GME00125783","1996-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19961031","+,,E","0",",,E,31,+"
"GME00125783","1996-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","19961231","+,,E","0",",,E,31,+"
