"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00012970","1999-04","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.8",",W","212.4","W","134.8",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","29",",W","1",",W","","","","","19990417",",,W","","","19990426",",,W","19990422",",,W","2.8",",W,17,","24.4",",,W,26,","32.8",",W,22,","572.8","W","14.2",",W","34.9",",,,W","","","","","","","22.36",",W","28.03",",,,W","16.68",",,,W","","","210",",W","210",",W","14.8",",W","19.7",",W"
"USW00012970","1999-05","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.6",",W","419.8","W","207.4",",W","10",",W","5",",W","0",",W","0",",W","0",",W","0",",W","31",",W","10",",W","","","","","19990508","+,,W","","","19990502",",,W","19990531",",,W","15.0",",W,08,+","16.3",",,W,02,","35.0",",W,31,","572.8","W","0.0",",W","39.7",",,,W","","","","","","","25.02",",W","30.52",",,,W","19.53",",,,W","","","70",",W","80",",W","13.9",",W","19.2",",W"
"USW00012970","1999-06","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","4.1",",W","723.9","W","304.1",",W","7",",W","5",",W","3",",W","0",",W","0",",W","0",",W","30",",W","27",",W","","","","","19990617","+,,W","","","19990620",",,W","19990612","+,,W","21.7",",W,17,+","51.1",",,W,20,","36.1",",W,12,+","572.8","W","0.0",",W","121.8",",,,W","","","","","","","28.47",",W","33.44",",,,W","23.50",",,,W","","","100",",W","110",",W","11.6",",W","14.3",",W"
"USW00012970","1999-07","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.3",",W","1041.9","W","318.0",",W","8",",W","3",",W","0",",W","0",",W","0",",W","0",",W","31",",W","28",",W","","","","","19990724",",,W","","","19990711",",,W","19990730",",,W","20.6",",W,24,","20.1",",,W,11,","38.3",",W,30,","0.0","W","0.0",",W","42.0",",,,W","","","","","","","28.59",",W","34.10",",,,W","23.08",",,,W","","","140",",W","140",",W","11.2",",W","13.4",",W"
"USW00012970","1999-08","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.4",",W","1412.3","W","370.4",",W","9",",W","3",",W","0",",W","0",",W","0",",W","0",",W","31",",W","30",",W","","","","","19990831","+,,W","","","19990823",",,W","19990820",",,W","22.2",",W,31,+","4.3",",,W,23,","40.6",",W,20,","0.0","W","0.0",",W","13.1",",,,W","","","","","","","30.28",",W","37.24",",,,W","23.32",",,,W","","","360",",W","360",",W","11.6",",W","14.8",",W"
"USW00012970","1999-09","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.7",",W","1676.9","W","264.6",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","30",",W","25",",W","","","","","19990923",",,W","","","19990906",",,W","19990920",",,W","10.6",",W,23,","3.3",",,W,06,","37.2",",W,20,","0.0","W","0.0",",W","7.6",",,,W","","","","","","","27.15",",W","34.09",",,,W","20.21",",,,W","","","360",",W","120",",W","11.2",",W","17.9",",W"
"USW00012970","1999-10","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.6",",W","1801.1","W","124.2",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","29",",W","14",",W","","","","","19991021",",,W","","","19991017",",,W","19991003",",,W","6.1",",W,21,","23.4",",,W,17,","35.0",",W,03,","26.7","W","26.7",",W","36.1",",,,W","","","","","","","21.48",",W","29.02",",,,W","13.94",",,,W","","","20",",W","290",",W","10.3",",W","13.0",",W"
"USW00012970","1999-11","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.3",",W","1836.3","W","35.2",",W","1",",W","0",",W","0",",W","0",",W","1",",W","0",",W","27",",W","0",",W","","","","","19991126",",,W","","","19991124",",,W","19991122","+,,W","0.0",",W,26,","0.5",",,W,24,","29.4",",W,22,+","72.8","W","46.1",",W","0.5",",,,W","","","","","","","17.97",",W","25.80",",,,W","10.14",",,,W","","","20",",W","20",",W","11.6",",W","17.0",",W"
"USW00012970","1999-12","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.8",",W","1843.3","W","7.0",",W","7",",W","1",",W","0",",W","0",",W","5",",W","0",",W","17",",W","0",",W","","","","","19991206",",,W","","","19991220",",,W","19991203",",,W","-3.9",",W,06,","4.1",",,W,20,","29.4",",W,03,","254.0","W","181.2",",W","9.5",",,,W","","","","","","","12.71",",W","20.67",",,,W","4.75",",,,W","","","10",",W","350",",W","11.6",",W","14.3",",W"
"USW00012970","2000-01","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","3","5,W","2","5,W","1","5,W","","","","","","","","","","","","","","","","","","","20000107",",5,W","","","","","29.0","5,,W,07,","","","","","","","33.3","5,,,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00012970","2000-02","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.6",",W","","","46.3",",W","5",",W","3",",W","1",",W","0",",W","0",",W","0",",W","21",",W","0",",W","","","","","20000206",",,W","","","20000201",",,W","20000213",",,W","2.2",",W,06,","27.9",",,W,01,","30.6",",W,13,","","","64.5",",W","53.0",",,,W","","","","","","","17.71",",W","23.94",",,,W","11.47",",,,W","","","150",",W","140",",W","13.4",",W","17.9",",W"
"USW00012970","2000-03","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.8",",W","","","89.2",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","28",",W","1",",W","","","","","20000312",",,W","","","20000314",",,W","20000329",",,W","2.2",",W,12,","21.8",",,W,14,","33.9",",W,29,","","","41.1",",W","52.1",",,,W","","","","","","","19.89",",W","25.81",",,,W","13.96",",,,W","","","30",",W","30",",W","14.8",",W","21.5",",W"
"USW00012970","2000-04","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.7",",W","","","113.1",",W","5",",W","4",",W","1",",W","0",",W","0",",W","0",",W","29",",W","6",",W","","","","","20000404",",,W","","","20000401",",,W","20000423",",,W","4.4",",W,04,","33.5",",,W,01,","36.7",",W,23,","","","14.8",",W","69.9",",,,W","","","","","","","21.61",",W","28.00",",,,W","15.22",",,,W","","","30",",W","20",",W","13.0",",W","17.0",",W"
"USW00012970","2000-05","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","4.1",",W","","","239.1",",W","9",",W","7",",W","2",",W","0",",W","0",",W","0",",W","31",",W","19",",W","","","","","20000503",",,W","","","20000519",",,W","20000524",",,W","15.0",",W,03,","51.6",",,W,19,","35.0",",W,24,","","","0.0",",W","145.8",",,,W","","","","","","","26.05",",W","31.34",",,,W","20.75",",,,W","","","200",",W","10",",W","13.4",",W","17.9",",W"
"USW00012970","2000-06","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.8","1,W","","","266.2","1,W","8","1,W","7","1,W","1","1,W","0","1,W","0","1,W","0","1,W","29","1,W","18","1,W","","","","","20000608","+,1,W","","","20000610",",1,W","20000630",",1,W","18.9","1,W,08,+","73.7","1,,W,10,","35.0","1,W,30,","","","0.0","1,W","140.0","1,,,W","","","","","","","27.51","1,W","32.43","1,,,W","22.60","1,,,W","","","190","1,W","200","1,W","13.0","1,W","16.1","1,W"
"USW00012970","2000-07","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.3","1,W","","","346.4","1,W","0","2,W","0","2,W","0","2,W","0","1,W","0","1,W","0","1,W","30","1,W","30","1,W","","","","","20000714",",1,W","","","20000730","+,2,W","20000715","+,1,W","20.6","1,W,14,","0.0","2,T,W,30,+","39.4","1,W,15,+","0.0","W","0.0","1,W","0.0","2,T,,W","","","","","","","29.88","1,W","37.00","1,,,W","22.76","1,,,W","","","10","1,W","340","1,W","10.7","1,W","14.3","1,W"
"USW00012970","2000-08","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.9",",W","","","366.2",",W","0","1,W","0","1,W","0","1,W","0",",W","0",",W","0",",W","31",",W","31",",W","","","","","20000819","+,,W","","","20000825","+,1,W","20000831",",,W","21.1",",W,19,+","0.0","1,T,W,25,+","40.0",",W,31,","0.0","W","0.0",",W","0.0","1,T,,W","","","","","","","30.15",",W","37.27",",,,W","23.02",",,,W","","","120",",W","120",",W","16.5",",W","17.9",",W"
"USW00012970","2000-09","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","4","4,W","2","4,W","0","4,W","","","","","","","","","","","","","","","","","","","20000912",",4,W","","","","","18.8","4,,W,12,","","","","","","","37.1","4,,,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00012970","2000-10","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.4",",W","","","158.0","2,W","12",",W","6",",W","3",",W","0",",W","0",",W","0","2,W","26","2,W","4","2,W","","","","","20001009",",,W","","","20001007",",,W","20001005","+,2,W","5.0",",W,09,","34.3",",,W,07,","35.0","2,W,05,+","","","17.0","2,W","145.2",",,,W","","","","","","","22.77","2,W","27.99","2,,,W","17.55",",,,W","","","120",",W","120",",W","12.5",",W","14.8",",W"
"USW00012970","2000-11","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.0",",W","","","20.6",",W","14",",W","8",",W","4",",W","0",",W","0",",W","0",",W","13",",W","0",",W","","","","","20001109",",,W","","","20001102",",,W","20001102",",,W","1.1",",W,09,","82.8",",,W,02,","29.4",",W,02,","","","145.1",",W","250.4",",,,W","","","","","","","14.18",",W","19.18",",,,W","9.19",",,,W","","","240",",W","240",",W","16.1",",W","21.0",",W"
"USW00012970","2000-12","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.0",",W","","","0.0",",W","9",",W","6",",W","0",",W","0",",W","8",",W","0",",W","1",",W","0",",W","","","","","20001230","+,,W","","","20001213",",,W","20001211",",,W","-2.8",",W,30,+","10.4",",,W,13,","22.8",",W,11,","","","309.0",",W","45.2",",,,W","","","","","","","8.37",",W","13.74",",,,W","2.99",",,,W","","","10",",W","30",",W","12.5",",W","16.1",",W"
"USW00012970","2001-01","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.1",",W","0.6","W","0.6",",W","10",",W","6",",W","1",",W","0",",W","8",",W","0",",W","6",",W","0",",W","","","","","20010120",",,W","","","20010110",",,W","20010130",",,W","-3.3",",W,20,","33.3",",,W,10,","24.4",",W,30,","","","261.4",",W","74.1",",,,W","","","","","","","9.92",",W","15.16",",,,W","4.68",",,,W","","","260",",W","300",",W","11.2",",W","14.8",",W"
"USW00012970","2001-02","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.6",",W","23.1","W","22.5",",W","8",",W","3",",W","0",",W","0",",W","1",",W","0",",W","16",",W","0",",W","","","","","20010203",",,W","","","20010216",",,W","20010224",",,W","-0.6",",W,03,","4.6",",,W,16,","28.9",",W,24,","","","122.0",",W","13.6",",,,W","","","","","","","14.78",",W","20.28",",,,W","9.28",",,,W","","","140",",W","130",",W","17.0",",W","20.6",",W"
"USW00012970","2001-03","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.0",",W","25.3","W","2.2",",W","12",",W","8",",W","0",",W","0",",W","0",",W","0",",W","14",",W","0",",W","","","","","20010320",",,W","","","20010314",",,W","20010312",",,W","2.2",",W,20,","18.3",",,W,14,","26.7",",W,12,","","","142.7",",W","75.0",",,,W","","","","","","","13.80",",W","19.40",",,,W","8.21",",,,W","","","20",",W","10",",W","9.4",",W","13.0",",W"
"USW00012970","2001-04","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.9",",W","142.6","W","117.3",",W","3",",W","1",",W","1",",W","0",",W","0",",W","0",",W","29",",W","0",",W","","","","","20010425",",,W","","","20010423",",,W","20010415",",,W","9.4",",W,25,","88.4",",,W,23,","31.1",",W,15,","","","7.0",",W","89.0",",,,W","","","","","","","22.01",",W","26.81",",,,W","17.21",",,,W","","","150",",W","160",",W","11.2",",W","15.6",",W"
"USW00012970","2001-05","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.6",",W","355.8","W","213.2",",W","5",",W","1",",W","1",",W","0",",W","0",",W","0",",W","31",",W","11",",W","","","","","20010523",",,W","","","20010504",",,W","20010527",",,W","13.9",",W,23,","33.5",",,W,04,","35.6",",W,27,","","","0.0",",W","37.9",",,,W","","","","","","","25.21",",W","31.02",",,,W","19.41",",,,W","","","150",",W","150",",W","12.5",",W","14.8",",W"
"USW00012970","2001-06","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.6",",W","667.0","W","311.2",",W","1",",W","1",",W","1",",W","0",",W","0",",W","0",",W","30",",W","29",",W","","","","","20010606",",,W","","","20010624",",,W","20010612",",,W","19.4",",W,06,","40.6",",,W,24,","37.8",",W,12,","","","0.0",",W","40.6",",,,W","","","","","","","28.71",",W","34.80",",,,W","22.61",",,,W","","","240",",W","40",",W","11.2",",W","14.3",",W"
"USW00012970","2001-07","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.4",",W","1037.7","W","370.7",",W","0","3,W","0","3,W","0","3,W","0",",W","0",",W","0",",W","31",",W","29",",W","","","","","20010703",",,W","","","20010701",",3,W","20010722",",,W","20.6",",W,03,","0.0","3,T,W,01,","39.4",",W,22,","0.0","W","0.0",",W","0.0","3,T,,W","","","","","","","30.29",",W","37.01",",,,W","23.57",",,,W","","","120",",W","110",",W","13.0",",W","16.1",",W"
"USW00012970","2001-08","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.2",",W","1403.5","W","365.8",",W","6","1,W","4","1,W","2","1,W","0",",W","0",",W","0",",W","31",",W","27",",W","","","","","20010829",",,W","","","20010829",",1,W","20010806",",,W","21.7",",W,29,","84.8","1,,W,29,","40.0",",W,06,","0.0","W","0.0",",W","161.3","1,,,W","","","","","","","30.13",",W","36.62",",,,W","23.65",",,,W","","","140",",W","130",",W","13.0",",W","16.1",",W"
"USW00012970","2001-09","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.5",",W","1617.0","W","213.5",",W","6",",W","5",",W","3",",W","0",",W","0",",W","0",",W","30",",W","15",",W","","","","","20010927",",,W","","","20010905",",,W","20010908","+,,W","11.1",",W,27,","53.1",",,W,05,","34.4",",W,08,+","0.0","W","0.0",",W","122.1",",,,W","","","","","","","25.45",",W","30.96",",,,W","19.93",",,,W","","","290",",W","10",",W","14.3",",W","19.7",",W"
"USW00012970","2001-10","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.9",",W","1700.8","W","83.8",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","31",",W","1",",W","","","","","20011017",",,W","","","20011013",",,W","20011024",",,W","4.4",",W,17,","18.3",",,W,13,","33.9",",W,24,","15.9","W","15.9",",W","21.7",",,,W","","","","","","","20.52",",W","26.98",",,,W","14.07",",,,W","","","270",",W","280",",W","13.4",",W","16.1",",W"
"USW00012970","2001-11","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.6",",W","1745.8","W","45.0",",W","8",",W","6",",W","0",",W","0",",W","3",",W","0",",W","23",",W","0",",W","","","","","20011129",",,W","","","20011109",",,W","20011102","+,,W","-0.6",",W,29,","19.8",",,W,09,","29.4",",W,02,+","85.4","W","69.5",",W","60.8",",,,W","","","","","","","17.52",",W","23.11",",,,W","11.92",",,,W","","","70",",W","70",",W","13.0",",W","15.6",",W"
"USW00012970","2001-12","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.5",",B","1761.9","W","16.1","1,W","13","1,W","4","1,W","0","1,W","0","1,W","4","1,W","0","1,W","7","1,W","0","1,W","","","","","20011227",",1,W","","","20011202",",1,W","20011205",",1,W","-1.7","1,W,27,","8.6","1,,W,02,","26.7","1,W,05,","263.2","W","177.8","1,W","28.5","1,,,W","","","","","","","12.94","1,W","18.66","1,,,W","7.22","1,,,W","","","10","1,W","10","1,W","11.2","1,W","15.6","1,W"
"USW00012970","2002-01","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","2.9",",W","14.4","0","14.4",",W","5",",W","1",",W","0",",W","0",",W","6",",W","0",",W","17",",W","0",",W","","","","","20020103",",,W","","","20020105",",,W","20020129","+,,W","-6.1",",W,03,","5.3",",,W,05,","27.2",",W,29,+","458.7","0","195.5",",W","11.7",",,,W","","","","","","","12.49",",W","19.32",",,,W","5.66",",,,W","","","20",",W","10",",W","10.7",",W","13.9",",W"
"USW00012970","2002-02","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","3.0",",W","16.6","0","2.2",",W","3",",W","1",",W","0",",W","0",",W","6",",W","0",",W","9",",W","0",",W","","","","","20020227",",,W","","","20020205",",,W","20020221","+,,W","-7.2",",W,27,","9.4",",,W,05,","27.2",",W,21,+","666.9","0","208.2",",W","10.2",",,,W","","","","","","","10.98",",W","18.58",",,,W","3.38",",,,W","","","20",",W","20",",W","13.9",",W","18.3",",W"
"USW00012970","2002-03","29.33896","-98.47198","173.1","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","","","","","","","","","4.1",",W","56.9","0","40.3",",W","4",",W","1",",W","1",",W","0",",W","3",",W","0",",W","20",",W","0",",W","","","","","20020304",",,W","","","20020319",",,W","20020314",",,W","-6.1",",W,04,","26.4",",,W,19,","31.1",",W,14,","765.8","0","98.9",",W","30.7",",,,W","","","","","","","16.44",",W","23.08",",,,W","9.80",",,,W","","","290",",W","290",",W","21.0",",W","34.4",",W"
