"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00141161","1955-07","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","3",",0","3",",0","1",",0","0",",0","0",",0","","","19550731","+,,0","19550731","+,,0","","","19550701",",,0","0",",,0,31,+","0",",,0,31,+","28.7",",,0,01,","36.0",",,,0","0",",,,0"
"USC00141161","1955-08","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","4",",0","4",",0","0",",0","0",",0","0",",0","","","19550831","+,,0","19550831","+,,0","","","19550805",",,0","0",",,0,31,+","0",",,0,31,+","21.8",",,0,05,","43.2",",,,0","0",",,,0"
"USC00141161","1955-09","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","5",",0","4",",0","0",",0","0",",0","0",",0","","","19550930","+,,0","19550930","+,,0","","","19550922",",,0","0",",,0,30,+","0",",,0,30,+","25.1",",,0,22,","87.1",",,,0","0",",,,0"
"USC00141161","1955-10","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","4",",0","3",",0","1",",0","0",",0","0",",0","","","19551031","+,,0","19551031","+,,0","","","19551006",",,0","0",",,0,31,+","0",",,0,31,+","25.7",",,0,06,","45.1",",,,0","0",",,,0"
"USC00141161","1955-11","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","1",",0","0",",0","0",",0","0","3,0","0","1,0","","","19551130","+,3,0","19551130","+,1,0","","","19551116",",,0","0","3,,0,30,+","0","1,,0,30,+","1.3",",,0,16,","1.3",",,,0","0","1,,,0"
"USC00141161","1955-12","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","4",",0","0",",0","0",",0","","","","","","","","","","","","","19551211",",,0","","","","","1.8",",,0,11,","2.7",",,,0","",""
"USC00141161","1956-01","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","7",",0","3",",0","0",",0","7","5,0","6",",0","","","19560129",",5,0","19560129",",,0","","","19560129",",,0","127","5,,0,29,","127",",,0,29,","8.6",",,0,29,","19.7",",,,0","362",",,,0"
"USC00141161","1956-02","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","5",",0","1",",0","0",",0","","","","","","","","","","","","","19560201",",,0","","","","","2.5",",,0,01,","6.2",",,,0","",""
"USC00141161","1956-03","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","5",",0","3",",0","0",",0","0","3,0","0","3,0","","","19560331","+,3,0","19560331","+,3,0","","","19560321",",,0","0","3,,0,31,+","0","3,,0,31,+","3.6",",,0,21,","10.4",",,,0","0","3,,,0"
"USC00141161","1956-04","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","7",",0","3",",0","0",",0","0","1,0","0","1,0","","","19560430","+,1,0","19560430","+,1,0","","","19560428",",,0","0","1,,0,30,+","0","1,,0,30,+","21.6",",,0,28,","49.9",",,,0","0","1,,,0"
"USC00141161","1956-05","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","9",",0","8",",0","0",",0","0",",0","0",",0","","","19560531","+,,0","19560531","+,,0","","","19560509",",,0","0",",,0,31,+","0",",,0,31,+","12.4",",,0,09,","57.6",",,,0","0",",,,0"
"USC00141161","1956-06","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","9",",0","7",",0","0",",0","0",",0","0",",0","","","19560630","+,,0","19560630","+,,0","","","19560606",",,0","0",",,0,30,+","0",",,0,30,+","9.9",",,0,06,","39.3",",,,0","0",",,,0"
"USC00141161","1956-07","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","12",",0","8",",0","1",",0","0",",0","0",",0","","","19560731","+,,0","19560731","+,,0","","","19560704",",,0","0",",,0,31,+","0",",,0,31,+","27.9",",,0,04,","118.0",",,,0","0",",,,0"
"USC00141161","1956-08","38.8","-95.81667","348.1","BURLINGAME 3 NNE, KS US","6",",0","6",",0","1",",0","0",",0","0",",0","","","19560831","+,,0","19560831","+,,0","2","","19560809",",,0","0",",,0,31,+","0",",,0,31,+","44.5",",,0,09,","88.6",",,,0","0",",,,0"
