"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00405327","1910-11","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","0.0","2,6","4",",6","4",",6","2",",6","","","","","0","2,6","16","2,6","0","2,6","2","2,6","0","2,6","","","19101112",",2,6","","","","","","","19101126",",,6","19101109",",2,6","-7.8","2,6,12,","","","","","38.1",",,6,26,","21.7","2,6,09,","","","328.1","2,6","88.0",",,,6","","","6.61","2,6","13.95","2,,,6","-0.73","2,,,6"
"USC00405327","1910-12","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","0.0","5,6","0","3,6","0","3,6","0","3,6","","","0",",6","0","5,6","24","5,6","2","5,6","0","5,6","0","5,6","","","19101221",",5,6","","","19101220","+,,6","","","19101228","+,3,6","19101228",",5,6","-12.8","5,6,21,","","","0",",T,6,20,+","0.0","3,T,6,28,+","17.2","5,6,28,","","","451.0","5,6","0.0","3,T,,6","0",",T,,6","0.99","5,6","7.00","5,,,6","-5.03","5,,,6"
"USC00405327","1911-01","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","5",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","19110103",",,6","","","19110102",",,6","","","","","","","3",",,6,03,","50.8",",,6,02,","","","","","","","114.7",",,,6","3",",,,6","","","","","",""
"USC00405327","1911-02","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","0.0",",6","7",",6","6",",6","1",",6","","","0",",6","0",",6","8",",6","1",",6","4",",6","0",",6","","","19110222",",,6","","","19110220",",,6","","","19110208",",,6","19110201",",,6","-8.9",",6,22,","","","0",",T,6,20,","34.0",",,6,08,","25.0",",6,01,","","","277.1",",6","89.6",",,,6","0",",T,,6","8.44",",6","14.44",",,,6","2.44",",,,6"
"USC00405327","1911-03","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","5.0","2,6","11",",6","8",",6","1",",6","","","0",",6","0",",6","12",",6","0","2,6","6","2,6","0","2,6","","","19110315",",,6","","","19110330","+,,6","","","19110307",",,6","19110311",",2,6","-8.9",",6,15,","","","0",",T,6,30,+","25.4",",,6,07,","28.3","2,6,11,","","","240.4","2,6","96.3",",,,6","0",",T,,6","10.17","2,6","17.09","2,,,6","3.25",",,,6"
"USC00405327","1911-04","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","5.8","1,6","14",",6","12",",6","1",",6","","","","","0","1,6","4","1,6","0","1,6","14","1,6","0","1,6","","","19110402",",1,6","","","","","","","19110430",",,6","19110406",",1,6","-6.1","1,6,02,","","","","","55.9",",,6,30,","28.3","1,6,06,","","","137.8","1,6","197.9",",,,6","","","13.78","1,6","20.53","1,,,6","7.04","1,,,6"
"USC00405327","1911-05","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","2",",6","2",",6","0",",6","","","","","","","","","0","3,6","25","3,6","9","3,6","","","","","","","","","","","19110522",",,6","19110530","+,3,6","","","","","","","18.0",",,6,22,","35.0","3,6,30,+","","","","","25.1",",,,6","","","","","29.07","3,,,6","",""
"USC00405327","1911-06","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","160.4","5,6","6",",6","5",",6","1",",6","","","","","0","2,6","0","2,6","0","5,6","25","5,6","16","5,6","","","19110604",",2,6","","","","","","","19110625",",,6","19110611",",5,6","10.6","2,6,04,","","","","","39.4",",,6,25,","38.9","5,6,11,","","","0.0","5,6","101.7",",,,6","","","24.73","5,6","32.94","5,,,6","16.51","2,,,6"
"USC00405327","1911-07","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","166.9","1,6","8",",6","8",",6","1",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","11","1,6","","","19110727",",,6","","","","","","","19110711",",,6","19110703",",1,6","8.9",",6,27,","","","","","26.7",",,6,11,","40.0","1,6,03,","0.3","","0.3","1,6","115.6",",,,6","","","23.84","1,6","31.22","1,,,6","16.46",",,,6"
"USC00405327","1911-08","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","175.2","2,6","11",",6","9",",6","1",",6","","","","","0","1,6","0","1,6","0","2,6","29","2,6","15","2,6","","","19110821",",1,6","","","","","","","19110802",",,6","19110818",",2,6","11.7","1,6,21,","","","","","29.2",",,6,02,","36.1","2,6,18,","0.3","","0.0","2,6","95.4",",,,6","","","24.42","2,6","31.01","2,,,6","17.83","1,,,6"
"USC00405327","1911-09","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","186.9","1,6","3",",6","3",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","29","1,6","18","1,6","","","19110901",",1,6","","","","","","","19110916",",,6","19110928",",1,6","12.2","1,6,01,","","","","","14.0",",,6,16,","35.6","1,6,28,","0.3","","0.0","1,6","29.2",",,,6","","","24.78","1,6","32.20","1,,,6","17.35","1,,,6"
"USC00405327","1911-10","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","47.5",",6","3",",6","3",",6","2",",6","","","","","0",",6","4",",6","0",",6","24",",6","3",",6","","","19111023",",,6","","","","","","","19111016","+,,6","19111006","+,,6","-1.7",",6,23,","","","","","27.9",",,6,16,+","33.3",",6,06,+","75.3","","75.0",",6","66.0",",,,6","","","17.45",",6","24.52",",,,6","10.38",",,,6"
"USC00405327","1948-09","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19480930","+,,0","19480930","+,,0","","","19480903",",,0","","","","","0",",,0,30,+","0",",,0,30,+","22.6",",,0,03,","","","","","","","53.6",",,,0","0",",,,0","","","","","",""
"USC00405327","1948-10","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","6","1,0","5","1,0","1","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","19481031","+,1,0","19481031","+,1,0","","","19481004",",1,0","","","","","0","1,,0,31,+","0","1,,0,31,+","29.2","1,,0,04,","","","","","","","70.7","1,,,0","0","1,,,0","","","","","",""
"USC00405327","1948-11","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","13",",0","10",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19481130","+,,0","19481130","+,,0","","","19481128",",,0","","","","","0",",,0,30,+","0",",,0,30,+","53.1",",,0,28,","","","","","","","220.2",",,,0","0",",,,0","","","","","",""
"USC00405327","1948-12","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","12",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19481231","+,,0","19481231","+,,0","","","19481224",",,0","","","","","0",",,0,31,+","0",",,0,31,+","49.5",",,0,24,","","","","","","","138.7",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-01","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","13",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490131","+,,0","19490131","+,,0","","","19490121",",,0","","","","","0",",,0,31,+","0",",,0,31,+","39.4",",,0,21,","","","","","","","187.2",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-02","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","10",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490228","+,,0","19490228","+,,0","","","19490219",",,0","","","","","0",",,0,28,+","0",",,0,28,+","29.5",",,0,19,","","","","","","","80.1",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-03","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","11",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490331","+,,0","19490331","+,,0","","","19490317",",,0","","","","","0",",,0,31,+","0",",,0,31,+","37.6",",,0,17,","","","","","","","131.4",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-04","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","9","3,0","5","3,0","0","3,0","0",",0","0","1,0","","","","","","","","","","","","","","","19490430","+,,0","19490430","+,1,0","","","19490422",",3,0","","","","","0",",,0,30,+","0","1,,0,30,+","20.3","3,,0,22,","","","","","","","96.7",",a,,0","0","1,,,0","","","","","",""
"USC00405327","1949-05","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490531","+,,0","19490531","+,,0","","","19490522",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,22,","","","","","","","72.8",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-06","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","10",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490630","+,,0","19490630","+,,0","","","19490615",",,0","","","","","0",",,0,30,+","0",",,0,30,+","54.6",",,0,15,","","","","","","","137.3",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-07","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","9",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490731","+,,0","19490731","+,,0","","","19490712",",,0","","","","","0",",,0,31,+","0",",,0,31,+","27.4",",,0,12,","","","","","","","122.4",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-08","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","14",",0","13",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490831","+,,0","19490831","+,,0","","","19490809",",,0","","","","","0",",,0,31,+","0",",,0,31,+","27.7",",,0,09,","","","","","","","134.1",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-09","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490930","+,,0","19490930","+,,0","","","19490918",",,0","","","","","0",",,0,30,+","0",",,0,30,+","9.4",",,0,18,","","","","","","","21.1",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-10","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","15",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19491031","+,,0","19491031","+,,0","","","19491030",",,0","","","","","0",",,0,31,+","0",",,0,31,+","23.9",",,0,30,","","","","","","","146.0",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-11","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19491130","+,,0","19491130","+,,0","","","19491124",",,0","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,24,","","","","","","","31.3",",,,0","0",",,,0","","","","","",""
"USC00405327","1949-12","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19491231","+,,0","19491231","+,,0","","","19491212",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.6",",,0,12,","","","","","","","101.5",",,,0","0",",,,0","","","","","",""
"USC00405327","1950-01","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","23",",0","17",",0","7",",0","0",",0","0",",0","","","","","","","","","","","","","","","19500131","+,,0","19500131","+,,0","","","19500131",",,0","","","","","0",",,0,31,+","0",",,0,31,+","51.6",",,0,31,","","","","","","","390.7",",,,0","0",",,,0","","","","","",""
"USC00405327","1950-02","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","13",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","19500201",",,0","","","","","","","","","26.7",",,0,01,","","","","","","","114.2",",,,0","","","","","","","",""
"USC00405327","1950-03","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","7","1,0","6","1,0","1","1,0","","","","","","","","","","","","","","","","","","","","","","","","","19500327",",1,0","","","","","","","","","25.4","1,,0,27,","","","","","","","74.7","1,,,0","","","","","","","",""
"USC00405327","1950-04","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","7",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19500430",",,0","","","","","","","","","14.2",",,0,30,","","","","","","","49.6",",,,0","","","","","","","",""
"USC00405327","1950-05","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","14",",0","11",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","19500507",",,0","","","","","","","","","57.4",",,0,07,","","","","","","","208.6",",,,0","","","","","","","",""
"USC00405327","1950-06","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","13",",0","10",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","","","19500603",",,0","","","","","","","","","52.3",",,0,03,","","","","","","","205.5",",,,0","","","","","","","",""
"USC00405327","1950-07","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","16",",0","15",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","","","19500714",",,0","","","","","","","","","80.0",",,0,14,","","","","","","","262.7",",,,0","","","","","","","",""
"USC00405327","1950-08","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","9",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19500830",",,0","","","","","","","","","16.5",",,0,30,","","","","","","","86.6",",,,0","","","","","","","",""
"USC00405327","1950-09","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","8",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19500907",",,0","","","","","","","","","24.6",",,0,07,","","","","","","","72.3",",,,0","","","","","","","",""
"USC00405327","1950-10","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","4","1,0","2","1,0","0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","19501008",",1,0","","","","","","","","","10.7","1,,0,08,","","","","","","","20.9","1,,,0","","","","","","","",""
"USC00405327","1950-11","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","11",",0","10",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","19501102",",,0","","","","","","","","","43.2",",,0,02,","","","","","","","135.9",",,,0","","","","","","","",""
"USC00405327","1950-12","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","8",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","19501203",",,0","","","","","","","","","30.0",",,0,03,","","","","","","","69.0",",,,0","","","","","","","",""
"USC00405327","1951-01","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","15",",0","13",",0","4",",0","","","","","","","","","","","","","","","","","","","","","","","","","19510131",",,0","","","","","","","","","54.9",",,0,31,","","","","","","","224.6",",,,0","","","","","","","",""
"USC00405327","1951-02","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","7","2,0","5","2,0","2","2,0","","","","","","","","","","","","","","","","","","","","","","","","","19510220",",2,0","","","","","","","","","40.6","2,,0,20,","","","","","","","124.9",",a,,0","","","","","","","",""
"USC00405327","1951-03","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","16","2,0","13","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","","","","","19510328",",2,0","","","","","","","","","25.1","2,,0,28,","","","","","","","134.6",",a,,0","","","","","","","",""
"USC00405327","1951-04","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","9",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","19510402",",,0","","","","","","","","","29.0",",,0,02,","","","","","","","112.3",",,,0","","","","","","","",""
"USC00405327","1951-05","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","7",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19510526","+,,0","","","","","","","","","8.6",",,0,26,+","","","","","","","31.7",",,,0","","","","","","","",""
"USC00405327","1951-06","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","12",",0","11",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","19510629",",,0","","","","","","","","","33.5",",,0,29,","","","","","","","149.5",",,,0","","","","","","","",""
"USC00405327","1951-07","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","8",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19510725","+,,0","","","","","","","","","8.9",",,0,25,+","","","","","","","38.6",",,,0","","","","","","","",""
"USC00405327","1951-08","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","8",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","19510808",",,0","","","","","","","","","28.2",",,0,08,","","","","","","","52.8",",,,0","","","","","","","",""
"USC00405327","1951-09","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","7",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","19510924",",,0","","","","","","","","","26.7",",,0,24,","","","","","","","87.4",",,,0","","","","","","","",""
"USC00405327","1951-11","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","9",",0","8",",0","4",",0","1",",0","0","1,0","","","","","","","","","","","","","","","19511103",",,0","19511118","+,1,0","","","19511114",",,0","","","","","25",",,0,03,","0","1,T,0,18,+","49.0",",,0,14,","","","","","","","211.9",",,,0","0","1,T,,0","","","","","",""
"USC00405327","1951-12","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","8","2,0","7","2,0","3","2,0","0",",0","0",",0","","","","","","","","","","","","","","","19511215",",,0","19511215","+,,0","","","19511207",",2,0","","","","","0",",T,0,15,","0",",T,0,15,+","75.2","2,,0,07,","","","","","","","259.6",",a,,0","0",",T,,0","","","","","",""
"USC00405327","1952-01","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","9","2,0","7","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","","","19520129",",,0","19520129","+,,0","","","19520123",",2,0","","","","","0",",T,0,29,","0",",T,0,29,+","43.7","2,,0,23,","","","","","","","178.8",",a,,0","0",",T,,0","","","","","",""
"USC00405327","1952-02","36.43333","-85.28333","292.6","LIVINGSTON 5 NE, TN US","","","10","2,0","6","2,0","1","2,0","1",",0","0",",0","","","","","","","","","","","","","","","19520217",",,0","19520217",",,0","","","19520214",",2,0","","","","","25",",,0,17,","20",",,0,17,","37.1","2,,0,14,","","","","","","","96.0",",a,,0","20",",,,0","","","","","",""
