"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076685","1988-09","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","11",",S","9",",S","1",",S","","","","","","","","","","","","","19880905",",,S","","","","","55.1",",,S,05,","","","158.1",",,,S","","","","","",""
"MXM00076685","1988-10","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","7","4,S","3","4,S","0","4,S","","","","","","","","","","","","","19881011",",4,S","","","","","11.2","4,,S,11,","","","22.8","4,,,S","","","","","",""
"MXM00076685","1988-11","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","19881130","+,2,S","","","","","0.0","2,,S,30,+","","","0.0","2,,,S","","","","","",""
"MXM00076685","1989-02","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","1","4,S","0","4,S","0","4,S","","","","","","","","","","","","","19890208",",4,S","","","","","0.5","4,,S,08,","","","0.5","4,,,S","","","","","",""
"MXM00076685","1989-04","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","4","4,S","1","4,S","0","4,S","","","","","","","","","","","","","19890407",",4,S","","","","","8.1","4,,S,07,","","","11.7","4,,,S","","","","","",""
"MXM00076685","1989-05","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","9","3,S","4","3,S","0","3,S","","","","","","","","","","","","","19890528",",3,S","","","","","18.3","3,,S,28,","","","46.3","3,,,S","","","","","",""
"MXM00076685","1989-06","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","14","3,S","11","3,S","2","3,S","","","","","","","","","","","","","19890628",",3,S","","","","","49.8","3,,S,28,","","","155.6","3,,,S","","","","","",""
"MXM00076685","1989-09","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","11","4,S","4","4,S","0","4,S","","","","","","","","","","","","","19890914",",4,S","","","","","23.1","4,,S,14,","","","66.5","4,,,S","","","","","",""
"MXM00076685","1989-11","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","19891111",",4,S","","","","","12.2","4,,S,11,","","","12.2","4,,,S","","","","","",""
"MXM00076685","1990-01","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","1","5,S","1","5,S","0","5,S","","","","","","","","","","","","","19900113",",5,S","","","","","4.3","5,,S,13,","","","4.3","5,,,S","","","","","",""
"MXM00076685","1991-06","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","15","5,S","13","5,S","2","5,S","","","","","","","","","","","","","19910619",",5,S","","","","","44.2","5,,S,19,","","","187.6","5,,,S","","","","","",""
"MXM00076685","1991-10","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","10","5,S","7","5,S","0","5,S","0","5,S","0","5,S","","","","","","","19911015",",5,S","19911010",",5,S","","","4.6","5,S,15,","22.9","5,,S,10,","","","96.2","5,,,S","","","","","8.82","5,,,S"
"MXM00076685","1991-11","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","","","","","","","0","2,S","0","2,S","","","","","","","19911115","+,2,S","","","","","1.9","2,S,15,+","","","","","","","","","","","5.17","2,,,S"
"MXM00076685","1991-12","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19911231","+,5,S","","","","","0.0","5,,S,31,+","","","0.0","5,,,S","","","","","",""
"MXM00076685","1992-01","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","6","2,S","5","2,S","0","2,S","","","","","","","","","","","","","19920130",",2,S","","","","","18.5","2,,S,30,","","","53.0","2,,,S","","","","","",""
"MXM00076685","1992-02","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","3","2,S","3","2,S","0","2,S","0","2,S","0","2,S","","","","","","","19920208","+,2,S","19920201",",2,S","","","0.5","2,S,08,+","16.0","2,,S,01,","","","27.7","2,,,S","","","","","4.53","2,,,S"
"MXM00076685","1992-03","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","2","5,S","2","5,S","0","5,S","","","","","","","","","","","","","19920331",",5,S","","","","","14.5","5,,S,31,","","","20.1","5,,,S","","","","","",""
"MXM00076685","1992-04","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","6","4,S","3","4,S","0","4,S","","","","","","","","","","","","","19920424",",4,S","","","","","17.0","4,,S,24,","","","37.4","4,,,S","","","","","",""
"MXM00076685","1992-05","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","20",",S","12",",S","0",",S","0","4,S","0","4,S","","","","","","","19920509","+,4,S","19920507",",,S","","","6.6","4,S,09,+","11.9",",,S,07,","","","82.0",",,,S","","","","","9.31","4,,,S"
"MXM00076685","1992-06","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","14","2,S","12","2,S","1","2,S","","","","","","","","","","","","","19920601",",2,S","","","","","26.7","2,,S,01,","","","126.9","2,,,S","","","","","",""
"MXM00076685","1992-07","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","16","1,S","10","1,S","2","1,S","0","3,S","0","3,S","","","","","","","19920708","+,3,S","19920728",",1,S","","","7.2","3,S,08,+","42.7","1,,S,28,","","","148.5","1,,,S","","","","","10.30","3,,,S"
"MXM00076685","1992-08","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","16",",S","9",",S","1",",S","0","3,S","0","3,S","","","","","","","19920820","+,3,S","19920817",",,S","","","8.5","3,S,20,+","36.1",",,S,17,","","","93.3",",,,S","","","","","10.67","3,,,S"
