"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MGM00044282","1961-02","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","15","5,S","0","5,S","0","5,S","","","","","","","19610220",",5,S","","","","","","","7.2","5,S,20,","","","","","","","-2.53","5,,,S","",""
"MGM00044282","1969-01","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","27","4,S","0","4,S","0","4,S","","","","","","","19690116",",4,S","","","","","","","-5.0","4,S,16,","","","","","","","-17.28","4,,,S","",""
"MGM00044282","1969-02","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","23","3,S","0","3,S","0","3,S","","","","","","","19690209","+,3,S","","","","","","","3.9","3,S,09,+","","","","","","","-13.93","3,,,S","",""
"MGM00044282","1969-03","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","17","4,S","0","4,S","0","4,S","","","","","","","19690324","+,4,S","","","","","","","15.0","4,S,24,+","","","","","","","-1.21","4,,,S","",""
"MGM00044282","1969-04","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","3","3,S","0","3,S","0","3,S","","","","","","","19690430",",3,S","","","","","","","18.9","3,S,30,","","","","","","","8.56","3,,,S","",""
"MGM00044282","1969-05","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","0","4,S","6","4,S","0","4,S","","","","","","","19690519",",4,S","","","","","","","26.1","4,S,19,","","","","","","","16.31","4,,,S","",""
"MGM00044282","1969-06","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","0","4,S","14","4,S","1","4,S","","","","","","","19690620",",4,S","","","","","","","32.2","4,S,20,","","","","","","","20.83","4,,,S","",""
"MGM00044282","1969-08","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","0","4,S","4","4,S","0","4,S","","","","","","","19690811","+,4,S","","","","","","","25.0","4,S,11,+","","","","","","","16.73","4,,,S","",""
"MGM00044282","1969-10","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","5","3,S","0","3,S","0","3,S","","","","","","","19691010",",3,S","","","","","","","17.2","3,S,10,","","","","","","","6.98","3,,,S","",""
"MGM00044282","1969-11","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","17","5,S","0","5,S","0","5,S","","","","","","","19691111","+,5,S","","","","","","","10.0","5,S,11,+","","","","","","","-1.93","5,,,S","",""
"MGM00044282","1970-01","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","27","3,S","0","3,S","0","3,S","","","","","","","19700126",",3,S","","","","","","","2.2","3,S,26,","","","","","","","-6.97","3,,,S","",""
"MGM00044282","1970-02","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","18","5,S","0","5,S","0","5,S","","","","","","","19700216",",5,S","","","","","","","7.8","5,S,16,","","","","","","","-5.48","5,,,S","",""
"MGM00044282","1970-03","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","20","5,S","0","5,S","0","5,S","","","","","","","19700331",",5,S","","","","","","","8.9","5,S,31,","","","","","","","-7.97","5,,,S","",""
"MGM00044282","1970-05","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","1","2,S","6","2,S","0","2,S","","","","","","","19700524",",2,S","","","","","","","23.9","2,S,24,","","","","","","","13.92","2,,,S","",""
"MGM00044282","1970-07","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","0","5,S","20","5,S","0","5,S","","","","","","","19700712",",5,S","","","","","","","30.0","5,S,12,","","","","","","","23.12","5,,,S","",""
"MGM00044282","1970-09","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","0",",S","0",",S","0",",S","","","","","","","19700904",",,S","","","","","","","20.0",",S,04,","","","","","","","11.09",",,,S","",""
"MGM00044282","1970-10","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","3","4,S","0","4,S","0","4,S","","","","","","","19701003",",4,S","","","","","","","20.0","4,S,03,","","","","","","","8.81","4,,,S","",""
"MGM00044282","1970-11","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","16","3,S","0","3,S","0","3,S","","","","","","","19701105",",3,S","","","","","","","12.2","3,S,05,","","","","","","","-2.96","3,,,S","",""
"MGM00044282","1973-05","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","1","5,S","2","5,S","0","5,S","","","","","","","19730522",",5,S","","","","","","","24.0","5,S,22,","","","","","","","13.08","5,,,S","",""
"MGM00044282","1973-06","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","0","4,S","0","4,S","0","4,S","11","4,S","0","4,S","19730607",",4,S","","","","","19730606",",4,S","2.0","4,S,07,","","","","","28.0","4,S,06,","","","","","13.81","8,S","19.96","4,,,S","7.65","4,,,S"
"MGM00044282","1973-07","47.45","101.467","1691.0","TSETSERLEG, MG","","","","","","","","","","","","","","","0","5,S","9","5,S","0","5,S","","","","","","","19730709",",5,S","","","","","","","26.0","5,S,09,","","","","","","","20.23","5,,,S","",""
