"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00316001","1872-02","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","9",",6","9",",6","6",",6","","","","","","","","","","","","","","","","","","","","","","","","","18720212",",,6","","","","","","","","","124.5",",,6,12,","","","","","","","","","","","","","383.6",",,,6","","","","","","","","","",""
"USC00316001","1872-04","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","9",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18720418","+,,6","","","","","","","","","25.4",",,6,18,+","","","","","","","","","","","","","111.8",",,,6","","","","","","","","","",""
"USC00316001","1872-05","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18720517","+,,6","","","","","","","","","25.4",",,6,17,+","","","","","","","","","","","","","68.6",",,,6","","","","","","","","","",""
"USC00316001","1872-06","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18720624",",,6","","","","","","","","","127.0",",,6,24,","","","","","","","","","","","","","208.3",",,,6","","","","","","","","","",""
"USC00316001","1872-07","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","8",",6","8",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","","","18720715",",,6","","","","","","","","","35.6",",,6,15,","","","","","","","","","","","","","190.5",",,,6","","","","","","","","","",""
"USC00316001","1872-08","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","9",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18720815",",,6","","","","","","","","","83.8",",,6,15,","","","","","","","","","","","","","172.7",",,,6","","","","","","","","","",""
"USC00316001","1872-09","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","5",",6","5",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","18720928","+,,6","","","","","","","","","30.5",",,6,28,+","","","","","","","","","","","","","96.5",",,,6","","","","","","","","","",""
"USC00316001","1872-10","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","18721022","+,,6","","","","","","","","","0.0",",T,6,22,+","","","","","","","","","","","","","0.0",",T,,6","","","","","","","","","",""
"USC00316001","1872-11","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","5",",6","5",",6","2",",6","","","1",",6","","","","","","","","","","","","","","","","","18721122",",,6","","","18721109",",,6","","","","","","","76",",,6,22,","73.7",",,6,09,","","","","","","","","","","","","","134.7",",,,6","76",",,,6","","","","","","","",""
"USC00316001","1872-12","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","9","1,6","9","1,6","4","1,6","","","","","","","","","","","","","","","","","","","","","","","","","18721220",",1,6","","","","","","","","","86.4","1,,6,20,","","","","","","","","","","","","","317.5","1,,,6","","","","","","","","","",""
"USC00316001","1873-06","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18730614",",,6","","","","","","","","","35.6",",,6,14,","","","","","","","","","","","","","114.4",",,,6","","","","","","","","","",""
"USC00316001","1873-08","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","","","","","","","","","","","","","","","0","1,6","12","1,6","0","1,6","","","","","","","","","","","","","18730812",",1,6","","","","","","","","","22.8","1,6,12,","","","","","","","","","","","","","","","","","20.01","1,,,6","","","",""
"USC00316001","1873-09","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","4",",6","4",",6","2",",6","","","","","","","","","0",",6","2",",6","0",",6","","","","","","","","","","","18730930",",,6","18730916",",,6","","","","","","","38.1",",,6,30,","25.6",",6,16,","","","","","","","","","","","83.8",",,,6","","","","","16.39",",,,6","","","",""
"USC00316001","1873-10","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18731027",",,6","","","","","","","","","38.1",",,6,27,","","","","","","","","","","","","","63.5",",,,6","","","","","","","","","",""
"USC00316001","1873-11","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18731117",",,6","","","","","","","","","25.4",",,6,17,","","","","","","","","","","","","","66.1",",,,6","","","","","","","","","",""
"USC00316001","1873-12","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","18731228",",,6","","","","","","","","","","","152",",,6,28,","","","","","","","","","","","","","","","","","152",",,,6","","","","","","","",""
"USC00316001","1874-01","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","18740107",",,6","","","","","","","","","","","51",",,6,07,","","","","","","","","","","","","","","","","","51",",,,6","","","","","","","",""
"USC00316001","1874-02","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","7",",6","7",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","","","18740225",",,6","","","","","","","","","45.7",",,6,25,","","","","","","","","","","","","","170.2",",,,6","","","","","","","","","",""
"USC00316001","1874-03","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","10",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","18740319",",,6","","","","","","","","","63.5",",,6,19,","","","","","","","","","","","","","228.6",",,,6","","","","","","","","","",""
"USC00316001","1874-04","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","11",",6","11",",6","7",",6","","","","","","","","","","","","","","","","","","","","","","","","","18740425",",,6","","","","","","","","","81.3",",,6,25,","","","","","","","","","","","","","388.6",",,,6","","","","","","","","","",""
"USC00316001","1874-06","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18740607",",,6","","","","","","","","","63.5",",,6,07,","","","","","","","","","","","","","147.3",",,,6","","","","","","","","","",""
"USC00316001","1874-07","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","9",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18740708",",,6","","","","","","","","","30.5",",,6,08,","","","","","","","","","","","","","106.7",",,,6","","","","","","","","","",""
"USC00316001","1874-08","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","6",",6","6",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","","","18740820",",,6","","","","","","","","","188.0",",,6,20,","","","","","","","","","","","","","335.2",",,,6","","","","","","","","","",""
"USC00316001","1874-09","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18740916",",,6","","","","","","","","","48.3",",,6,16,","","","","","","","","","","","","","99.2",",,,6","","","","","","","","","",""
"USC00316001","1874-10","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18741017",",,6","","","","","","","","","35.6",",,6,17,","","","","","","","","","","","","","50.8",",,,6","","","","","","","","","",""
"USC00316001","1874-11","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","4",",6","4",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","18741123","+,,6","","","","","","","","","53.3",",,6,23,+","","","","","","","","","","","","","172.7",",,,6","","","","","","","","","",""
"USC00316001","1874-12","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18741220",",,6","","","","","","","","","38.1",",,6,20,","","","","","","","","","","","","","88.9",",,,6","","","","","","","","","",""
"USC00316001","1875-02","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","5",",6","5",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","","","18750225",",,6","","","","","","","","","172.7",",,6,25,","","","","","","","","","","","","","307.3",",,,6","","","","","","","","","",""
"USC00316001","1875-03","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","11",",6","11",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","","","18750301",",,6","","","","","","","","","106.7",",,6,01,","","","","","","","","","","","","","358.1",",,,6","","","","","","","","","",""
"USC00316001","1875-04","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18750411",",,6","","","","","","","","","78.7",",,6,11,","","","","","","","","","","","","","137.1",",,,6","","","","","","","","","",""
"USC00316001","1875-05","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","18750503",",,6","","","","","","","","","17.8",",,6,03,","","","","","","","","","","","","","30.5",",,,6","","","","","","","","","",""
"USC00316001","1875-06","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","9",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","18750603",",,6","","","","","","","","","50.8",",,6,03,","","","","","","","","","","","","","162.6",",,,6","","","","","","","","","",""
"USC00316001","1875-09","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18750919",",,6","","","","","","","","","76.2",",,6,19,","","","","","","","","","","","","","124.4",",,,6","","","","","","","","","",""
"USC00316001","1875-10","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","18751006",",,6","","","","","","","","","38.1",",,6,06,","","","","","","","","","","","","","73.7",",,,6","","","","","","","","","",""
"USC00316001","1876-01","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","4",",6","4",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","18760128",",,6","","","","","","","","","50.8",",,6,28,","","","","","","","","","","","","","119.4",",,,6","","","","","","","","","",""
"USC00316001","1876-02","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","7",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","18760201",",,6","","","","","","","","","30.5",",,6,01,","","","","","","","","","","","","","119.4",",,,6","","","","","","","","","",""
"USC00316001","1876-03","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","18760320",",,6","","","","","","","","","","","94",",,6,20,","","","","","","","","","","","","","","","","","94",",,,6","","","","","","","",""
"USC00316001","1876-05","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","7",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","18760509",",,6","","","","","","","","","99.1",",,6,09,","","","","","","","","","","","","","266.6",",,,6","","","","","","","","","",""
"USC00316001","1876-07","35.0714","-83.9684","487.7","MURPHY 4 ESE, NC US","","","","","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","18760704",",,6","","","","","","","","","43.2",",,6,04,","","","","","","","","","","","","","150.0",",,,6","","","","","","","","","",""
