"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00056753","1948-08","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","8",",0","7",",0","2",",0","0",",0","0",",0","","","19480831","+,,0","19480831","+,,0","19480804",",,0","0",",,0,31,+","0",",,0,31,+","31.2",",,0,04,","105.9",",,,0","0",",,,0"
"USC00056753","1948-09","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","1",",0","1",",0","0",",0","0",",0","0",",0","","","19480930","+,,0","19480930","+,,0","19480908",",,0","0",",,0,30,+","0",",,0,30,+","7.6",",,0,08,","7.6",",,,0","0",",,,0"
"USC00056753","1948-10","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","0",",0","0",",0","0",",0","0",",0","0",",0","","","19481031","+,,0","19481031","+,,0","19481029",",,0","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,29,","0.0",",T,,0","0",",,,0"
"USC00056753","1948-11","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","0",",0","0",",0","0",",0","0",",0","0",",0","","","19481130","+,,0","19481130","+,,0","19481123","+,,0","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,23,+","0.0",",T,,0","0",",,,0"
"USC00056753","1948-12","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","2",",0","1",",0","0",",0","0","2,0","1",",0","","","19481231","+,2,0","19481225",",,0","19481225",",,0","0","2,,0,31,+","152",",,0,25,","8.4",",,0,25,","8.9",",,,0","165",",,,0"
"USC00056753","1949-01","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","6",",0","0",",0","0",",0","","","","","","","","","","","19490103",",,0","","","","","0.8",",,0,03,","2.7",",,,0","",""
"USC00056753","1949-02","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","2",",0","0",",0","0",",0","","","","","","","","","","","19490227",",,0","","","","","2.3",",,0,27,","3.8",",,,0","",""
"USC00056753","1949-03","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","4",",0","4",",0","0",",0","2",",0","2",",0","1","","19490330","+,,0","19490330","+,,0","19490330",",,0","51",",,0,30,+","51",",,0,30,+","15.2",",,0,30,","25.8",",,,0","115",",,,0"
"USC00056753","1949-04","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","9",",0","3",",0","0",",0","1","2,0","0","3,0","","","19490402",",2,0","19490414",",3,0","19490409",",,0","51","2,,0,02,","0","3,T,0,14,","8.4",",,0,09,","22.7",",,,0","0","3,T,,0"
"USC00056753","1949-05","38.28333","-104.61667","1464.0","PUEBLO FIRE STATION NUMBER 5, CO US","6",",0","4",",0","2",",0","0",",0","0",",0","","","19490531","+,,0","19490516","+,,0","19490516",",,0","0",",,0,31,+","0",",T,0,16,+","41.9",",,0,16,","103.6",",,,0","0",",T,,0"
